标题,帖子数,日期,情感
中国平安(601318)大宗交易数据一览(08-29),30740,16,2017-08-29 18:27:06,0.1878547976906606
烂臭股，打那些所谓价值投资者的脸啪啪响,16633,51,2017-07-12 15:04:00,0.04296560201559163
50能到么？--容容1！,90946,238,2017-06-09 21:06:13,0.6356683089555001
哈哈哈哈哈哈哈哈哈。晨鸣将涨三倍还低估，4年,9300,37,2017-08-08 20:25:30,0.9999553105327728
三十万股全部已经换成了陕西煤业（601225）不知,8400,15,2017-08-04 11:51:12,0.01620542965840832
韩志国是什么样的经济学家？ 1、2007年8月23日,47515,95,2017-06-04 09:00:44,0.43133084248909903
（中国平安是漂亮牛的龙头）美国有“纽约”同时,28290,32,2017-05-22 14:15:55,0.970535676249484
中国平安(601318)融资融券信息(08-29),6496,8,2017-08-30 07:59:31,0.74705791977755
8月29日股价上涨0.86元，成交量却减少50%，意味,18102,8,2017-08-29 17:37:33,0.02735449022761194
怎么不见帖子了,9333,107,2017-08-19 16:48:03,0.2970836704962605
在A股唯一具有阿里、腾讯潜质的平安又会被外资,25460,25,2017-07-28 09:38:30,0.01968185892526242
热点轮换快，分散持股好。,33895,372,2017-08-19 09:55:11,0.8329676340799743
长线持有中国平安,129176,178,2017-06-12 19:22:22,0.16158829637974903
摩通继续增持平安8718万股，每股作价62.885元,15587,12,2017-08-31 22:51:47,0.07326385116992518
从正大集团开始减持平安说起,18892,13,2017-08-30 10:27:50,0.09027036297010815
平安、阿里巴巴们还是中国人的吗？,6182,8,2017-07-28 11:24:05,0.8235179468329935
抛！连拉股价，制造概念，用人性贪婪，忽悠小股,58441,25,2015-09-11 11:00:29,0.9020137687528779
高位急拉升是大跌前诱多！出货是一价格区域不是,16101,29,2015-11-18 14:44:36,0.3716835789043048
守株待兔——寂寞的等待,11356,11,2017-01-09 11:29:44,0.9994205080226404
股道教你盘中如何做T+0操作,8712,9,2017-08-19 19:18:40,0.6242053051821247
每年赚30%，你还嫌少吗,284785,400,2016-08-04 15:58:44,0.08739553388544208
崛起的平安！,14281,12,2017-01-06 15:17:29,0.4143067316667316
从外资加仓平安说起,45488,36,2017-07-28 11:35:08,0.021179741998339163
中国平安最适合做长期价值投资,16925,13,2017-08-17 15:55:13,0.9182177867168198
中国平安(601318)大宗交易数据一览(08-31),28880,11,2017-08-31 19:16:22,0.1878547976906606
今日之阴线，比黄金更宝贵！,10026,14,2017-08-30 17:54:57,0.9362075268792461
平安K线图谱分析,173997,245,2017-04-26 15:45:41,0.31750956644685113
正大集团场外减持中国平安2078万股 每股59.35元,43316,17,2017-08-29 22:23:44,0.16604496728241924
根本不可能有比中国平安更好的股票。,13366,13,2017-08-29 17:54:38,0.7227429066311156
价值投资，首选平安！,24357,47,2017-06-23 11:36:03,0.9907856593172393
二季度重仓平安,53231,171,2017-07-24 09:07:31,0.07129230866477454
中国平安副董事长一连串怪异举动说明了什么？,39322,31,2017-06-05 16:37:17,0.37907289054218885
马司机十分难得地说出了公司的应有价值，并对公,23149,27,2017-07-17 11:11:16,0.8081015423720349
多角度分析：中国平安到底值多少钱？（通俗易懂,184702,167,2017-05-27 11:33:14,0.8163165896623041
今天放手加仓平安,23316,16,2017-08-10 16:37:57,0.30510260191807337
让看空中国平安的伪高手们踏空吧，颤抖吧，貌似,18655,51,2017-06-22 09:52:46,0.20237719120968467
三年不开张，开张吃三年！,35628,59,2017-05-23 17:54:22,0.019517559021057784
太厉害了，居然有人把平安未来五年的周K线图画,26203,28,2017-08-24 11:43:13,0.25797232242989254
4月26号突破了原来箱体顶部37元，主升浪就此展,99702,139,2017-05-16 21:02:04,0.08034808324506115
在线关注牛股600531一600791一300419一000958一,5687,52,2017-08-22 13:56:23,0.59812328064225
3700手最后五分钟全部卖出，等明天回调再接回！,14460,21,2017-08-01 14:58:15,0.08613295145210409
我今天又增持了一千手，六个账户合计持有5700手,15137,11,2017-08-04 14:54:47,0.30529643233978276
中国平安(601318)大宗交易数据一览(08-28),30621,5,2017-08-28 19:15:19,0.1878547976906606
买中国平安未必是价值投资,78512,61,2017-04-29 11:16:29,0.9258395448189564
中国平安百元之路连载,26830,27,2017-04-08 07:43:35,0.5675076654576792
中国平安8月底股价低于55.69元都属于超低估,30487,26,2017-08-21 21:30:42,0.1353005568271617
业绩靓丽 港中资保险股获追捧,13937,6,2017-08-28 08:00:32,0.9646931640541356
[成交满仓]女士们先生们朋友们！战胜内心的恐惧,6203,15,2017-07-23 19:45:40,0.9770597013528205
中国平安 2017 年半年度分红派息实施公告,9948,4,2017-08-25 20:15:07,0.35127542152359825
平安与茅台的估值比较研究,76447,67,2017-02-28 15:16:37,0.47407985612630765
新股发行不能停的重要理由：新股发行市场化可以,12345,36,2017-06-03 18:32:23,0.013998161080678195
中国平安(601318)融资融券信息(08-25),7505,14,2017-08-26 10:06:23,0.74705791977755
平安寿险上半年已为全年完成629.86亿元新业务价,8215,7,2017-08-26 00:52:21,0.3065458047671741
粤水电(OO2O6O)未来国企改革肯定潜力__________,5596,20,2017-07-17 13:27:45,0.9959010396176047
新股发行不能停的重要理由：让凯撒归凯撒市场归,10434,29,2017-06-04 09:06:30,0.06081972954919124
中国平安业绩会：公司估值应加入科技元素 股价,123362,58,2017-08-18 13:59:37,0.9714577216725864
平安牛才是真的牛！,9352,15,2017-08-22 10:18:12,0.2716949261175089
最近，很多人在抨击新股快速发行。这些人无非是,7227,12,2017-06-02 20:31:53,0.8111476760136139
中国平安：增持,64895,12,2017-08-23 13:23:57,0.39106977326784076
如果到现在还认为大蓝筹只是在护盘，你就真的该,24333,25,2017-07-12 12:21:11,0.8776358330551455
关于中国平安,51831,54,2016-09-10 22:02:52,0.4163463798523914
中国平安保守估值约60元！（附估算步骤）,104816,90,2017-03-29 13:55:29,0.08370961858727632
据传主力拉平安到150元,41838,63,2017-05-22 10:25:41,0.05714703931180665
什么价值投资？什么养老金买中小创？都是瞎子摸,12982,45,2017-08-20 10:43:46,0.9208850232035898
石墨烯电池实物已经开始生产,9076,20,2017-08-02 19:10:52,0.5608413671435309
8月12日，中国平安即将开启大牛市之行情，这个,25759,35,2016-08-12 16:44:40,0.8163816258106594
真白马高价值强增长,61975,18,2017-08-23 18:12:17,0.9902063905177076
冒着生命危险所写,20826,22,2017-02-22 17:12:26,0.9157992916698016
中国平安报表的冷解读,30945,46,2017-08-18 13:25:42,0.6266402502533979
保险股攻势再起 中国平安涨逾2%,24346,9,2017-08-22 10:40:57,0.009151094824896178
中国平安这一轮超级慢牛将解放所有的中国平安的,33811,31,2016-11-28 10:58:33,0.3191746329844859
最大最好的互联网金融股---中国平安,293648,300,2016-05-06 08:43:52,0.9668680529978536
中国平安半年报业绩增6.5% 拟每股派0.5元,23879,7,2017-08-18 09:50:07,0.5408693844481534
麦格理：中国平安中绩盈利增强 升目标价至76元,33327,14,2017-08-21 16:58:46,0.7619372137769823
盈利高增长超预期，寿险新业务价值大幅提升,38445,6,2017-08-21 21:46:10,0.8294617191639854
2017年中报点评：业绩高增，估值水平也达到近年,45637,16,2017-08-21 15:09:12,0.8060177803075615
确实很牛！真蓝筹！,13059,13,2017-08-17 18:08:11,0.9667893380506609
6年茅台昨日已出。,14009,37,2017-08-01 10:34:28,0.6273959881537126
中国平安：剑指富国银行搞零售 平安银行不良率,27926,8,2017-08-15 17:00:19,0.008373543663485528
怎样的业绩才能支撑40%的涨幅？中国平安半年报,93453,25,2017-08-18 01:06:04,0.7976110512809103
中国平安上半年净利434亿 派息大幅提升150%,54205,21,2017-08-17 17:51:36,0.2596665026274453
你们猛拉中国平安，我试问这样有助于经济发展吗,9489,22,2017-07-12 10:26:23,0.9808039227509175
明年上半年平安至少增长40%,25214,88,2017-08-19 09:42:04,0.9619050160654836
半年报点评：保险主业增长强劲，高权益资产比例,39274,7,2017-08-20 16:51:32,0.8882013755041072
国内外机构集体刷新中国平安评级 最高目标涨幅,40637,17,2017-08-18 17:23:08,0.15248297948243283
中国平安：权益投资青睐 高分红低估值品种,31681,11,2017-08-19 02:34:03,0.9917574804033711
中国平安：希望改变传统金融机构估值方式,25344,7,2017-08-19 01:29:31,0.9972622817840743
准备大干一场,33317,46,2016-11-19 15:08:18,0.45200688270691214
吐槽中国平安！,53613,85,2017-08-04 18:31:26,0.39106977326784076
中国平安(601318)融资融券信息(08-18),9830,43,2017-08-19 08:38:02,0.74705791977755
这么大盘这么高股价，买了有什么意义呢，送股不,35943,122,2017-07-21 20:21:11,0.8149507762655774
马明哲：将平安从资本驱动型转向科技驱动型,21964,8,2017-08-18 07:23:13,0.5857514342693164
轻舟已过万重山---中国平安2017年半年报解读,22799,16,2017-08-17 23:09:42,0.33582857034478886
平保：不再是传统金融机构估值应该加入科技元素,22175,13,2017-08-18 21:23:52,0.9980748135352615
零售客户量价齐升，科技金融价值聚变,24217,3,2017-08-18 17:36:16,0.8639174996953911
中国平安(601318)融资融券信息(08-10),6059,5,2017-08-11 07:48:44,0.74705791977755
2017年中报点评：价值强劲增长，龙头不负众望,39286,7,2017-08-18 18:44:34,0.21011988071277266
中国平安发布首份上市险企半年报 险资年化净投,12574,2,2017-08-18 01:32:16,0.8551542901895554
中国平安：上半年净利润约434亿元  同比增长6.5,33431,19,2017-08-17 17:28:42,0.9096906319379499
业绩超预期，险业龙头当之无愧,40560,7,2017-08-18 08:32:58,0.49916470898835674
四大险企前7月原保费收入超万亿 中国平安赶超中,22606,4,2017-08-17 17:42:25,0.9585302673214502
中国平安半年盈利逾400亿出手阔绰派息大增150%,26370,3,2017-08-18 03:56:49,0.07510432327791117
【预告】8月18日中国平安中期业绩会，东方财富,28207,12,2017-08-17 13:38:47,0.9391763694659533
中国平安委任欧阳辉为薪酬委员会及提名委员会委,6234,9,2017-08-17 19:45:13,0.9905463520876581
中国平安董事会通过本项会计估计变更,16608,9,2017-08-17 19:48:16,0.8425220685861217
601318:中国平安2017年半年度报告摘要,47600,14,2017-08-17 18:42:17,0.6320634044985687
中报速递：中国平安2017年上半年盈利434.27亿元,33360,6,2017-08-17 19:28:07,0.2282039572422937
中国平安上半年净利润增6.5%至434.27亿元中期息,26110,11,2017-08-17 17:57:16,0.633091597482854
陆金所的业务量规模终于跨过了盈亏平衡点!,6615,2,2017-08-17 19:29:54,0.5477855049431904
海通证券预计，中国平安净利润增速为-10%,27228,36,2017-08-15 23:03:13,0.3042647134347758
中国平安(601318)融资融券信息(08-16),4509,7,2017-08-17 07:45:34,0.74705791977755
中国平安(601318)融资融券信息(08-02),5964,6,2017-08-03 07:46:26,0.74705791977755
汽车之家大涨三日，股价已是平安收购前的3.24倍,18296,4,2017-08-12 13:54:09,0.784841146595903
2017年中国平安月度保费收入增长明细,12187,18,2017-08-15 18:23:32,0.9723580310780743
601318:中国平安保费收入公告,84054,22,2017-08-14 16:35:07,0.8884804714545186
保险行业的领跑者，价值有望持续高增长,73679,23,2017-08-09 18:21:18,0.9371667083486611
今天加仓中国平安,29981,42,2017-08-11 16:13:06,0.21295692214332818
中国平安 要防跌破下轨进入调整,11392,129,2017-08-10 16:19:50,0.023759896691277316
继续增持中国平安！,31902,21,2017-08-04 15:39:05,0.39106977326784076
中国平安将在未来三个月附近超越历史新高。,30293,45,2017-07-26 10:11:04,0.9956654967894144
保险也是30%投资股市的，股市大跌，保险投资也,13491,44,2017-07-17 16:01:37,0.9701801734417738
天高任鸟飞，海阔凭鱼跃！！,12735,14,2017-08-09 11:24:02,0.26471471121044965
中国平安(601318)融资融券信息(08-11),10063,5,2017-08-12 07:48:18,0.74705791977755
十年十倍股，中国平安是第二只贵州茅台,42455,44,2017-05-25 15:38:48,0.053652325996883965
公告：MSCI指数标的股601958 金钼股份正创历史,5137,10,2017-06-22 10:14:07,0.9060303785296732
平安银行中期净利润同比增长2.13%至125.54亿元,19133,4,2017-08-11 09:06:15,0.5952930095657155
601318:中国平安:平安银行股份有限公司2017年半,81132,9,2017-08-10 18:48:27,0.0744031890051976
中国平安第二波攻击70元（三个月内）,65579,60,2017-06-22 14:06:23,0.6738420637670397
百元平安，绝不是玩笑,10636,13,2017-08-10 16:39:33,0.13522201938305523
35块买的到现在赚270万！,11131,10,2017-07-11 10:33:49,0.26947358510615926
平安资源助力汽车之家营收增36.5%净利增42.8%,9500,7,2017-08-09 22:30:40,0.9479526187858754
平安用行动证明价值投资即将时代来临,7936,11,2017-05-10 17:27:38,0.9957891841688629
证监会:严打利用“天价”标杆股影响市场估值，,10084,21,2017-06-02 10:10:52,0.39987918789320787
摩通以60.184元的价格继续增持平安1111万股,15413,10,2017-08-08 20:30:32,0.10292028125909314
普惠金融为陆金所盈利插上腾飞的翅膀,9498,7,2017-07-15 10:55:03,0.9855198955756255
中国平安(601318)大宗交易数据一览(08-07),36178,17,2017-08-07 18:24:43,0.1878547976906606
真想骂那些基金！你们没本事就别张罗买平安啦！,8929,68,2017-07-27 10:33:04,0.5416793607942262
第2阶剃的领涨蓝筹股600688/601985!,6945,28,2017-05-31 14:04:27,0.9733953062937655
603180金牌橱柜邀请兄弟来上车拉涨停,4610,67,2017-07-27 11:00:28,0.16888237609884194
中国平安---近期强势无匹,19253,51,2017-05-09 13:56:00,0.6092252025581144
利率下行会计利润滞后，但寿险公司赚钱笑晕了,15241,13,2017-08-04 10:52:27,0.10110513124608722
~~ 九鼎新材 银隆汽车 九鼎佑丰 天问信息,6349,13,2017-07-12 12:17:56,0.2574228351771508
瑞银增持中国平安828万股每股57.2302元,60420,15,2017-08-01 22:32:53,0.6673171400162307
中国平安(601318)大宗交易数据一览(08-02),32731,23,2017-08-02 18:27:44,0.1878547976906606
浅谈平安，驻扎平安,71422,98,2017-06-30 08:24:46,0.0892144827811463
庄家出货手法大致有4种：一是拉高后逐波下跌，,7056,12,2017-05-31 10:57:05,0.985992043682897
哈哈哈 咯咯咯！抢盘了，抢盘了，黄金砸头！晨,9708,25,2017-04-24 21:30:47,0.9952557509734419
今日收盘广发中信惊天逆转牛市有前兆吗？二八转,2995,7,2017-07-27 13:04:22,0.9958653793731144
中国平安,10355,15,2017-08-03 12:34:25,0.4163463798523914
一旦推出注册制，中国平安就是大牛股，散户一般,44800,49,2016-03-04 14:36:38,0.07177791761477958
错过茅台万科银行保险！别错过广发证券后来居上,4690,16,2017-07-20 13:56:36,0.8808052491361933
中国平安(601318)融资融券信息(08-01),6564,5,2017-08-02 07:49:49,0.74705791977755
跌幅有点大，其实是好事！,26378,22,2017-07-21 15:33:13,0.4297889254651952
从中国平安周K线神奇规律可以断定，下周平安必,27941,36,2017-06-30 15:19:19,0.8368386391643192
寻到15年涨50倍的下一个恒瑞，要复制恒瑞需满足,7708,9,2017-07-17 23:19:48,0.9989926693485262
2021年中国平安将成为中国500强第一名,10829,7,2017-07-31 23:53:51,0.6539632814778659
永悦科技603879钢铁、保险、酿酒等涨过的全部过,2512,7,2017-07-21 12:08:25,0.7021441503699716
应该向中国平安副董事长孙建一一直增持平安股票,18854,15,2017-07-23 15:12:15,0.203353455012928
友邦保险前6个月业绩报表,14244,23,2017-07-28 20:41:11,0.36902614473509676
中级行情即将展开！,7067,3,2017-07-31 19:10:28,0.9947233227704041
漂亮50大涨，平安不涨，漂亮50小跌，平安大跌！,11312,22,2017-07-03 13:30:52,0.8478147757147351
证监会通报操纵股价的四种方式：关联账户，自买,25082,41,2016-09-26 09:05:23,0.9372710066314004
601318:中国平安:平安银行股份有限公司关于公开,53159,11,2017-07-28 18:40:43,0.08779766907438202
"中国平安的""黑天鹅""中期业绩""负增长""",22828,10,2017-07-29 00:29:30,0.9474064270012045
[微笑]开封碳素 ，来了！！！,5324,16,2017-07-29 12:32:20,0.4823691162657765
中国平安(601318)融资融券信息(07-28),7160,4,2017-07-29 07:46:55,0.74705791977755
反正我买进中国平安就是长线持股。持股两年不动,9446,10,2016-11-10 14:16:04,0.003068609012950474
从四大行开始拥抱互联网公司看平安,29390,20,2017-06-26 15:24:26,0.8717242204412784
公募二季度大幅加仓金融股 中国平安晋升第一大,113451,33,2017-07-22 03:08:22,0.23461662502835956
中国平安(601318)融资融券信息(07-26),6750,3,2017-07-27 09:14:00,0.74705791977755
关于中国平安的反思,21179,22,2017-07-13 21:48:33,0.7625335602596931
50.91买入中国平安,67843,114,2017-07-06 13:50:19,0.634313528234026
上周三摩根大通扫货价：58.954元。,13576,11,2017-07-26 11:34:30,0.6637049231719531
中国平安晋升基金第一大重仓股,47984,10,2017-07-21 16:04:16,0.0859854161522785
基金抱团炒个股是中国式庞氏骗局，隐患危害大31,40674,67,2016-07-22 08:29:31,0.9396272048543328
2638点，万点大牛市的母港,9876,7,2017-07-19 21:52:55,0.6097479832214607
登顶的青蛙,17757,40,2017-07-21 16:34:10,0.8768650175310564
西水价值分析,8944,10,2017-07-25 13:25:19,0.8744580110834278
中国平安(601318)融资融券信息(07-24),8429,19,2017-07-25 07:48:05,0.74705791977755
即使短期涨了50%，平安仍然比99%以上的公司更低,8649,11,2017-07-25 10:41:46,0.4110731867480746
当国企与民企之界线不再清晰,5574,3,2017-07-24 14:03:21,0.7745831165574796
跑得快的人就赚了,3908,19,2017-07-17 14:35:11,0.5753599862243421
毛估估平安陆金所2017年净利70亿元,27993,59,2017-06-24 09:10:33,0.3361159413947111
果然还是保险最保险啊,6837,28,2017-07-17 10:23:14,0.28345841350073997
超级短线如何玩才能赚到钱？     所谓超级短线,20171,25,2017-01-29 14:47:00,0.4251982713748341
驻扎平安10年,27188,61,2017-06-27 10:21:26,0.12143834017882427
我恐高，卖了,4322,21,2017-07-17 14:06:14,0.24969034551592906
还是这股好啊，外面小盘股风声鹤唳！,3516,12,2017-07-17 14:14:29,0.2271812745355235
集合贴，图个吉利,733242,3887,2016-07-25 17:20:24,0.4841158835262578
2017下半年。  牛股。  中国平安,46336,118,2017-07-06 11:36:14,0.34241740969566203
小摩增持中国平安3311万股 减持中国财险,58564,22,2017-07-16 09:51:10,0.6483915773814419
公司深度分析：消费金融时代的零售金融王者,82893,23,2017-07-14 14:54:44,0.9995688571485628
珍惜股价低于36元的机会！,42126,64,2017-04-13 15:26:49,0.487227306382106
实战炒股口决： 十四工作线，来回做波段；突破,26701,39,2017-03-12 07:44:13,0.986755970349184
多半是马义斤服造的谣，陆国际赶在它前面出海了,14093,22,2017-07-21 15:19:36,0.9626521305090155
中国平安:下跌就是买入的机会别错过，假如下周,17861,12,2017-07-21 17:53:52,0.9724114767265585
中国平安(601318)融资融券信息(07-21),12290,3,2017-07-22 07:39:17,0.74705791977755
全日沽空金额约87.13亿元 中国平安沽空率28.11%,35358,16,2017-07-18 19:44:51,0.12245779888739938
中国平安:现在是最佳买入时候！！！别在错过了,8132,7,2017-07-21 11:17:52,0.7684456727605684
坚决买入中国平安！,10665,9,2017-07-21 11:05:47,0.6583150697060363
陆金所被点名风波渐息 个人债转数量迅速下降,14272,12,2017-07-21 15:10:54,0.9209063557116417
中国平安70元大盘见底,34605,44,2017-06-12 14:51:13,0.15261119117792588
踏空一线蓝筹？,5496,24,2017-06-26 10:00:07,0.8447733843369465
大盘今天探底基本算是成功确认，中国平安很可能,8458,6,2017-04-27 20:11:04,0.5290400254985506
不跑来不及了,7357,132,2017-06-13 10:18:44,0.35317248277026425
快救市啊,7113,149,2017-06-12 14:06:23,0.7159925335113766
中国平安(601318)大宗交易数据一览(07-19),43590,8,2017-07-19 18:18:08,0.1878547976906606
科技引领金融变革 中国平安首次全面披露五大创,49296,22,2017-07-14 17:05:36,0.998641020807218
中国平安：明天涨停!,10161,12,2017-07-17 20:27:53,0.27022251950376297
最近保险股票非常抗跌！一天下跌很难超出5%连续,10354,22,2017-07-12 16:58:09,0.8074593327895667
买入中国平安绩优股就是放心！安心持有股票过节,3675,5,2017-04-27 13:07:07,0.8747856032053962
拿住平安不动摇，现价53.9还没有任何风险溢价。,16730,9,2017-07-17 15:54:40,0.9452762714172269
下只绩优蓝筹龙头——中国平安,69524,60,2017-03-08 06:12:05,0.9478569250537198
中国最佳蠃利公司排行榜出炉了！中国平安第六名,15050,11,2017-04-29 07:57:26,0.007170871529292855
中国平安中国最绩优！管理最好的公司，嬴利能力,12593,10,2017-04-30 12:03:09,0.9770463601145967
天上掉馅饼，地上无陷阱！,16318,17,2017-05-15 09:57:54,0.7264796702833494
47见顶！看谁站山头！,28622,45,2017-05-31 13:25:22,0.1766222443021883
[复盘]漂亮50中国股市的心脏;沪深300中国股市的,2631,2,2017-07-15 16:50:04,0.9999801755315243
周五美国的银行股集体逆势大跌的启示,16829,42,2017-07-15 22:44:09,0.7406980068757155
还有几个人能想起李大霄曾经说过的关于“漂亮50,9810,4,2017-07-14 19:42:09,0.9739457666737018
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,51167,94,2016-03-22 13:30:37,0.9616263649280308
中国平安重拾升势 成交量暂居榜首,23833,5,2017-07-14 16:54:39,0.43477731001643294
南京银行、招行比平安分红高,21113,33,2017-05-21 09:25:12,0.33914554807066144
珍惜手中的中国平安筹码，想做差价很容易失去筹,6160,8,2017-06-07 12:18:47,0.9879799347169282
哈哈哈哈哈指东打西声东击西，,3573,5,2017-07-05 14:26:20,0.8170004946921905
英媒：中国平安寻求美国、以色列金融科技与保健,18734,5,2017-07-13 14:00:08,0.9944321384662826
中国平安：平安信托上半年净利润同比减少12.5%,42032,13,2017-07-13 17:14:23,0.17144219278469497
601318:中国平安:平安信托2017年上半年度未经审,57563,9,2017-07-13 16:42:54,0.01447176701911923
保险向上通道开启，行业龙头乘风而起,78377,15,2017-06-29 13:19:32,0.4658514618283589
601318:中国平安保费收入公告,77383,28,2017-07-12 17:02:08,0.8884804714545186
[献花][献花][献花]纪律第一呀，我为什么股市不,8231,16,2017-07-12 13:37:04,0.8239908286669962
中国平安,15019,17,2016-11-22 18:24:22,0.4163463798523914
平保上半年保费收入3411亿人民币增长32.9%,27253,10,2017-07-12 20:33:43,0.9906228814112975
前些年中国股市抄市盈率，把小盘股抄上天，几百,7342,24,2017-06-25 21:18:31,0.878533989302088
48元卖出平安若捡不回来，意味着2年后你损失一,36934,58,2017-07-04 17:23:39,0.022417368916386238
银行保险证券唯保险最有投资价值,10116,17,2017-07-05 19:54:47,0.7867115749936973
差不多了！,11608,21,2017-07-04 10:34:10,0.5062500000000001
601318:中国平安2016年年度分红派息实施公告,168690,20,2017-07-03 17:05:54,0.5060744463953405
摩通增持中国平安1.99亿股 每股52.154元,71371,37,2017-06-29 20:11:17,0.1701884117924417
技术指标是随着股价变动而变动，不是股价随着技,25501,331,2017-06-22 11:29:40,0.9926828775385976
中国平安这类股票没拉高一次就要出局一次！！！,5354,24,2017-06-26 09:58:08,0.2749119635208941
欢迎呢带领大家冲顶！哈哈哈,2073,25,2017-06-26 09:27:28,0.8905984274912234
暴涨，暴涨目标价71.49,4404,20,2017-06-25 21:06:52,0.9024571222809633
很多高手自我感觉平安很有价值，请解答下,21122,43,2017-03-24 18:28:16,0.35645076440534773
难道是我的唱多文章导致中国平安市值超过中国人,11774,7,2017-07-05 23:06:56,0.1880985342369903
腾讯简直是印钞机！1天挣1.6亿 股价暴涨368倍,6091,14,2017-05-18 10:26:18,0.3185122321414632
中国平安3-5年内股价涨1番。 理由: 1.公司身处,20905,22,2017-03-26 17:27:36,0.3934507441749425
中国平安就是下一个大牛腾讯! 个人100元以下买,74167,179,2017-05-22 18:01:13,0.1461878060533851
中国平安(601318)大宗交易数据一览(07-05),43584,14,2017-07-05 18:54:09,0.1878547976906606
据传平安要到200元，市盈率看齐茅台,10241,10,2017-05-10 14:09:14,0.009286895138597928
今日48平安不买，明日84平安你不敢买,17441,24,2017-06-13 09:49:50,0.2900839960477265
坚定挖潜价值投资才是财富____________________,21420,63,2017-05-13 14:38:50,0.9649155048304365
这些股不错,13791,68,2017-05-23 23:26:34,0.6506195435109292
今天把两千一百手万科股票全部卖了，换成了中国,11846,15,2017-06-26 19:11:50,0.7024390377204344
不要幻想平安会大跌，45是极限。,12671,17,2017-07-04 15:14:33,0.08122907705976212
明显的诱多，头部了[微笑],2825,11,2017-07-05 17:40:59,0.7205915248983981
平安下周目标价53.5元,11029,17,2017-06-29 09:35:05,0.5813836710597319
601318:中国平安H股公告(董事会召开日期),51448,4,2017-06-29 19:06:26,0.08509501040256562
人性的弱点才是大多数股民赔钱的祸根！,6939,11,2017-06-22 01:40:49,0.9883415388099833
私募团队筛选出要飙金股:发现中旗股份是次新股,5324,16,2017-05-27 00:53:55,0.9590415224250967
开启永久收藏中国平安模式！,10373,16,2017-06-16 11:52:39,0.8958068568510152
中国平安将于7月11日派发末期股息每股0.55元予A,33774,8,2017-07-03 20:32:08,0.08746445126564817
中国平安上半年股权投资盈270亿元,25460,15,2017-06-30 17:58:24,0.6677745830430228
春江水暖鸭先知！,11163,12,2017-05-23 11:12:36,0.30384436921085456
摩根大通增持中国平安1.99亿股耗资103.9亿,66503,11,2017-06-29 22:47:07,0.2698554366049516
小摩：内险股迎五大催化剂 重申“增持”中国平,21469,10,2017-02-06 14:11:15,0.4011491455495324
