标题,帖子数,日期,情感
拉高-出货，拉高-出货……,1244,20,2016-11-22 13:52:44,0.5828108478773304
sb股,1768,32,2016-11-22 13:05:40,0.23082833962758653
上海小瘪三装B 呱呱叫,1061,3,2016-11-22 11:33:55,0.3248180740714852
向主力发起心理战 庄庄我只警告你一句，此股下,4899,8,2016-11-22 06:49:12,0.13969095030124834
拉一下，出下货，再拉一下，再出。,1585,7,2016-11-22 11:06:16,0.18118131842725493
开盘30.78挂出单，成交30.96的成交单。看一看吧,25144,22,2016-11-18 12:58:06,0.040549420835167216
上海银行今日超大单流出排名第7名(11-21),58284,26,2016-11-21 16:05:40,0.16789178047363174
等小散把肉肉割完了就该上了 吧，该跑的都跑了,861,27,2016-11-21 09:55:18,0.5962764868397545
28.25买入 多少卖出合适,3792,14,2016-11-22 09:26:57,0.8407397997009206
上海银行真的完蛋了吗,1100,29,2016-11-21 12:39:51,0.24606982417608647
中签一千，护盘一千五，30又杀进一千五，今天又,10529,13,2016-11-22 01:05:31,0.82619299402324
就是不卖,6942,26,2016-11-21 22:07:35,0.2521845062101956
我说顶帖连续中签，还有人不信，[赞]继续顶，继,8021,37,2016-11-21 21:22:03,0.9419424738018873
希望接盘侠好运，明天涨停！三连板,7615,8,2016-11-21 18:12:32,0.23632075274798403
司令部：巨震之后，必见光明！,5986,11,2016-11-18 11:05:20,0.5331866435826496
大家猜猜，阿拉上海银行，今天会跳空低开几个点,5843,7,2016-11-22 02:47:48,0.06281127865032554
上海银行保守估计8个板，为大家分析下:  第1、,63067,125,2016-11-12 17:06:04,0.2510263028661589
一大早起来，全是利空消息，洗刷了一天，收盘后,8838,6,2016-11-21 19:30:11,0.0673635209957184
纯新手，求指点，周五集合进的，我人生第一股，,15444,37,2016-11-21 15:11:37,0.7260960517278336
散户不要高位接盘，这种高发行价的大盘股，又是,16124,29,2016-11-18 13:11:54,0.7783288031158565
~大家配合我顶俺的帖（价值投资硬道理）,8956,113,2016-11-17 09:41:21,0.9202619381164049
周一平开，之后震荡20分钟 ，30分钟涨停,16734,22,2016-11-19 22:23:30,0.45840405795973205
怎么理解？那位大神能说明下，钱一直在进，股价,9914,5,2016-11-21 18:28:14,0.4295756630511982
够狠，有本事跌破28,5957,13,2016-11-21 19:22:45,0.009226122382300028
上海银行，100元以下锁仓联盟成立，跟贴报道！,17685,96,2016-11-07 11:32:21,0.11431199201272968
很多人都是上海银行股价高，你们去看看南京银行,12474,7,2016-11-21 19:20:47,0.8200191389456886
上海银行，坚定持有，跌停又如何,8568,9,2016-11-20 21:21:13,0.03053828476769649
超级小盘绩优上海银行违反新股上市开板定律补涨,40647,48,2016-11-19 19:29:31,0.5699590618711964
上海银行实际换手率为0.01,2090,8,2016-11-17 15:08:36,0.060955242162428536
中签赚的不多，但我还是看好上海银行！ 2年前我,6451,5,2016-11-21 19:17:39,0.06374599566506767
明天大家决定去留重要依据,28740,72,2016-11-21 17:34:19,0.3804073091612883
有好多可怜的小散户被骗走了一点点可怜的筹码,2326,6,2016-11-16 10:56:26,0.22013832194976413
超越国泰君安，上海银行荣获超级熊桂冠！,3246,7,2016-11-21 19:31:33,0.9862577925926835
今天又买入了上海银行，不知道是不是买早了？高,20345,43,2016-11-21 18:52:55,0.23486097775384152
总有人拿上海银行的股价和浦发银行、招商银行和,31236,40,2016-11-20 19:35:05,0.11107734886130538
司令部：每天挂单护盘，空狗惨叫继续！,3611,20,2016-11-18 09:16:49,0.17846086709026276
这小银行居然市值都要超过光大银行啊,2935,5,2016-11-21 17:51:12,0.021719466937606513
司令部：我问心无愧，上海银行我还拿在手里！感,12211,37,2016-11-18 10:32:41,0.2354063894899373
领御一无限：连扳总动员：每天护盘！玩死机构！,1908,16,2016-11-17 07:31:32,0.7777167968520885
护盘 护盘 护盘，明天继续挂买单！！一天一个涨,5714,18,2016-11-17 22:16:06,0.017796412715490484
好尴尬啊！,1573,0,2016-11-21 10:11:22,0.44965775185203427
全仓杀入做个短线[鼓掌][拜神],2512,1,2016-11-21 10:34:43,0.9512557382357927
每天择机进一万股[献花][胜利],1558,0,2016-11-21 10:24:39,0.6185994216755087
换手率不够，主力还没吃饱！,2977,2,2016-11-21 11:47:17,0.24214152102367725
下午两点拉升，两点半左右涨停,2012,3,2016-11-21 12:32:53,0.17010592501809352
这股会不会破发呀?有这个可能[俏皮],1937,3,2016-11-21 12:08:18,0.011745435386170011
这么多大单进场，后继还不会涨?难道主力进场只,3570,3,2016-11-20 13:02:14,0.20337386927169265
上银优质标的，空头都快急疯了，,2814,32,2016-11-16 10:40:29,0.17947394212445233
30.85全仓，心碎成玻璃渣了，割还是等待？,11983,28,2016-11-21 14:35:40,0.36901275153262003
今天28.8买入， 明天会大涨吗？,5760,12,2016-11-21 10:50:52,0.7154823997493467
破16是买点,1041,0,2016-11-21 12:49:04,0.12076650023580726
尾盘杀进来的报个到  明天好领红包,6856,9,2016-11-21 15:34:20,0.008431927300177833
上海银行基本面情况，股价40.52-46.53元！,52063,41,2016-11-05 21:10:10,0.5449279048508057
聪明的钱都走了，你比机构聪明吗？,7114,11,2016-11-21 08:29:05,0.6019475637282469
上海银行我上午全仓买入，等待星期一的涨停。,14481,9,2016-11-19 00:52:50,0.572992342902488
上海银行开始阴跌，求高手指路30的本怎么办,8468,15,2016-11-21 13:45:11,0.04323696668730426
内部消息,13216,16,2016-11-21 12:52:05,0.249974172963204
还有中签没跑的没？报个到,20001,73,2016-11-21 11:24:55,0.06688122066539903
你们走了，但我选择进入。,6116,7,2016-11-20 12:19:34,0.6673198281149822
感觉下午会涨停  没人和我感觉一样吗,14669,37,2016-11-21 11:06:28,0.5171721623238987
我就不信你会一直跌下去[不屑],3559,10,2016-11-21 13:18:09,0.06049281136857765
周五不管什么价位买入上银的朋友，我的建议供你,29500,21,2016-11-19 20:04:11,0.9732994143723264
这几天主力资金净流入在10亿以上，你说是在出货,2834,6,2016-11-21 13:33:50,0.8443637025756221
继国泰君安成为首支破发券商股后上海银行成为首,10028,14,2016-11-20 15:32:30,0.8148504614100341
我只关心几时上市,21897,23,2016-11-08 18:46:03,0.7755694057838426
上海银行净资产+每股未分配利润+每股公积金=28.,5040,10,2016-11-21 13:01:16,0.024656631227709558
5万股30.76的成本什么时候能解套？,10799,27,2016-11-21 09:29:24,0.4851168819222872
上海银行周一预测，直接高开或者直接封涨停,10963,12,2016-11-20 08:28:25,0.4688114952645335
下午2点左右跌停，做好准备。,5862,10,2016-11-21 11:29:33,0.07578539261756634
就是50元一股我感觉都值,4555,10,2016-11-21 10:33:36,0.17287523023932294
周一跌停，连续阴跌，跌破发行价！不怕死的就继,11134,15,2016-11-18 15:55:50,0.17901888822135759
今天追高的是十足的大傻比。,6369,12,2016-11-18 11:10:37,0.7232847691369536
收盘可能涨停板！中签不易，拭目以待。,4731,10,2016-11-21 09:32:07,0.9923105809966446
卖掉一半的上海银行，也不知道对不对？高手给个,23597,32,2016-11-18 15:41:27,0.041532509430186715
浦发银行复权价现是～130元 上海银行～必在100,15070,14,2016-11-19 08:28:55,0.09572664675498488
死了都不卖加仓,3369,13,2016-11-21 09:48:26,0.05532135841011898
周一低点择机而入，继续看好上海银行。,22662,32,2016-11-18 18:56:13,0.09821845263493778
30.97买到了，有谁比我高的吗？,8286,18,2016-11-18 12:05:32,0.6178129239749885
逢低买入601997贵阳银行.,6684,50,2016-11-18 15:48:16,0.44424479738037326
上海银行30.97元会不会是历史最高点？中国石油4,18802,17,2016-11-19 06:54:37,0.09131532097126682
大家来猜猜周一开盘价,33408,54,2016-11-19 09:24:51,0.21270991843231468
《上海银行资讯》大清早就发上银利空新闻意欲何,3925,4,2016-11-21 08:50:49,0.03563220092698094
周一低开29.8以下。,11131,23,2016-11-18 22:01:43,0.21703388224238518
上海银行只要回调都是买入机会，后面应该还有好,5627,8,2016-11-20 19:11:23,0.4988454119582858
大家看看浦发银行就知道净资产一样收益比上海银,13501,17,2016-11-19 18:24:20,0.783597779600261
不看好银行新股的原因,5599,11,2016-11-21 08:20:56,0.08672896523462814
上市第三天开板，你中签会卖吗？6个亿流通盘，,26220,21,2016-11-20 07:10:34,0.22197954344175475
上海银行太坑爹了,10073,3,2016-11-20 22:26:23,0.023759137394021912
洗盘牛逼，周一涨停！,14847,9,2016-11-20 16:03:58,0.875393360477565
顶帖的也连续中签！！！[财力][财力][财力],7554,21,2016-11-17 21:00:05,0.09387040815413839
看看北京银行的k线图就知道上海银行的今后走势,12809,8,2016-11-20 21:22:15,0.25745224666721955
上海银行188，城商行盟主！！！,21217,104,2016-11-16 11:06:02,0.07549372057423309
阿拉说上海银行一定上50，你们信吗？反正我相信,11689,13,2016-11-20 15:53:15,0.035668411778552955
下周一跌停开盘，至少三个,19327,37,2016-11-18 16:26:18,0.2799812788241156
星期一持股涨停的点赞。不管什么股都红盘。点赞,2155,2,2016-11-20 22:03:51,0.985122264414013
上海银行星期一走势,23004,17,2016-11-20 16:32:42,0.3939007498355003
右眼跳得历害，明天又要亏钱了，希望不要跌停。,6934,16,2016-11-20 19:17:29,0.04302247852607455
今天没卖上海银行的报道,15931,35,2016-11-18 15:11:59,0.46424545544485196
有意思，这根阴线实体长度0.73，下阴线也是0.73,15377,10,2016-11-20 13:28:53,0.9477458660620132
庄家会把上行推到45元之上，明天我吸货。,7263,8,2016-11-20 14:56:04,0.09443582152400498
明天估计跌到28.20元，一路阴跌到24元,6933,12,2016-11-20 14:27:28,0.00985935418822137
赚了一万二走人，市值已经超过北京银行，也就这,8603,12,2016-11-19 21:17:25,0.11054525149066108
明天涨停就是一万的收入了，这在银行里也是不多,48305,238,2016-11-16 19:26:06,0.6836201507878734
中这个烂签浪费好心情。,3290,12,2016-11-18 14:15:14,0.035847119461927424
纯新手求指点，注册还没一个月，看上海银行新股,15669,21,2016-11-18 15:59:22,0.024259953256184685
估值上海银行30元~35元今天正确一半，我估计破,14135,7,2016-11-18 22:04:49,0.014019686474488036
上海银行盘中的现象并请教高手！,13020,16,2016-11-20 11:26:12,0.057835143684806356
30.97元买入5000股，套住了[哭][哭][哭],15788,12,2016-11-18 20:34:43,0.8957374508344114
上海银行星期一跌停开盘！,6203,12,2016-11-18 21:17:04,0.09889030191789805
11月18日注定是不平凡的一天，上海银行第三板被,13365,7,2016-11-19 11:54:54,0.25535288463408956
上海银行有一点想不通,22839,14,2016-11-19 18:08:07,0.16606126797529985
还有人跟我一样坚定，持有上海银行吗？换手率太,8323,8,2016-11-19 23:45:33,0.0500022479231349
上海银行很多小散中签卖出后，就唱空！第二个板,7676,4,2016-11-20 00:53:37,0.3558586053247328
47.77元以下不卖,7335,6,2016-11-16 16:12:16,0.13756859696001045
上海银行周一必定爆跌停！,8361,14,2016-11-18 13:37:54,0.0765680096606004
没跑的战友报个到啊！,43794,257,2016-11-18 09:32:07,0.6318001475845284
上海银行有机会冲到38没有？能盈利两万就很高兴,19023,38,2016-11-13 09:24:49,0.6469046313855769
上海银行必破发，步601211后尘,10002,19,2016-11-12 08:34:29,0.7983887386252548
悲剧呀！上班前挂涨停买入一百手上海银行！下班,20022,18,2016-11-18 18:14:47,0.7107171223080216
机构怎么能配售到100万股？有人解释吗？,10696,10,2016-11-19 16:20:17,0.15407110496476129
预测：上海银行还有50%涨幅（深度分析）,14366,13,2016-11-19 14:36:13,0.8192785994021409
∮上海银行离奇开创新股开板纪录！5.6亿资金封,35319,16,2016-11-18 22:00:07,0.6189128607328808
中签卖了的不会再给低开机会接回了，周一至少开,9329,10,2016-11-19 16:21:07,0.021883888511046723
六十亿的总盘，六亿的流动盘，动态市盈率只有十,13821,14,2016-11-19 11:25:41,0.07438597611059672
上海银行的神奇数字25.59  28.15说明了什么？,12232,32,2016-11-17 10:21:43,0.8681379174250551
坐等周一跌到23，进来,6790,14,2016-11-18 17:11:05,0.0902269450689599
没龙虎榜吗？集合竞价小买了3手，亏了将近250块,7890,14,2016-11-18 16:19:47,0.07933773123726573
妈 的 ，我是不是买高了，30.7,8546,25,2016-11-18 14:15:36,0.2994511875706315
今天整了两个菜,7904,7,2016-11-18 18:31:38,0.21751965370882664
【讨论】上海银行上市第3个交易日就开板，此刻,174248,117,2016-11-18 10:03:03,0.8317539171353021
周一一字板,4857,1,2016-11-19 06:21:45,0.4696818957039105
实在看不下去这帮看空的，两个板打开了你卖掉了,17351,11,2016-11-18 18:11:31,0.02756211456610458
银行股收益高，股价低，其原因是盘子太大，小庄,27620,13,2016-11-18 21:39:44,0.15548691840295836
30．97买单己挂好。,7993,11,2016-11-18 08:39:21,0.36604059216765106
一个中鉴盈利10万的经验 一个中鉴盈利10万的经,8593,5,2016-11-15 18:44:06,0.9435172409588055
不要问吾为什么！不日内必先要到50元，你只要拿,14633,11,2016-11-18 12:18:03,0.11425017332906817
也许不是板不够，而是发行价已经两三个涨停板了,5364,3,2016-11-18 23:22:02,0.890376321634545
开板了？呵呵，主力真敢玩。,13727,17,2016-11-18 09:26:07,0.6038627819043079
我查过杭银，江银，贵银，常银，开板后还有百分,18382,12,2016-11-18 19:43:30,0.9998855600182327
上海银行估值及上市开板价预测,37805,14,2016-11-03 21:48:16,0.8886256612905159
主力今天流入13亿，如果周一低开那他们不是也跑,23365,18,2016-11-18 16:02:27,0.5679620476476783
老夫以为，成功中签上海银行的人们至少赚42600,33340,50,2016-11-17 17:14:59,0.11124819898584137
我先举手，我保证不卖。,7327,51,2016-11-13 15:06:15,0.5131335991806735
明白没？开板越早越好啊！,18918,20,2016-11-18 12:16:51,0.7410397106827429
草泥马！误操作开盘买入了，真衰！,8783,10,2016-11-18 16:12:30,0.82036870745773
主力流入那么多，洗掉那么多散户，下周有不涨的,8072,8,2016-11-18 15:01:38,0.18793710163177946
中签的散户基本上卖了，下周连续一字涨停板！,7476,4,2016-11-18 15:11:50,0.883087147172056
江苏银行赚了6k，上海银行12k，蚊子再小也是肉,5324,7,2016-11-18 18:43:16,0.014119723981185217
今日洗盘是成功的，后面还会有很大的涨幅，请大,8496,13,2016-11-18 14:11:16,0.9699904740037302
主力今天故意不封板（骗取散户筹码）,8388,4,2016-11-18 16:33:40,0.053669682521869766
机构手里的100万股筹码是怎么来的？这需要多少,6037,4,2016-11-18 18:01:52,0.6995783652220099
中签经历！好险！！,11170,18,2016-11-17 15:48:07,0.7846333939101193
今天早上打开账户，一看中了上海银行啊，想了想,29520,51,2016-11-04 11:36:44,0.5748201797396677
咬定上银不放手,18024,60,2016-11-18 10:06:41,0.6763794843875888
上海银行非一般银行可比,9296,14,2016-11-18 15:43:26,0.4902093595456438
两个版就开了，那些指导我的高手呢？卖还是不卖,17276,29,2016-11-18 10:33:02,0.12015662047873621
第二个中石油,3287,7,2016-11-18 15:47:33,0.17215318964371784
下周一开盘价竟猜,6219,15,2016-11-18 15:06:21,0.2980930093125753
持有上海银行就等着数钱吧，大涨还在后面呢,8044,15,2016-11-18 14:56:03,0.1552857419578081
坚持到最后2分钟走了,4571,7,2016-11-18 15:11:24,0.2837756225097471
上海银行上涨是必然的，不要问为什么哈,7620,17,2016-11-18 14:16:22,0.03173621300016005
29.9加仓了一万股 下午能涨停吗,4780,8,2016-11-18 12:14:46,0.13574588753064665
今早30.95卖出29.58买回,12634,34,2016-11-18 09:57:49,0.26399707853309906
已经走了的兄弟，进来报个到！,4189,11,2016-11-18 09:44:51,0.11916426460886465
想赚钱的抢筹码啦！过期不候[大笑][大笑],4469,6,2016-11-18 12:00:13,0.9389437468599173
悔死了后悔死了，看了有些人说的话，听信他们说,12587,30,2016-11-17 13:24:39,0.013470506032637997
下午一样封涨停板,5443,9,2016-11-18 11:53:33,0.6576129792516258
刚上市三天，就打开涨仃版，不要犯儍了，千万别,10160,13,2016-11-18 10:26:20,0.0715809354753012
猜猜上市后几个板？猜对我发红包,16800,48,2016-11-04 11:37:35,0.23303542527740817
上海银行--中国金融中心的新龙头(预测开板),102323,131,2016-11-04 16:36:44,0.9809762369675414
上海银行开盘竞猜！,32617,77,2016-11-14 16:14:49,0.14287809368028692
今天29.6进的不知是福还是祸,6506,18,2016-11-18 10:20:48,0.1449107962084838
顺利全仓买进，发财了,9655,21,2016-11-18 09:46:36,0.5230820893689938
明天开饭,7746,11,2016-11-17 17:06:28,0.1507059051078209
老牛我没钱挂单，但是我不卖。,2558,13,2016-11-18 08:37:10,0.08530647680612058
全是小散在卖，大家不要上当，有图有真相,6486,11,2016-11-18 09:37:32,0.16414840754562243
上海银行发行价太高，很可能开盘高开低走,47186,74,2016-11-04 22:29:25,0.40566329331546036
布依在29.60元又买回601229,3592,7,2016-11-18 09:37:44,0.18218636380500164
明天90%开板即使不开，那下周一100%开板。,14713,28,2016-11-17 18:20:13,0.016628352433512128
让我们一起唱：大上海，大上银，宇宙第一行！,2915,18,2016-11-17 13:54:19,0.9984999291640448
4天中三个上海新股的股灰，签到。,5444,10,2016-11-03 22:21:02,0.004552126678919244
请各位和我一样有幸中签的小散好好想想，卖了它,2296,7,2016-11-18 09:01:40,0.17046466640567626
一个中鉴盈利10万的经验,60574,188,2016-11-07 13:09:46,0.8381987352605892
被机构偷袭，吸取来咿份的教训！ 来伊份开板后,15644,35,2016-11-17 22:40:01,0.12632249597158685
周一开板，立贴为证,5895,18,2016-11-17 15:03:46,0.21276568105015803
有钱挂买单越多越好，我挂买单5000股,1715,8,2016-11-18 06:11:55,0.1446263364616992
上海银行也要搞个达成目标倡议书！学学乐心医疗,8641,53,2016-11-17 16:48:35,0.780753367964388
屮屮高成长绩优蓝筹上海银行业绩2.7元对应80元,24819,172,2016-11-13 15:06:06,0.9979992554433477
≈上海银行业绩2.7元股价严重低估~步长制药业绩,28918,128,2016-11-13 15:14:17,0.951543134230481
『↗2016业绩2.7元上海银行板数第十六板上百元,33351,169,2016-11-13 15:56:03,0.1460516331433428
丿丿平安证券给出上银2016业绩2.7元对应股价57.,60514,189,2016-11-13 16:22:59,0.9166990254549936
↖蓝筹绩优↗业绩2.7元中签者团结一致，一字天,14035,114,2016-11-13 15:34:34,0.9947763955935348
↗1⊕→下周每天将有几千元多大进账 高兴吧 哈8,16833,103,2016-11-13 15:22:14,0.023367482264808337
上市前三天苏、杭、上银换手率对比，上银股东惜,34878,72,2016-11-16 13:52:48,0.998808946948251
大家顶：目标：177；方法：每人一手；策略：只,2128,9,2016-11-17 19:43:31,0.9888948449148959
领御一无限：今天首发诅咒帖！为了中签者的利益,6162,22,2016-11-17 19:45:43,0.9759122288964106
哪怕你开板再卖 也少赚不了多少 但是漏一个板损,6172,25,2016-11-17 16:51:12,0.029807638467856057
已挂单！,6653,46,2016-11-16 08:36:08,0.15469779935041272
最近上市银行股市盈率在28至35之间，上海银行全,29444,54,2016-11-15 23:08:00,0.3983962664985833
明天挂30.97元,3084,9,2016-11-18 00:21:08,0.07732512989197782
开板前，如果有人发帖子唱空，说明家里有人挂了,1693,9,2016-11-18 07:21:52,0.644900333003793
中签的朋友：参考乐心医疗！拷贝了给大家看看,7010,9,2016-11-17 23:02:36,0.9659456868178781
今天卖出的散户你要多想想 谁也不能怨（别院控,7687,26,2016-11-17 14:57:19,0.2933530257374872
香港恒生银行140元，中国城市能和香港平起平坐,7063,11,2016-11-17 23:25:02,0.8543832820753622
明天跌停,6293,9,2016-11-17 21:43:31,0.06943297630847334
上海银行……机构们必配收藏品种！,1449,4,2016-11-18 06:49:46,0.5793657169077475
本周不会开板，不服来辩。下周二可能危险,5440,9,2016-11-17 16:28:28,0.01486559370302809
上海银行真正的价格应该定位在70元至100元之间,11586,25,2016-11-17 15:25:08,0.19411478377984537
从盘面特征看上海银行成交量的放大的阴谋诡！,14410,20,2016-11-17 23:17:11,0.9944958728453681
我来说一下新股开板的原理，散户一定要看一下！,52204,233,2016-11-16 15:05:09,0.9707074360511215
上海银行和浦发银行比较。上银总股本60亿股。浦,12166,7,2016-11-17 20:12:00,0.01537152132916364
上海银行:中国及亚洲金融中心皇冠上最耀眼的2颗,36450,68,2016-11-05 14:25:25,0.9037361506520526
新股民刚来股市玩，一万元入市，怎么运气这么好,70338,145,2016-11-04 10:26:39,0.9916866875753156
新股为什么能天天涨停 1.新股的庄家不是机构，,5555,12,2016-11-17 22:22:27,0.40805280609510686
开板前，如果有人发帖子唱空，说明他家死人了！,6629,51,2016-11-17 13:01:46,0.4575468656723053
假设上海银行上市来这两个交易日卖出的筹码为浮,9187,3,2016-11-17 23:11:40,0.9447566601295532
盘子太大，过不了30元。,10448,13,2016-11-17 16:02:17,0.0037039945720753753
领御一无限：封板今天取得圆满成功，希望中签者,5671,19,2016-11-17 19:28:46,0.9964065626355634
昨天5088，今天10997的量。相信散户不会出手，,8071,11,2016-11-17 20:14:28,0.6876087250925459
又中一签 吴江银行  上海银行给我带来鸿运..继,12118,14,2016-11-17 22:04:40,0.6074967542163706
看到了吧里很多正能量，很欣慰，我们小散中签不,3213,8,2016-11-17 18:09:19,0.9457129932206101
我为人人挂三手，人人为我挂万手。以图为证,3667,11,2016-11-17 21:17:41,0.5183715841659622
算法很多，我提供一种算法，就是按照市净率估算,8328,5,2016-11-17 21:43:29,0.9943356202951714
我为人人封一手，人人为我封万手。让上银打造中,2797,19,2016-11-17 10:24:39,0.992765126372003
小散护盘成果初显，数据说话，大家继续挂单护盘,4630,11,2016-11-17 19:09:12,0.5433822994604469
《贺上海银行上市》 良多 丙申冬 东方一座金融,4647,17,2016-11-15 08:46:30,0.9993220280597702
司令部发来贺电：恭喜今天圆满封板！明天继续护,5048,19,2016-11-17 20:00:52,0.728735253293712
捂股说明书：广大的上海银行中签的朋友，为了自,5404,19,2016-11-17 19:35:25,0.005214757966369388
＜＜友情提示＞＞上银总市值不会低于兴业银行,8059,19,2016-11-16 10:04:15,0.37230198143808924
好容易中一签，人心齐泰山移，不把子弹给空头,1658,8,2016-11-17 17:51:18,0.9814470314111668
小散护盘初见成效，数据说话，人心齐，泰山移,8008,29,2016-11-17 19:10:47,0.9316059992781134
大家拿好手里筹码，看这两天的成交量十天都开不,13589,60,2016-11-17 14:50:08,0.3998083440934539
明天换手预计！！，明日情况猜测，给大家提示应,12206,22,2016-11-17 19:21:31,0.08105940492224362
上海银行下周四周五会开板。,5103,5,2016-11-17 17:06:07,0.36764610771774753
上海银行主升浪刚开始，一字板大戏刚拉开。百元,4962,9,2016-11-17 17:21:05,0.24637668013215663
中签的股友看过来，好好看看并置顶，顶起来！ ,13429,108,2016-11-16 20:17:54,0.5968149602500867
重大发现！重大发现！重大发现！重大发现！,16665,36,2016-11-17 11:39:44,0.17256313281965874
能够赚大钱。,7108,19,2016-11-08 20:07:13,0.3940188889540679
完了，卖了[心碎],7627,20,2016-11-17 14:48:06,0.910818131401791
恒大的事，故事里的事,32127,51,2016-11-09 08:42:30,0.8464450969524175
上海银行是城行板块的龙头大哥，18个板是起步价,5384,15,2016-11-17 15:00:59,0.09035388196455085
入市33年才中这一签，谁敢不给爷面子？@@,5289,25,2016-11-17 14:30:32,0.11777973631630523
请问各位高手，一般换手率达到百分之几开板？,8924,9,2016-11-17 16:16:29,0.011624064672899559
民生、浦发与上银比较 得出结论 压箱底 别卖,9145,10,2016-11-13 15:37:18,0.8802930702217757
护盘计划。,2181,6,2016-11-17 15:30:09,0.20856733866813337
麦格理发表报告，列出香港银行股最新评级及目标,2600,3,2016-11-17 19:27:29,0.8113507366266787
明天换手预计！！，明日情况猜测，给大家提示应,10650,9,2016-11-17 16:30:03,0.08105940492224362
卖掉了，好后悔，接不回来了[哭],7728,12,2016-11-17 14:46:39,0.05798223311849593
上海银行目标35！,4776,10,2016-11-17 14:30:42,0.5461783673259801
未上市说破发，昨天说今天开板，今天说明天开板,2373,6,2016-11-17 17:16:57,0.015465447383141706
大家预测上银有几个涨停？,17447,34,2016-11-12 16:49:17,0.9807905154735537
关于何时开板的判断，建议小白们看看…… 只看,15860,34,2016-11-17 11:58:18,0.5500888076679722
明天什么价告诉你！,5104,10,2016-11-17 15:11:07,0.4980389867101209
憋不住，我射了,3248,11,2016-11-17 09:52:11,0.14910379892754366
看来今天买入无望，明早继续掛买单，不多掛而’,2147,7,2016-11-17 14:56:39,0.45087968682764934
大盘不好，出了,9194,41,2016-11-17 11:15:21,0.33198286499819984
上海银行上市定位的预测,7182,8,2016-11-15 17:12:29,0.8581366067340054
傻逼，60个亿的盘子，股价快30了还不跑,5377,24,2016-11-17 10:36:25,0.03905743965487096
大家不要卖主力没筹码就砸不开涨停板,3206,24,2016-11-17 10:55:40,0.10832547279787086
山别大傻逼  爷们就不卖，气死你个驴草的猪养的,3623,30,2016-11-14 20:24:26,0.3840684383284876
上银下午的换手率仅仅是0.01 这才是最真实的数,3469,11,2016-11-17 15:05:55,0.8494057327267235
作为一名多次中签的老战士告诉你 一定不要慌 今,8610,24,2016-11-17 09:59:12,0.5541502242917506
上海银行上市强有力打破了沪深股市熊市格局！,5704,21,2016-11-15 20:35:29,0.9499982993551781
就早盘一点对到量 散户不动 这么看估计还有几个,2975,14,2016-11-17 10:16:35,0.6614182049072677
『绩优成长↗2016业绩2.7元上海银行板数第十六,5310,23,2016-11-13 15:54:51,0.9976125801577944
为啥我家才700股原始股,6843,8,2016-11-17 11:46:57,0.032558615569343474
周四跌停板见吧！别不服气！,10654,50,2016-11-16 16:59:54,0.4965970936022376
对于新股，强调下，中签和持有的朋友们必须把此,2633,17,2016-11-17 08:21:16,0.02833433107938854
上海银行在中签者的齐心协力护盘下，必将取得胜,3705,31,2016-11-17 09:21:14,0.9088334623699071
排第一的，932，太幸运了！,4911,13,2016-11-17 09:26:13,0.5817178553170481
28块，看看其他银行股的价位，这股有点高了,4560,16,2016-11-17 10:17:06,0.08230450000196177
今天接着上图 说得再多也不如这个实在,2294,5,2016-11-17 09:28:46,0.10393628460263193
上海银行六个板 41元比较可行，因为新股最热门,12676,17,2016-11-15 20:01:31,0.8697628358244375
全体中签散户16日开始，请进入一级战备状态：每,41510,311,2016-11-14 21:35:17,0.03093933509855351
通过大家的团结努力今天已经完全挡住了龙狗的进,1602,7,2016-11-17 10:30:01,0.7244794753564414
看到者！ 不点赞从此不中签，点赞下次必中！,8210,84,2016-10-25 14:06:03,0.9995874428655447
赶紧卖!封单大量撤销，下午就开板啦！,2531,14,2016-11-17 09:38:17,0.07926022422754553
全体中签散户阻击外来入侵者(唯一)办法就是中签,17563,118,2016-11-09 21:32:55,0.045323973239582815
挂了50手，不看好的卖给我[献花][献花][献花],1569,10,2016-11-17 09:18:21,0.025086935724735526
号召全体小散每天挂单护盘,3838,32,2016-11-15 20:47:41,0.011764480158326984
祝贺上海银行封板,5632,26,2016-11-16 10:03:14,0.22410978444909657
说明了什么？,2355,9,2016-11-17 09:41:14,0.5262327818078083
中签的，经济专家测算，上银肯定能到80，千万别,12531,34,2016-11-16 15:58:02,0.6926106945584738
新股民请看！上银中签散户必看，别让机构趁虚而,8641,34,2016-11-16 13:30:47,0.9538057606168583
才几分钟换手已远超昨天，不妙！,4003,17,2016-11-17 09:37:58,0.17743550885967774
入了，这在银行里也是不多,1972,3,2016-11-17 09:10:32,0.14634899957683078
明天开盘就卖，否则跌停,7212,27,2016-11-16 22:00:44,0.037232671793296146
笑对人生88888尼玛死了，你粑粑问你回不回家？,2552,16,2016-11-16 21:21:57,0.5254436511840549
看着吧！,2067,12,2016-11-17 09:17:09,0.5875212430201505
¥¥北京的新华网=上海的银行¥¥80元,35997,122,2016-11-04 21:41:31,0.12480101374468522
集合竞价卖盘7500万股，上海银行开板了,2501,9,2016-11-17 09:07:21,0.034383414503338816
换手率这么低 中签散户们都有功劳  第一炮打的,6453,22,2016-11-16 19:30:46,0.06442998239640096
还能不能有点新花样呢？,4173,13,2016-11-16 23:42:16,0.669141869321138
不必咒骂他们 也不要咒骂那些卖盘 我以从业者身,6525,29,2016-11-16 16:19:40,0.7474525305118056
