标题,阅读,评论,字数,影响力,时间
散户必看炒股格言和现金策略！     孙子云：先,64821,116,718,4.0,2017-03-14 10:58:03
07年上市你让我把在深圳买房的钱亏个精光。,6058,15,165,1.0,2017-08-31 12:05:09
中国太保(601601)融资融券信息(09-21),5045,6,532,0.0,2017-09-22 07:46:43
只要做到管好自己的手,55928,52,420,0.0,2016-10-18 21:18:14
g股谚:风吹天花板，砸盘迎面来!,6102,14,431,0.5,2017-09-04 12:46:53
好无奈的A故事，好无奈的指数，无奈的中太保啊,63258,147,195,3.5,2017-02-08 12:04:16
2017年撸起袖子加油干！宿命与反抗！当前我国资,13496,27,418,3.0,2017-05-16 12:37:58
1H17 - Key takeaways from analyst meeting,5761,6,2212,0.0,2017-08-30 08:27:11
60天线，32.86，大家准备好钱，抄太饱的老底啦[,21184,48,164,3.5,2017-08-10 12:50:20
中国太保(601601)融资融券信息(09-19),5249,2,532,0.0,2017-09-20 07:47:29
中国太保(601601)融资融券信息(09-06),6805,16,524,0.0,2017-09-07 07:58:58
中国太保子公司太平洋人寿首8月原保费收入同比,10045,11,272,0.0,2017-09-18 17:16:34
抢盘了。业绩去年翻倍股0.99，今再翻倍超2元，,13389,25,603,4.5,2017-04-28 09:30:27
中国太保：前8个月累计原保险业务收入2087亿元,9318,15,224,0.0,2017-09-18 17:17:32
中国太保子公司太平洋人寿前8月原保费收入同比,8816,23,251,0.0,2017-09-18 17:09:31
中国太保(601601)融资融券信息(09-14),3210,5,532,0.0,2017-09-15 07:47:29
中国太保：秉承价值投资 另类投资占比逐年上升,9634,5,1787,0.0,2017-09-14 03:42:53
太保资产：将选择更有长期潜力的上市公司进行投,9503,11,274,0.0,2017-09-13 22:27:16
炒股炒证券2017年上市601881一600909一002500另,12629,104,236,4.0,2017-08-31 08:17:47
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,100523,110,375,4.5,2016-03-22 13:33:12
保险股联动，太保不会输给平安,37573,61,180,1.5,2017-06-07 11:17:54
继续抛售,1815,0,118,3.5,2017-09-11 23:41:04
35元有中期投资机会。,2110,0,132,3.0,2017-09-11 19:49:08
热烈庆祝中国太保暴跌1.01元,3103,11,140,3.5,2017-09-11 15:06:47
中国太保领衔A股险企投资之谜,37378,37,3522,0.0,2017-09-09 14:31:39
中国太保(601601)融资融券信息(09-08),3985,28,518,0.0,2017-09-09 07:46:17
==奇虎360借壳中国中期,15409,47,136,3.0,2017-08-11 09:41:56
天天这样，也算服了那些人！,9240,75,144,0.0,2017-07-30 03:55:25
7股谚:风吹天花板，砸盘迎面来!,2785,9,431,2.0,2017-09-05 11:18:27
抢！咯咯咯！抢盘了，黄金砸头！晨鸣投资价值第,23907,48,775,4.5,2017-03-01 20:10:16
如果您错过了腾讯，就不要再错过腾讯的儿子顺网,3909,11,170,1.0,2017-09-06 21:21:16
卖出,3665,7,114,4.0,2017-09-07 12:37:01
新加坡政府投资减持中国太保778万股套现2.89亿,11803,10,212,0.0,2017-09-04 20:46:21
中国太保应该有补涨机会,7258,10,277,3.0,2017-08-07 14:23:40
中国太保9月5日盘中涨幅达5%,5645,9,183,0.0,2017-09-05 14:11:26
请注意这个缺口的巨大意义 很多人在等回补，在,7388,6,334,3.0,2017-08-30 14:34:40
2017年撸起袖子加油干漂亮50牛！宿命与反抗！当,12255,22,485,3.0,2017-05-24 16:27:24
（中国太保是漂亮牛的龙头）美国有“纽约”同时,22271,35,519,3.0,2017-05-22 14:19:29
良币不能向劣币低头！呼吁新股发行无限量供应其,11437,28,297,3.0,2017-06-02 22:55:00
中国太保(601601)融资融券信息(09-01),4494,12,530,0.0,2017-09-02 07:56:00
天安财险退出太保十大股东,29888,12,1367,0.0,2017-08-27 22:20:39
中国太保上半年净利65亿 证金公司增持近亿股,21691,6,1598,0.0,2017-08-28 05:24:28
高位急拉升是大跌前诱多！机构出货是一价格区域,27148,25,236,4.5,2015-11-18 14:39:17
39元全面清仓，净赚6000万,7304,27,140,3.5,2017-08-28 11:41:18
中国太保中报：寿险转保障效果显著 上调至增持,7129,6,1024,0.0,2017-08-28 22:57:56
中国太保：上半年净利同比增6% 保险业务收入增,22683,18,314,0.0,2017-08-27 14:58:16
中报速递：中国太保2017年上半年盈利65.09亿元,28656,8,233,0.0,2017-08-27 15:18:27
粤水电(OO2O6O)未来国企改革肯定潜力__________,10439,21,272,4.5,2017-07-17 13:28:20
中国太保(601601)融资融券信息(08-25),3833,23,538,0.0,2017-08-26 10:06:54
特别通告：601958 金钼股份正创历史新低，青菜,7274,6,231,2.0,2017-06-12 11:10:41
601601:中国太保总裁离任公告,11774,10,524,0.0,2017-08-21 19:02:20
中国太保(601601)融资融券信息(08-18),6949,35,532,0.0,2017-08-19 08:38:20
我靠， 真的拉呀,39253,42,63,0.0,2016-11-20 13:55:33
中国太平与山东省人民政府签署新一轮战略合作协,8292,7,333,0.0,2017-08-17 10:47:43
中国太保(601601)融资融券信息(08-16),4595,5,536,0.0,2017-08-17 07:45:58
中国太保(601601)融资融券信息(08-11),4485,4,538,0.0,2017-08-12 07:48:42
特别通告：MSCI指数标的股601958 金钼股份正创,8115,10,293,1.5,2017-06-22 10:09:10
先32再说。,21321,14,122,4.0,2016-09-22 20:55:03
证监会:严打利用“天价”标杆股影响市场估值，,9847,17,478,4.0,2017-06-02 10:10:07
超级短线如何玩才能赚到钱？     所谓超级短线,24942,26,1121,4.0,2017-01-29 15:51:29
即将引爆的涨价概念：自持物业概念 龙头：王府,6453,15,316,3.0,2017-07-14 11:15:46
中国太保(601601)融资融券信息(12-24),3492,6,530,0.0,2015-12-25 07:47:31
中国太保获得“年度卓越品牌创新保险公司”奖,23396,14,447,0.0,2015-12-18 06:50:17
马云以前 有网上卖保险的想法？？找他合作好办,2905,8,206,4.0,2017-07-12 13:46:47
国际原油WTI暴涨至46.53美元，布伦特最高冲到49,4709,11,261,3.0,2017-07-15 09:19:41
西水股份---保险股，己涨停。,3585,4,81,3.0,2017-07-25 14:54:15
中国太保(601601)融资融券信息(07-24),5314,3,534,0.0,2017-07-25 07:48:34
今日尾盘资金抢筹这些个股,57407,2,1544,0.0,2015-12-25 17:20:09
坚定挖潜价值投资才是财富____________________,21734,58,483,4.5,2017-05-13 14:49:24
今天拉升的话可以出了,4857,11,130,3.0,2017-05-24 08:40:29
中国太保有投资价值,15513,20,379,3.0,2017-05-19 14:52:28
新能源汽车龙头：威孚高科 业绩优异 股价低 潜,5156,6,195,3.5,2017-06-26 13:39:48
中国太保(601601)融资融券信息(07-28),3442,3,538,0.0,2017-07-29 07:47:20
保监针对非寿险投资型产品风险，及时停止了此类,3112,9,378,0.0,2017-07-13 15:24:32
保险股这段时间升得很历害 所以要小心会有调整 ,4142,6,449,3.5,2017-07-12 09:44:43
7月12日收评：沪指跌破10日线，创业板指微涨,3582,4,1138,4.0,2017-07-12 18:55:31
基金抱团炒个股是中国式庞氏骗局，隐患危害大60,47453,53,333,4.0,2016-07-22 08:31:58
7月14日收评：个股严重分化,4785,8,1244,4.0,2017-07-14 16:47:38
预测下午广发中信招券大涨携券商站稳3225点，量,3937,10,234,4.0,2017-07-07 12:05:45
601601:中国太保第八届监事会第一次会议决议公,9354,19,1067,0.0,2017-06-09 19:09:18
7月6日收评：大盘单日V型反转,3601,5,1203,4.0,2017-07-06 17:08:58
笑着迎七一！,3151,6,84,0.0,2017-07-08 17:22:51
中国太保：太保寿险上半年原保险收入为1105.51,22413,6,254,0.0,2017-07-17 19:03:09
A股“入摩”引发绩优股的巨变 以后买股要重视业,3791,6,561,3.5,2017-07-13 09:24:18
值此半年报披露,4882,41,124,0.0,2017-07-04 21:25:59
蓝筹股收割韭菜一字断魂,7490,6,132,3.5,2017-06-14 14:00:09
7月13日收评：沪指收复5日均线，逼近向下跳空缺,4765,13,1153,4.0,2017-07-13 18:42:52
中国太保(601601)融资融券信息(07-14),5350,6,534,0.0,2017-07-15 07:48:35
最能套住人的几句话: 1、目前价位接近主力成本,26390,27,744,4.0,2017-02-02 15:35:53
科技类的股票－－威孚高科 一线蓝筹的业绩 二线,3238,6,394,3.5,2017-07-05 10:54:30
价高了不如全转*2元股一路一带丝路龙头600307酒,15950,57,334,0.0,2017-05-23 12:47:00
601601:中国太保保费收入公告,24977,10,727,0.0,2017-07-17 18:51:11
博客所有,3063,18,130,0.0,2017-07-05 19:49:31
中国太保(601601)融资融券信息(06-27),5304,3,536,0.0,2017-06-28 07:48:28
挪威银行减持中国太保1260万股套现4.05亿元,14671,10,262,0.0,2017-07-11 22:03:38
601601:中国太保:中国太平洋财产保险股份有限公,24440,20,986,0.0,2017-04-29 03:58:53
苦守三十年MSCI将破门而入券商崛起      这些A,5904,15,241,4.0,2017-06-12 10:00:03
太保寿险剩余边际余额逾1700亿,9599,7,670,0.0,2017-06-26 04:28:42
重磅：中国人寿的股价低于上市首日最低价,4811,4,1110,4.0,2017-07-05 18:27:01
住房公积金打通异地壁垒 4.5万亿缴存结余望盘活,3819,4,214,3.5,2017-06-24 13:25:35
601601:中国太保:中国太平洋财产保险股份有限公,32813,15,975,0.0,2016-10-28 23:02:11
卖单绵绵不绝能跌停？,5596,66,158,2.5,2017-04-18 13:58:36
601601:中国太保关联交易公告,7795,19,1617,0.0,2017-06-09 19:09:16
前海人寿——中国版的房地美！,6275,6,138,3.0,2017-05-18 07:34:21
一是基于但由于业绩下滑,4620,25,136,0.0,2017-04-17 01:56:13
进行利益输送,2593,25,133,1.0,2017-05-24 07:01:50
保险别人红你太保绿？你发行价还没到呢，你H股,3820,16,164,2.0,2017-05-18 16:00:41
换！价值投资首选陕西煤业！分红率高达40%,2258,8,369,0.0,2017-06-07 16:47:13
601601:中国太保关于补充修订公司章程的公告,15153,14,1162,0.0,2017-04-24 20:32:45
趁反弹好走，不然给国家队割韭菜，太贪心只得一,4179,4,144,3.5,2017-06-16 13:20:30
北化股份002246军工混改第一股！精准信息300099,2949,3,226,4.0,2017-06-09 11:23:31
601601:中国太保2016年度股东大会会议材料,12289,15,1441,0.0,2017-04-24 20:31:35
601601:中国太保独立董事关于对外担保情况的专,3494,18,183,0.0,2017-03-29 23:11:15
中国太保(601601)融资融券信息(06-13),3411,4,524,0.0,2017-06-14 07:44:42
601601:中国太保偿付能力报告摘要(2016年年度),5097,15,1026,0.0,2017-03-29 23:13:25
中国太保(601601)融资融券信息(06-12),3130,3,538,0.0,2017-06-13 07:38:35
601601:中国太保2016年度股东大会的法律意见书,4051,9,171,0.0,2017-06-09 19:09:16
中国太保拟与宝信软件进行数据中心服务合作服务,20522,8,662,0.0,2017-06-09 23:11:26
错杀了最小次新业绩发飙股中旗股份!1亿可封板三,8045,12,198,4.0,2017-05-25 13:56:11
工作的顺利进行,7594,54,123,0.0,2017-03-28 03:37:19
601601:中国太保2017年第一季度报告,14118,13,1018,0.0,2017-04-29 01:31:56
抛售大盘股，买创业板,6517,19,130,3.0,2017-04-19 18:13:39
保险5000点的高度，媒体都开始唱多保险，好好琢,16121,4,166,3.5,2017-06-14 10:04:07
机构外资汹涌买入券商有消息！豪赌中国券商國有,8488,11,310,4.0,2017-05-22 11:48:14
经典技术之十五种必须卖出的股票（9）  上下同,2168,3,295,3.5,2017-06-10 15:42:16
601601:中国太保:安信农业保险股份有限公司偿付,19590,15,1141,0.0,2017-04-29 04:15:18
孔庆伟获选中国太保董事长 “新太保”迎来三挑,15872,8,2079,0.0,2017-06-14 04:45:58
如果太保破产清算市场会是什么样子的？,4788,30,146,3.0,2017-04-12 19:05:37
紧急通告：立即抢购处于历史低价的金钼股份6019,50137,67,294,2.0,2016-01-22 14:26:46
601601:中国太保保费收入公告,24120,16,456,0.0,2016-12-14 16:44:40
601601:中国太保2016年年度报告,6185,15,1146,0.0,2017-03-29 23:10:27
601601:中国太保2016年度企业社会责任报告,7609,15,668,0.0,2017-03-29 23:13:11
这些板块都他妈的弱势的板块，就抽抽风，然后又,3637,31,166,3.0,2017-04-24 12:33:56
沪深交易所对高送转行为加以规范,5785,13,143,0.0,2017-04-20 05:51:26
601601:中国太保关于取消2017年第一次临时股东,14574,18,1153,0.0,2017-04-12 18:12:34
中国太保开市前有一宗大手成交  涉资2，966.48万,9916,4,189,0.0,2017-05-17 16:37:37
卖的东旭光电买的太保，还行,4452,31,136,2.0,2017-04-11 14:57:16
北方环保龙头－－先河环保 买不到 买得到时价已,5420,32,298,3.5,2017-04-12 23:02:46
周一违规入市的保险资金将蜂涌而出，踩踏！,6410,6,150,3.0,2017-04-09 17:11:32
国家队用金融股护盘策略有问题，或适得其反.,2853,5,177,3.0,2017-05-22 13:37:24
今天入驻太保，迎接业绩拐点,8962,23,537,3.0,2017-05-24 15:30:40
证券行业：券商行情已经启动 这是最好的布局窗,4313,17,1146,2.5,2017-05-29 10:38:19
中国太保：董事长高国富辞职 孔庆伟获提名为执,16063,26,290,0.0,2017-04-12 18:20:34
中国太保(601601)融资融券信息(04-21),13419,33,538,0.0,2017-04-22 07:46:07
中国太保(601601)融资融券信息(04-26),3922,6,530,0.0,2017-04-27 08:35:18
今天迈进太保1000股，价位27.4，不知道怎么，请,9597,16,176,0.0,2017-04-07 15:13:47
因高国富不再作为董事候选人参选中国太保取消临,10314,33,347,0.0,2017-04-12 18:40:49
好好的市场，让一两个人说破了，亡羊补牢,8372,36,142,0.0,2017-04-18 21:09:06
毕竟在资产荒的背景下,9094,33,131,0.0,2017-04-15 10:46:59
中国太保(601601)融资融券信息(04-20),10552,30,538,0.0,2017-04-21 07:48:08
中国太保(601601)大宗交易数据一览(05-22),9570,9,603,0.0,2017-05-22 18:59:20
证监会：请依法监管！查处庄操纵股价的不法行为,36253,55,354,3.5,2016-08-09 14:55:33
601601:中国太保H股公告(董事会会议通知),17930,33,578,0.0,2017-04-13 18:52:33
同类股，条件相同，牛股出在低价小盘股！,6305,33,202,3.5,2017-04-11 14:33:24
红包季：中国太保分红最大方，值得超配,12781,15,1348,3.0,2017-05-31 22:23:19
中国太保(601601)融资融券信息(04-11),7696,16,532,0.0,2017-04-12 07:46:50
粤港澳大湾区来了 广州迪森股份必将取代先河环,4836,31,334,3.5,2017-04-14 11:39:04
中国太保(601601)融资融券信息(04-12),9817,30,520,0.0,2017-04-13 07:47:37
中央巡视组不会视而不见严查欺诈和腐败！,225126,393,10110,3.5,2015-11-14 14:04:47
震荡格局还在运行 本周两走势已揭示,4306,33,158,0.0,2017-04-21 23:02:30
宁波港601018重大事项复牌交保险,99873,79,93,4.0,2016-04-07 14:11:36
601601:中国太保关于非执行董事去世的公告,18185,25,506,0.0,2017-04-05 18:17:41
大盘周线死X,3745,32,135,2.5,2017-04-19 16:24:32
601601:中国太保关于会计估计变更的公告,4712,5,1391,0.0,2017-03-29 23:13:11
五大保险股内含价值及对应股价比较,6289,5,198,3.0,2017-05-27 14:58:27
[加油]养老金入市长期化，漂亮50永远漂亮！必将,3984,3,947,3.5,2017-05-21 20:53:49
高国富辞任中国太保执行董事及董事长职务,10734,29,223,0.0,2017-04-12 18:41:47
这一天掉下来的一元，需要用一个月以上的时间弥,5828,19,156,2.5,2017-04-18 14:39:38
中国太保(601601)融资融券信息(04-19),11574,33,522,0.0,2017-04-20 07:46:43
你即便拉到涨停，指数照样跌！,5289,36,138,0.0,2017-04-24 10:05:00
关注大盘题材股补跌，创业板反弹的情况，去杠杆,6464,33,226,3.0,2017-04-24 17:33:50
深圳警方大动作！刑拘超400人，涉24家期货会员,6050,29,294,3.0,2017-04-14 16:34:07
中国太保(601601)融资融券信息(04-17),8463,12,518,0.0,2017-04-18 07:47:43
明天枪炮一响，保险类全部跌停,5486,29,138,3.0,2017-04-14 15:23:14
黑科技概念股有望继续逞强,5325,12,153,0.0,2017-04-13 21:29:00
孔庆伟接掌中国太保,10729,13,1673,0.0,2017-04-12 16:05:37
中国太保(601601)融资融券信息(04-13),8899,30,520,0.0,2017-04-14 07:49:59
≥华泰证券+美国金融科技企业颠覆“金融系统”,273528,806,1582,4.0,2016-05-18 21:43:17
抛售白马股抄底创业板,5735,13,130,3.0,2017-04-24 13:41:20
快评！大肆渲染监管，做空操纵舆论！,4496,14,437,3.5,2017-04-24 12:12:47
太保首季寿险保费收入按年增43%,18255,19,224,0.0,2017-04-18 09:04:02
南都电源300068将诞生世界首富，超过比尔.盖茨,5160,15,533,3.5,2017-04-12 20:23:26
太保董事长高国富调任浦发 孔庆伟接棒,13804,14,2299,0.0,2017-04-14 07:01:57
601601:中国太保第七届董事会2017年第四次临时,13838,29,1567,0.0,2017-04-12 18:14:11
601601:中国太保董事长辞职公告,15648,15,629,0.0,2017-04-12 18:13:07
中国太保子公司太平洋人寿前4月原保险业务收入,13715,7,251,0.0,2017-05-15 16:57:30
601601:中国太保保费收入公告,18212,6,463,0.0,2017-04-17 18:30:31
穗恒运年报0.8元 小盘6.9亿 七连阴创一年新低才,3736,25,837,3.5,2017-04-24 11:39:47
新闻发言人张晓军21日表示，中央第七巡视组对证,4699,14,428,3.0,2017-04-21 16:56:38
逆势啊，与指数对着干,4024,17,127,2.5,2017-04-20 11:21:37
注 本股的分析和走势 必看！可以给你选牛股的思,3579,12,205,3.5,2017-04-19 14:49:18
28元才是中国太保的价值中枢。这是从市净率市盈,9366,30,190,0.0,2017-04-21 13:17:04
华谊兄弟TTT网宿科技TT金亚科技TT力荐三股！ 开,3859,30,128,3.5,2017-04-19 05:40:17
中国太保害的人家破人亡的不知有多少户！真是作,6991,20,149,3.5,2015-08-17 10:44:49
今天保险股票打折清仓大甩卖。,4590,28,138,3.0,2017-04-18 15:18:00
注意 环保和节能双概念龙头－－迪森股份300335 ,3865,28,230,3.5,2017-04-18 08:41:16
中国太保两子公司首季原保险业务收入同比增29%,11339,32,238,0.0,2017-04-18 08:40:30
中国太保(601601)融资融券信息(04-14),7728,10,518,0.0,2017-04-15 07:48:46
本股的分析和走势 必看！有多概念 军工牛股 机,2713,11,289,3.5,2017-04-10 14:27:08
4月5日，一则市场传言发酵：有文章称，截至2016,3791,11,819,3.0,2017-04-12 19:04:30
著名经济学家沙黾农先生在他的博客中写道：“元,3559,10,1606,3.5,2017-04-21 14:34:31
中国太保(601601)融资融券信息(04-18),9092,28,520,0.0,2017-04-19 07:49:07
从今年7月1日起，将商业健康保险个人所得税税前,4120,30,228,3.0,2017-04-20 00:32:37
深股通第一股,3604,8,125,0.0,2017-04-18 23:10:07
中国太保(601601)大宗交易数据一览(04-25),8552,4,473,0.0,2017-04-25 18:13:29
果真是只有名师才能出高徒！,36606,1015,13,3.0,2016-08-25 16:10:33
而在此番齐星危机爆发之前，西王集团还有意低价,3914,16,146,2.5,2017-03-30 20:28:03
跌破需要减,3336,21,120,0.0,2017-03-22 19:43:47
中国太保：控股子公司参与设立保证保险公司,16352,8,318,0.0,2017-03-12 15:11:29
准备在28附近买入,30151,60,143,0.5,2017-02-08 10:59:39
[微笑]到现在为止，中国太保庄很强了，在这位置,47099,49,151,3.5,2016-10-22 09:23:27
熊市阶段的每一次反弹都要想方设法将筹码交给别,137923,57,176,4.0,2015-09-18 10:42:19
【讨论】保险股再成护盘主力 后市值得重点关注,17470,9,4185,3.5,2016-12-20 15:27:03
看太保的走势，大盘在酝酿大跌了,10826,12,15,3.0,2016-11-29 10:58:51
余君龙：中国太保目标价33元  阻力位31元,13148,5,481,0.0,2016-12-01 15:28:16
我回来看看当初中签的难兄难弟们还有谁在？我的,9828,11,154,0.0,2016-11-09 21:35:44
主力啊，你一个人玩这股吧！俺割了,7181,13,142,0.0,2016-05-15 21:25:27
国泰君安：中国太保第三季业绩符合预期目标价升,14554,5,882,0.0,2016-11-16 09:29:56
大北农回调就是送钱给你！4月21日,6306,4,102,2.5,2016-05-16 23:14:54
601601:中国太保保费收入公告,29794,3,456,0.0,2016-11-15 19:38:20
后天怎么样？,8161,27,122,2.0,2016-10-29 11:24:25
保险资金杀入轨道交通PPP项目 首单花落太平洋保,44668,16,1669,0.0,2016-10-07 01:42:08
太保下周要有所表现了。,10196,5,132,3.5,2016-10-21 21:20:23
改变中国股市大事件 中美投行对决史上最,13739,4,148,2.5,2016-05-16 23:14:46
打造未来更大的辉煌，大北农现在看到的都是机会,14418,6,154,2.5,2016-05-16 22:19:05
这么多大资金流入，是要填权的意思吗，我套了快,13638,12,154,2.5,2016-05-16 22:16:28
停牌王000553涅槃重生 草甘膦涨价概念 植保龙头,7476,7,828,3.5,2016-10-20 18:16:38
本宝宝，上周就提示双头。居然有人说这是步步高,22602,24,146,1.5,2016-09-26 10:24:44
现在谁敢买进太保我坚决点赞他,15677,11,126,1.0,2016-09-28 10:09:07
大摩：升太保目标价至36元 评级“增持”,11251,1,491,0.0,2016-09-19 11:12:15
太保的庄，你31,39906,82,123,3.0,2016-05-25 10:00:04
底部已经过去  暴涨即将开始,10965,4,128,4.5,2016-08-15 08:52:22
27元以下，买入待分红！,10209,10,132,4.0,2016-08-09 23:48:31
601601:中国太保保费收入公告,25892,5,452,0.0,2016-08-10 16:18:30
量比飙升，成交量突然大量放出，什么情况,11209,6,138,3.5,2016-08-18 13:54:52
转型谋突破，个险促发展,21610,4,1350,0.0,2016-07-11 17:19:27
601601:中国太保2015年度分红派息公告,51502,11,1907,0.0,2016-08-03 16:47:39
今天股权登记日。傻子才卖！,5154,7,136,3.5,2016-08-10 09:53:11
10派10元分红在即！,16925,30,140,4.0,2016-07-29 23:35:36
中国太保(601601)融资融券信息(08-02),5439,4,514,0.0,2016-08-03 07:44:29
分红,5097,7,118,3.0,2016-07-28 22:30:56
中国太保预计上半年盈利同比降约46%,10517,8,239,0.0,2016-07-29 17:48:59
买到这货两个月，心灵天天倍受煎熬！,4142,5,144,2.5,2016-07-26 19:43:41
中国太保(601601)大宗交易数据一览(01-14),38186,13,499,0.0,2016-01-14 18:03:37
中国太保(601601)大宗交易数据一览(03-23),32289,31,488,0.0,2016-03-23 18:01:55
今天大姐赢钱了，太保27．13买入50手试试，亏了,4888,6,174,4.0,2016-07-26 10:53:52
解密中国太保易跌难拉600802相对来说仅17分钱,56480,70,730,4.0,2015-12-17 15:27:34
请分红！,6651,14,118,1.0,2016-07-22 15:04:31
中国太保易跌难拉600802仅其1毛6分可翻33倍到72,56163,73,932,4.0,2015-12-22 22:48:11
中国太保(601601)高管持股变动信息(7-15),13899,8,323,0.0,2016-07-15 21:11:06
601601:中国太保关于参加2016年上海辖区上市公,15941,5,686,0.0,2016-07-20 17:04:55
一个黑黄金产业巨头逐渐形成,37726,61,2405,3.5,2016-05-06 20:13:17
601601:中国太保2015年度股东大会决议公告,45899,3,1448,0.0,2016-06-17 19:07:34
中国太保(601601)大宗交易数据一览(01-20),33367,35,492,0.0,2016-01-20 18:05:45
中国太保(601601)大宗交易数据一览(04-22),24391,15,474,0.0,2016-04-22 18:46:07
601601:中国太保保费收入公告,21629,5,735,0.0,2016-07-14 18:30:58
关于分红公告,6502,4,128,3.0,2016-07-14 15:55:31
中国太保(601601)融资融券信息(07-07),5815,4,512,0.0,2016-07-08 07:43:12
中国太保(601601)融资融券信息(07-05),4296,3,514,0.0,2016-07-06 08:05:16
太保，5日、10曰、20日、30日、5周、10周、5月,5180,6,204,4.0,2016-07-03 19:15:08
中国太保一季度业绩才0.24元平什么股票价格在26,21996,53,131,4.0,2016-05-13 02:06:28
太平洋保险签出首单乡村民宿综合保险,17351,6,583,0.0,2016-06-16 03:00:08
中国太保(601601)大宗交易数据一览(04-07),20882,15,487,0.0,2016-04-07 18:06:04
中国太保(601601)大宗交易数据一览(01-18),24419,5,493,0.0,2016-01-18 17:56:43
601601:中国太保澄清公告,34985,6,1085,0.0,2016-06-12 17:52:00
601601:中国太保关于控股子公司参与发起设立保,20461,8,1601,0.0,2016-06-07 19:37:55
中国太保1-4月保费932亿 同比增22%,10484,7,264,0.0,2016-05-16 18:20:01
中国太保目前看短期还是比较稳妥的,13997,276,241,3.5,2016-05-11 20:41:02
不亚于降杠杆清配资的利空！保监会召开险资风险,16860,18,304,4.5,2015-12-29 13:51:04
别买入！耐心等待融资盘被强平爆仓时抄底不迟60,25859,28,160,4.0,2016-01-14 13:32:39
保监会约谈7家保险企业 从源头收紧举牌“弹药”,25233,21,428,4.5,2016-01-21 09:18:32
行情尾声，注意风险！经济每况愈下，牛市没基础,18278,20,210,4.5,2015-11-18 14:38:34
利空！保监会叫停1年期理财型保险产品 1-3年产,15106,18,415,4.5,2016-03-21 07:29:03
寿险业务持续向好，产险业务不断改善,12839,9,978,0.0,2016-04-29 15:37:07
601601:中国太保关于控股子公司对其子公司进行,13188,5,1993,0.0,2016-04-27 19:12:02
601601:中国太保保费收入公告,28927,9,734,0.0,2016-04-14 17:56:18
保严重低估的中国股市将会合力拉出一波具特色气,23999,22,200,3.0,2016-01-24 15:29:04
保单质押贷款暴增至2300亿 险企万亿融资生意萌,22872,6,2073,0.0,2016-04-16 00:48:37
中国太保去年利增六成 拟每股派1元,23906,18,633,0.0,2016-03-27 16:41:49
3月27日晚间上市公司利好消息一览：中国太保去,83358,26,2293,0.0,2016-03-27 19:10:29
601601:中国太保保费收入公告,40151,7,452,0.0,2016-03-14 19:31:32
携手迪士尼，点亮保险梦,42234,8,1015,0.0,2016-03-02 16:59:10
积极调整投资结构，业绩表现良好,14721,22,1092,0.0,2015-11-01 14:07:18
保险行业：寿险业绩如日中天 推荐4股,62677,8,1677,0.0,2016-02-26 07:55:43
业绩同比增六成，投资收益表现靓丽,19157,14,1072,0.0,2015-09-21 09:39:26
22号跟着老师买了上海普天，两个涨停了，今天也,5800,8,162,3.5,2016-02-24 13:54:44
请给我一个持股的理由吧？！有吗？?,49398,23,546,4.0,2015-09-17 11:39:51
601601:中国太保保费收入公告,46209,12,453,0.0,2016-02-16 18:21:16
