标题,帖子数,回帖数,时间,情感
中国人寿：多模式参与国企改革,13250,3,2017-09-01 01:53:00,0.9807932749255538
8.29股金健谈：又一个板块搭上混改的便车,13121,13,2017-08-29 13:01:46,0.1670868779401279
金融债成“功臣”：中国人寿上半年赚122.42亿,20084,12,2017-08-26 06:00:16,0.8239723834992643
国寿加码股权投资 定增联通浮盈50亿,37307,6,2017-08-29 12:00:28,0.9945081362352551
≥华泰证券+美国金融科技企业颠覆“金融系统”,224789,535,2016-05-26 21:15:58,0.9999687895317774
两大寿险巨头竞争“白热化”：国寿19%市场份额V,27350,11,2017-08-28 01:35:29,0.5301262195754145
[加油满仓]女士们先生们朋友们！战胜内心的恐惧,5641,16,2017-07-23 19:59:21,0.9984577170544322
粤水电(OO2O6O)未来国企改革肯定潜力__________,8293,19,2017-07-17 13:27:08,0.9959010396176047
中国人寿(601628)融资融券信息(08-25),4221,15,2017-08-26 10:07:01,0.911794487144466
一哥中国人寿失守一线市场 寿险多市场领先地位,62258,10,2017-08-26 09:51:33,0.9844597013729506
[图片],18391,27,2017-02-22 08:21:34,0.5826086956521737
中国人寿上半年净利增17.8% 市场份额下降系主动,22891,8,2017-08-26 05:15:19,0.8974652201026515
中国人寿：与联通在“科技国寿”有更多合作机会,15321,11,2017-08-25 20:30:51,0.936626611483628
中国人寿董事长杨明生谈与联通合作：看重投资价,27747,12,2017-08-25 11:52:16,0.9980884176073934
中国人寿8月25日盘中涨幅达5%,3253,5,2017-08-25 11:30:00,0.0821118205989877
中国人寿拟出资56亿元携手百度成立基金合伙企业,10251,10,2017-08-24 19:32:44,0.9908262293681717
中国人寿中期股东应占净利122.42亿元同比增17.8,8737,14,2017-08-24 19:43:52,0.9439206319129807
中国人寿提名袁长清为非执行董事,4156,8,2017-08-24 19:38:57,0.9661322708166971
中国人寿董事长杨明生：参与联通混改收益超预期,18825,9,2017-08-25 11:53:17,0.9989195616964238
中国人寿：上半年净利122亿 同比增17.8%,13872,16,2017-08-24 19:12:16,0.8645675338612525
中国人寿中期业绩发布会：上半年净利122亿 保费,33104,7,2017-08-25 09:44:46,0.9627738165670751
上半年净利增长18%超预期 中国人寿A股涨逾5%,4395,11,2017-08-25 11:50:39,0.6696386470272017
中国人寿(601628)融资融券信息(08-24),1228,6,2017-08-25 07:47:27,0.911794487144466
中国人寿闷声发大财 联通混改两日浮盈70.2亿元,78062,22,2017-08-23 08:19:26,0.7876836213261171
中国人寿拟参与联通混改 涨逾3%,17001,4,2017-08-17 09:58:31,0.6611389491458243
詹忠辞任中国人寿职工代表监事,3842,7,2017-08-22 17:30:16,0.6890395774113905
中国人寿职工代表监事詹忠辞任,3488,7,2017-08-22 17:09:03,0.6890395774113905
数万亿资金“向实” 保险频频“抢镜”混改大戏,109248,14,2017-08-18 02:45:58,0.8304585051725826
8月21日收评：大盘缩量小涨，黑马股大涨,4858,4,2017-08-21 16:54:25,0.013866513526579083
*参与联通混改就是大利好！,10840,11,2017-08-17 19:14:33,0.8479235511915758
中国人寿(601628)融资融券信息(08-18),6431,31,2017-08-19 08:38:28,0.911794487144466
601628:中国人寿澄清公告,50979,12,2017-08-17 08:40:19,0.8453390420961574
中国人寿投资中国联通混改的资金占净资产7.15%,21389,9,2017-08-17 13:31:59,0.9927063601597891
中国人寿拟参与联通混改 投资金额占最近一期净,16498,5,2017-08-17 11:15:52,0.9597397327752885
中国人寿(601628)融资融券信息(08-02),2667,4,2017-08-03 07:46:57,0.911794487144466
中国人寿(601628)融资融券信息(08-16),2150,7,2017-08-17 07:46:00,0.911794487144466
中国人寿：终止参与申万宏源定增 此前拟斥资150,56736,40,2017-08-04 19:02:04,0.9229610558027036
现价28.76元，本祖师的自我介绍！,8853,13,2017-07-14 11:40:53,0.40259121808856213
尾盘狂扫货！长城河钢联合成立100亿元基金重大,7893,73,2017-07-28 20:04:49,0.9978911746607927
中国人寿(601628)融资融券信息(08-11),4597,7,2017-08-12 07:48:50,0.911794487144466
证监会:严打利用“天价”标杆股影响市场估值，,7966,17,2017-06-02 10:11:19,0.39987918789320787
价高没戏了明起全转买*一路一带龙头600307酒钢,25270,80,2017-05-02 21:01:25,0.8369893288611155
第2阶剃的领涨蓝筹股600688/601985!,8557,23,2017-05-31 14:12:02,0.9733953062937655
业绩三连增 低估值 险资追捧这26股,21059,13,2016-03-28 20:57:34,0.8754101279458975
中国人寿退出申万宏源定增,34740,10,2017-08-05 03:08:55,0.720052213886128
中国人寿终止参与申万宏源150亿定增 背后究竟是,59770,24,2017-08-04 23:34:18,0.9838326533741797
中国人寿现在是庄家出货中，铁证如山如图,9635,15,2017-06-29 22:05:20,0.7684176648618924
国寿海外公司漏报减持恒盛地产信息 遭香港证监,50802,13,2017-08-04 16:51:23,0.8949540289922329
人兽不行了，换股马上赚回来，信者赚！,5104,10,2017-07-10 11:27:51,0.0046091279555391385
经过一轮上涨过程之后保险各股迎来短期调整，经,15219,36,2017-06-13 10:39:39,0.06608787445354813
进场: “双重改革”受益股,社保养老金标的股,4344,15,2017-07-30 09:07:26,0.9893200488469195
现价28.8元，本祖师十年股海浮沉录揭秘！,5789,8,2017-07-13 15:55:09,0.15354151991094733
保险里的垃圾股，跌的多涨的少~,7883,12,2017-08-01 10:39:02,0.004275162203745575
众多机构快速建仓广发证券与次新高成长中旗股份,4654,16,2017-07-17 10:27:46,0.9952959686690782
进场: “双重改革”受益股,社保养老金标的股,2545,2,2017-07-29 13:26:06,0.9893200488469195
中国人寿(601628)融资融券信息(07-26),3864,6,2017-07-27 09:14:32,0.911794487144466
证监会通报操纵股价的4种方式：关联账户，自买,40737,48,2016-09-26 09:10:05,0.883739315502804
中国人寿(601628)融资融券信息(07-14),6037,9,2017-07-15 07:48:40,0.911794487144466
中国人寿(601628)融资融券信息(07-24),3284,4,2017-07-25 07:48:33,0.911794487144466
中国人寿(601628)融资融券信息(07-17),3692,4,2017-07-18 07:46:45,0.911794487144466
哈哈哈！咯咯咯！抢盘了，黄金砸头！晨鸣投资价,20267,45,2017-03-01 20:35:22,0.9999481710499889
总资产超3.6万亿 国寿投资重点范围划定,35515,11,2017-07-28 06:23:05,0.8987173772038243
中国人寿(601628)融资融券信息(07-28),3550,6,2017-07-29 07:47:21,0.911794487144466
广发银行IPO融资暂时中止 中国人寿认购18.7亿股,23542,9,2017-07-18 01:48:26,0.62153827255933
中国人寿(601628)融资融券信息(07-25),3792,5,2017-07-26 07:44:41,0.911794487144466
《这些年来的压箱底》,54680,42,2016-09-25 16:37:50,0.6791264022373452
基金抱团炒个股是中国式庞氏骗局，隐患危害大62,46258,52,2016-07-22 08:31:12,0.7583287877685599
超级短线如何玩才能赚到钱？     所谓超级短线,21526,25,2017-01-29 15:07:40,0.4251982713748341
众机构紧急通知除四害抛尽茅台平安万科银行!买,5251,12,2017-06-28 10:51:17,0.015275545236693722
打王者荣耀 跟炒股其实是一样的,4109,8,2017-07-05 08:43:12,0.45238719242868575
[傲]漂亮50中国股市的心脏;沪深300中国股市的脊,2350,2,2017-07-15 21:24:08,0.9999960678206401
基金抱团炒个股是中国式庞氏骗局，危害大628,35041,31,2016-07-21 14:27:41,0.948949627315205
主力今天大跌给空仓的上车机会吧。,4232,19,2017-07-18 08:50:23,0.22551790098762214
现价28.8元！我来啦！大家好,6704,17,2017-07-11 18:37:14,0.6510685827979313
中国人寿208亿A股好大的盘啊。,3976,17,2017-07-18 08:48:45,0.28304726408071623
日线周线月线都金叉中。,3218,21,2017-07-06 06:58:14,0.5777089891993532
高位急拉升是大跌前诱多！出货是一价格区域不是,16639,19,2015-11-18 14:45:52,0.3716835789043048
重磅：中国人寿的股价低于上市首日最低价,9848,5,2017-07-05 18:27:34,0.9178162148881323
中国人寿上半年原保险保费收入增长18.32%,10774,4,2017-07-14 18:22:46,0.9862433908130066
《持有国寿的4大理由》,40404,37,2016-05-19 23:19:03,0.029073533747653313
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,92225,96,2016-03-22 13:30:23,0.9616263649280308
坚定挖潜价值投资才是财富____________________,20276,56,2017-05-13 14:51:40,0.9649155048304365
最能套住人的几句话: 1、目前价位接近主力成本,23850,30,2017-02-02 15:07:21,0.6896960605352923
哈哈，我又来打压了，尾盘29买入800股，所以下,2467,9,2017-07-14 15:02:19,0.04919454805131884
人寿流通市值可让武进不锈涨过4600元以上，6038,3510,3,2017-07-05 09:51:04,0.47555221428486116
为了打砸上正50,哥果断的高价买入2手中国人寿，,3995,5,2017-07-12 16:05:33,0.200140344425786
资本市场火爆 加速业绩增长,5387,7,2015-08-31 15:55:33,0.987417674452522
今日关注次新股网达软件，亚振家具，联泰环保,2659,2,2017-07-05 10:46:10,0.862492007999067
中国人寿市值被中国平安狂甩1400亿 新总裁直面,48124,11,2017-07-03 08:55:49,0.7365434148767437
无良企业！蓄意重组停牌10个月！拿着股民的钱免,8192,12,2017-06-26 15:33:40,0.20397876634279166
保险股集体回调 中国人寿领跌,32109,9,2017-06-20 11:38:40,0.24722175960615733
大方向不能迷上善若水，利益国家利益人民为上首,48039,49,2015-08-17 12:29:36,0.9628935309939322
逢回调买入漂亮50和白马股，满仓坚定持有再创新,4986,11,2017-06-16 09:00:33,0.9102287348424337
注意稀土概念大牛股：中色股份，包钢股份，北方,2611,40,2017-05-19 13:44:59,0.9214660465373691
反正你们加不加仓我不管，我肯定是尽全力加仓柳,2619,32,2017-05-20 13:55:27,0.037160122334530366
601628:中国人寿2016年年度A股利润分配实施公告,46256,8,2017-06-11 14:03:17,0.1916328589847992
江山如此多骄 引无数英雄竞折腰...,9546,22,2017-05-26 10:12:17,0.9939425565382212
四家保险為何要买中国人寿...,48993,85,2017-01-11 11:16:06,0.7235021970579308
这是100倍杠杆来临了吗？,6382,20,2017-06-08 14:37:13,0.9012014552100244
看过珠海港，你如何想？,3109,17,2017-06-08 10:46:04,0.2794225411807604
逢回调买入漂亮50中国人寿，满仓坚定持有再创新,4316,19,2017-06-07 17:51:44,0.9547285002207628
可以有求必应,7611,49,2017-06-02 17:05:07,0.7396180208909311
散户接盘找死！,6424,70,2017-06-01 20:36:03,0.13918038435336744
抄底国家队持仓15亿被套仅13.8倍市盈率小盘高成,5057,8,2017-05-26 14:03:43,0.20492445039457874
对不起了各位朋友，人寿今天冲高回落的原因，是,7997,7,2017-05-31 10:49:32,0.14946119603333474
国家队把庄家洗了[大笑][大笑][大笑][大笑][大,3185,21,2017-05-25 11:54:52,0.6672458623882916
烂透法规与监管却让券商成替罪羊！年年倒数有反,4332,14,2017-05-10 12:54:53,0.48151464854191706
清仓，一股不留！,1627,11,2017-05-24 12:35:22,0.1099902069564731
中国人寿认购金融街CMBS 支持首都核心功能区建,40016,12,2017-05-18 16:26:27,0.9986847328406272
中国人寿新的一轮上涨启动,13319,67,2017-04-27 12:43:10,0.3360484772842448
卖早了吗,4524,20,2017-05-25 17:53:08,0.38650809120219776
中国人寿(601628)融资融券信息(06-01),6103,5,2017-06-02 07:51:33,0.911794487144466
判断：肯定又暴跌收大阴线无疑了呀一一一一一一,96201,233,2015-11-16 10:24:13,0.8997457304237786
判断：尾盘肯定又暴跌收大阴线无疑了一一一一一,47363,91,2015-11-17 14:20:19,0.6012523173319125
证监会：请依法常态化监管！查处庄操纵股价的不,40842,40,2016-08-17 10:06:54,0.982370558417218
宁波港601018重大事项复牌联保险公司,102862,102,2016-04-07 13:59:32,0.4057820213279111
继续给老子拉啊,4683,32,2017-05-24 09:52:01,0.8673989446674779
告别2016，耕耘2017,71087,166,2016-12-30 15:40:11,0.6864403227850091
保险股持续上涨 中国人寿涨近4%,16650,7,2017-05-10 11:43:36,0.1728584855693438
601628:中国人寿监事会关于2016年度会计估计变,4597,4,2017-03-23 19:59:10,0.9639578538562541
中国人寿(601628)融资融券信息(05-12),4902,4,2017-05-13 07:56:00,0.911794487144466
紧急通告：立即抢购处于历史低价的金钼股份6019,46533,38,2016-01-22 13:47:47,0.9933145453270636
中国人寿有一宗大手成交  涉资2,618万元,5124,3,2017-04-26 15:59:28,0.8704242885589663
受累投资收益不佳 中国人寿净利润下降45%,8717,6,2017-03-27 06:44:53,0.9958181161962932
雄安魔力大中国人寿30亿入股京能电力,43066,38,2017-04-12 15:06:11,0.8948413578765685
两会行业焦点：两会关注金融 促进行业规范发展,35812,10,2017-03-14 09:13:48,0.999938341947322
中国人寿举牌 30亿入股京能电力,20684,12,2017-04-18 11:13:59,0.23535578768071497
称做善意投资人 国寿30亿元成京能电力二股东,18813,12,2017-04-20 05:21:17,0.1844607373291699
中国人兽==A股毒瘤！！,119808,219,2016-04-20 10:49:00,0.19539937870738766
更不值得提倡,2847,13,2017-04-12 14:25:19,0.6022202377879377
在昨日破位下杀后,3691,31,2017-03-31 18:07:19,0.27744313350905203
[大便][大便][大便][大便][大便],3345,36,2017-03-29 13:47:51,0.8763009968495992
国寿平安谁成“个险一哥” 2017将是关键一年,18621,7,2017-03-29 04:15:35,0.3118379537912267
增值额可达2142.88万元,3186,13,2017-03-19 05:48:25,0.23109225227199726
外围大跌，人寿又有低吸机会,21274,34,2016-09-14 09:16:39,0.43348893104139186
业绩断崖式下滑 国寿全牌照“过冬”,24230,39,2017-02-18 02:25:38,0.9318596698367995
本周113亿资金南下扫货 中国人寿成“新宠”,22336,6,2017-02-12 10:39:09,0.9997801893709846
中国人寿保险云南电话销售违法欺骗投保人,9572,5,2017-02-10 11:13:20,0.005201819496769011
举牌已成往事，险资几多风雨,16755,15,2016-12-13 13:32:46,0.9945682216184734
国寿举牌首秀  斥150亿自有资金持股申万宏源10.,30039,10,2017-02-03 13:48:36,0.2824867697078297
601628:中国人寿2016年年度业绩预减公告,40737,6,2017-01-25 16:37:33,0.6247026622393947
国寿养老与中国建设银行联合首推职业年金数据交,17012,11,2017-01-24 16:23:28,0.769433209719728
熊市阶段的每一次反弹都是想方设法将筹码交给别,72153,50,2015-09-18 10:39:53,0.9397115173265013
危机模式机会难得，抄底人寿,15796,21,2016-12-16 22:51:01,0.9974809267045704
【讨论】保险股强势崛起 单骑救主的好戏火爆开,11832,5,2017-01-13 11:03:45,0.058450929899759974
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,31734,26,2015-09-11 10:58:04,0.9616263649280308
中国人寿0105 隔行评论，21:30截止,11125,86,2017-01-05 08:54:44,0.40624648620677173
當人壽利空負面消息不斷   股價也就見底了...,22445,48,2016-11-06 15:15:47,0.013890101157975288
证监会：请依法监管！查处庄操纵股价的不法行为,14320,17,2016-08-09 14:48:49,0.9593166084581674
【讨论】保险股强势爆发 主力为何突然大举抢筹,16836,3,2017-01-03 10:12:57,0.4827607588473275
盘点2015，投资2016,256522,418,2016-01-02 21:27:22,0.830497149902868
女同学再次来电（柳工15%了）,7341,15,2016-12-15 14:45:37,0.9183330288987211
知识是从刻苦劳动中得来的，任何成就都是刻苦劳,4347,48,2016-11-24 20:27:27,0.9659442697714565
今天是野蛮人在拉升么[大笑],4067,0,2016-12-09 11:10:43,0.23051483885043011
各位改投中航地产！,3747,0,2016-12-08 18:05:21,0.07874449353242063
都把嘴闭上就好啦，一群二货,29206,26,2016-03-25 11:30:59,0.3565943202485865
我们最值得自豪的不在于从不跌倒，而在于每次跌,5559,58,2016-06-24 21:41:51,0.9872886753432174
时间、价格、量能三方共振效应，强势拉升,13537,21,2016-11-21 16:07:08,0.2352816776228961
万手买单扫货国寿180秒涨停 超级主力卖萌蓝筹股,134280,153,2016-11-22 05:49:07,0.9406321555513549
无论你觉得自己多么的了不起，也永远有人比你更,4946,68,2016-06-24 21:43:54,0.9117318228243136
保险AH股双双暴涨蹊跷 A股板块新增流入资金仅2.,49542,8,2016-11-21 16:37:06,0.05773557239965976
--关注国际视野中的民族品牌,六年零涨幅,83986,145,2016-07-11 17:10:33,0.9986251292878734
24.99融券成功，准备发财啦！,6520,12,2016-11-21 10:39:42,0.5543698607473636
【讨论】保险股强势大爆发 现在该不该上车？,23410,11,2016-11-21 10:09:34,0.35504797734134863
沪指走强再创十个月新高 保险股和高送转概念大,52855,130,2016-11-21 09:51:48,0.6678296496969252
昨天入的500手中国人寿 希望今天有个交代,7306,8,2016-11-08 11:33:51,0.7694094245023908
古市已经人老珠黄，黄昏昏,3040,14,2016-07-29 06:59:54,0.8360054260293862
中国人寿日子难过:净利腰斩份额缩小 两年曝4起,21681,59,2016-11-03 07:56:55,0.7097363309617563
从来不跌倒不算光彩，每次跌倒后能再站起来，才,9448,67,2016-06-24 21:41:21,0.6960674899945047
想过去是杂念，想未来是妄想，最好把握当下时刻,9165,58,2016-06-24 21:38:36,0.9973210050491004
好当家：直销牌照即将下发，只卖3.89元,21555,52,2016-09-28 20:22:48,0.10154195657665332
不用犹豫，换3.61元的石墨烯，锂电池一一大东南,9744,22,2016-10-28 12:34:46,0.9683451742628694
抛！供给侧改革消过剩产能去库存必增金融业呆坏,63339,58,2016-01-12 10:12:23,0.953723019755264
抛！供给侧改革消产能去库存必增加金融业呆坏帐,52730,49,2016-01-12 10:15:57,0.6774918713342589
中国人寿前三季净利润下滑60% 投资收益下降逾三,22689,6,2016-10-28 00:22:04,0.9946792926852728
中国人寿三季报净利下降六成 证金公司增持,13156,18,2016-10-27 17:38:19,0.6952336374220942
换3.24元的一一阳煤化工[胜利],12138,28,2016-10-21 11:48:45,0.5278578423812368
李嘉诚200亿出售浦东世纪汇广场 中国人寿接盘,22160,6,2016-10-26 23:20:25,0.9499787043613357
稳操胜券中海科技仟源医药操牛组合短线翻番41元,29219,38,2016-09-14 14:24:48,0.9973931636934055
远兴能源:开始填权，只卖3.09元,7380,7,2016-10-18 11:28:25,0.015998357676338948
601628:中国人寿2016年第三季度业绩预减公告,21691,6,2016-10-18 16:14:30,0.5847962730060358
中国人寿：鄂武商A000501业绩艳极八方，每股收,23689,15,2016-08-25 09:50:07,0.7053364800856964
国寿全面接棒广发行 董事会席位将增至1/3,30291,5,2016-10-01 23:41:24,0.3747132195005344
个险、银保管道双重发力,39123,3,2016-09-30 18:03:41,0.9828050975425899
中国人寿有一宗大手成交 涉资3181.6万元,8660,5,2016-09-08 12:16:23,0.9322375419929733
国寿A 特殊的结构，值得收藏,16149,22,2016-08-05 12:16:04,0.9164056058352366
国寿上半年净利大幅下滑67%  券商称其下半年也,23239,7,2016-09-01 00:59:31,0.18262215911545066
601628:中国人寿2016年半年度报告,16541,10,2016-08-25 17:47:46,0.6900295237385754
中国人寿上半年盈利103.95亿 证金增持,27498,3,2016-08-26 07:16:39,0.6660275541133072
中国人寿上半年净利润近104亿元 同比下降67%,17602,7,2016-08-25 19:58:49,0.6412084323642113
中国人寿(601628)融资融券信息(08-22),3970,5,2016-08-23 07:42:44,0.911794487144466
学会三招和“踏空”说不 高位买入的筹码深套后,4459,4,2016-08-13 05:20:05,0.9474583799011542
!!!!!**!!!!判断：庄家又在出货肯定又是暴跌收,18858,38,2015-10-21 13:44:04,0.30953801461735564
中国人寿(601628)融资融券信息(08-09),4249,4,2016-08-10 07:42:32,0.911794487144466
中国人寿(601628)融资融券信息(08-02),5518,4,2016-08-03 07:44:40,0.911794487144466
中国人寿料上半年净利同比降65%-70%,11351,9,2016-07-29 18:13:13,0.4176811737398062
年收入超高供给侧水泥板块将轮动为市场热点,37761,59,2016-03-18 09:42:32,0.9595835213822091
保监会批复中国人寿增持广发银行,20207,5,2016-07-04 13:22:45,0.4112302232656425
中国人寿易跌难拉600802仅其1毛8分可翻59倍到64,52454,75,2015-12-22 21:42:37,0.07140496060331503
中国人寿一季度净利下滑57%,28148,6,2016-04-29 07:35:56,0.9232019168981276
近几日可关注的几只不错个股加明日操作策略,19707,28,2016-05-10 16:38:12,0.9919045420456297
万宝之争 并不是自有资金 而是融资加杠杆增持为,7218,8,2016-07-10 12:56:03,0.9810802937483167
中国人寿上半年保费收入2926亿元,18048,4,2016-07-14 19:28:21,0.9634762624861114
601628:中国人寿保费收入公告,21459,3,2016-07-14 16:21:23,0.9653795207560758
中国人寿(601628)融资融券信息(07-07),5612,5,2016-07-08 07:43:16,0.911794487144466
中国人寿增持广发银行股权获保监会批准,27144,13,2016-07-04 13:33:45,0.48547620403300884
中国人寿(601628)融资融券信息(07-05),3296,3,2016-07-06 08:05:25,0.911794487144466
中国人寿员工买卖股票非法获利119万 终审获刑5,14583,21,2016-06-08 16:29:24,0.9281858397897073
国寿A实际流通股6亿左右,14448,34,2016-05-10 17:52:49,0.3120941570686563
中国人寿福建连吃十罚单 违法虚构保费数据,12373,22,2016-05-11 11:15:45,0.5117036063218771
中国人寿前4月保费收入约2236亿元,8201,15,2016-05-16 17:01:53,0.8926606807364975
不亚于降杠杆清配资的利空！保监会召开险资风险,18200,19,2015-12-29 13:50:51,0.6039089719221246
别买入！耐心等待融资盘被强平爆仓时抄底不迟62,29834,29,2016-01-14 13:32:20,0.06118982006285767
此股本月剩下时间补跌，下月破20元止跌。 下波,1597,6,2015-09-23 23:30:15,0.03575609316035133
利空！保监会叫停1年期理财型保险产品 1-3年产,17851,20,2016-03-21 07:29:15,0.4674500481431162
蚂蚁金服B轮融资45亿美元 中投海外和建信信托参,26296,4,2016-04-26 13:20:16,0.9237849934893442
中国人寿一季度净利润预减55%至60%,11688,13,2016-04-20 17:10:40,0.48354358859175905
寿严重低估的中国股市将会合力拉出一波具特色气,23517,17,2016-01-24 15:30:05,0.9988170093273776
601628:中国人寿保费收入公告,20871,5,2016-04-15 16:18:29,0.9653795207560758
险资去年四季度重仓新进154只个股 4股涨幅超20%,43954,16,2016-04-14 01:07:43,0.03462833440919899
保监会约7家保险公司“喝茶” 为何有5家都是“,257137,131,2016-01-20 22:24:52,0.25514235533036256
中国保险行业年度全景报告(2016版),34611,7,2016-04-12 11:06:21,0.9855738663969751
非洲人的儿子大海你欠人寿几个涨停板！,13350,17,2016-01-18 18:38:25,0.9430960424872176
中国人寿去年利增7.7% 拟10派4.2元,19011,10,2016-03-23 18:07:53,0.5269018082786088
险资2月份密集调研17家上市公司 计算机行业最受,187866,30,2016-02-25 00:42:17,0.6958172083759716
险资去年四季度新进32只个股 地产蓝筹股成香饽,48410,62,2016-03-17 00:54:03,0.6670189414549202
专家：权重搅局成瘾市场更“不可捉摸” 操作难,13237,24,2016-03-16 03:33:47,0.9542030703503248
601628:中国人寿保费收入公告,40610,4,2016-03-15 16:20:08,0.9653795207560758
给新主席出点建议,17346,21,2016-02-22 17:20:40,0.5163615558143986
险资重点调研钢铁行业,33310,8,2016-03-14 09:32:48,0.8906324550387825
险企加速布局金控平台 大宗收购银行股权已达6起,86142,23,2016-03-08 02:38:09,0.8797123359296604
中国人寿成广发银行第一大股东,16277,8,2016-03-09 03:54:13,0.4928058873143595
中国人寿收购广发银行事件点评：牵手银行，各取,44071,6,2016-03-03 15:52:36,0.7512564958709946
1.01倍市净率接盘广发银行 中国人寿这桩买卖不,25680,11,2016-03-02 15:32:58,0.12280329669404844
公司跟踪报告：中国人寿收购广发银行点评-金控,30500,3,2016-03-01 15:31:52,0.9280491922540046
中国人寿斥233亿收购广发银行股份 成为其单一最,47152,18,2016-03-01 03:46:35,0.9385192891417484
中国人寿233亿增持广发银行 成单一最大股东,53423,7,2016-03-01 05:03:45,0.22701281004347862
601628:中国人寿收购广发银行股份有限公司股份,121348,25,2016-02-29 18:37:30,0.9839077455457492
中国人寿拟233亿收购广发银行23.686%股份,43356,29,2016-02-29 19:57:40,0.9760542885594189
险资凶猛 2016还有哪些房企可能被盯梢？(名单),175315,74,2016-01-31 08:41:26,0.24315082964490353
基本面表现优异，新业务价值增速超预期,13686,7,2015-08-27 13:53:45,0.9944249528365372
寿险龙头发力，保费价值双丰收,11885,8,2015-08-27 18:38:18,0.3485959638864602
点评：稳健发展的行业龙头,22059,24,2015-08-29 16:52:12,0.7386149627400154
保险股迎来中期布局机会 大数据揭秘谁是主力最,103984,23,2016-02-23 16:44:50,0.43260201515700547
【讨论】人寿涨停，其他股吓得直跌？！,50556,13,2016-02-22 14:09:30,0.24309723751571877
保险股午后大涨 中国人寿涨停,20089,4,2016-02-22 13:55:35,0.7162946685538318
请给我一个持股的理由吧？！跪求！！！,13378,21,2015-09-17 11:37:24,0.0018626511132135981
中国人寿1月保费收入1238亿同比增长44%,16488,15,2016-02-19 23:13:53,0.9841184336052147
601628:中国人寿保费收入公告,53133,20,2016-02-19 16:47:08,0.9653795207560758
险资举牌专业户1月份各自密集调研 17股惹举牌遐,140257,8,2016-01-27 22:46:55,0.032306592303110726
130亿认购邮储股份，保险销售投资双获益,36359,8,2015-12-11 16:45:16,0.9758967413018867
寿险龙头优势显，创新发展助腾飞,12432,8,2015-08-27 10:28:30,0.9955238048592612
中国人寿去年净利预增5%至10%,14022,6,2016-02-01 03:37:44,0.551245243954198
2015年业绩预报点评：准备金折现率假设变动致业,31820,3,2016-02-01 15:03:42,0.25202971992390777
601628:中国人寿2015年年度业绩预增公告,32180,9,2016-01-29 16:06:52,0.7474241688097454
今日前一小时成交-151105,11492,42,2015-11-05 11:14:26,0.8424867754438681
大海bb 从去年12月就开始唱空人寿,16304,70,2015-11-17 17:47:03,0.6845910666184807
打新错过抄底机会，下一次打新又会如何？,23087,67,2015-12-04 12:13:47,0.9379326933993408
大涨大跌，股市活跃，我喜欢,4449,21,2015-10-21 15:10:02,0.9665482437938001
大海BB 多努力，高抛后还要低吸,10103,72,2015-10-12 11:39:43,0.3608409523950392
保监会约谈7家保险企业 从源头收紧举牌“弹药”,30333,19,2016-01-21 07:54:45,0.23153165394907094
注意！12月30日星期三，人兽高开高走涨停！ 2,15428,24,2015-12-29 15:00:32,0.05275306106704247
601628:中国人寿保费收入公告,35961,7,2016-01-14 16:02:41,0.9653795207560758
