目前农行要做的就是，先把股价稳住。[大笑][大,1.0,37574.0,167,4,2015/8/24 8:40
A股暴跌“破净潮”卷土重来 23只股沦陷（附名单,0.0,65416.0,1653,0,2015/8/24 17:01
严惩金融汉奸并暂停股指期货,0.0,3016.0,288,3.5,2015/8/24 19:47
农行最低也就到2.88元要跌到2.80元我就是你的孙,0.0,8008.0,163,3.5,2015/8/24 10:51
【讨论】农业银行能否扛起护盘重任？,2.0,28095.0,331,4,2015/8/24 14:08
四大行的这个走势与年初的走势几乎完全一样,2.0,4615.0,259,3.5,2015/8/24 15:10
中国农业银行，重大利好来了！！,1.0,24290.0,178,3.5,2015/8/24 12:28
晒晒亏损，哈哈哈。,0.0,8661.0,122,3.5,2015/8/24 13:15
三块钱的农业银行，比白菜都便宜了！傻逼们还在,0.0,10738.0,313,2.5,2015/8/24 15:24
3.33的本啊，几万股！！！,0.0,20967.0,138,3,2015/8/24 15:07
农业银行今日超大单流出排名第12名(08-24),1.0,11455.0,317,0,2015/8/24 16:16
救市拉中石油败笔。,2.0,5238.0,201,3.5,2015/8/24 14:31
不怕啊！此股每年都分红。[大笑][大笑][大笑][,1.0,48119.0,158,4,2015/8/25 16:24
农业银行大跌，人神共愤。,0.0,16592.0,142,3.5,2015/8/25 9:54
列举那个会的几大错误：,2.0,7001.0,194,3,2015/8/25 21:59
一年期存款基准利率下调至1.75%，利好高股息股,1.0,11717.0,155,3.5,2015/8/25 23:19
男子在股票交易中心大楼坠亡 包里装股票材料,0.0,29598.0,197,3,2015/8/25 23:41
农业银行：有迹象表明，将要有大行动、注意了,1.0,6991.0,147,2,2015/8/25 17:16
农业银行今日超大单流出排名第5名(08-25),1.0,8753.0,312,0,2015/8/25 16:09
破净大军增至41只 银行股沦为“破净”板块（附,0.0,32865.0,2786,0,2015/8/25 17:29
农业银行(601288)融资融券信息(08-24),1.0,8282.0,524,0,2015/8/25 8:17
农业银行今年或明年非常可能业绩追上工商银行！,1.0,40157.0,172,3.5,2015/8/25 10:10
农业银行，两天连续接近跌停，什么概念，A股历,0.0,5138.0,166,3,2015/8/25 14:41
哈哈，2.9吃了个肚大腰圆！,2.0,9623.0,138,3.5,2015/8/25 10:51
告诉你我赚钱的方法。,2.0,1860.0,220,3.5,2015/8/25 7:15
抛！！！经济每况愈下，银行、券商离倒闭潮可能,0.0,21710.0,626,4.5,2015/8/26 13:17
农业银行要上5块的,1.0,17194.0,186,3,2015/8/26 22:43
发改委与农行联合发文支持国家新型城镇化综合试,1.0,9276.0,694,3.5,2015/8/26 18:25
今天集合竞价补仓10000手,1.0,51444.0,197,4,2015/8/26 15:45
今天低位抄底买入农行的人，5年翻番可能性很大,1.0,11285.0,378,3.5,2015/8/26 0:27
亏惨了，亏了百分20以上的散友进来唠唠。,0.0,13120.0,137,2.5,2015/8/26 11:45
农业银行(601288)大宗交易数据一览(08-26),1.0,65093.0,449,0,2015/8/26 18:38
公安部还应该查证金、汇金中的内鬼,0.0,4446.0,245,4,2015/8/26 9:13
2.72满仓！,1.0,4352.0,129,3.5,2015/8/26 8:02
明晚就看到半年报了,2.0,3548.0,173,3.5,2015/8/26 13:34
请证监会公安部调查昨晚农业银行大宗交易操纵市,2.0,5721.0,283,4,2015/8/27 11:40
中国农业银行未来增长点分析，绝对的超级主力！,1.0,18335.0,336,3.5,2015/8/27 11:43
救流动性应该反思,2.0,3269.0,432,3.5,2015/8/27 6:55
601288:农业银行2015年半年报,2.0,10189.0,2052,0,2015/8/27 23:47
601288:农业银行2015年半年报摘要,2.0,13714.0,959,0,2015/8/27 23:47
【讨论】双降政策下，农行能成为救市先锋吗？,2.0,7444.0,376,4.5,2015/8/27 15:09
2.2元能买到吗？,2.0,2160.0,128,3.5,2015/8/27 11:15
亏得好惨啊，哈哈哈哈哈哈。,0.0,2194.0,209,3.5,2015/8/27 9:27
大盘2850还会破，农行2.71也难保。[大笑][大笑],0.0,46344.0,170,4,2015/8/28 14:02
外资大举抄底A股 沪指暴涨4.82%站上3200点,1.0,48839.0,9288,0,2015/8/28 14:36
王若谷 都懂得高抛低吸,2.0,5220.0,150,2,2015/8/28 11:25
高抛低吸，做波段盈利,2.0,6072.0,264,4,2015/8/28 8:32
社保中报持仓曝光：新进210股 增持159股,1.0,66219.0,6038,0,2015/8/28 13:34
工行农行净利接近零增长 上半年增速仅0.7%和0.5,1.0,92751.0,1707,0,2015/8/28 13:22
农业银行净资产目前应该是3.43元,2.0,14177.0,274,4,2015/8/28 16:25
农行：上半年净利微增0.5% 县域金融业务优势明,1.0,27089.0,1656,0,2015/8/28 3:56
继续关注资产质量,2.0,6090.0,924,0,2015/8/28 13:30
三大行净利增速放缓 五次降息影响工行270亿元利,1.0,82566.0,1502,0,2015/8/28 3:04
人民的眼睛是雪亮的，证金公司救市天理难容。,0.0,7488.0,207,3.5,2015/8/28 3:36
不幸买了农业银行，要记住的俩句话,0.0,35221.0,331,3,2015/8/29 17:29
我建议农业银行董事会借股价低迷进行股本回购,0.0,5371.0,250,2,2015/8/29 21:21
农业银行回复：目前每股净资产3.4494元！,1.0,9348.0,265,4,2015/8/29 10:31
农业银行为什么是养老金入市第一标的？,1.0,85307.0,1650,4,2015/8/30 18:58
相反理论---未来8天沪指将暴涨1200点以上！,1.0,12584.0,348,3.5,2015/8/30 20:51
银行股开始井喷了，跑步进场！,1.0,19149.0,126,3.5,2015/8/31 18:01
破净大军增至21股 破净潮或许刚刚开始(附历史数,0.0,28128.0,1829,0,2015/8/31 22:52
【讨论】社保大举建仓 3块钱的农行是否具备了投,2.0,12716.0,27,4,2015/8/31 14:39
2015年半年报点评：资产质量压力不容小觑,1.0,16675.0,1347,0,2015/8/31 16:25
作为农业大国的中国的农业银行，本该是中国的必,1.0,4797.0,290,3.5,2015/8/31 14:04
中报业绩0.32元，有什么理由在3元以下割肉？,1.0,4979.0,137,3.5,2015/8/31 11:56
公募社保联手持仓曝光 农行新晋社保首席重仓股,1.0,29314.0,2218,0,2015/8/31 2:38
社保中报新进229股 大举加仓中国联通,2.0,11113.0,2000,0,2015/8/31 13:38
瑞银预测农业银行短期估值：目标价 4.60 元，维,1.0,26094.0,432,4,2015/9/1 11:09
2015年上半年增长乏力；维持“中性”评级,0.0,8095.0,1138,0,2015/9/1 8:42
什么主力这么狂，3块二毛一就想抢俺的股票！,1.0,7063.0,21,3,2015/9/1 15:29
吴老；是中国杰出的成功价值投资者他成功的做了,1.0,7955.0,380,2,2015/9/1 8:33
农业银行今日超大单流入排名第3名(09-01),1.0,15171.0,316,0,2015/9/1 16:16
【讨论】农业银行放量大涨 明天能否依旧如此强,1.0,89362.0,472,3.5,2015/9/1 15:55
神秘力量再出击：银行板块又现巨幅买单,1.0,12036.0,3249,0,2015/9/1 19:51
社保二季度新进229股 中国联通排名居首,2.0,36678.0,2000,0,2015/9/1 15:47
中国银行股市值占比实在太低，被严重低估。,1.0,59851.0,470,3.5,2015/9/2 19:05
垃圾股下跌不用管，银行股护盘不能停。[大笑][,0.0,45696.0,168,4,2015/9/2 15:29
一九风格转变正式开始！复制2007年下半年走势,2.0,19306.0,1408,4,2015/9/2 18:52
四大行将带领蓝筹股飙升，走出波澜壮阔的蓝筹股,1.0,9094.0,1409,4,2015/9/2 19:00
保证阅兵红！收盘是多少？,1.0,4841.0,139,3.5,2015/9/2 11:01
资金寻找价值洼地 淘宝绩优低价股,1.0,48154.0,4431,0,2015/9/2 1:43
本打算长期投资银行股，一拉不会操作了！,0.0,8239.0,185,3,2015/9/2 19:11
河北信盈已经控股了农业银行信盈要做农业银行第,2.0,26485.0,396,3.5,2015/9/22 18:14
工商银行涨停是股市的耻辱,0.0,33544.0,292,3,2015/9/3 8:16
滚回2.71元,2.0,13992.0,118,2,2015/9/4 2:27
下周才能确认银行股真正启动。,2.0,35610.0,138,4,2015/9/4 14:56
3.8的本，3.14前天全盘清仓200000股，苦啊,0.0,12669.0,162,2,2015/9/4 13:51
农业银行1块6你买吗？,2.0,7888.0,132,3,2015/9/5 9:11
期指关门打狗，好戏登场,2.0,11713.0,3323,4,2015/9/6 18:31
农行主力，我想同你说句心里话！,1.0,6629.0,315,2.5,2015/9/6 23:26
【讨论】在大盘调整时银行股的价值才会凸显？ ,2.0,11797.0,495,4,2015/9/6 14:57
我以一个股龄二十多年的老股民，向广大股民荐股,1.0,6987.0,326,2.5,2015/9/7 19:58
【讨论】农业银行价值投资正当时？,1.0,123320.0,216,4,2015/9/7 17:09
别太傻太天真,0.0,10751.0,381,3.5,2015/9/7 10:15
今天银行股是空头的靶子,0.0,7927.0,257,3,2015/9/7 12:06
发债300亿元亮家底 汇金总资产32000亿,2.0,12462.0,1884,0,2015/9/7 5:44
农业银行中国银行上市以来历年业绩分红情况,1.0,9184.0,1032,4,2015/9/8 20:27
点评网友《投资银行股的N个理由》,2.0,3434.0,2203,4,2015/9/8 7:53
农业银行上市5年历次分红情况,1.0,4106.0,245,4,2015/9/8 8:41
今天创业板指数和沪指对比就知道王若谷是多么愚,2.0,7138.0,234,3.5,2015/9/8 15:47
是俺误读，还是免红利税的文件在搞文字游戏？,2.0,3956.0,476,3.5,2015/9/8 23:49
农业银行的最大好处，就是国家坐庄,1.0,19477.0,240,3.5,2015/9/8 10:58
中老年人买农行来养老，如果每年股息远远足够你,1.0,16251.0,329,3.5,2015/9/9 18:22
汇金、证金有责任将四大行股价维持在10倍市盈率,1.0,9718.0,426,4,2015/9/9 8:47
对敲压盘吃货,2.0,28103.0,243,3.5,2015/9/9 13:34
养老金正在吃货，由于资金数目庞大，还没吃饱,1.0,3237.0,207,3.5,2015/9/9 10:11
据传梅雁吉祥将现金收购中国银行！,2.0,2522.0,142,4,2015/9/9 10:13
大智若愚长线持有农行,1.0,12931.0,344,2,2015/9/10 23:16
三角形整理末端，即将拉升！,1.0,6517.0,136,3.5,2015/9/10 10:46
农业银行H股涨疯啦！,1.0,14738.0,166,3,2015/9/10 9:13
下周暴跌埋葬王若狗,0.0,5716.0,522,3.5,2015/9/11 13:49
瑞银行证券给的目标价是4.60元，国信证券给的目,2.0,7846.0,184,3.5,2015/9/11 15:09
9月底净资产是3.60元！欢迎空头砸盘，只要你不,0.0,10229.0,195,3.5,2015/9/11 14:37
欢迎空头砸盘，只要你不被抓,0.0,3679.0,182,3.5,2015/9/11 14:40
这个周末……别扭。一，股票：碰见老股友，他说,2.0,50139.0,370,4,2015/9/13 17:29
牛去熊来，低买只当存银行,1.0,6933.0,375,3.5,2015/9/13 16:38
催化剂接踵而至 低估值银行板块值得关注,1.0,9141.0,290,2.5,2015/9/14 16:04
农业银行是社保基金（含养老金）第一重仓股，天,1.0,7185.0,260,4,2015/9/15 16:09
农业银行：暴跌后的机会，买股时候到了！快行动,1.0,11662.0,488,1.5,2015/9/15 13:13
空头已经强弩之末,0.0,6219.0,126,3.5,2015/9/15 11:13
5家上市银行股价跌破净资产,0.0,100767.0,2034,0,2015/9/15 2:26
关注3.22--3.38的缺口！,2.0,4297.0,146,3.5,2015/9/16 11:11
大盘险守3000点 49只个股破净,0.0,10891.0,2359,0,2015/9/16 9:37
希望国家拿出外汇储备回购所有破净的绩优蓝筹H,0.0,12489.0,344,3.5,2015/9/17 12:37
中国著名价值投资最成功的吴佬说农业银行怎么小,2.0,6680.0,197,2,2015/9/17 8:38
今天把农行A股换成了港股,0.0,3975.0,130,4,2015/9/17 11:20
如果让市场自己走，大盘会向下。[大笑][大笑][,0.0,38340.0,164,4,2015/9/18 16:11
地板价的农行，为何还有人喊空？,0.0,4348.0,464,3.5,2015/9/20 10:45
3个月内16次“千股”跌停 350余只个股跌回一年,0.0,13340.0,2956,0,2015/9/21 1:18
三分钱蹦一天！,2.0,2994.0,124,2,2015/9/21 11:10
别坐电梯，该抛出了！银行A股价已超H股价40%以,0.0,28489.0,158,4,2015/9/22 14:33
河北信盈已经控股了农业银行信盈要做农业银行第,2.0,5438.0,396,2.5,2015/9/3 7:45
农业银行(601288)大宗交易数据一览(09-22),1.0,6948.0,471,0,2015/9/22 19:37
此股本月剩下时间补跌，下月破2.5元止跌。 下波,0.0,5437.0,187,4.5,2015/9/23 22:47
大盘横向震荡，农行横向耷拉头[大笑][大笑][大,0.0,39520.0,168,4,2015/9/24 21:25
瑞银等机构给的目标价是4.5--4.60元,2.0,7427.0,152,3.5,2015/9/24 10:48
做一个真正的投资者,2.0,17940.0,251,2,2015/9/25 7:40
农行节后难逃一劫，小蠢散还在听王老狗的忽悠,0.0,17789.0,237,3.5,2015/9/25 11:44
有志投值十年农行的跟本不可能会亏钱，只会赚钱,1.0,5044.0,342,3.5,2015/9/25 8:34
在农行网吧唱空的人注意了， 一切得以事实为依,2.0,10865.0,398,3,2015/9/26 5:58
驳斥那些混淆是非说是来“博取投资价值等分红利,2.0,22773.0,335,3.5,2015/9/27 8:53
挂前进档还是倒挡无所谓，车厢内睡觉！静看SB折,2.0,3112.0,25,4,2015/9/28 14:42
预判：2015年10~11月，沪市跌破2800,0.0,8146.0,181,3.5,2015/9/29 22:36
今天农业银行净资产3.60元,2.0,6897.0,138,3.5,2015/9/30 9:40
在个股全面上涨时，银行常扮演旁观者。[大笑][,0.0,31630.0,168,4,2015/10/7 18:29
河北信盈已经控股农业银行信盈要做农业银行第一,2.0,4884.0,396,2.5,2015/12/17 8:18
驳“长期利空”股民过度看空银行股的言论,1.0,31136.0,364,3.5,2015/10/8 16:59
闲钱长线投资农行--在净资产下只买不卖,1.0,10605.0,166,3.5,2015/10/8 12:30
散户不认可农业银行等农业银行涨到68元的时候大,1.0,7419.0,159,3.5,2015/10/8 11:13
中国股市只有银行股才有投资价值,1.0,6821.0,133,4,2015/10/8 13:57
农业银行的投资价值浅析,1.0,34106.0,819,4,2015/10/9 22:49
汇金应该把股市中流砥柱四大行拉升到10倍市盈率,2.0,8624.0,352,4,2015/10/10 11:31
看空!仍然满仓坚守[大笑][大笑][大笑][大笑][大,1.0,32335.0,166,4,2015/10/12 13:54
601288:农业银行H股公告(董事会会议召开日期),2.0,6767.0,596,0,2017/3/16 18:08
农业银行(601288)大宗交易数据一览(10-12),2.0,5848.0,475,0,2015/10/12 19:14
15.10.13：唉，没办法 有些人就是榆木疙瘩脑袋,2.0,8782.0,186,4,2015/10/13 1:26
中国农行计划在伦敦发行双币种绿色债券,1.0,5230.0,682,0,2015/10/13 9:07
今天是2015年10月15日，农业银行报收3.13元。从,2.0,136001.0,239,4,2015/10/15 19:36
长线守住农行A股，发行价3.2港元以下已战略重仓,1.0,12281.0,327,3.5,2015/10/15 13:18
证监会责令在网吧造谣的刘某涛改正，并处20万元,2.0,37752.0,299,4,2015/10/16 20:54
农业银行2015年三季报[全球震撼][点击查看原文],1.0,17817.0,765,4,2015/10/17 12:07
“七年熊途路漫漫”股民连续发帖唱空农行过头了,0.0,6444.0,266,3.5,2015/10/18 19:07
河北信盈已经控股农业银行信盈要做农业银行第一,2.0,3836.0,396,3.5,2015/10/19 14:42
三季报又要来了，净资产要突破3.60元了，到年报,1.0,3309.0,241,3,2015/10/19 4:33
中国建筑庄家为何最怕王若谷？（网络文摘 立此,2.0,7383.0,765,4,2015/10/20 0:10
明天晚上看三季报,2.0,7625.0,126,3.5,2015/10/21 11:27
今天晚上季报，让傻逼们抛，尾盘才拉！,1.0,6221.0,146,3.5,2015/10/22 10:41
一分钱差价，利润也可观,1.0,9663.0,339,3,2015/10/23 16:57
评农业银行三季报：王的女人！贵妃级别！,1.0,20194.0,1114,4,2015/10/23 20:52
净资产3.6131元！估计全年业绩0.60元！,1.0,8139.0,202,4,2015/10/23 20:16
今天晚上应该看到三季报了,2.0,5569.0,157,4,2015/10/23 8:16
董少鹏：为什么要保卫中国股市？  哪四股恶意力,0.0,4449.0,1512,4,2015/10/23 15:06
中国农业银行即将上涨的N个理由：,1.0,36273.0,423,3.5,2015/10/23 23:54
“共同润A、王若狗”这2头蠢马户,0.0,3679.0,413,3.5,2015/10/23 14:07
农行前3季利增0.5% 证金持42亿股,1.0,12772.0,403,0,2015/10/23 18:12
农业银行前三季度净利润1532亿 多家公司公布业,1.0,9248.0,5384,0,2015/10/23 18:41
农行在伦敦证券交易所发行首单绿色债券,1.0,7713.0,697,0,2015/10/23 9:02
怎么抓恶意空头？,0.0,5874.0,258,4,2015/10/24 13:29
农业银行三季度净利润微增 不良率上升,0.0,7767.0,1037,0,2015/10/24 0:17
证金救市买入近55亿股农行的成本粗算近4元，那,1.0,5116.0,410,3.5,2015/10/25 22:06
央行官员：经济结构性矛盾决定定向降准政策持续,2.0,3266.0,2510,0,2015/10/25 8:50
银行利率不断走低，高股息率的股票上涨是总趋势,1.0,36706.0,309,3.5,2015/10/26 19:19
重申买入评级，目标价4.61港元,2.0,16734.0,738,0,2015/10/26 16:19
601288:农业银行优先股一期2015年股息发放实施,2.0,13510.0,1197,0,2015/10/26 18:42
图解农业银行2015年三季度报告,2.0,14063.0,16,3.5,2015/10/26 9:08
2015年3季报点评：收入增速放缓，不良贷款继续,0.0,6804.0,721,0,2015/10/26 16:59
农行不涨的原因,0.0,38651.0,219,2.5,2015/10/27 16:34
农行最终将与中行股价并驾齐驱，甚至超过,1.0,3890.0,259,4,2015/10/27 11:37
农业银行目前亮点,1.0,29193.0,285,4,2015/10/27 20:14
买个瘟股还出来吹你的水平多厉害，才叫恶心人,0.0,4008.0,250,3.5,2015/10/27 15:20
银行三季报评分，农行得多少分？,2.0,9206.0,287,3.5,2015/10/27 13:09
王若狗让你看看赚钱才是硬道理，吹牛逼你都没资,1.0,6746.0,247,3.5,2015/10/28 11:19
由于拨备较低，3季度业绩高于预期,0.0,14352.0,1136,0,2015/10/29 14:33
未来股价必将与中国银行并驾齐驱，甚至超过,1.0,3815.0,254,4,2015/10/29 18:47
农业银行(601288)融资融券信息(10-28),2.0,3419.0,522,0,2015/10/29 8:05
为什么买四大银行股？,1.0,27264.0,335,3.5,2015/10/30 10:29
买银行股的都是傻逼！你自己觉得是不是？,0.0,10373.0,148,3,2015/10/30 10:10
[大宗交易爱心揭秘]农业银行2015年第三季度季报,2.0,12590.0,662,4,2015/10/31 9:14
展望11月份，农行也就这个样，在休眠期里，不会,0.0,68807.0,191,4,2015/10/31 8:14
著名国际投行高盛今日发布研报推荐买入农业银行,1.0,6036.0,265,4,2015/10/31 10:04
“宁波敢死队”的舵手徐翔落入法网说明什么？,2.0,30883.0,409,4,2015/11/2 8:32
辟谣！农行行长张云目前并未被带走调查，只是级,1.0,7962.0,242,4,2015/11/2 19:59
媒体报道称传农行行长张云被带走协助调查,0.0,13973.0,222,0,2015/11/2 15:33
！！！大变盘重要时点临近。,2.0,6422.0,572,3,2015/11/2 19:40
“共同润A王若狗”你们会炒股？（一小时赚6元每,2.0,3858.0,457,3.5,2015/11/2 11:43
媒体称农行行长张云被带走协助调查 已被降为正,0.0,16290.0,1049,0,2015/11/2 16:30
媒体称农行行长张云被带走协助调查,0.0,16246.0,987,0,2015/11/2 15:22
农业银行重大利好！深化农村改革顶层设计出炉 ,1.0,2949.0,279,4,2015/11/3 8:45
农村深化改革方案出炉 概念股大涨,1.0,4050.0,301,4,2015/11/3 11:06
看王若狗的帖子，还真有道理，那就买了农行,1.0,8863.0,20,3.5,2015/11/3 11:02
农行行长张云被带走协助调查 传言称或与杨琨检,0.0,11576.0,2322,0,2015/11/3 9:33
媒体称农行行长张云协助调查后已回到其办公室,0.0,18924.0,1185,0,2015/11/3 14:19
张云今天已回到其在北京的办公室！,1.0,4131.0,238,3.5,2015/11/3 14:14
驳斥那些说本人忽悠散户割肉农行，你千万别卖,1.0,4943.0,251,3.5,2015/11/4 10:23
你不拉高我不出，无税无费你辛苦，我等分红且无,1.0,5483.0,250,3,2015/11/4 8:52
银行股盈利增速大逆转有难度,0.0,9000.0,1631,0,2015/11/4 23:10
3.09一共买入50万手，感谢主力送大礼,2.0,3875.0,150,3.5,2015/11/4 11:19
农行三季度0.472元 中行0.43元,1.0,8829.0,203,4,2015/11/5 11:17
谁说银行股没有投资价值？,1.0,13395.0,282,4,2015/11/5 14:11
农业银行凭什么比中行低0.80元，差不多25%？,0.0,2251.0,159,3.5,2015/11/5 11:08
完了，我今天3.24元满仓农业银行了，求安慰！,1.0,23092.0,156,2,2015/11/5 14:51
最值钱，最不赚钱…………农业银行。最爱看，最,1.0,71136.0,183,4,2015/11/6 14:53
回过头来看农行,2.0,5346.0,569,2.5,2015/11/6 16:07
周一低开统统吃进农业银行！,1.0,10193.0,190,4,2015/11/6 22:24
买入农行参与新股配售=6%保底分红+年十几的打新,1.0,6350.0,155,3.5,2015/11/6 18:02
认为农行不好的赶紧换股，别叽叽哇哇的。,1.0,4414.0,146,3.5,2015/11/6 14:16
评IPO重启,2.0,8699.0,254,3.5,2015/11/6 20:17
强烈要求先配售后缴款！,2.0,3789.0,151,3.5,2015/11/6 17:27
新股规则改变:中签后再缴款,2.0,7001.0,148,4,2015/11/6 17:52
新股市值配售先中签后缴款，利好低估值大蓝筹股,1.0,8834.0,229,3.5,2015/11/7 10:15
关于新股发行实行配售后再交款办法的条款细化建,2.0,8659.0,994,4,2015/11/7 16:31
我来说农行的一点小机会,1.0,40904.0,272,4,2015/11/7 14:25
保守投资者现在破净低位买农行做市值打新是不错,1.0,8011.0,244,3.5,2015/11/8 16:30
农行股价的低廉，清晰可见。,1.0,27248.0,136,4,2015/11/9 18:25
“二八转换”或成真 寻找低估金融股,1.0,21306.0,1339,0,2015/11/9 3:51
四大行将出现连续涨停潮！,1.0,26272.0,452,4,2015/11/9 8:59
3.47 成本价，大家什么价位,2.0,8430.0,127,2,2015/11/10 10:50
炒农行赚了很多吗？还有些天天唱多的傻博一不顾,0.0,35976.0,336,3.5,2015/11/10 9:56
农行与东方汇理资产管理公司签署绿色基金谅解备,1.0,6771.0,612,0,2015/11/10 10:57
银行股行情不会是“一日游”：“但未来还是创业,0.0,12736.0,2556,4.5,2015/11/10 9:24
真为王弱狗的智商捉急,0.0,21079.0,153,2.5,2015/11/11 14:33
农行严重落后上证指数约50%,0.0,15490.0,305,3.5,2015/11/11 9:16
希望空头朋友再加把劲，把自己赶快送进牢房,0.0,6564.0,242,4,2015/11/11 15:47
对证监会的一个小建议,2.0,19482.0,349,4,2015/11/11 19:11
重磅消息：中利科技2.5亿元参股设立苏南互联网 ,2.0,2785.0,838,3.5,2015/11/11 7:56
农业银行(601288)融资融券信息(11-10),2.0,3511.0,530,0,2015/11/11 8:13
融资买入证券时保证金不得低于100%，是什么意思,2.0,9728.0,158,3,2015/11/13 18:40
今天3.22跑的真开心上天给的最后机会,1.0,3403.0,139,3.5,2015/11/13 10:00
新版百元大钞取易用难 点钞机系统升级至少还需3,2.0,4979.0,3067,0,2015/11/14 14:45
大家来投个票看看周一是涨是跌？,2.0,28843.0,156,4.5,2015/11/15 14:07
投资农业银行收益每年百分之40左右,1.0,20850.0,558,3.5,2015/11/15 21:53
什么人最怕并且不遗余力阻扰以农行为首的优质银,1.0,7639.0,282,3.5,2015/11/16 13:32
10倍市盈率的优质银行股遥不可及吗？！,2.0,4501.0,260,3.5,2015/11/16 14:27
今年以来中国经济增长对世界经济增长贡献依然达,1.0,3276.0,440,3.5,2015/11/16 11:42
价值农行世界价值第一行,1.0,14604.0,256,3.5,2015/11/17 22:53
这轮反弹王若狗又当相公了，哈哈哈,2.0,14270.0,152,2.5,2015/11/17 20:46
国际货币基金组织已经正式建议将人民币纳入特别,2.0,3302.0,209,4,2015/11/17 22:04
新华网：农业银行农村电商平台交易额突破百亿元,1.0,5546.0,563,3.5,2015/11/17 19:22
行情尾声，注意风险！经济每况愈下，牛市没基础,0.0,14276.0,210,4.5,2015/11/18 14:35
大盘走势 明天红盘减仓，后天尾盘满仓！,1.0,9094.0,486,3.5,2015/11/18 20:21
王弱狗发疯，大脓行飘绿,0.0,10018.0,141,2,2015/11/18 13:43
在四大行中操纵股价每天对敲的恶意空头落网的时,2.0,3247.0,167,4,2015/11/18 13:07
漂亮的T+0,2.0,5184.0,246,3.5,2015/11/18 17:16
期待未来 基金下手布局31只“白菜价”股,1.0,18373.0,1032,0,2015/11/18 1:21
农业银行实际流通股不到7%，相当于中小银行,0.0,3332.0,189,3.5,2015/11/18 9:44
抛！农业银行A股价高溢价H股30%左右，同股同权,0.0,63084.0,210,4.5,2015/11/19 8:21
不看好的快滚！低位区我只买不卖,1.0,6261.0,145,4,2015/11/19 14:40
王若狗你出身农村，我不会说错，你自己清楚,2.0,3117.0,253,3.5,2015/11/19 12:48
前7个月，如把四个波段做好稳定盈利200%！还不,2.0,2182.0,278,3.5,2015/11/19 10:13
预计农行过年前上5元，低价值得持有,1.0,13616.0,151,4,2015/11/20 11:33
农业银行严重低估，后市进入补涨阶段！,1.0,30126.0,204,3.5,2015/11/20 11:04
疯狗狂吠在股吧,2.0,9214.0,279,3.5,2015/11/20 14:03
为什么我的预测早晚都会兑现？,2.0,4446.0,159,4,2015/11/20 10:59
为什么我的蓝筹银行股预测一一兑现东方不败？,2.0,15429.0,2589,4,2015/11/21 8:49
