{'股票名称': '东方财富', '今开': '10.91', '成交量': '42.86万手', '最高': '11.02', '涨停': '12.05', '内盘': '23.05万手', '成交额': '4.66亿', '委比': '8.38%', '流通市值': '345.28亿', '市盈率MRQ': '115.51', '每股收益': '0.03', '总股本': '42.89亿', '昨收': '10.95', '换手率': '1.34%', '最低': '10.77', '跌停': '9.86', '外盘': '19.81万手', '振幅': '2.28%', '量比': '0.99', '总市值': '464.47亿', '市净率': '2.98', '每股净资产': '3.64', '流通股本': '31.88亿'}
{'股票名称': '东方财富', '今开': '10.91', '成交量': '42.86万手', '最高': '11.02', '涨停': '12.05', '内盘': '23.05万手', '成交额': '4.66亿', '委比': '8.38%', '流通市值': '345.28亿', '市盈率MRQ': '115.51', '每股收益': '0.03', '总股本': '42.89亿', '昨收': '10.95', '换手率': '1.34%', '最低': '10.77', '跌停': '9.86', '外盘': '19.81万手', '振幅': '2.28%', '量比': '0.99', '总市值': '464.47亿', '市净率': '2.98', '每股净资产': '3.64', '流通股本': '31.88亿'}
{'股票名称': '东方财富', '今开': '10.91', '成交量': '42.86万手', '最高': '11.02', '涨停': '12.05', '内盘': '23.05万手', '成交额': '4.66亿', '委比': '8.38%', '流通市值': '345.28亿', '市盈率MRQ': '115.51', '每股收益': '0.03', '总股本': '42.89亿', '昨收': '10.95', '换手率': '1.34%', '最低': '10.77', '跌停': '9.86', '外盘': '19.81万手', '振幅': '2.28%', '量比': '0.99', '总市值': '464.47亿', '市净率': '2.98', '每股净资产': '3.64', '流通股本': '31.88亿'}
{'股票名称': 'R003'}
{'股票名称': 'R007'}
{'股票名称': 'R014'}
{'股票名称': 'R028'}
{'股票名称': 'R091'}
{'股票名称': 'R182'}
{'股票名称': 'R001'}
{'股票名称': 'R002'}
{'股票名称': 'R004'}
{'股票名称': 'RC001'}
{'股票名称': 'RC003'}
{'股票名称': 'RC007'}
{'股票名称': '东方财富', '今开': '10.91', '成交量': '42.86万手', '最高': '11.02', '涨停': '12.05', '内盘': '23.05万手', '成交额': '4.66亿', '委比': '8.38%', '流通市值': '345.28亿', '市盈率MRQ': '115.51', '每股收益': '0.03', '总股本': '42.89亿', '昨收': '10.95', '换手率': '1.34%', '最低': '10.77', '跌停': '9.86', '外盘': '19.81万手', '振幅': '2.28%', '量比': '0.99', '总市值': '464.47亿', '市净率': '2.98', '每股净资产': '3.64', '流通股本': '31.88亿'}
{'股票名称': 'R003'}
{'股票名称': 'R007'}
{'股票名称': 'R014'}
{'股票名称': 'R028'}
{'股票名称': 'R091'}
{'股票名称': 'R182'}
{'股票名称': 'R001'}
{'股票名称': 'R002'}
{'股票名称': 'R004'}
{'股票名称': 'RC001'}
{'股票名称': 'RC003'}
{'股票名称': 'RC007'}
{'股票名称': '0504R007'}
{'股票名称': '0504R028'}
{'股票名称': '0504R091'}
{'股票名称': '0512R007'}
{'股票名称': '0512R028'}
{'股票名称': '0512R091'}
{'股票名称': '0603R007'}
{'股票名称': '0603R028'}
{'股票名称': '0603R091'}
{'股票名称': 'GC001'}
{'股票名称': 'GC002'}
{'股票名称': 'GC003'}
{'股票名称': 'GC004'}
{'股票名称': 'GC007'}
{'股票名称': 'GC014'}
{'股票名称': 'GC028'}
{'股票名称': 'GC091'}
{'股票名称': 'GC182'}
{'股票名称': '基金金泰'}
{'股票名称': '基金泰和'}
{'股票名称': '基金安信'}
{'股票名称': '基金汉盛'}
{'股票名称': '基金裕阳'}
{'股票名称': '基金景阳'}
{'股票名称': '基金兴华'}
{'股票名称': '基金金元'}
{'股票名称': '基金金鑫'}
{'股票名称': '基金安瑞'}
{'股票名称': '基金汉兴'}
{'股票名称': '基金裕元'}
{'股票名称': '基金景业'}
{'股票名称': '基金普润'}
{'股票名称': '基金金鼎'}
{'股票名称': '基金汉鼎'}
{'股票名称': '基金兴业'}
{'股票名称': '基金科讯'}
{'股票名称': '基金汉博'}
{'股票名称': '基金通乾', '最高': '--', '最低': '--', '今开': '--', '昨收': '0.94', '成交额': '--', '成交量': '--', '净值': '0.9515', '折价率': '-1.42'}
{'股票名称': '鹏华港中小企', '最高': '1.12', '最低': '1.12', '今开': '1.12', '昨收': '1.12', '成交额': '1.87万', '成交量': '167手', '净值': '1.1180', '折价率': '-0.27'}
{'股票名称': '香港银行', '最高': '1.12', '最低': '1.12', '今开': '1.12', '昨收': '1.12', '成交额': '6.49万', '成交量': '579手', '净值': '1.1130', '折价率': '0.27'}
{'股票名称': '财通多策略福享', '最高': '0.86', '最低': '0.86', '今开': '0.86', '昨收': '0.86', '成交额': '77.76万', '成交量': '9034手', '净值': '0.9420', '折价率': '-8.39'}
{'股票名称': '国泰融信', '最高': '0.93', '最低': '0.93', '今开': '0.93', '昨收': '0.93', '成交额': '8.33万', '成交量': '901手', '净值': '1.0223', '折价率': '-9.52'}
{'股票名称': '财通福瑞', '最高': '0.90', '最低': '0.89', '今开': '0.89', '昨收': '0.90', '成交额': '234.38万', '成交量': '2.60万手', '净值': '0.9972', '折价率': '-9.65'}
{'股票名称': '红利基金', '最高': '1.08', '最低': '1.07', '今开': '1.08', '昨收': '1.07', '成交额': '434.93万', '成交量': '4.05万手', '净值': '1.0789', '折价率': '-0.55'}
{'股票名称': '环境治理', '最高': '0.93', '最低': '0.92', '今开': '0.92', '昨收': '0.93', '成交额': '12.20万', '成交量': '1318手', '净值': '0.9261', '折价率': '-0.12'}
{'股票名称': '环境C', '最高': '--', '最低': '--', '今开': '--', '昨收': '0.93', '成交额': '--', '成交量': '--', '净值': '0.9276', '折价率': '0.04'}
{'股票名称': '财通福盛', '最高': '0.93', '最低': '0.88', '今开': '0.88', '昨收': '0.89', '成交额': '1.91万', '成交量': '216手', '净值': '0.9884', '折价率': '-6.62'}
{'股票名称': '50AH', '最高': '1.13', '最低': '1.12', '今开': '1.13', '昨收': '1.13', '成交额': '207.76万', '成交量': '1.85万手', '净值': '1.1140', '折价率': '1.08'}
{'股票名称': '海富通全球(人民币)', '最高': '0.99', '最低': '0.98', '今开': '0.99', '昨收': '0.99', '成交额': '5.36万', '成交量': '545手', '净值': '0.9904', '折价率': '-0.24'}
{'股票名称': '香港大盘', '最高': '1.05', '最低': '1.04', '今开': '1.05', '昨收': '1.05', '成交额': '27.72万', '成交量': '2644手', '净值': '1.0517', '折价率': '-0.16'}
{'股票名称': '500等权', '最高': '--', '最低': '--', '今开': '--', '昨收': '0.98', '成交额': '--', '成交量': '--', '净值': '0.9846', '折价率': '-0.47'}
{'股票名称': '500等权A', '最高': '1.09', '最低': '1.09', '今开': '1.09', '昨收': '1.12', '成交额': '723', '成交量': '6手', '净值': '1.0274', '折价率': '6.29'}
{'股票名称': '500等权B', '最高': '0.86', '最低': '0.80', '今开': '0.80', '昨收': '0.86', '成交额': '5.24万', '成交量': '636手', '净值': '0.9419', '折价率': '-8.59'}
{'股票名称': '易基军工分级', '最高': '0.91', '最低': '0.90', '今开': '0.90', '昨收': '0.90', '成交额': '27.10万', '成交量': '3003手', '净值': '0.9077', '折价率': '-0.19'}
{'股票名称': '易基军工A', '最高': '0.98', '最低': '0.97', '今开': '0.97', '昨收': '0.97', '成交额': '290.28万', '成交量': '2.98万手', '净值': '1.0017', '折价率': '-2.87'}
{'股票名称': '易基军工B', '最高': '0.84', '最低': '0.81', '今开': '0.82', '昨收': '0.82', '成交额': '73.34万', '成交量': '8830手', '净值': '0.8137', '折价率': '2.49'}
{'股票名称': '国企改革', '最高': '1.04', '最低': '1.03', '今开': '1.03', '昨收': '1.03', '成交额': '38.41万', '成交量': '3711手', '净值': '1.0382', '折价率': '-0.50'}
{'股票名称': '国企改A', '最高': '1.06', '最低': '1.05', '今开': '1.06', '昨收': '1.06', '成交额': '22.73万', '成交量': '2143手', '净值': '1.0046', '折价率': '5.71'}
{'股票名称': '国企改B', '最高': '1.01', '最低': '1.00', '今开': '1.00', '昨收': '1.00', '成交额': '20.56万', '成交量': '2049手', '净值': '1.0718', '折价率': '-6.05'}
{'股票名称': '证券分级', '最高': '1.16', '最低': '1.15', '今开': '1.15', '昨收': '1.15', '成交额': '15.59万', '成交量': '1350手', '净值': '1.1548', '折价率': '-0.68'}
{'股票名称': '证券A', '最高': '1.00', '最低': '0.98', '今开': '0.98', '昨收': '0.99', '成交额': '19.06万', '成交量': '1927手', '净值': '1.0017', '折价率': '-1.47'}
{'股票名称': '证券B', '最高': '1.33', '最低': '1.31', '今开': '1.31', '昨收': '1.33', '成交额': '73.59万', '成交量': '5590手', '净值': '1.3079', '折价率': '0.70'}
{'股票名称': '一带一路', '最高': '0.86', '最低': '0.85', '今开': '0.85', '昨收': '0.85', '成交额': '476.30万', '成交量': '5.54万手', '净值': '0.8620', '折价率': '-0.58'}
{'股票名称': '一带一路A', '最高': '1.03', '最低': '1.02', '今开': '1.03', '昨收': '1.03', '成交额': '388.10万', '成交量': '3.78万手', '净值': '1.0320', '折价率': '-0.39'}
{'股票名称': '一带一路B', '最高': '0.70', '最低': '0.68', '今开': '0.68', '昨收': '0.68', '成交额': '331.75万', '成交量': '4.81万手', '净值': '0.6920', '折价率': '-0.87'}
{'股票名称': '带路分级', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.09', '成交额': '--', '成交量': '--', '净值': '1.1000', '折价率': '-0.82'}
{'股票名称': '带路A', '最高': '1.08', '最低': '1.00', '今开': '1.00', '昨收': '1.05', '成交额': '2.49万', '成交量': '248手', '净值': '1.0270', '折价率': '5.16'}
{'股票名称': '带路B', '最高': '1.11', '最低': '1.11', '今开': '1.11', '昨收': '1.06', '成交额': '5.24万', '成交量': '473手', '净值': '1.1730', '折价率': '-5.54'}
{'股票名称': '国金50', '最高': '1.38', '最低': '1.37', '今开': '1.37', '昨收': '1.37', '成交额': '11.42万', '成交量': '834手', '净值': '1.3680', '折价率': '-0.22'}
{'股票名称': '国金50A', '最高': '1.05', '最低': '1.04', '今开': '1.04', '昨收': '1.06', '成交额': '5.46万', '成交量': '518手', '净值': '1.0300', '折价率': '2.43'}
{'股票名称': '国金50B', '最高': '1.67', '最低': '1.60', '今开': '1.60', '昨收': '1.68', '成交额': '7.94万', '成交量': '476手', '净值': '1.7060', '折价率': '-2.11'}
{'股票名称': '钢铁分级', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.00', '成交额': '--', '成交量': '--', '净值': '0.9950', '折价率': '0.00'}
{'股票名称': '钢铁A', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.08', '成交额': '--', '成交量': '--', '净值': '1.0400', '折价率': '3.37'}
{'股票名称': '钢铁B', '最高': '0.91', '最低': '0.90', '今开': '0.91', '昨收': '0.90', '成交额': '7.65万', '成交量': '841手', '净值': '0.9500', '折价率': '-5.26'}
{'股票名称': '新丝路', '最高': '0.82', '最低': '0.82', '今开': '0.82', '昨收': '0.82', '成交额': '2.30万', '成交量': '280手', '净值': '0.8280', '折价率': '-0.60'}
{'股票名称': '新丝路A', '最高': '1.07', '最低': '1.04', '今开': '1.04', '昨收': '1.07', '成交额': '2.75万', '成交量': '256手', '净值': '1.0400', '折价率': '3.27'}
{'股票名称': '新丝路B', '最高': '0.59', '最低': '0.59', '今开': '0.59', '昨收': '0.56', '成交额': '119', '成交量': '2手', '净值': '0.6160', '折价率': '-3.57'}
{'股票名称': '高铁A', '最高': '1.04', '最低': '1.04', '今开': '1.04', '昨收': '1.04', '成交额': '623', '成交量': '6手', '净值': '1.0480', '折价率': '-0.86'}
{'股票名称': '高铁B', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.01', '成交额': '--', '成交量': '--', '净值': '0.9980', '折价率': '0.80'}
{'股票名称': '互联金融', '最高': '--', '最低': '--', '今开': '--', '昨收': '0.95', '成交额': '--', '成交量': '--', '净值': '0.9516', '折价率': '-0.27'}
{'股票名称': '网金A', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.04', '成交额': '--', '成交量': '--', '净值': '1.0328', '折价率': '0.79'}
{'股票名称': '网金B', '最高': '0.84', '最低': '0.84', '今开': '0.84', '昨收': '0.84', '成交额': '2.29万', '成交量': '273手', '净值': '0.8704', '折价率': '-3.38'}
{'股票名称': '上50分级', '最高': '1.09', '最低': '1.09', '今开': '1.09', '昨收': '1.02', '成交额': '326', '成交量': '3手', '净值': '1.0810', '折价率': '0.37'}
{'股票名称': '上50A', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.10', '成交额': '--', '成交量': '--', '净值': '1.0320', '折价率': '6.49'}
{'股票名称': '上50B', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.10', '成交额': '--', '成交量': '--', '净值': '1.1300', '折价率': '-2.83'}
{'股票名称': '50分级', '最高': '1.30', '最低': '1.30', '今开': '1.30', '昨收': '1.31', '成交额': '24.12万', '成交量': '1856手', '净值': '1.3054', '折价率': '-0.64'}
{'股票名称': '上证50A', '最高': '1.07', '最低': '1.05', '今开': '1.05', '昨收': '1.07', '成交额': '37.83万', '成交量': '3560手', '净值': '1.0121', '折价率': '4.73'}
{'股票名称': '上证50B', '最高': '1.55', '最低': '1.53', '今开': '1.53', '昨收': '1.54', '成交额': '49.70万', '成交量': '3234手', '净值': '1.5987', '折价率': '-3.61'}
{'股票名称': '券商分级', '最高': '0.99', '最低': '0.98', '今开': '0.99', '昨收': '0.99', '成交额': '26.76万', '成交量': '2710手', '净值': '0.9880', '折价率': '0.51'}
{'股票名称': '券商A', '最高': '1.09', '最低': '1.08', '今开': '1.08', '昨收': '1.08', '成交额': '22.03万', '成交量': '2039手', '净值': '1.0320', '折价率': '5.33'}
{'股票名称': '券商B', '最高': '0.91', '最低': '0.88', '今开': '0.89', '昨收': '0.90', '成交额': '49.64万', '成交量': '5559手', '净值': '0.9440', '折价率': '-6.25'}
{'股票名称': '广发医疗分级', '最高': '0.93', '最低': '0.92', '今开': '0.93', '昨收': '0.93', '成交额': '6.79万', '成交量': '731手', '净值': '0.9239', '折价率': '-0.21'}
{'股票名称': '广发医疗A', '最高': '1.04', '最低': '1.04', '今开': '1.04', '昨收': '1.04', '成交额': '29.41万', '成交量': '2818手', '净值': '1.0328', '折价率': '1.08'}
{'股票名称': '广发医疗B', '最高': '0.81', '最低': '0.81', '今开': '0.81', '昨收': '0.81', '成交额': '2.43万', '成交量': '300手', '净值': '0.8150', '折价率': '-0.61'}
{'股票名称': '嘉实元和', '最高': '1.14', '最低': '1.14', '今开': '1.14', '昨收': '1.14', '成交额': '4559.52万', '成交量': '39.99万手', '净值': '1.1058', '折价率': '3.09'}
{'股票名称': '治理ETF', '最高': '1.12', '最低': '1.12', '今开': '1.12', '昨收': '1.12', '成交额': '2.80万', '成交量': '251手', '净值': '1.1240', '折价率': '-0.71'}
{'股票名称': '超大ETF', '最高': '2.67', '最低': '2.65', '今开': '2.67', '昨收': '2.67', '成交额': '1.74万', '成交量': '65手', '净值': '2.6764', '折价率': '-0.58'}
{'股票名称': '价值ETF', '最高': '5.00', '最低': '4.78', '今开': '5.00', '昨收': '4.82', '成交额': '5.42万', '成交量': '112手', '净值': '4.8020', '折价率': '-0.37'}
{'股票名称': '50ETF', '最高': '2.70', '最低': '2.68', '今开': '2.70', '昨收': '2.71', '成交额': '10.03亿', '成交量': '372.42万手', '净值': '2.6830', '折价率': '-0.11'}
{'股票名称': '央企ETF', '最高': '1.82', '最低': '1.80', '今开': '1.81', '昨收': '1.81', '成交额': '72.57万', '成交量': '4008手', '净值': '1.8067', '折价率': '-0.20'}
{'股票名称': '央企申赎', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.51', '成交额': '--', '成交量': '--', '净值': '--', '折价率': '--'}
{'股票名称': '民企ETF', '最高': '1.71', '最低': '1.70', '今开': '1.71', '昨收': '1.69', '成交额': '4.40万', '成交量': '258手', '净值': '1.7040', '折价率': '-0.29'}
{'股票名称': '责任ETF', '最高': '1.55', '最低': '1.51', '今开': '1.51', '昨收': '1.53', '成交额': '8904', '成交量': '59手', '净值': '1.5375', '折价率': '0.68'}
{'股票名称': '周期ETF', '最高': '3.48', '最低': '3.44', '今开': '3.48', '昨收': '3.44', '成交额': '1.46万', '成交量': '42手', '净值': '3.4730', '折价率': '-0.66'}
{'股票名称': '非周ETF', '最高': '2.86', '最低': '2.80', '今开': '2.85', '昨收': '2.85', '成交额': '3.78万', '成交量': '133手', '净值': '2.9010', '折价率': '-2.79'}
{'股票名称': '中盘ETF', '最高': '3.87', '最低': '3.85', '今开': '3.86', '昨收': '3.86', '成交额': '3.08万', '成交量': '80手', '净值': '3.8674', '折价率': '-0.42'}
{'股票名称': '消费ETF', '最高': '4.43', '最低': '4.31', '今开': '4.35', '昨收': '4.36', '成交额': '2.33万', '成交量': '54手', '净值': '4.3700', '折价率': '1.40'}
{'股票名称': '小康ETF', '最高': '0.61', '最低': '0.61', '今开': '0.61', '昨收': '0.61', '成交额': '61.26万', '成交量': '1.00万手', '净值': '0.6106', '折价率': '0.23'}
{'股票名称': '商品ETF', '最高': '--', '最低': '--', '今开': '--', '昨收': '1.98', '成交额': '--', '成交量': '--', '净值': '1.9880', '折价率': '-0.50'}
{'股票名称': '180ETF', '最高': '3.39', '最低': '3.37', '今开': '3.38', '昨收': '3.39', '成交额': '1643.80万', '成交量': '4.87万手', '净值': '3.3679', '折价率': '0.15'}
{'股票名称': '龙头ETF', '最高': '3.56', '最低': '3.51', '今开': '3.51', '昨收': '3.59', '成交额': '1.17万', '成交量': '33手', '净值': '3.5460', '折价率': '0.39'}
{'股票名称': '综指ETF', '最高': '3.75', '最低': '3.69', '今开': '3.69', '昨收': '3.75', '成交额': '5.06万', '成交量': '137手', '净值': '3.7720', '折价率': '-0.72'}
{'股票名称': '中小ETF', '最高': '4.00', '最低': '3.98', '今开': '4.00', '昨收': '3.99', '成交额': '4.19万', '成交量': '105手', '净值': '4.0723', '折价率': '-1.85'}
{'股票名称': '金融ETF', '最高': '6.13', '最低': '6.03', '今开': '6.13', '昨收': '6.13', '成交额': '151.88万', '成交量': '2507手', '净值': '6.0401', '折价率': '0.00'}
{'股票名称': '新兴ETF', '最高': '1.12', '最低': '1.11', '今开': '1.12', '昨收': '1.12', '成交额': '12.53万', '成交量': '1120手', '净值': '1.1300', '折价率': '-1.06'}
{'股票名称': '国企ETF', '最高': '1.12', '最低': '1.11', '今开': '1.11', '昨收': '1.11', '成交额': '42.12万', '成交量': '3770手', '净值': '1.1280', '折价率': '-0.53'}
{'股票名称': '成长ETF', '最高': '1.59', '最低': '1.57', '今开': '1.57', '昨收': '1.61', '成交额': '1.61万', '成交量': '102手', '净值': '1.5690', '折价率': '1.34'}
{'股票名称': '380ETF', '最高': '1.54', '最低': '1.54', '今开': '1.54', '昨收': '1.54', '成交额': '6.68万', '成交量': '433手', '净值': '1.5468', '折价率': '-0.18'}
{'股票名称': '300ETF', '最高': '3.80', '最低': '3.77', '今开': '3.79', '昨收': '3.80', '成交额': '3.71亿', '成交量': '97.76万手', '净值': '3.7817', '折价率': '0.01'}
{'股票名称': 'HS300ETF', '最高': '1.59', '最低': '1.58', '今开': '1.59', '昨收': '1.59', '成交额': '375.98万', '成交量': '2.37万手', '净值': '1.5825', '折价率': '-0.16'}
{'股票名称': '华夏300', '最高': '4.06', '最低': '4.03', '今开': '4.05', '昨收': '4.05', '成交额': '1917.70万', '成交量': '4.74万手', '净值': '4.0414', '折价率': '-0.21'}
{'股票名称': '广发300', '最高': '1.18', '最低': '1.17', '今开': '1.17', '昨收': '1.18', '成交额': '692.30万', '成交量': '5.89万手', '净值': '1.1726', '折价率': '-0.22'}
{'股票名称': '资源ETF', '最高': '0.77', '最低': '0.75', '今开': '0.77', '昨收': '0.77', '成交额': '56.74万', '成交量': '7386手', '净值': '0.7712', '折价率': '-0.29'}
{'股票名称': '180EWETF', '最高': '1.48', '最低': '1.47', '今开': '1.48', '昨收': '1.48', '成交额': '5.78万', '成交量': '391手', '净值': '1.5380', '折价率': '-4.10'}
