标题,帖子数,日期,情感
已经举报了,37780,2017-06-26,0.4285714285714284
E能源石化油服600871：cc818168为什么在富奥股,14501,2017-08-10,0.02264910759581429
上次停牌整了个痔疮，这次有可能复发,38095,2017-05-16,0.42156569384976583
一群猫狗在互舔,9234,2017-05-10,0.3291649997946837
E能源石化油服600871：000030富奥股份将10股分2,12260,2017-08-04,0.0031265254150752986
希望东生下台的点个赞哇[鼓掌][鼓掌][鼓掌][鼓,9485,2017-08-30,0.9990726434772293
【讨论】飞马国际收购TCL环保，是双赢吗？,25797,2017-08-29,0.9759462017478706
说穿了，还是业绩太差,19111,2017-07-29,0.18577037539551988
跌停了600759洲际油气马上跌停,6897,2017-08-24,0.03857461709975807
TCL 已经进入飙升快速上升阶段！ 涨停板条件成,12258,2017-04-12,0.9507598078188195
TCL 投资机构50多家已经开始进入  ! 一小撮撒户,22693,2017-08-14,0.7708625281523213
cc818168 睁大你的狗眼看清楚 现在的股价是不是,23545,2017-08-09,0.7410334532873117
关于本次股东大会的最后陈述！,28659,2017-07-23,0.497025925621552
TCL的显性利好和隐性利好,1441146,2016-11-03,0.39649036561138595
我为什么重返TCL？,15913,2017-08-09,0.4737672181921908
资产总额13亿，以5亿元卖掉？,6796,2017-08-29,0.3627519738852093
TCL将在德国IFA首开全球新品发布会(二),12124,2017-08-29,0.7789232388789648
2016年12月19日停了小半年的TCL复牌的时候，有,62484,2017-05-16,0.01785420996506193
TCL将在德国IFA首开全球新品发布会(一),10537,2017-08-29,0.8044435831015694
李东生微博：我们将带来一场超乎寻常的黑科技盛,13100,2017-08-29,0.9791990607417789
祝cc818168/大爷76早日归西 ***,9243,2017-08-12,0.623590096926919
前两天我们单位为外来工改善生活和侯工条件，准,12325,2017-08-24,0.4991258332609778
TCL CEO 李东升 与格力电器CEO 董明珠 pk 谁能,30157,2017-04-22,0.49630811650984785
TCL 是弓上箭，手握弓！一旦涨停板激发无可控制,56063,2017-02-04,0.6764923747665117
如果我有1亿元的话绝对投资TCL,37433,2016-05-03,0.7069346280573826
TCL 一带一路最大赢家！ 有这样一个公式   TCL ,39154,2017-02-16,0.9580576142969282
【讨论】音视频产品能否助TCL集团更上一层楼？,18155,2017-08-28,0.9890167848974003
TCL集团:关于公司修改不竞争承诺的公告,43652,2017-08-28,0.03353895308820842
股市的发展形式的变化对TCL十分有利! TCL 已经,23149,2017-05-09,0.9975544839134816
李东升成为第一股东TCL 发生巨变！ TCL CEO 李,23864,2017-05-21,0.2568552903790192
TCL即将成为全球最牛股票！,13727,2017-05-26,0.9375212050219565
中国股市发生巨变理性投资TCL ! 随着国际化步步,22634,2017-06-28,0.9999453695988866
信心比金钱更重要 ! TCL 强大实力，即将拜托被,12138,2017-08-13,0.9968575029048928
压盘一是为了等待购买资产证监会通过！二是为了,7675,2017-08-25,0.7218038654962243
TCL集团(000100)融资融券信息(08-25),7936,2017-08-28,0.6421842912994654
TCL 历史性底部出现触底大反弹开始！ TCL实际价,11347,2017-04-14,0.7767740869433036
一小撮蛀虫们不要幸灾乐祸  TCL 即将有办法打破,19057,2017-08-04,0.3999949873205665
"今天第一次中签新股""联合光电""",太高兴了!,12336,2017-08-04,0.2290451045430396
TCL集团:关于收到《中国证监会行政许可申请受理,58449,2017-08-25,0.35615737496574595
写给自己的十句话！（累了读一读）,10153,2017-08-26,0.8155412821578216
TCL  周一开始历史性强势强劲大反弹！ TCL 已经,76163,2016-05-07,0.8224282729907372
展望未来共创明天 旭硝子项目开工仪式有感,12498,2017-08-26,0.9885622204453907
C2荣获EISA年度大奖 TCL成首家获奖中国品牌,11904,2017-08-26,0.5715169469021703
TCL不鸣而已一鸣……一鸣震撼全球！ 一个大国、,72512,2016-07-10,0.8797468304689896
李东升低价位减持赢得了市场、赢得了信誉！ TCL,29080,2017-01-04,0.8884096651797943
一直被零落不“看好的”TCL今天终于开始爆发了,53698,2017-01-12,0.36014556034240985
养老金入市TCL首选！ TCL 股价很快翻倍，一位数,65370,2017-01-26,0.9981435929170273
TCL已经是一带一路成功典范！TCL 将是全球最大,40961,2017-02-13,0.7721878586493532
TCL 为什么不涨的原因找到了是一些撒户“所谓大,18057,2017-02-24,0.41868400656966553
TCL 踏空分子和一些“大鳄”只能是搬起石头砸自,17882,2017-03-16,0.010823488444551277
TCL不存在泡沫 全球最后一块蛋糕！  中国家电巨,32028,2017-03-20,0.47630027641454553
涨停板向我们招手！ 我们必须共同努力争取涨停,19595,2017-03-27,0.8943814406427216
周五TCL 暴力砸盘导致股市暴跌，已经引起中央高,28136,2017-04-15,0.9928402019431323
谁是真正英雄谁是狗熊……TCL 会在大浪淘沙中给,22664,2017-04-19,0.9855114585159791
全球最牛股票TCL ！ TCL 充满阳光，不存在泡沫 ,25753,2017-06-12,0.9224137859982475
TCL  “股改”改革重组给中国股市带来新的契机,22322,2017-06-26,0.9968853168762919
让正能量发扬光大 TCL  冲锋在前无所畏惧！ TCL,21347,2017-06-21,0.9547531597051014
TCL 已经火箭发射 ! 注意涨停板即将来临。,10873,2017-08-01,0.9923131210863633
TCL 一位数就是就是底  两位数是实际价值 !,7864,2017-08-03,0.9569584902306063
TCL 拿住筹码稳坐钓鱼台 ! 一个成经世界500强家,9952,2017-08-04,0.9885473162942158
吾最关注TCL什么？,13035,2017-06-29,0.9667527760160439
TCL开局大喜，希望大家都发财！,39882,2017-06-15,0.7372939962955463
TCL集团(000100)融资融券信息(08-24),8815,2017-08-25,0.6421842912994654
TCL集团:关于召开2017年第三次临时股东大会的提,32385,2017-08-25,0.23145009127868088
不断低价增发股价怎么可能上涨？！,10549,2017-08-23,0.1283162567382531
TCL 中国股市最后一块巨大蛋糕等着你！ 在当前,22732,2017-07-03,0.9831745853685768
TCL集团 销售收入3年来首次显著增长 作为惠州市,15098,2017-08-22,0.9312949967357812
新京报记者 李春平 北京报道,5665,2017-07-31,0.8735123892222043
TCL成为股民最恨的公司,7897,2017-08-18,0.9088824189164453
惠州市委常委胡建斌考察TCL集团模组整机一体化,3912,2017-08-11,0.3174398931567305
华星光电G11项目情况进展如何了？,15937,2017-08-13,0.7823628140470198
TCL智能云拼接整体解决方案助力达沃斯,5907,2017-08-16,0.9424908795194021
TCL集团2009年来四次低价定向增发给中小股东带,11004,2017-07-27,0.2779083663326496
李东生不下台，TCL股价永远别想上去！,7347,2017-08-21,0.5877908113143435
作为一名老股东——我为什么要对TCL增发投反对,12856,2017-07-27,0.6067508264176246
等待证监会批准发行股票购买资产结果出来，TcL,24234,2017-08-21,0.6237654558692916
TCL  应该采取行动大量增持，巨量回购自己股票,10949,2017-08-04,0.38198746592129473
致李东生的一封公开信,31652,2017-08-17,0.23701540182327963
TCL集团：受供求关系影响 近期面板价格有所下跌,44364,2017-08-15,0.4678228394538997
TCL突然的崛起让中国在高科技研发上面，再次展,20922,2017-08-18,0.9847927475619039
把 TCL 发展成为世界级企业之一，撑起中国经济,21338,2017-08-17,0.9930455071202573
揭穿价值投资的鬼话，如果真要价值投资，招商银,5834,2017-07-24,0.9997151511106501
TCL集团(000100)融资融券信息(08-11),6408,2017-08-14,0.6421842912994654
英媒关注TCL转型：借海外市场实现互联网“双+”,36869,2017-08-17,0.9969074654274162
TCL集团:关于召开2017年第三次临时股东大会的通,20081,2017-08-17,0.19580383233865062
Tai Ca Le 痔疮怎么还在人间,8042,2017-06-28,0.4989113288464584
本人声明，以后要低调了，不这么张扬了，闷声赚,11582,2017-08-15,0.6025496454628687
一一一闲聊竞猜：京东黑莓手机到16日预约量会破,17069,2017-08-09,0.026488245323456505
股价是上市公司的脸，脸都不要还混啥？,4908,2017-08-11,0.37884568433276045
TCL加速发力人工智能研发,7505,2017-08-10,0.6396532239742625
TCL 华显光电全国首批全屏幕（18:9）模块产品量,8792,2017-08-09,0.0735693175647536
不错tcl黑莓keyone预售接近10万了，下半年通讯,15728,2017-08-12,0.5095071729054172
一图看懂TCL集团2017年中报(二),5515,2017-08-02,0.19028888056378812
一图看懂TCL集团2017年中报(一),4424,2017-08-02,0.2153057899219406
全国政协副主席梁振英到TCL调研(二),13153,2017-08-01,0.32169412604142833
全国政协副主席梁振英到TCL调研(一),12977,2017-08-01,0.3563830175032181
华显光电股东净利润飙涨15.57倍,9779,2017-08-01,0.2810602824545376
TCL大力推进瘦身增效 中报实现营收利润双增长,5168,2017-08-02,0.7407559374414474
TCL通力电子今股价离10港元仅一步之遥了!,5121,2017-08-04,0.9960257986440807
(一)中国创新获全球认证 TCL立足创新砥砺奋进,5031,2017-08-05,0.9901094046365759
广东企业500强发布 TCL在多领域名列前茅,18690,2017-08-05,0.9734075108629066
广东省地税局局长吴紫骊到TCL调研,10221,2017-08-07,0.024496936845450512
王者归来TCL 将独霸全球 ! TCL 强势越来越明显,10888,2017-08-08,0.8425258461932725
一大帮sb六问抹黑tcl今天终于有交易所的回复!,22484,2017-08-10,0.02539151037748777
TCL集团：战略整合华星增厚业绩可期,多品类高增,13908,2017-08-11,0.7200517278497711
一个无知股民的真心告白,18848,2017-06-20,0.8632273487945281
对TCL股价的宣战,18252,2017-08-10,0.7085923308003611
垃圾000958东方能源下午肯定跌停,2973,2017-08-10,0.0022637093917166062
TCL的确定性翻倍……,21418,2017-08-08,0.5326906007520747
废物000958东方能源下午肯定跌停,3277,2017-08-10,0.04470305951670184
TCL主力的黑色幽默,11527,2017-08-10,0.46892664484374735
这次增发价实际是1.98元/股！,15720,2017-07-22,0.34808773258118575
TCL集团:关于董事辞任的公告,63669,2017-08-09,0.2403068833050216
说说TCL利润之谜,23297,2017-08-07,0.44767845850986676
3.75清仓，不看好。,8905,2017-08-08,0.22177061654460495
有一起聘请律师起诉TCL的吗？,5367,2017-07-31,0.8537547346761496
TCL集团:2017年面向合格投资者公开发行公司债券,49634,2017-08-08,0.7067381194928023
请几十个水军为李东生歌功颂德，只顾挣黑心钱用,4278,2017-07-28,0.026228330645279074
TCL 即将全球最牛股票！ 中国股市泡沫冲天，还,27273,2017-06-09,0.9987287770587194
明日收盘4.09,8226,2017-08-08,0.8663872640818208
以大胡自摸为首一些“漂亮”小丑该收场了，否则,15924,2017-03-11,0.9351936476532665
收盘如果能在集合竞价收个2万手373 明天就有戏,4209,2017-08-08,0.19227359190415028
进场: “双重改革”受益股,社保养老金标的股,2712,2017-07-31,0.9893200488469195
新京报记者 李春平 北京报道,5701,2017-07-31,0.8735123892222043
如果通过了低价增发，将上诉中纪委,10374,2017-07-31,0.19035401589618528
tcl不得了，2号去的都野蛮人和养老保险的特大机,7138,2017-08-08,0.06647651017496925
架构整合思路清晰，面板景气支撑业绩,42671,2017-08-07,0.9691959313645727
李东升要与华为的任正非比一比优劣,13429,2017-08-05,0.323060140738038
TCL 是我买过最恶心的股票,7664,2017-08-04,0.27647495285902557
tcl下一个方大炭素,8239,2017-08-02,0.3155095067827234
不管你怎样评说，我只知道TCL集团上半年净利润,16498,2017-08-03,0.14875768729244854
喊话TCL集团：除了李东生，我们也是股东！,24983,2017-07-22,0.17141115110169047
3.75全仓，3.74是铁底！[赞][赞][赞][赞][赞][,14186,2017-08-04,0.9999505902957637
g富奥股份U细看图：能源石化油服600871：000030,2301,2017-08-04,0.22717050270025874
进场: “双重改革”受益股,社保养老金标的股,2959,2017-07-31,0.9893200488469195
TCL 淘汰格力电器是历史的必然！ 靠弄虚作假只,27676,2017-04-26,0.8987781869211013
TCL 扭转股价严重偏低，必须走定向增发重组，采,20331,2017-05-05,0.09872873214532008
TCL重组 以及股改，员工持股给中国股市带来新思,22124,2017-05-21,0.5259890368861498
TCL王者归来勇者胜！ TCL已经从低谷中，坚强的,12828,2017-05-17,0.9998941045167254
团结一致把TCL股价提升起来 坚决打击国外势力干,15604,2017-03-24,0.261395037701569
TCL 已经充满正能量 绝地大反开始 涨停板条件具,20165,2017-03-27,0.9848090090955076
预祝 TCL 涨停板 ！,18145,2017-03-30,0.8326477963731512
中国股市大改变 很多机构 摩拳擦掌等待TCL 复牌,20674,2017-06-01,0.9921667308968506
一带一路给TCL 带来无限商机！ TCL从低谷中走出,20692,2017-05-14,0.9991808949750293
TCL的产品确实不怎么样,6871,2017-08-04,0.4813432191085666
任何人的干扰破坏也阻挡不住TCL 前进步伐！ TCL,15151,2017-07-17,0.4173828817924288
TCL 伴随天空7号卫星成功发射！ TCL 在中国股市,28014,2017-04-21,0.983966128511347
TCL获社会责任领袖型企业称号,8854,2017-07-30,0.9560520893176515
是钻石到如何时候都有它应有的价值，是金子总会,25736,2017-05-04,0.14490477355192455
TCL 一但复牌扭转战局彻底摆脱不利局面！ TCL ,10982,2017-07-17,0.971649731297652
几个“漂亮”小丑 无理取闹，提出 六问 TCL 简,8882,2017-07-20,0.8749285089646331
TCL 充满正能量从不在意几个漂亮“小丑”   ！ ,5807,2017-07-21,0.9389008700900293
TCL历来光明正大！ TCL 堂堂正正做人，踏踏实实,10287,2017-07-22,0.9974314391442817
TCL 雄风再起，涨停板牛气冲天 ! 为了胜利向我,12894,2017-08-01,0.901851131998034
TCL 复牌有效扭转被动局面  ! TCL  股价严重偏,10116,2017-08-03,0.9929415146946889
短线上四元，冲击五元没问题，中长线要看大盘走,12505,2017-08-04,0.7641425929336929
架构调整超预期，面板价值凸显,32944,2017-08-04,0.8653684213316538
面板高景气拉动业绩，长期调整高度可期,33148,2017-08-04,0.5450162784057204
TCL 通力电子今上午收盘9.25港元,涨幅达9.34%.,8519,2017-08-03,0.9683408276289184
面板涨价助TCL集团上半年净利翻番 业界开始担忧,63150,2017-08-03,0.48488782005072306
e 富奥股份U细看图：能源石化油服600871：00003,3268,2017-08-02,0.08923838706684306
g富奥股份U细看图：能源石化油服600871：000030,2865,2017-08-02,0.22717050270025874
x 富奥股份U细看图：能源石化油服600871：00003,2306,2017-08-02,0.1206278866766598
h富奥股份U细看图：能源石化油服600871：000030,2632,2017-08-02,0.08923838706684306
TCL8月底不涨到4元以上我割鸡鸡！,9169,2017-08-03,0.31898654137520865
已经引起新京报记者李春平的关注。,10191,2017-07-31,0.9050439846186966
认识TCL集团:,8194,2017-08-03,0.30239581344925737
根据计算得出数据,8918,2017-08-03,0.6767098700356242
这么重大的汇率利好看不到吗,9639,2017-08-01,0.38043863367912845
TCL现在应该修正自己的思路,24754,2017-07-27,0.7804082053748537
TCL集团：液晶面板行业高景气延续 上半年净利增,42575,2017-08-01,0.9918679341248111
调高TCL多媒体(01070)全年盈利预测 重申“跑赢,24060,2017-07-28,0.9465484511592723
大国品牌tcl才6毛美金的股价实在是太低估了！,9463,2017-07-31,0.473250970587449
增持华星业绩增厚，电视行业拐点可期,23847,2017-07-27,0.7771200047826065
继续盘整，为上涨蓄力，小幅震荡把浮筹洗干净，,8728,2017-07-31,0.3151530383830823
股东大会同意占出席会议所有股东所持表决权 96.,8510,2017-07-31,0.5714969792965962
外汇市场重要信号,12724,2017-07-31,0.5061844439192699
TCL发布2017年半年度业绩预增70%左右公告及收购,16172,2017-07-31,0.8727148872566801
关于tcl的,8176,2017-07-31,0.5
有人了解华星光电吗，听说好牛逼，求分享,8629,2017-07-31,0.9785789273807876
这次收购对华星光电来说是大事，成功完成后可以,9523,2017-07-31,0.9968631813181879
听一个私募说8月2号tcl在福田全国机构路演！,40782,2017-07-27,0.8210400406221353
这次收购对华星光电来说是大事，成功完成后可以,9812,2017-07-31,0.9968631813181879
厉害了tcl发布的黑莓keyone还有9天发布粉丝过10,11143,2017-07-30,0.056905028423979376
相信自己判断的就坚定拿着筹码，要把不定的就把,7004,2017-07-31,0.7375074350954516
昨天的投票估计证金和汇金都投了赞成票！,7329,2017-08-01,0.4204057046938985
复牌以后,21837,2017-07-26,0.5
tcl迟早会进入msci成份股，大家需要耐心等待好,19598,2017-07-28,0.6701821617578757
只有不是人的人，才会看谁都不是人，这个逻辑一,8012,2017-07-31,0.34314043440689734
他是李东生，而TCL几乎是他此生唯一的工作。,21789,2017-07-27,0.5532258650552021
关于TCL近期热点,14935,2017-07-31,0.7436793370689552
阴谋推翻TCL管理层才是最大的利空,23935,2017-07-28,0.47800738596546977
李东升，为了国家利益，你也要重视股价问题了,35840,2017-07-27,0.7797710111395235
最好的反对票就是卖掉股票走人而不是发帖吓唬别,20059,2017-07-27,0.04392917625460746
访酷友用户运营中心:以用户声音倒逼产品及服务,5048,2017-08-02,0.24890600720904532
我已选择全部投票同意!!!,13557,2017-07-31,0.15446409102830005
同意票占出席会议中小投资者所持表决权 90.1164,9735,2017-07-31,0.6861038300500979
人和人的关系，离不开这三点,2560,2017-07-25,0.46663836251298174
打造中国制造世界品牌 TCL  ! 支持国货坚决反对,4333,2017-07-25,0.9997894228758298
喊话TCL铁粉,8138,2017-07-23,0.44767845850986676
TCL集团半年报净利增长71%,31002,2017-08-02,0.8756836867367014
TCL集团:2017年半年度报告,60451,2017-08-01,0.30035603825500723
TCL集团上半年净利润按年增71%至10.34亿人民币,20346,2017-08-02,0.5511900637490685
今天能冲上4.2吗？,5941,2017-08-02,0.18974061997518354
怎么分析李东生为公司董事长的作为都是一个骗子,3260,2017-07-28,0.6146718521669154
集团将实际100%持有深圳华星光电股权，形成更有,7152,2017-08-01,0.2249367401188881
客观看待半年报,5355,2017-08-02,0.7756736238807579
TCL集团:2017年半年度报告摘要,56255,2017-08-01,0.5369280623830033
李东生致辞的这段，明确了现在的000100今后就是,7650,2017-08-01,0.5258429356368032
忽如一夜春风来，千树万树空花开。 公告一出，,16485,2017-05-05,0.9586513497205215
巳投赞成票，支持公司的资产重组过程！,12564,2017-07-31,0.7636131196918398
TCL集团(000100)融资融券信息(07-31),11021,2017-08-01,0.6421842912994654
我散户眼中看清的水军和黑嘴,23023,2017-07-29,0.709823875425432
朋友别说没有告诉你…… TCL 是一只黑马、是中,14871,2016-04-15,0.5881648877405278
中国股市竟然还有这么一块净土  TCL    TCL  世,51522,2016-05-18,0.9630327538439466
TCL  已经被世界所关注 TCL 已经做好与世界接轨,16056,2016-05-19,0.9990023747240147
注意：TCL已经开始升值！ TCL 已经被世界所关注,95005,2016-05-30,0.988641741416521
TCL最大利好出台 “大鳄”一统天下彻底崩溃！ T,17865,2017-03-09,0.2525928020340905
中国大咖 家电行业巨头 TCL CEOO 李东升被激怒 ,14507,2017-03-15,0.7918724365288585
任何阻挠、干扰、破坏，都阻止不了TCL前进步伐,15666,2017-04-08,0.29860164228448305
李东升成为第一股东TCL 发生巨变！ TCL CEO成为,5373,2017-05-21,0.3457628651501864
涨停了你们就不是贼了吗？,2664,2017-08-01,0.4076297547036438
TCL40亿购子公司10%股权 出让方半月赚20亿,10221,2017-07-31,0.07400647505237468
涨这样，痔疮一伙人还是出来顶自己的旧帖，然而,2970,2017-08-01,0.9135380728539927
＂富奥股份尾盘最后一笔仔细看＂000030富奥股份,5581,2017-06-01,0.9795914878590171
准备在买2个空调，买TCL还是买格力呢,6695,2017-07-09,0.20306786957004241
一一一一热烈庆祝社保基金强势入驻,7633,2017-07-31,0.7514789706481044
7月27日 我就看看,7621,2017-07-27,0.11730096488600239
7月28日 3.58已加仓,4334,2017-07-28,0.04154792521742312
TCL集团:2017年第二次临时股东大会的法律意见书,44710,2017-07-31,0.8765309395008822
TCL集团:2017年第二次临时股东大会决议公告,61703,2017-07-31,0.30502184140384236
各位股东不必担心，本次增发必定会被否决！,4194,2017-07-27,0.6803553907451396
倡议所有股东联合起来，否决本次所谓的“股权收,5637,2017-07-20,0.09847268752748994
还坚定持有TCL集团的散户有肉吃了，外资第一波,7112,2017-07-29,0.307550940072047
关于此次股东大会利益输送议案广大股东和深交所,4063,2017-07-29,0.43389590090903685
我说说tcl,35413,2017-07-26,0.24951588906811173
问题其实很简单，屡次低价增发，到底是谁从中受,5861,2017-07-29,0.9453940801908622
t统计一下今天参与投票的持有者。,5281,2017-07-31,0.7592378629858492
行使股东益投上神圣的反对票，有图为证,2682,2017-07-31,0.8748475485927715
有图为证 行使全力 维护利益,3556,2017-07-31,0.4530005152827824
投票办法,3642,2017-07-31,0.1866083207141367
已经投票 全部否决,5666,2017-07-31,0.4737672181921917
TCL是好股，但毁在了冬生多年来干的鸡鸣狗盗的,4895,2017-07-22,0.10122514005990957
$TCL集团(SZ000100)$ 李东生收购tcl通讯动机涉,7576,2017-04-11,0.7459114458992876
投反对票的来跟帖！,15803,2017-07-20,0.34670909653971627
为什么私有化TCL通讯？,6020,2017-07-19,0.21270991843231468
TCL集团:关于深圳证券交易所问询函的回复,62797,2017-07-25,0.013178961844325765
TCL股民必读深耕国货精品，TCL36年匠心智造！ ,7278,2017-07-23,0.976663973141254
重磅‖ 空头颤抖吧！ TCL京东727超级品牌日来啦,10680,2017-07-23,0.3678683858804612
啥也不用想 去投反对票,3402,2017-07-28,0.46950671669139077
己所不欲勿施于人,7545,2017-07-21,0.5181975285615493
本人本来也是一路支持守望兄 76兄 孙公兄 近来,13920,2017-07-17,0.0073019162992326025
如何投票，输入代码360100，价格栏填100代表所,5560,2017-07-27,0.7170321472452087
否决增发：请东生让贤！,8699,2017-07-22,0.23568960737381628
否决增发，TCL会更美好！,3191,2017-07-28,0.7969901140684859
7月31日股东大会反对增发！,29706,2017-07-21,0.7018783720211097
本人支持证监会对tcl的询问涵！本人15万多股投2,20202,2017-07-23,0.05122069823915332
反对投票方法，投票代码不是000100！！！投票代,13595,2017-07-21,0.8500973541979457
3.1增发，尼玛抢钱，格力低价增发，最后被否，t,6396,2017-07-29,0.19983544949130094
来，一起喊，反对增发，反对扩股。,1844,2017-07-28,0.8260222886453467
感谢主力拉升,8975,2017-07-26,0.38407896469163605
必须回购 否决增发,2944,2017-07-27,0.22769490546176463
今天复牌怎么看，有大神来预测下走势吗,18968,2017-07-26,0.9123440868761042
这里让水军弄的臭气熏天  股东大会见 全部否决,7585,2017-07-26,0.13518449655137887
今天TCL应该自己多买进自己的股票这部分要是公,18222,2017-07-26,0.8103036102997234
坚决持股，唱空的请交出筹码就好。,14373,2017-07-26,0.25497948196219855
TCL集团的原型败露了！雇佣的水军们疯狂刷屏！,3459,2017-07-21,0.7828495642595806
$TCL集团(SZ000100)$ 很缺现金支撑液晶新项目的,4242,2017-07-23,0.31811276987436043
如果股东大会否决了增发方案TCL将爆涨！！！,11792,2017-07-26,0.2825841774046117
声明：若持股数少于100万股，本人愿意负法律责,11588,2017-07-19,0.2693824708524333
7月31日股东大会，我们48万中小股东团结起来，,6253,2017-07-28,0.6757895419352047
如果增发成功冬生等一致行动人控股将是TCL广大,6103,2017-07-27,0.572281329559295
六问李东生写的太好了 国资委和地方政府纵容李,13253,2017-07-20,0.16876977837666418
管理层不是认为tcl股价低估了吗 要每股10元回购,4234,2017-07-27,0.10175385805158943
明天给了你们这帮人离开TCL的机会,31291,2017-07-26,0.5875194771996962
7月25日，TCL集团发布公告称，公司计划通过发行,9239,2017-07-25,0.004049803244313699
水军名单：,8955,2017-07-24,0.1837233963534416
一个为了小三连结发妻子都能抛弃人，谈何诚信？,6618,2017-07-23,0.041574035207447846
年报前没有机会,15096,2017-03-26,0.7518641981755051
金涛拍岸1 经过调查了解此人没有一分钱TCL 股票,6674,2017-07-21,0.06818373956277601
实践证明只有否决增发方案，tcl才有可能真正上,3922,2017-07-26,0.866031044465611
TCL铁粉疯狂刷贴为哪般？咱有理咱怕谁？,5994,2017-07-23,0.05267644179888942
每次增发前股价都是一直向下不涨并且最终在底部,4201,2017-07-27,0.723803229544065
否决增发 否决取消回购的议案 何况今年业绩大增,3524,2017-07-27,0.5969636936502141
孰可忍，孰不可忍！本人声明持有的100多万股将,28521,2017-07-16,0.03379726014856643
以前我喜欢TCL但是过了这些年后对TCL有感悟,2806,2017-07-14,0.9253974331412249
TCL 通讯的私有化是2016年TCL 集团股票净资产下,2740,2017-07-25,0.18821203573286105
天怒人怨，冬瓜已经引起公愤！,6713,2017-07-20,0.05371422767859535
