标题,阅读,评论,字数,影响力,时间
麻烦高人给介绍一支医药股呗,6871,10,136,2.5,2016-09-08 10:02:57
康美药业(600518)融资融券信息(07-21),7686,6,538,0.0,2017-07-22 07:41:38
600518:康美药业关于控股股东拟非公开发行可交,37273,19,694,0.0,2017-08-07 15:36:49
妈的，跌啊，最好来根大阴棒，百分之五的，,6928,12,150,0.0,2017-07-07 09:56:24
600518:康美药业关于控股股东股票质押式回购交,28283,8,1315,0.0,2016-09-08 18:44:16
下影，启动！,8396,8,122,3.5,2017-08-08 10:14:23
康美药业 周四将会走势如何？怎么应对策略？,49465,163,76,0.0,2017-05-31 17:04:18
庆典开完了就成这个鸟样啦？!,4706,3,138,4.0,2017-08-08 06:15:55
600518:康美药业关于第一期限制性股权激励计划,29590,33,1630,0.0,2017-07-26 18:32:14
KK9898    聊了几句    小小鸟，你们几个二货从,6793,10,257,0.0,2017-07-27 15:28:36
康美药业(600518)融资融券信息(08-04),6675,3,536,0.0,2017-08-05 07:41:44
康美药业(600518)融资融券信息(07-10),5903,4,548,0.0,2017-07-11 07:41:51
事件点评：10天内落地获批广东省中药配方颗粒开,39462,9,2173,0.0,2017-07-05 10:10:10
关注中药材涨价,79755,99,190,3.5,2016-11-04 15:42:49
康美，论质地没的说!论股价没法说!,6512,8,144,4.0,2016-09-05 06:49:52
寻到涨50倍的下一个恒瑞，要复制恒瑞需满足6个,8076,7,1119,4.0,2017-07-29 08:26:10
不能收在21.20以上，就不玩了！,6808,8,144,3.5,2017-06-30 12:42:40
我昨天就告诉大家赶紧跑。你们吧信啊。,5438,26,146,2.0,2017-07-06 11:13:56
赚翻啦！[鼓掌][鼓掌][鼓掌],4143,6,130,3.5,2017-06-13 09:13:26
早盘拉升，下午必跌。 早盘下跌，尾盘必拉。 此,25683,55,271,2.0,2017-06-02 15:10:59
价高估出不如全转买*惊天一路一带龙头600307酒,25026,67,326,0.0,2017-05-01 21:06:56
600518:康美药业关于全资子公司收购广州并持医,32979,8,1442,0.0,2017-07-26 18:30:34
600518:康美药业:广东新澳医药有限公司审计报告,26403,2,169,0.0,2016-09-29 19:10:00
康美药业尾盘狂拉，明显是股价操纵行为，应该遭,11267,8,183,3.5,2017-07-13 15:02:57
保卫个屁啊亏损企业还谈什么保值，,3678,7,147,3.5,2017-07-26 15:51:21
市值保卫战,9764,13,201,1.5,2017-07-12 19:11:54
21.99做空成功！烂臭到头啦！[胜利],6654,8,146,3.5,2017-07-03 10:06:23
真服了这个比拉，日线能走出40根绿住，那个股也,6629,11,257,3.5,2017-07-25 15:15:52
康美药业(600518)大宗交易数据一览(07-18),30628,6,471,0.0,2017-07-18 17:58:44
22怎么这么难上啊,9557,12,128,0.0,2017-07-03 09:43:59
600518:康美药业关于收购重庆瑞泰医药有限公司1,55308,21,1380,0.0,2017-05-19 16:30:19
康美药业： 今天开始发表评论：当然碰到争议是,10317,8,1214,0.0,2017-07-22 20:52:19
600518:康美药业关于全资子公司收购福州众博恒,40408,8,1378,0.0,2017-02-28 18:53:18
革命性熊市如何熬过,13253,11,1317,3.5,2017-07-17 18:31:37
康美已走到尽头,12963,47,186,2.0,2017-07-05 14:47:50
2017年操作记录,52211,83,239,0.0,2017-01-04 22:58:40
上证6000点己10年了吧,4903,33,137,0.0,2017-06-24 15:21:42
600518:康美药业2017年度第一期中期票据发行结,32113,9,943,0.0,2017-07-17 18:51:10
600518:康美药业:深圳市日曼医药有限公司审计报,26135,2,171,0.0,2016-09-29 19:10:00
600518:康美药业关于全资子公司收购包头市华盈,27220,4,1357,0.0,2017-04-25 19:01:47
600518:康美药业关于全资子公司收购山西俞宏康,42564,14,1382,0.0,2017-06-21 18:41:08
这是机构在互相绞杀，这就是成长中的悲壮，要有,9383,7,309,0.0,2017-07-13 11:55:52
已很不错了，安居宝 300155跌了一年半了,10544,81,154,3.5,2017-07-04 13:14:15
康美药业，想干什么，60线跌破了,10624,10,83,1.0,2017-07-12 15:05:07
周五早盘沪深两市涨跌不一,5193,43,146,0.0,2017-07-08 02:36:19
今天轮到护盘，值日,4659,31,120,3.0,2017-06-23 14:07:35
死股，喋喋不休,4601,38,124,1.0,2017-06-23 10:23:40
终于等到康美药业上22元，突破了,9608,17,136,3.5,2017-06-12 10:11:00
发现价值，创造价值，分享价值,20282,42,1800,3.5,2017-06-30 19:34:20
600518:康美药业2016年年度权益分派实施公告,65159,6,1767,0.0,2017-06-21 18:41:09
康美获得省内中药颗粒试生产的批文，真的是历史,16590,12,250,4.0,2017-06-30 22:08:58
获批广东省内资质，配方颗粒巨头隐显,37210,2,1397,0.0,2017-07-03 15:25:47
2017年6月2O日  星期二 A股前瞻] 6-20早盘信息,3380,5,551,3.5,2017-06-20 09:22:50
康美今天就会給大家一个惊喜!拭目以待!,10325,8,148,4.0,2017-07-07 12:17:58
分时看上涨无量下跌有量，主力在做头迹象。,9303,21,169,3.5,2017-06-09 11:16:52
600518:康美药业关于获得广东省食品药品监督管,35153,14,926,0.0,2017-07-04 16:32:52
站在跳台边缘，继续等待跳水命令，…小票涨的欢,4910,15,158,3.5,2017-07-03 11:17:33
康美，辉煌成长20年!再看康美，再辉煌成长20年!,8148,6,160,4.0,2017-07-02 21:26:21
分红到账，只是太少!,16209,29,130,4.0,2017-06-28 19:26:00
热烈庆祝康美成立20周年、破千亿市值2周年！,23416,13,735,3.5,2017-07-01 15:44:35
公司是重要的融资平台。三聚定增,4964,14,140,2.5,2017-05-26 17:47:57
600518:康美药业关于获得广东省食品药品监督管,46431,13,807,0.0,2017-06-30 16:40:38
康美一般不涨。涨起来我都害怕,11110,12,138,0.0,2017-06-12 13:44:29
600518:康美药业2016年度优先股股息派发实施公,37025,5,1281,0.0,2017-06-21 18:41:08
康美药业三度上榜“最佳商业模式上市公司”,2792,11,941,2.5,2015-12-27 17:16:18
康美药业一项目入选国家火炬、重点新产品计划,2541,13,243,3.0,2015-12-28 00:24:31
康美可以不这么热闹么,3157,12,248,3.0,2015-12-11 16:06:53
近期康美会有好的表现,7058,24,243,3.5,2015-12-25 11:23:50
中药：国际化提速 行业将迎新增长,52307,35,1129,4.0,2015-12-14 13:43:14
明晟标的股，振兴中药标的股，大健康标的股，中,10865,7,221,4.0,2017-06-22 19:21:33
康美药业迎来长周期拐点,198444,566,134,4.0,2016-12-31 23:18:43
复星闪崩康美还好！,3636,7,128,3.5,2017-06-22 14:27:53
上班了,3963,17,115,3.0,2017-05-25 14:12:11
你能早点起床么尾盘哥[傲],1648,16,133,2.0,2017-05-25 13:25:19
攻克25，全民奔小康!我们配合主力不减持!承诺!,7733,6,158,4.0,2017-06-12 12:42:55
高度控盘，再创新高,13482,55,128,3.0,2017-06-02 11:12:08
康美药业(600518)大宗交易数据一览(06-02),42277,9,465,0.0,2017-06-02 18:58:51
主力不停的拿 8759手 在秀“肌肉”，一定要稳住,20680,31,142,3.0,2015-12-17 10:16:05
关于中国股市的价值投资,34128,45,2064,3.5,2017-05-13 13:00:50
康美药业(600518)大宗交易数据一览(06-12),37611,14,641,0.0,2017-06-12 18:43:27
万庆良受贿过亿涉及康美药业！,8025,20,140,3.5,2015-12-26 15:40:07
乐见8759哥入驻，大家鼓掌,6377,23,14,3.0,2015-12-23 13:11:19
28天券商能翻几倍?MSCI将于6月20日公布是否纳入,11469,14,1163,4.0,2017-05-23 12:28:56
为企业家精神和企业家素质买单,21505,21,920,3.5,2017-06-02 12:35:12
康美药业拟在深圳宝安建大型药品交易中心,5868,7,585,0.0,2015-11-10 23:24:24
康美在奔向26元的路上,16755,9,232,3.5,2017-06-12 12:11:12
辉煌终有时！！！,14552,12,360,3.5,2017-06-02 12:16:58
康美药业(600518)融资融券信息(06-02),8045,3,540,0.0,2017-06-03 07:42:23
600518:康美药业关于完成部分限制性股票回购注,37577,9,1221,0.0,2017-06-08 23:44:22
7.1司庆日，希望公司股价破历史高点!全国股东与,11612,8,172,4.0,2017-06-09 06:11:58
600518:康美药业关于控股股东及高管增持股份计,56569,19,1527,0.0,2017-05-15 19:20:14
600518:康美药业关于设立全资子公司的公告,30636,9,1064,0.0,2017-06-06 18:28:37
康美药业：5亿元设立子公司 深耕“智慧+大健康,28373,4,204,0.0,2017-06-06 19:18:10
康美比茅台更具长期价值,35797,36,368,2.5,2017-04-23 15:18:07
康美缺少象样的调整，如能下调百分之十，对大家,8814,12,199,0.5,2017-06-01 16:53:00
600518:康美药业关于控股股东及高管增持股份计,34044,21,1742,0.0,2017-05-10 19:55:26
相信康美今天一定可以红盘[鼓掌],12674,12,138,2.5,2017-05-31 11:20:49
600518:康美药业关于控股股东股票质押式回购交,39693,20,1125,0.0,2017-05-26 19:19:23
康美药业之大数据分析：未来三年股价将会实现三,183828,151,2239,2.5,2015-08-27 19:20:29
康美药业(600518)大宗交易数据一览(05-23),32600,6,477,0.0,2017-05-23 18:48:18
我本人是坚决看好康美药业，仅供参考。,14852,9,485,0.0,2017-05-27 15:48:07
康美药业(600518)大宗交易数据一览(05-26),36300,16,651,0.0,2017-05-26 18:15:38
小心康美药业补跌！！！！我的女朋友是在天虹任,9022,6,303,4.0,2017-05-15 19:13:17
康美增持，时机、时点选择适当!体现了康美企业,12720,10,166,4.0,2017-05-21 06:28:40
增持投资5个亿换来市值增加100亿，一个字，值!,7185,8,158,4.0,2017-05-23 06:19:48
哈哈哈哈，又删了我三次贴了。继续发。 完全按,12468,22,243,0.0,2017-05-26 15:12:39
康美药业：控股股东及高管计划增持股份,26492,23,278,0.0,2017-05-10 20:23:39
回看历史行情，基本上每年的五六月分份都处于当,7164,8,204,2.5,2017-05-09 12:58:14
康美药业(600518)融资融券信息(05-16),6862,4,540,0.0,2017-05-17 08:02:43
康美药业：控股股东继续增持6311万元,54585,12,305,0.0,2017-05-16 16:40:41
600518:康美药业关于控股股东及高管增持股份计,69708,18,1539,0.0,2017-05-25 19:09:22
事件点评：大股东拟大手笔增持彰显信心，持续强,69805,4,1066,0.0,2017-05-11 13:11:32
康美药业被媒体曝光了。,19183,10,304,1.5,2017-05-26 15:43:32
康美药业获控股股东增持6.16亿元,18665,5,225,0.0,2017-05-25 22:42:31
康美药业：获控股股东斥资6.16亿元增持,59276,8,213,0.0,2017-05-25 19:25:34
好股！！老美强！！！,7687,27,130,3.5,2017-05-18 15:07:25
康美药业(600518)大宗交易数据一览(05-18),42043,10,477,0.0,2017-05-18 18:31:20
既然是增持就不可能给自己把股价拉那么高!一切,9210,8,170,4.0,2017-05-16 21:31:45
600518:康美药业关于控股股东及高管增持股份计,66744,18,1507,0.0,2017-05-17 18:46:13
离下跌没多远了,12331,42,125,2.5,2017-05-19 14:59:17
600518:康美药业2016年年度股东大会的法律意见,10277,2,171,0.0,2017-05-10 19:55:16
高管增持说明公司的投资价值!对比白药说明公司,3044,5,203,4.0,2017-05-16 07:30:46
600518:康美药业2011年公司债券跟踪评级报告(20,19549,6,1624,0.0,2017-05-19 18:22:09
600518:康美药业关于收购重庆瑞泰医药有限公司1,48204,10,870,0.0,2017-05-23 17:50:07
600518:康美药业2016年年度股东大会决议公告,24460,2,1164,0.0,2017-05-10 19:56:30
康美药业 看到没有，前面有一避雷针，后面大跌,25468,36,103,0.0,2017-05-11 21:22:22
点评：康美药业,3112,11,206,3.5,2016-03-14 10:13:55
康美将延续赢利王的头衔,30944,28,417,3.5,2016-09-27 18:14:54
再谈大股东增持动机和效果,30120,19,843,3.5,2017-05-16 19:28:58
看今天中恒的走势，与康美25日走势相似啊，康美,19989,19,219,3.0,2015-12-01 15:11:15
600518:康美药业:内部控制审计报告,8214,9,157,0.0,2017-04-19 19:33:53
600518:康美药业关于控股股东及高管增持股份计,45224,11,1525,0.0,2017-05-16 16:26:29
要从徐冬谨增持看格局来,21994,19,561,3.5,2017-05-12 10:43:28
3.15打假，跑,3236,13,126,3.0,2016-03-14 10:47:47
主力建仓完毕，大盘周一高开，康美高开两个点，,7618,12,213,3.5,2016-03-12 23:37:28
就为了这股票代码，也要买他,2412,54,13,2.5,2017-05-12 15:01:20
[不赞][不赞][不赞][不赞],2173,12,16,2.0,2017-04-25 09:57:56
康美你赢了，但我没有勇气买你，祝福康美的散户,9581,5,156,3.5,2017-05-06 00:14:59
小美突破，恭喜仍在坚持的童鞋们！,13021,13,142,3.5,2017-05-12 20:34:24
600518:康美药业关于控股股东及高管增持股份计,57768,15,1529,0.0,2017-05-12 19:59:54
康美的高管是有大智慧和责任感的企业家!贊你们!,8246,8,156,4.0,2017-05-10 20:11:28
好股！！[赞][赞][赞][赞][赞],2482,10,133,3.5,2017-04-24 15:13:30
600518:康美药业2016年度内部控制评价报告,6995,6,1778,0.0,2017-04-19 19:34:32
贺新版开张，继续发牛犊子，看到就是赚，速度进,15894,46,156,1.0,2016-06-04 16:42:44
今天能破20不,8891,16,124,0.0,2017-05-11 10:00:01
你敢信，还没解套[不屑]。15年11月26日高位18.2,13738,10,310,0.0,2017-03-21 15:26:57
康美药业(600518)高管持股变动信息(5-11),24970,7,176,0.0,2017-05-11 19:00:56
600518:康美药业关于控股股东及高管增持股份计,36456,18,1511,0.0,2017-05-11 18:43:25
康美药业控股股东拟增持逾5亿元,23329,7,295,0.0,2017-05-10 22:35:15
康美药业药房托管被指涉嫌垄断 医疗合作遭抵制,29470,29,3149,0.0,2017-05-06 12:49:12
各大师什么原因？？我打19，88竞然卖出了五百股,7729,11,202,3.5,2017-05-09 15:04:51
都怪我，每次好好的票，只要我一买就跌，害了各,3596,15,164,0.0,2017-04-25 15:02:11
——康美药业 千万不要被表面给眯会，实际暗藏,18566,7,27,0.0,2017-05-05 09:32:35
600518:康美药业2017年第一季度报告,56143,8,1092,0.0,2017-04-28 03:07:19
康美药业未来一年必然迎来30~50%涨幅,19935,14,852,3.5,2017-05-03 15:02:46
康粑粑一年就张一快钱叫上涨的股票，.有价值投资,6457,5,253,3.5,2017-04-05 15:23:27
呼气，吸气，呼气,5363,23,149,2.5,2017-04-13 11:44:11
康美药业一一短期震荡的概率较大。,16731,33,253,3.0,2016-04-01 11:09:08
中医药龙头承载中国梦，医疗服务铸康美巨舰,52353,3,969,0.0,2017-05-03 15:31:11
2017一季报点评：净利润端短期受税率影响，不改,26797,1,1511,0.0,2017-05-02 14:19:27
康美药业被曝中药饮片不合格 回应：检验标准依,21218,17,1056,0.0,2017-04-24 15:37:26
跑道修的那么好,4093,1,130,0.0,2017-03-01 11:11:39
莫为税率遮望眼，1Q业绩实增23%,27454,11,1385,0.0,2017-04-28 10:13:43
不是今天要发布季报的吗？怎么还不出来？,11596,23,154,0.0,2017-04-27 19:30:18
什么股票来的！！！大盘红它还绿？！！狗庄！！,4806,21,164,3.5,2016-08-18 11:33:40
康美药业要收购县人民医院了，正在洽谈,10889,19,87,2.0,2017-04-25 09:57:35
海康威视是你的榜样，加油！,3584,10,77,2.5,2017-04-25 11:40:23
振幅加大，蠢蠢欲动[鼓掌],3131,13,132,2.5,2017-04-25 10:56:47
康美药业可以买吗,3246,9,67,0.0,2017-04-24 18:12:06
600518康美药业，挺强。。,2955,11,140,3.0,2017-04-24 17:24:53
明天，后天，大盘都会红，康美告一段落,2936,11,146,3.0,2017-04-25 14:48:18
22的本，也是醉了，完全看不懂走向，一直在跌,8039,22,154,0.0,2017-04-25 10:38:20
世界海洋强国维护和平打造国产航母海军建军节4,2445,10,632,0.0,2017-04-24 11:14:58
《概念股》云南能投 井神股份 云图控股,2202,9,92,0.0,2017-04-24 10:36:40
昨天19.11买了5200股，赚到了，今天挂个20.11，,3814,10,182,2.5,2017-04-25 07:51:51
尾盘狂拉是什么意思？？？,6435,13,132,1.0,2017-04-25 15:02:51
600518:康美药业关于2016年度日常关联交易执行,19677,8,1793,0.0,2017-04-25 19:02:17
从经济发展阶段看本轮牛市的热点。近十年来，先,5711,10,392,2.5,2017-04-05 22:52:57
出了个回复公告 又可以故意短时杀跌一下,2718,8,136,3.0,2017-04-24 09:49:55
为康美今天的表现喝彩[胜利][献花],6083,15,138,2.5,2017-04-24 17:06:11
大盘下跌是为了社保进场,2499,10,145,3.0,2017-04-25 14:17:30
600518:康美药业2016年年度股东大会会议资料,27102,9,1700,0.0,2017-04-26 16:09:13
e药谷分拆上市？,4085,8,126,3.0,2017-04-24 15:34:48
600518:康美药业:广发证券股份有限公司关于康美,6472,7,1640,0.0,2017-04-19 19:36:45
持股康美一年了，还被套了14个点，康美啊，你对,10947,21,166,0.5,2016-05-31 13:01:30
明天高开可能涨停，龙虎榜数据显示主力净买入高,7224,9,833,3.5,2017-04-24 17:18:33
昨天进货,4121,16,124,0.0,2017-04-25 10:55:35
康美药业(600518)融资融券信息(04-24),7258,5,540,0.0,2017-04-25 07:42:56
买确定，炒预期！,3310,9,129,3.0,2017-04-25 09:11:38
感觉康美要冲28元,11220,15,257,3.5,2017-03-23 20:42:36
一些业绩亏损或业绩大幅下滑的公司也成了高送转,2654,12,154,1.0,2017-04-05 20:36:08
一季度战报出来之时很可能冲击25啊，祝愿吧！,15852,13,154,2.5,2017-04-20 10:01:51
600518:康美药业关于国家食品药品监督管理总局,44882,23,1473,0.0,2017-04-21 18:29:11
辉煌已至，苦难远逝，人生漫漫路，独孤求败行！,30541,73,304,3.5,2017-03-23 22:11:12
年报速递：康美药业2016年盈利33.40亿元，同比,28166,13,263,0.0,2017-04-19 21:12:08
康美药业拟10派2.05元 ,30825,10,302,0.0,2017-04-19 21:12:07
中国股市就是一次次的侮辱坚持价值投资的人!坚,5286,7,188,4.0,2017-04-18 22:13:53
朱么么画股康美药业(600518)预测图,17039,13,255,3.5,2017-03-12 16:34:25
那写傻逼骂我的人去那了.,8242,12,138,3.5,2017-04-06 09:46:44
康美的半年报出来，会让大家瞠目结舌！基金二季,21684,9,273,2.0,2016-08-22 17:28:39
康美股票每轮修复估值性上涨之前总伴随着贿赂负,16041,16,375,3.5,2017-04-13 12:35:02
20年两首歌唱出康美药业坚守与创新,20825,6,1429,0.0,2017-04-12 22:56:28
周末愉快,20822,23,122,2.5,2016-05-28 14:14:49
静等一季报，爆发在即……,10370,9,134,3.0,2017-04-10 10:24:47
又玩上个月的路子.明日还是低开尾盘拉升的,7230,29,157,3.5,2017-04-05 15:00:15
深港通即将正式启动 深圳券商股成追捧对象迎升,4924,3,146,0.5,2017-03-28 13:22:30
小美咱们别横盘了行不？发发力让我见识一下你的,3989,2,170,2.0,2017-03-01 13:09:47
看饮片向涛头立，待医院于风口起,29474,8,1423,0.0,2017-03-29 11:07:58
目前只有康美没有涨了，N多股票都在大涨,4935,1,148,2.0,2017-02-28 06:05:37
st生化,3469,0,118,0.0,2017-02-27 14:45:24
尾盘必有一拉。。。。。,3451,0,132,0.0,2017-02-27 14:13:10
抢筹002038双鹭药业[献花]国家战略，牛股摇篮:2,3137,0,313,0.0,2016-12-12 09:43:57
加油，冲过18.5[鼓掌][献花],8451,21,136,2.5,2017-03-22 11:34:02
康美药业(600518)解禁股信息(03-24),14162,15,373,0.0,2017-03-23 00:02:06
个股大部分没有特色，高价不买，低价不碰,1264,4,148,0.0,2017-03-21 10:38:46
龙头阿胶白药强势在。早晚是要长的,1649,3,142,3.5,2017-03-22 12:16:19
小美今天又有了新高，看样子又要横盘了,2952,2,146,2.0,2017-03-23 18:11:51
涨得快跌得也快,2918,1,124,3.5,2016-12-10 21:41:45
康美利空出尽，利好消息不断，股价上涨趋势[鼓,2409,17,162,2.0,2016-11-11 10:05:57
康美药业斩获2016年度中国医药物流行业杰出企业,2172,14,336,0.0,2016-11-11 09:51:29
我昨天就说了，今天来拉！！,1613,21,13,0.0,2016-11-11 09:48:58
把缺口补了好一点,1612,23,126,3.5,2016-11-11 09:34:37
奶奶的，17.42被洗了一千股出去，还好重仓没动,2060,23,158,2.0,2016-11-10 16:27:31
康美时代和康美药业是啥关系？,8919,2,138,0.0,2016-12-11 13:58:01
买买买卖卖卖,2545,1,122,3.0,2016-12-12 09:37:53
这厮看来亢龙有悔，比前几次亢奋有劲，量也稍大,2106,0,174,3.0,2017-03-22 07:40:26
因为你是在跟庄，不是在坐庄，,1428,2,138,0.0,2017-03-22 13:58:25
康美药业VS 云南白药    中药老大之争正式打响,3487,0,98,1.0,2017-03-22 13:43:25
康美，只会迟到，不会缺席!主力在等什么?,9217,9,150,4.0,2017-03-21 07:23:29
貌似有个小鸡鸡清仓了,3298,1,10,3.0,2017-02-09 13:33:09
见证历史，我在深圳车公庙，你在哪？,2863,4,144,0.0,2016-11-14 13:36:43
是谁跑了，恒大？,2437,5,126,3.5,2016-11-14 13:37:00
600518:康美药业:关于开原市中心医院有限公司拟,26645,8,405,0.0,2017-01-25 19:11:52
今天买进康美[满仓][满仓][满仓][满仓][满仓],3782,1,142,2.0,2016-12-08 21:57:06
相信明天的行情,3982,1,124,3.0,2016-12-08 20:52:52
弱爆了[不赞],2078,1,120,2.0,2017-01-03 11:17:34
本人在这里号召康美18万多股东，每人增持6000多,2120,0,157,0.5,2016-11-22 09:05:28
康美，庄家压盘成僵尸！,5623,6,138,3.0,2017-03-08 11:41:03
又见万手压单,2634,1,122,0.5,2016-12-08 10:25:14
多也好，空也罢，给谁看。,2354,0,134,1.5,2016-12-08 06:35:17
海人寿、恒大人寿,2490,0,126,3.0,2016-12-07 19:29:57
说什么都没用,2230,0,122,2.5,2016-12-07 16:11:06
不错啊，继续涨,2310,0,120,2.5,2016-12-07 16:10:10
就应该很专业呢,1989,0,124,0.0,2016-12-07 16:08:37
马兴田早晚会出事,49951,19,209,4.0,2015-12-25 17:14:31
2017年投资展望,71047,78,1484,3.5,2016-12-30 18:42:07
康美药业(600518)大宗交易数据一览(03-15),22678,5,475,0.0,2017-03-15 18:23:56
一柱擎天么[鼓掌],4974,0,124,2.0,2017-03-15 10:49:41
寻找比康美药业更抗跌的股票,12495,27,177,3.5,2017-03-13 13:57:07
傻逼康美,3151,1,118,3.0,2016-12-01 11:21:39
这股盘中没啥好看的，要小心的是早晚集合竞价,3592,0,152,3.5,2016-12-01 14:31:27
来磨人行情.看谁顶不了[兴奋],2822,3,136,2.0,2016-12-01 10:55:17
今日大盘就是反抽，康美也是，然后进入主杀浪,3163,3,187,1.0,2016-12-01 10:15:56
注意仓位：截止目前为止，各指数均显示资金净流,3215,2,171,3.5,2016-12-01 10:07:50
减仓,2737,1,114,1.0,2016-12-01 09:57:06
医药板块集体被打压，合理的解释只有一个，給社,14756,6,207,4.0,2017-03-03 21:33:45
600518:康美药业关于全资子公司获得高新技术企,27001,5,620,0.0,2017-02-28 18:53:07
感恩康美，今天买了四瓶康美三七粉送给老爸。离,10784,9,293,3.5,2017-02-26 21:04:26
康美药业(600518)大宗交易数据一览(02-24),23318,6,475,0.0,2017-02-24 18:22:09
2016年三季报点评：各项业务保持良好增长态势,55794,10,1066,0.0,2016-11-03 09:16:54
想赚快钱的不适合投资康美,13524,15,243,3.5,2017-02-17 10:31:57
真弱,3184,30,114,3.0,2015-12-21 13:16:35
评康美大健康产业基金,22988,31,534,3.5,2017-02-09 19:23:33
600518:康美药业关于控股股东名称及经营范围调,27495,3,985,0.0,2017-02-13 18:14:51
600518:康美药业关于共同设立产业基金的进展公,29610,8,824,0.0,2017-02-13 18:15:39
康美药业拟设大健康产业基金,13900,4,408,0.0,2017-02-10 02:59:23
600518:康美药业关于全资子公司对外投资设立全,19382,4,1216,0.0,2017-02-09 18:12:05
600518:康美药业关于共同设立产业基金的公告,26352,6,1799,0.0,2017-02-09 18:12:39
这个票我从2014年7月拿到现在，哪个有我拿的时,17975,22,172,3.0,2017-01-31 22:17:37
蓝筹轮动快要轮到康美了,29889,33,151,3.5,2016-11-30 09:06:27
600518:康美药业关于全资子公司收购股权的公告,26599,7,1500,0.0,2017-01-25 19:08:01
业绩符合预期，公司明确受益中药配方颗粒放开,32633,9,1262,0.0,2016-10-31 14:01:42
康美药业再度扩张医院版图 推进中医药全产业链,33773,4,3405,0.0,2017-01-03 03:01:29
