标题,阅读,评论,字数,影响力,时间
2017年1季报点评：订单足，受益PPP和一带一路,28026,6,1749,0.0,2017-05-02 15:38:07
15年就正式入驻保定，选址雄县，中国交建才是标,12377,17,193,0.0,2017-04-06 10:59:51
601800:中国交建2017年第一季度主要经营数据公,37644,13,1217,0.0,2017-04-25 17:15:09
这是咋的了，利好咋变成利空了,11400,19,138,2.0,2017-05-15 10:06:26
雄安+一带一路:龙头股,3791,4,826,3.5,2017-05-08 07:36:36
8.50---9元之间 继续加大对现代投资000900的配,3037,4,186,4.0,2017-03-28 13:57:48
一带一路成了主力资金出逃的峰会,12964,16,139,3.5,2017-05-15 14:25:12
证监会：请依法常态化监管!!查处操纵股价的不法,45187,30,352,3.5,2016-08-17 15:01:49
相亲、拆迁与股市中的＂改革牛＂何其相似800,78405,42,271,4.5,2016-01-19 12:32:28
Q1业绩超预期，港口疏浚大幅回升,17673,8,1507,0.0,2017-04-28 20:44:52
601800:中国交建2016年度第二期超短期融资券兑,13213,2,868,0.0,2017-04-26 17:25:00
中国交建与一带一路沿线国家签署合同超400亿美,26181,14,256,0.0,2017-05-08 11:02:17
中国交建应该扛起反弹的大旗,6121,10,77,0.0,2017-04-27 11:00:58
中国交建个股短线涨幅放缓，近期市场比较弱，趋,10754,114,227,0.0,2017-04-24 15:16:22
清仓了，仍要关注它,20737,53,363,3.0,2017-04-21 15:26:14
已清仓，感觉良好。,4762,3,128,2.0,2017-05-03 11:59:40
今日尾盘满仓交建后我就想大声说一句话：“我们,140226,61,145,3.5,2016-05-12 20:02:42
601800:中国交建2017年第一季度报告,48513,4,1146,0.0,2017-04-27 23:00:14
4.0工业革命凸起黑科技受惠的上市公司（转）,12840,19,3114,3.5,2017-04-03 12:50:53
PPP概念接力雄安新区，这30股遭主力抢筹，明日,9402,71,171,0.0,2017-04-14 18:41:02
侥幸是加大风险的罪魁,3532,14,130,0.0,2017-04-18 16:06:10
没把握时坚决不进场。,3716,15,130,0.0,2017-04-18 16:05:53
中国交建：2016年盈利167亿 拟10派1.9444,33942,4,226,0.0,2017-03-28 21:20:52
今日收盘价相当吉利！,8483,18,150,0.0,2017-03-27 16:15:25
两大黑科技领域中率先得到实惠的上市公司,10687,13,1376,3.5,2017-03-15 17:48:38
抄底的机构可以建仓002792通宇通信，小盘低市盈,4683,17,179,3.0,2017-03-21 11:28:14
中国交建，值得一做,50681,76,360,3.0,2017-02-12 23:37:29
业绩稳步增长，一带一路与PPP业务亮点突出,62162,15,1573,0.0,2016-08-31 14:10:45
“五商中交”战略持续推进，金融创新助力全产业,41008,7,1906,0.0,2016-04-28 14:44:53
基建疏浚业务促业绩稳健增长，海外工程及PPP实,31523,13,1455,0.0,2016-03-29 21:48:46
业绩稳健增长，“一带一路“海外业务快速增长,47866,28,1370,0.0,2015-09-02 15:25:01
中报点评：经营稳健，海外业务势头正劲,12071,10,740,0.0,2015-09-02 13:36:18
业绩稳健，一带一路促进海外扩张,23083,17,1138,0.0,2015-09-01 09:34:03
业绩符合预期，受益于基建刺激、国企改革和PPP,18419,12,1254,0.0,2015-08-31 14:09:13
波音将创建中国工厂,3364,11,137,1.0,2017-03-13 14:32:39
大盘四周连阳啥意思？,27553,41,148,3.5,2016-11-04 15:04:40
601800:中国交建2016年第四季度主要经营数据公,33183,3,1388,0.0,2017-02-28 18:48:57
股市自有黄金屋 个股自有颜如玉,23431,24,1408,3.5,2017-01-22 15:23:16
股价有点高了,11140,6,150,2.5,2017-02-20 15:10:26
中国交建与河南签署战略合作框架协议 涉及金额2,22117,5,722,0.0,2017-02-22 23:03:16
周五大盘回踩中阴注意减仓,10819,2,333,4.0,2017-02-16 20:02:04
中国交建大家都买进了吧，相信现在大家现在小红,19843,53,113,3.5,2017-02-06 16:03:14
进场潜伏:地方国企二线蓝筹股将成为新行情热点,17663,5,457,4.0,2017-01-02 08:32:43
别买入！耐心等待融资盘被强平爆仓时抄底不迟80,42327,33,160,4.0,2016-01-14 14:48:00
中国交建投300亿携手贵阳共建发动机“动力小镇,23153,6,269,0.0,2017-01-17 22:13:00
601800:中国交建关于高级管理人员变动的公告,47270,6,523,0.0,2017-01-10 16:42:54
资金去H交建了吗,6944,9,126,3.0,2017-01-01 15:19:29
看看交建怎么走,54124,87,136,3.5,2016-11-02 17:23:34
明年公路水运完成固定资产投资1.8万亿元,18936,11,262,4.5,2016-12-27 09:31:19
【讨论】中字头工程建设强势崛起，此时进场合适,64562,15,4277,4.5,2016-12-26 14:42:33
啊啊啊！欧耶！欧耶！啊啊啊！欧耶！欧耶,5608,10,148,4.5,2016-12-26 15:22:20
我今天看上你了！必须买！,9970,11,176,3.0,2016-12-21 13:21:17
中国交建：稀缺资源 名牌价值待体现(附股),22073,10,1178,4.0,2016-12-04 14:30:46
命运如一壶翻滚的沸水，我们是一撮生命的清茶。,5460,24,154,0.0,2016-11-24 19:32:58
调整到位，明日起涨！,52575,195,132,3.0,2016-11-02 16:15:29
拓展主业务风光独好 冲刺黑科技金光灿烂（转载,20324,30,3629,3.5,2016-11-01 17:02:18
会对交建举牌吗？特朗普上台，一万亿美元的基建,15306,3,158,3.5,2016-12-01 07:21:22
最后机会。,19576,32,120,3.0,2016-11-04 13:40:22
基建行业值得投资吗？,192620,61,2215,2.5,2016-11-22 08:53:44
四两拨千斤，该股走势表明证监会的态度,7789,6,1687,4.0,2016-11-14 09:18:00
[降息降准揭秘]中国交建2015年三季报[超牛震撼,17296,9,778,4.0,2015-10-24 16:30:32
[爱心]人类将会永远铭记这一伟大的穿越！,43496,43,325,4.0,2015-12-08 14:10:40
中国交建战略升级：由工转商,26121,5,10090,0.0,2016-11-15 14:12:11
可以了，超了,34596,97,127,3.5,2016-10-21 12:54:58
铁路项目密集获批 关注受益股,13362,7,232,4.5,2016-11-15 09:44:58
中国交建2015年三季报[点击查看原文][震撼人类],18114,11,793,4.0,2015-10-17 17:49:18
机构疯狂出货为哪般解密中交建,17407,12,138,3.0,2016-11-07 11:27:10
哈哈可以的,7573,8,120,4.0,2016-11-10 13:56:59
信息类股票将大涨！,4206,17,128,0.0,2016-07-11 22:57:57
中国交建(601800)融资融券信息(11-02),6798,3,512,0.0,2016-11-03 07:44:50
中国交建现在可以介入吗？,11579,26,75,1.0,2016-10-27 13:27:35
预测交建还将连续上涨30%,9853,7,136,3.5,2016-11-04 10:25:15
中国交建今日超大单流入排名第19名(11-03),9613,4,297,0.0,2016-11-03 16:05:25
中国交建(601800)融资融券信息(11-03),5257,4,526,0.0,2016-11-04 07:44:56
601800:中国交建2016年第三季度报告,38005,6,1127,0.0,2016-10-28 23:12:01
纠结的十月行情？,50284,71,153,3.5,2016-09-27 18:47:46
的高点，再创新高，,6330,12,128,0.0,2016-07-18 13:30:15
中国交建前9月新签合同金额同比增长一成,20133,3,335,0.0,2016-10-25 17:03:24
601800 中国交建  午后开盘 将直线拉升,8329,7,155,2.5,2016-10-26 12:25:41
601800:中国交建2016年第三季度主要经营数据公,30629,3,1296,0.0,2016-10-25 16:32:49
交建的头与大盘的头不同哟。,87088,104,223,3.5,2016-08-24 18:56:14
14.74买的进来报道！,12218,8,128,3.5,2016-10-21 10:51:11
中国交建拟挂牌转让逾26亿元交运资产,28298,6,1178,0.0,2016-10-24 03:00:23
从大方向理念上讲，中交集团 和 隧道股份等 是,6217,3,215,4.0,2016-10-20 20:58:04
草甘膦涨价概念 植保航母 牛股涅槃 停牌王00055,4879,8,829,3.5,2016-10-20 19:51:51
以中国联通、中国交建、中国铁建为混改龙头的敢,5178,1,188,4.0,2016-10-21 17:57:16
太他妈强悍了！,14049,29,188,2.5,2016-10-17 10:42:54
40万手时刻准备着，你说动掉，马上把空头 连根,5065,3,139,4.0,2016-10-19 19:28:50
601800:中国交建第二期优先股股息派发实施公告,35211,4,927,0.0,2016-10-10 17:09:33
从筹码囤积看主力意图；这样的牛股必须拿下！！,30189,4,1463,3.5,2016-10-11 16:57:47
12.10走的傻蛋们，下午交建会涨到12.50～12.90,28005,58,168,2.0,2016-08-19 09:48:40
601800:中国交建第三届董事会第二十七次会议决,20950,4,728,0.0,2016-08-23 19:33:51
601800:中国交建第一期优先股股息派发实施公告,29633,7,915,0.0,2016-08-23 19:34:02
交建如能站稳11.5就好了。,97633,153,142,3.5,2016-07-15 09:52:45
中国交建(601800)融资融券信息(08-19),12338,4,530,0.0,2016-08-20 07:39:21
中国交建(601800)融资融券信息(08-18),7264,5,528,0.0,2016-08-19 07:45:48
公司报告：亚太地区股研究,17590,3,750,0.0,2016-06-20 00:00:00
规避中国交建地雷调仓供给侧改革龙头暴涨59倍,88261,95,1434,4.0,2016-02-07 10:03:41
迅猛布局石墨烯产业链仅此一家 恐成未来巨头,63540,61,2542,3.5,2016-04-26 18:25:56
~~~浅谈未来12小时交易时间的冬季转春季,68126,169,346,3.5,2016-01-28 20:11:52
从来都没见过的 你就看一眼,10643,12,136,2.5,2016-07-12 20:09:31
资金关注度提升 “一带一路”三领域走出低谷,70572,8,2743,3.5,2016-07-09 08:57:00
为16年大底做好准备,95335,100,149,3.5,2016-05-26 06:33:03
如何正确的修行，何为佛。。,18234,14,3438,4.0,2015-09-04 14:45:55
5月第1周，眼睛睁大点。,49786,61,159,3.5,2016-05-01 06:35:51
16.05.17：路过 离底尚远,6653,1,135,4.0,2016-05-17 07:38:26
中国交建南美区域公司在巴西成立,5978,8,661,4.5,2016-05-13 10:50:21
4月第1周收红？,56396,66,136,3.5,2016-04-01 15:21:45
中国交建一季度净利润逾23亿元增长17.6%,14623,13,531,0.0,2016-04-26 17:15:52
建严重低估的中国股市将会合力拉出一波具特色气,29704,19,200,3.0,2016-01-24 15:07:37
碰到鬼了。最高点买的。碰到鬼了。最高点买的。,65537,61,179,4.5,2015-11-23 15:41:53
601800:中国交建关于子公司发生起重机倒塌事故,34297,18,640,0.0,2016-04-14 21:07:18
中国交建子公司工地发生坍塌事故 12死2失联,21970,15,613,0.0,2016-04-13 17:57:54
抓住交建春节这一波。,29352,19,136,3.5,2016-01-28 07:51:43
下周初进场，抢反弹。,39293,38,152,3.5,2016-01-15 17:00:25
3月第3周的期盼,41923,64,167,3.5,2016-03-11 16:41:07
祝股友猴年快乐，发达。,63378,57,135,3.5,2016-02-07 08:02:39
3月最后一周的红色期待。,26754,35,143,3.5,2016-03-25 16:54:53
601800:中国交建H股公告(截至二零一五年十二月,25030,8,1923,0.0,2016-03-29 18:25:01
幽灵！一个黑科技幽灵！在中国，在东旭光电诞生,10106,22,2103,3.5,2016-03-24 12:10:30
601800:中国交建2015年年报摘要,23667,4,1636,0.0,2016-03-28 22:10:02
今天让大家杀入的中国交建，想必大家都有賺到了,14442,30,298,3.5,2016-03-21 15:33:25
中国交建创新ppp模式助力贵州88县实现“县县通,14222,7,858,0.0,2016-03-18 16:19:17
明天大盘震荡变盘向下,10420,12,266,4.0,2016-03-16 18:12:40
周三大盘震荡向下,9419,5,293,4.0,2016-03-15 16:13:37
寒随一夜去，春逐五更来。今天17时46分立春，24,27350,125,269,3.5,2016-02-04 09:13:13
该股目前在底部震荡区域之中，交建,21261,53,266,3.0,2016-02-21 09:48:20
交建，此类权重蓝筹一般跟随大盘走势一一操作,65851,321,231,4.0,2016-01-06 00:56:44
先破后立大盘近期将再迎强力反弹~！！,31065,389,601,3.5,2016-01-21 20:35:08
交建：今日换手率明显放大，后市关注能否向上突,31068,67,542,3.5,2016-01-20 23:04:46
大盘离底部还有多远,10715,6,454,4.0,2016-01-28 17:39:28
中国交建，！短线做好准备了 ！,19112,93,201,3.0,2016-01-20 11:43:03
中国交建今日超大单流入排名第2名(01-20),22184,9,342,0.0,2016-01-20 16:23:32
【讨论】中国交建持续大涨的原因是？,49117,18,1604,4.5,2016-01-20 11:15:10
明天大盘冲高回落,16774,10,233,4.0,2016-01-19 18:30:25
周一怎么走大盘,26374,35,236,4.0,2016-01-15 15:34:57
中国交建大股东增持30万股 完成计划,20522,15,428,0.0,2016-01-13 18:11:38
下周一大盘关键时间到了,10475,10,320,4.0,2016-01-15 15:30:55
怎么把我发的都删了，请问东方财富作何解释,21631,40,231,4.0,2016-01-14 13:07:07
中字头个股异动 中国交建等涨逾5%,14539,9,191,0.0,2016-01-11 10:30:26
再见了我的亲人朋友,14590,20,217,2.5,2016-01-07 19:32:01
关注21月线的支撑,14509,20,171,3.5,2016-01-04 18:11:18
中交建底价45亿获重庆北部新区三宗地块 面积777,15641,9,820,0.0,2015-12-31 13:16:50
逢低拿点交建,32361,26,141,3.5,2015-12-11 13:57:10
中国交建(601800)融资融券信息(12-28),7753,4,522,0.0,2015-12-29 07:40:17
明天大盘注意高抛低吸,9347,8,183,4.0,2015-12-29 19:02:32
中国交建：老牌龙头股调整充分利好刺激之下会起,14734,33,950,3.5,2015-12-26 16:52:26
60日线命悬一线，能否坚挺过关？静心观望转机出,12740,27,477,3.5,2015-12-14 08:33:11
亚投行下周正式挂牌成立,77752,18,367,4.5,2015-12-25 14:13:21
周五小中阳概率比较大,11094,10,173,4.0,2015-12-24 16:28:02
601800:中国交建关于高级管理人员辞职的公告,37466,15,509,0.0,2015-12-23 16:24:53
周三大盘回踩3620点还是买点,9844,15,211,4.0,2015-12-22 20:59:36
周二大盘小阳估计比较大,13317,15,215,4.0,2015-12-21 15:24:38
下周一小中阳概率比较大,13142,11,174,4.0,2015-12-18 19:03:06
周五高位十字星,23916,35,195,4.0,2015-12-17 19:25:24
中交建回调到位，跃跃欲涨，全仓杀入，10个点可,21846,28,160,3.0,2015-12-09 14:16:26
601800:中国交建关于投资类项目进展公告,35870,9,1052,0.0,2015-12-17 16:38:13
大盘如筑底成功，交建会怎样？,21098,91,138,3.5,2015-09-16 14:12:39
重启新股后的策略,22297,37,143,3.5,2015-11-06 21:25:57
由衷之言，中国交建的朋友一定会有收获的。,11134,62,895,3.5,2015-12-16 11:04:06
今天险守3450，明天变盘待考证！,15415,36,463,3.5,2015-12-10 20:25:53
联姻社保基金 中交建欲打造基金界“黑马”,84520,8,2758,0.0,2015-12-13 06:45:41
中交建成立海外地产公司,25439,6,745,0.0,2015-12-11 13:36:14
601800:中国交建第三届董事会第二十二次会议决,28069,8,978,0.0,2015-12-10 16:26:05
601800:中国交建关于对外投资的公告,38234,10,1403,0.0,2015-12-10 16:26:05
周三回踩3430点是买点,12609,7,230,4.0,2015-12-08 16:43:58
上海对“一带一路”沿线投资井喷,18332,9,796,4.5,2015-12-03 10:39:59
大盘反弹的高度3520,10511,36,246,4.0,2015-11-30 20:46:03
亚投行月底前正式成立 催化一带一路投资主题,17005,14,1410,0.0,2015-12-02 01:16:54
中广核收购“一带一路”沿线13个清洁能源项目,11373,8,680,4.5,2015-11-30 09:13:30
中国交建与全国社保基金设立150亿元投资基金,8993,8,1140,0.0,2015-11-27 01:04:57
联手社保理事会 中国交建拟设立150亿投资基金,7458,9,553,0.0,2015-11-26 02:20:45
高位洗盘是调仓换股的机会,7605,9,172,4.0,2015-11-24 17:28:05
中国交建联手社保理事会设立150亿投资基金,8196,8,542,0.0,2015-11-25 16:30:02
31省份敲定一带一路方案 将推出一批重大工程,34050,30,1055,4.5,2015-11-23 09:09:08
迎接大盘最后的盛宴,18172,13,267,4.0,2015-11-23 17:34:44
中国交建拟斥资93亿元增资11家子公司,10899,4,508,0.0,2015-11-07 00:21:48
周一百点长阳拉起,8766,9,211,4.0,2015-11-21 09:46:48
周五将高位震荡,11040,43,184,4.0,2015-11-19 18:05:17
601800:中国交建关于子公司投资认购北京中交招,14027,7,1914,0.0,2015-11-19 16:22:14
601800:中国交建关于子公司投资认购北京中交招,19870,5,1520,0.0,2015-11-16 16:54:45
中国交建拟近30亿认购城轨投资基金,10367,7,303,0.0,2015-11-16 17:50:00
交建 低开 下跌，（附今日相应策略）,133388,246,703,4.0,2015-09-21 09:32:44
中国交建，操作策略（走势分析）！,18262,13,207,3.5,2015-11-12 22:25:03
明天大盘面临调整，建议轻仓,15627,11,176,4.0,2015-11-10 17:33:25
这是机构借此机会大副振仓，拉升前的节奏，有好,7436,8,218,3.0,2015-11-10 15:39:25
周二 的行情加速冲顶,8368,12,181,4.0,2015-11-09 17:21:21
说说今天的操作，请大家喷我吧，我也长长记性！,7896,19,234,2.5,2015-11-09 15:21:12
重启IPO凸显信心 中字头股望演绎跨年度行情,16119,8,1902,4.5,2015-11-09 09:38:13
周一低开就是机会买入不惧利空,36723,46,226,4.0,2015-11-08 11:26:21
