标题,阅读,评论,字数,影响力,时间
武当名门张三丰招收弟子，来1万人先扎三年马步,4820,7,238,3.5,2017-08-16 14:05:15
七律·长征（红军主力赞歌）,9771,20,187,3.5,2017-07-07 18:40:54
《今夜我和你有个约会》- 北山献给中国最伟大的,7346,14,762,3.5,2017-07-31 15:58:37
《601006 您的名字叫大秦》,13284,27,617,3.5,2017-07-01 15:04:46
他大舅他二舅都是他舅 走一步退一步等于没走卖,10331,20,166,3.5,2017-06-13 12:37:34
对于现今8元出头的大秦，砸锅卖铁卖房卖车都要,15615,25,282,3.5,2017-06-22 20:43:38
本土地大胆放言大秦铁路即将突发连续大涨 一扫,13313,26,192,3.5,2017-06-13 12:48:04
如果明知大秦铁路不大跌又没到大涨，然你还是买,11546,23,151,3.5,2017-06-13 12:55:13
《论持久战》—国之大秦,18020,29,477,3.5,2017-06-20 23:01:56
螳螂捕蝉，黄雀在后，大秦当前价值金光闪耀！,24215,36,158,3.5,2017-05-03 11:31:52
伟人的炒股秘籍 — 大秦铁路,16868,28,178,3.5,2017-05-03 11:28:38
如果明知大秦铁路大涨，而你还买 那十足证明你,13073,27,139,3.5,2017-06-13 12:51:23
除了个把的铁骨兄弟，本土地一次又一次的看到某,4488,7,340,3.5,2017-07-31 15:14:01
为什吗说，《大秦铁路》才是最终大中华崛起极为,16710,28,1251,3.5,2017-07-06 17:33:14
阳光总在风雨后－－年复一年原来又一年！,8894,16,533,3.5,2017-06-20 23:15:28
九天玄女已买入民族大秦 说 不到40不减持！,26695,33,209,3.5,2017-05-06 16:32:02
悟空～三打白骨精（赠大秦真正的投资达人）,10149,14,640,3.5,2017-07-17 14:51:52
众人拾柴火焰高 弟兄们对目前形势下的大秦要做,11066,22,316,3.5,2017-07-05 15:49:26
使命的召唤：华夏之矛 —《大秦帝国》,10231,21,739,3.5,2017-07-14 12:26:37
如果明知大秦铁路大跌，但你还买 那十足证明你,10408,22,139,3.5,2017-06-13 12:49:42
金甲圣衣重彼肩，大秦十年磨一剑，中国绩优龙抬,24742,91,167,3.5,2017-05-11 18:41:10
龙潜深渊刘皇叔隐伏新野 — 大秦铁路 ，俺看行,7907,20,150,3.5,2017-06-13 12:44:21
三论“战略上藐视敌人，战术上重视敌人”之古为,9800,23,839,3.5,2017-07-10 15:58:55
《出师表》－中华大秦,8176,18,930,3.5,2017-07-19 13:37:37
大秦一响，黄金万两，铁路一滚，钞票一捆！,5662,15,166,3.5,2017-07-05 14:43:11
放眼未来，现今15元以下的大秦铁路，都是可以不,30971,36,239,3.5,2017-05-15 16:35:36
主力加油！不能下跌，否则就跌破5天线了！,13616,44,150,4.0,2017-07-18 10:04:48
外媒：大秦铁路两市独一无二，年年都是拿出50%,23106,18,255,3.0,2017-08-02 07:24:52
大秦铁路上半年业绩同比预增90% 或因煤炭需求回,22671,7,323,0.0,2017-07-06 16:46:18
港股与A股五大方面存差异,12046,15,1430,4.0,2017-05-23 15:15:30
601006:大秦铁路2017年7月大秦线生产经营数据简,49392,27,493,0.0,2017-08-09 16:04:50
再次对大秦的老朋友做点表示,25078,54,258,0.0,2017-08-01 21:18:54
上证没跌，漂亮50没跌，铁路没跌，就你绩优股大,10530,15,192,3.5,2017-07-25 13:31:26
黑哥发力：下午收盘6.4元见！,9509,18,129,3.0,2016-10-20 09:54:54
维持满载运营预期 进口煤减少添新增量,32220,10,1383,0.0,2017-07-10 12:25:22
十九大前，出台铁路混改方案！,11293,10,200,3.5,2017-07-21 15:23:10
百年铁运。哪里有抛弃的理由呢？,8736,11,232,3.5,2017-08-07 12:18:08
不跑，反正也不是第一次坐电梯了。,6264,8,142,3.5,2017-07-17 14:35:44
业绩这么好的股票比不上业绩差一大截的铁龙物流,7539,8,157,3.5,2017-08-07 11:17:05
还有那些人在？从16年到现在的兄弟还有那些人在,5197,18,158,1.5,2017-08-07 10:52:49
早上6.76买的，7.03卖的，漂亮的t+0，净赚两万块,8962,12,170,3.5,2016-10-24 13:44:08
大秦铁路(601006)融资融券信息(08-03),4518,1,542,0.0,2017-08-04 07:43:02
周五沪港通，港资净买入大秦铁路8314.4万元,14038,14,246,2.0,2017-07-29 02:29:45
破位价8.56元（后除权价）,80222,140,142,0.0,2017-05-10 15:28:09
大秦铁路各年分红,54394,79,481,2.0,2017-03-11 17:34:53
蓝筹股在未放量之前积极锁仓，坐享傻子来抬轿。,4275,5,209,3.5,2017-07-14 06:57:16
上海国企改革即将成为大盘的领涨龙头 市北高新6,6129,28,155,0.5,2017-07-24 15:56:46
大秦保持现在的分红15年可收回投资，公司截留的,8808,22,257,1.5,2017-07-28 18:29:38
国家的利益高于一切，为国扶盘！,5633,11,15,3.5,2017-07-17 10:08:22
未来十年，持有蓝筹股多的成为富豪…,7859,9,189,3.5,2017-07-15 14:38:19
大秦铁路(601006)融资融券信息(07-17),6656,4,534,0.0,2017-07-18 07:45:17
大秦铁路：只要不跌破5天均线，仍可继续持有！,2849,3,95,4.0,2017-07-20 13:26:42
大秦铁路：上半年净利预增90%左右,31943,18,306,0.0,2017-07-06 15:41:56
看着K线，我陷入了沉思。,9378,44,134,0.0,2017-07-12 18:30:06
大秦铁路（601006）：有一千个声音喊你下车,17883,15,227,3.0,2017-06-30 21:20:39
大秦铁路：关于大秦线完成3万吨组合列车试验的,8311,11,459,3.5,2017-07-12 20:56:43
大秦果然猛！,8694,28,117,0.0,2017-07-17 10:30:39
601006:大秦铁路关于调整煤炭运输价格的公告,80145,43,510,0.0,2017-03-24 20:22:53
热烈庆祝《大秦铁路》迎接八一建军节即将发动首,11905,24,355,3.5,2017-07-05 15:14:44
大秦铁路(601006)融资融券信息(07-13),6024,4,532,0.0,2017-07-14 07:46:02
大秦的混改一定会惊天地泣鬼神，不但招来了阿里,7229,8,212,3.5,2017-07-17 13:50:21
经本人超能牛市指标研究得出结论，2014年的金陵,8198,9,190,2.5,2017-07-17 16:01:37
可能被非法抽走三分之二利润，它还这样优秀！,7508,29,577,3.5,2017-06-26 03:55:04
601333广深铁路：直线拉升，准备要涨停！,2946,4,154,4.0,2017-07-14 10:30:20
大秦线历史PE估值与煤炭价格走势相关,7911,8,452,3.5,2017-07-08 23:11:07
高盛说过，大秦铁路是中国股市中最垃圾的股票，,9339,15,164,0.0,2017-05-18 10:40:13
下周上证50和沪深300将暴跌，大秦将开启闪崩模,10821,21,236,0.0,2017-07-14 15:18:15
B股是散户资金避风港，B股将为疯狂的市场。,43238,93,771,3.5,2016-12-28 17:12:32
六大电厂日耗首破70万吨，高温提振火电耗煤,4718,5,1172,3.5,2017-07-15 08:23:46
大秦在高位，越涨越卖，只卖不买,51363,127,129,0.0,2017-05-16 15:14:07
大秦铁路真是一个好股票，我错过了……也给我深,5332,4,113,3.0,2017-07-07 22:41:26
怀疑人生,5965,12,186,3.5,2017-07-13 13:55:45
2014年以来到现在涨幅超三倍以上的所谓白马，20,3331,10,161,0.0,2017-07-03 22:33:46
大秦也有铁路行业内“保险经营业务”……,3672,12,19,3.5,2017-07-05 11:24:37
神华集团占比《朔黄铁路》股份38.518%,12130,31,1475,3.5,2017-06-17 09:51:21
601006:大秦铁路2016年年度利润分配实施公告,81512,19,1757,0.0,2017-06-21 18:14:36
为什么选择大秦？受益于煤炭涨价、市盈率极低的,13368,19,771,3.5,2017-07-08 22:53:52
盼星星盼月亮，老a终于被纳入msci，宣告：大秦铁,12059,16,185,2.5,2017-06-21 05:01:57
近期，鉴于以《丁义珍》为首的牛鬼蛇神连翻兴风,8512,20,164,3.5,2017-06-13 12:33:15
操作策略,22356,62,239,0.0,2017-06-07 14:38:45
601006:大秦铁路2017年上半年业绩预增公告,71538,5,705,0.0,2017-07-06 17:30:38
总结猴年，虽然没有亏损，但也颗粒无收。就其原,253549,928,412,2.0,2017-01-28 04:30:33
为什么说大秦铁路（601006）越涨越要加仓,7793,6,753,3.0,2017-06-11 13:09:36
今天的收盘价减去0.25元就是明天的开盘价，请问,9509,17,222,1.0,2017-06-28 06:29:04
下一个漂亮50,3950,40,128,0.0,2017-06-29 15:11:32
开盘买入,3656,12,118,0.0,2017-05-24 20:38:11
601006:大秦铁路2017年第一季度业绩预增公告,56652,16,643,0.0,2017-04-07 16:00:41
总之,4896,11,74,0.0,2017-06-26 15:41:18
许多散户不明白这次降低运价的买单者不是大秦而,1986,10,202,0.0,2017-06-01 10:26:25
个人观点,3789,11,67,0.0,2017-05-26 11:53:34
看不明白了，谁能告诉我，6.13的收盘价怎么来的,6400,13,137,2.5,2016-08-03 15:01:36
马云：一天10亿包裹时代将至 物流企业不改变要,5596,5,1064,3.5,2017-05-22 23:36:58
什么狗屁股票呀，天天跌,3320,1,132,2.0,2017-06-22 13:46:31
问土地权证预计多少年内办好。答：谢谢关注,6796,16,150,0.0,2017-04-07 13:28:33
费率调整凸显价格优势，运量回流扫除业绩阴霾,17460,4,1098,0.0,2017-06-09 09:45:17
这就是所谓的价值投资？,3957,1,132,0.0,2017-06-22 13:49:18
感觉跌不下去了,4293,0,123,0.0,2017-06-22 14:54:34
抢权行情路漫漫，与庄共舞乐融融。,5034,0,142,0.0,2017-06-22 14:54:46
什么情况，这票跳水,3900,0,128,0.5,2017-06-22 13:58:49
多少散户在晕龙疯虎的忽悠下套在了相对高点。真,24484,68,186,0.0,2017-06-05 19:29:42
上汽集团已从自选中删除，大秦也不远了。,12498,30,89,0.0,2017-06-13 14:47:03
想占郭字队的便宜，休想！,17014,51,132,0.0,2017-05-25 13:43:44
5月日均运量121万吨 用电高峰有望维持满载,25160,7,1244,0.0,2017-06-14 15:28:34
601006:大秦铁路2016年年度股东大会决议公告,36938,7,1235,0.0,2017-05-19 19:06:49
大奏铁路，早盘跌多少，收盘就升多少,1611,7,144,3.5,2017-05-24 11:18:34
四十九种阳面组  进入之后慢慢悟  三十六种阳面,6287,11,486,0.0,2017-06-10 17:40:24
601006:大秦铁路关于参加山西辖区上市公司2017,31684,11,847,0.0,2017-06-13 18:40:07
砸盘套人，阴跌闷杀出货[鼓掌][鼓掌][鼓掌]希望,1765,30,160,3.0,2017-04-25 11:04:12
云龙风虎，你又出来了，这次一定把你j奸了。,13336,36,155,2.5,2017-05-20 17:02:05
走了！心里安心今晚可以睡个好觉，被主力玩真不,6275,14,194,0.0,2017-05-25 19:27:27
601006:大秦铁路关于选举职工代表董事、职工代,26483,10,1584,0.0,2017-05-16 16:11:10
5月大秦线接近满负荷，期待夏季煤炭旺季来临,17721,4,1174,0.0,2017-06-09 08:59:38
601006：长线投资买进。,17053,51,140,3.5,2017-05-18 02:10:16
601006:大秦铁路2017年5月大秦线生产经营数据简,37843,9,492,0.0,2017-06-08 15:46:44
食之无味，弃之可惜！大秦，你拿什么来爱我！,42834,128,152,0.0,2017-03-22 16:00:38
大秦铁路(601006)融资融券信息(06-01),5423,4,534,0.0,2017-06-02 07:50:13
中国恒大地产大涨15%连创新高 今年暴涨195%  凤,7003,62,303,3.5,2017-05-29 13:58:49
天天低开，有意思吗,5197,12,128,3.5,2017-05-25 09:36:38
下调电气化附加利润影响有限，意在降低物流用能,16523,3,1375,0.0,2017-06-01 09:07:41
大秦铁路:庄家大阴谋，该小心！,8167,7,81,0.0,2017-06-01 13:27:23
派现太少，提议赵春雷下岗、建议东福跟随…,31420,96,230,3.5,2017-04-29 13:27:47
大秦铁路，明天或涨停！,18192,20,1383,3.5,2017-05-17 18:08:01
大秦铁路(601006)融资融券信息(05-25),7666,22,534,0.0,2017-05-26 07:51:05
希望下周继续红盘,4391,22,126,0.0,2017-06-02 17:31:22
只是格局上的变化,5062,23,126,0.0,2017-04-26 21:47:52
601006:大秦铁路:2016年度控股股东及其他关联方,4642,4,193,0.0,2017-04-26 17:24:00
601006:大秦铁路2015年度利润分配实施公告,123284,41,1881,0.0,2016-06-29 18:00:10
大秦铁路(601006)融资融券信息(05-19),7650,3,536,0.0,2017-05-20 07:46:32
打新离不开市值，市值离不开稳健的大秦…,6970,14,289,3.5,2017-05-19 21:57:50
电气化附加费和电价同步调整，预计影响17年业绩,26525,5,1375,0.0,2017-06-01 19:28:57
因为股票，我们走到了一起...,3087,6,206,3.5,2017-05-25 18:09:59
大秦本月能看到多少？10元的成本，是不是该走了,10235,13,184,0.0,2017-05-19 08:17:08
《大秦铁路》－ 万年等一回！,6008,15,273,3.5,2017-05-19 17:32:46
601006:大秦铁路关于调整铁路电气化附加费的公,38231,19,433,0.0,2017-05-31 20:14:32
来算一下大秦今年的业绩 ，不得不说第一季度惊,26208,19,284,0.0,2017-04-08 18:31:06
各路人马正在评估年报和一季报同时出炉的影响,3398,18,245,2.0,2017-04-26 23:00:14
分红不理想。,1750,17,6,1.0,2017-04-27 08:19:31
铁总：希望与阿里巴巴在混合所有制改革领域深化,7396,14,633,3.5,2017-05-17 15:44:33
告诉你尾盘拉升的秘密--基金保仓位,9310,8,516,3.0,2017-05-22 15:15:53
七个严禁，没有第八个严禁---没有严禁炒雄安概,20143,154,289,1.5,2017-04-06 20:05:20
数据分析-持有大秦铁路是明智的,17025,46,648,3.0,2017-05-21 11:58:39
本吧有三个偏痴狂,8450,8,273,3.0,2017-05-22 12:18:44
听我的没错，买创业板都不要买大秦！我朋友的创,8303,18,281,0.0,2017-05-21 12:20:56
或与公司业绩相匹配,5483,20,133,1.5,2017-05-17 12:45:15
大秦铁路混改和业绩--引入加太铁路、美铁，还是,11566,14,507,3.0,2017-04-24 15:27:55
好久没发言了，送走了忠实的河源网友，今天又送,9466,19,199,0.0,2017-05-15 23:04:59
拿住大秦 要长期持有,32877,53,198,3.0,2016-07-25 11:23:25
大秦铁路价值投资买入策略,227174,409,457,2.5,2016-01-14 10:55:50
宁波港601018重大事项复牌联手铁路,65221,83,93,4.0,2016-04-07 11:03:51
持股9个月，终于迎来大秦的春天，接下来一个半,15625,27,166,0.0,2017-03-25 20:47:12
天津港禁汽运煤时限或提前，大秦铁路运量有望达,25733,13,1318,0.0,2017-04-17 22:01:00
大秦铁路，绝不割肉,60411,74,369,2.0,2016-05-02 10:23:18
大秦持股41.16%,19657,27,438,0.0,2017-04-04 12:51:36
大秦铁路一季度净利预增45% 大秦线货物运输量增,33791,16,232,0.0,2017-04-07 16:03:53
601006:大秦铁路2017年4月大秦线生产经营数据简,26237,7,493,0.0,2017-05-10 16:26:16
点评大秦年报与季报：略高与预期，未派特别股息,8234,8,334,0.0,2017-04-26 19:11:21
大秦铁路目标价上调到69.99元，是基与未来三个,10783,12,181,0.0,2017-03-26 08:26:34
大秦铁路，与你同行,22024,34,234,2.0,2016-05-04 13:41:02
601006:大秦铁路2016年年度报告,19503,10,1375,0.0,2017-04-26 17:23:08
也许大秦会涨到100元以上，有没有人和我一样想,9831,15,190,0.0,2017-04-01 11:20:14
量价双升跑赢业绩 基本面改善拐点明确,13341,4,1232,0.0,2017-04-26 19:22:26
601006:大秦铁路2017年第一季度报告,25639,9,928,0.0,2017-04-26 17:23:36
大秦铁路：大秦线2月货运量同比增近三成,29244,10,249,0.0,2017-03-09 16:19:04
【联讯交运公司点评】大秦铁路：天津港禁汽运煤,16233,10,1338,0.0,2017-04-25 12:48:13
长期基本面依旧向好，静待估值修复,15302,6,1089,0.0,2017-04-25 17:35:37
大秦今天收盘8.88元，不符的话俺给你们吃屎。。,7291,13,160,3.5,2017-04-21 08:33:22
大秦铁路个人剖析,33927,37,190,0.0,2017-03-11 08:35:15
4.0工业革命凸起黑科技受惠的上市公司（转）,10881,15,3114,2.5,2017-04-03 15:53:24
地主赢还是农民赢？,5721,8,128,3.0,2017-04-10 21:51:03
601006:大秦铁路2016年度第一期短期融资券2017,22592,6,953,0.0,2017-04-10 16:24:51
3月12日，大秦线运量达到130.2万吨，创2017年以,26901,56,481,2.0,2017-03-13 23:01:03
601006:大秦铁路2017年3月大秦线生产经营数据简,29175,4,492,0.0,2017-04-07 15:58:02
一季度煤炭运输淡季不淡，全年量价齐升确定,14079,2,1463,0.0,2017-04-10 11:10:44
3月运量表现靓丽，Q1业绩快报预增45%,19816,10,1125,0.0,2017-04-09 18:03:46
煤价影响运量，预期维持稳定,14046,11,1164,0.0,2017-04-09 11:34:59
沪股通已连续3天大幅净流入，已成沪股通第一股,17050,26,178,0.0,2017-03-30 13:51:44
大秦铁路明天或涨停！,11563,10,549,3.5,2017-04-04 23:08:18
天津港都一字涨停板了，你大秦铁路情何以堪啊，,7542,4,169,3.5,2017-04-05 10:47:49
算一算，大秦“京津冀晋”9万亩铁路物流用地…,9313,16,514,3.5,2017-04-04 20:16:18
雄安新区的建设用材料大部分会走铁路运输大秦线,9706,1,198,3.5,2017-04-02 10:31:51
大秦铁路股票质地好，长期持有，踩准波段操作。,6675,15,119,0.0,2017-03-28 16:08:42
U军工大黑马南海风云南北韩战争一触即发军工混,3785,16,227,3.5,2017-03-28 13:21:04
正式启动“脱欧”程序,3572,31,130,0.0,2017-03-29 10:18:53
买了大秦打新股，我已经中了7个签了、今年开年,11935,25,226,3.5,2017-03-22 13:32:36
601006:大秦铁路2016年年度业绩预减公告,100766,61,693,0.0,2017-01-20 15:41:27
早盘推荐 能者把握,7312,21,146,0.0,2017-03-27 09:33:56
量价齐升，战略投资价值进一步凸显,14937,5,1032,0.0,2017-03-27 22:42:05
【联讯交运事件点评】大秦铁路：量价齐涨，经营,13661,6,1626,0.0,2017-03-27 15:30:24
运价如期恢复，下一个神华？,18868,8,1068,0.0,2017-03-27 10:54:09
提价落地，上调盈利预测7.5亿,19623,6,1165,0.0,2017-03-27 08:29:40
大秦铁路：调整煤炭运输价格,34725,13,289,0.0,2017-03-24 20:38:56
建议：朔黄铁路分拆上市...,5817,8,225,3.5,2017-03-23 12:08:08
601006:大秦铁路2016年度第二期短期融资券发行,40542,7,945,0.0,2016-11-11 15:40:14
神华2016年度每股派现2.51+0.46=2.97元,12508,19,208,3.5,2017-03-17 21:44:27
就一铁路收运费，留那么多利润干什么，用来贪腐,10159,8,166,3.5,2017-03-18 10:10:53
大秦铁路比中国神华更特别、更特殊...,21262,16,339,3.5,2017-03-20 12:08:59
大秦铁路明天或涨停！,37282,78,125,3.5,2016-01-06 15:10:42
第一目标16元，折算成年股息率为3％！,13736,20,229,3.5,2016-01-02 16:24:23
大秦变更了实控人，希望分配10派13元！,14021,19,148,3.5,2017-03-19 22:23:37
运量锐减运价下跌——大秦遭遇寒冬！！！,16602,22,151,3.5,2016-03-13 09:50:07
能守大秦的人，都不是一般人。,11198,18,138,3.5,2017-03-14 10:33:41
保持好心态，笑看大秦起落。,96468,157,231,2.0,2016-02-01 22:09:28
季节性因素导致2月运量环比下滑,21887,6,874,0.0,2017-03-10 17:35:44
601006:大秦铁路2017年2月大秦线生产经营数据简,51844,4,492,0.0,2017-03-09 15:52:45
建议股东会讨论大股东不能按预期解决北京土地证,13582,15,324,0.5,2017-02-24 13:13:15
窈窕淑女君子求 股市达人预测优,25827,29,1408,3.5,2017-01-22 15:54:41
周五午盘乌龙消息至航空运输板块冲高回落   下,15061,12,172,3.5,2017-02-25 08:20:50
大秦铁路(601006)大宗交易数据一览(02-20),21812,7,480,0.0,2017-02-20 18:13:03
今天清了最后一万股，以后坚决不碰这垃圾，2万,11067,7,203,3.5,2017-02-17 13:23:26
来5个肾的斗士，我想交！,5458,3,134,4.5,2017-02-16 22:24:53
证金放大招    首选上证50,15148,17,79,3.5,2016-03-19 11:46:12
601006:大秦铁路2017年1月大秦线生产经营数据简,67655,8,451,0.0,2017-02-08 15:55:44
601006:大秦铁路第四届董事会第十八次会议决议,25037,10,1370,0.0,2017-01-24 15:55:13
清仓海螺，6.95元买入大秦33.62万股,104928,222,433,3.5,2016-03-23 20:39:44
别买入！耐心等待融资盘被强平爆仓时抄底不迟06,23048,42,159,4.0,2016-01-14 14:43:58
***前不久 某大型保险公司抛出京沪铁路股权 因,22733,42,151,4.0,2016-03-01 10:11:13
↘买这股就等于把钱投到山西省帮地方政府解决贫,13229,18,139,3.5,2016-09-20 10:30:08
601006:大秦铁路2016年12月大秦线生产经营数据,40731,13,497,0.0,2017-01-09 16:30:50
哦,2221,31,112,0.0,2016-10-10 08:52:33
大秦铁路(601006)大宗交易数据一览(01-04),19524,9,505,0.0,2017-01-04 17:58:22
大秦铁路短期能上6.65元。,42018,36,130,2.5,2016-07-02 15:59:23
铁总公司改革将全面提速 关注受益股,18355,15,272,4.5,2017-01-04 09:48:00
容易特容易他,2693,23,120,2.0,2016-05-16 17:26:36
前面社保已入，挖坑为社保。大秦周升浪开始喽，,4255,8,160,0.0,2017-01-03 20:38:52
今日尾盘净流入资金最多个股一一其中有大秦铁路,3073,11,154,0.0,2017-01-03 20:37:41
整体行情是国家政策与市场主力共振的产物，个股,3352,13,160,1.0,2016-11-19 09:53:35
侥幸与犹豫：侥幸是加大风险的罪魁，犹豫则是错,2943,18,159,0.0,2016-11-19 10:21:26
