标题,阅读,评论,字数,影响力,时间
这次该几连跌了？,11902,50,142,0.0,2017-08-30 10:01:32
扣非增长12%，产品结构上移提升盈利能力,13287,9,2002,0.0,2017-08-30 11:02:27
上汽集团上半年营收增13% 自主合资两翼齐飞,12597,8,1162,0.0,2017-08-30 04:05:46
上汽集团：上半年净利近160亿元 同比增6%,23839,9,328,0.0,2017-08-29 17:24:22
每天赚9000万 上汽蝉联最赚钱车企,17494,17,2033,0.0,2017-08-29 23:04:36
共享网络观点,6274,8,1097,2.5,2016-11-27 20:34:07
就喜欢上汽不涨  来来回回撼死空头 只要每年分,6220,15,198,0.0,2017-08-03 05:59:47
为什么，这是为什么？,9254,39,145,0.0,2017-07-31 14:50:43
车企1至7月销量排名上汽登榜首,49076,11,493,0.0,2017-08-22 11:58:34
002285涨28%后另一重点锁定,7649,21,125,0.0,2017-07-26 12:26:18
好再砸吗灭了,4902,12,6,2.5,2017-07-24 10:02:21
为什么格力，美的涨那么好？上汽表现好差啊！,5978,11,152,0.0,2017-07-24 16:20:44
上汽大通D90主打私人定制 从设计到生产全由客户,14310,3,1395,0.0,2017-08-18 01:49:27
上汽是扶不起的阿斗，换股保你赚回，不跑套死,8201,12,200,3.5,2017-07-26 11:45:41
怎么那么多散户都以为14元就是定增价，不读书不,12873,10,186,2.0,2016-12-04 21:09:14
600104:上汽集团2016年11月份产销快报,54086,11,1186,0.0,2016-12-06 15:41:28
下气集团,3296,5,117,3.0,2016-11-28 14:47:22
一场有预谋的白马股闪崩！其实细想一下就不会被,16956,22,247,0.0,2017-07-27 09:50:47
淡季表现仍有亮点、品牌盈利向上,28326,7,1086,0.0,2017-08-07 08:42:50
拉上汽只为护盘，任务完成后就该它跌。需要护盘,15510,20,193,4.0,2017-08-09 11:22:24
紧急通告：MSCI指数标的股601958 金钼股份正创,5888,7,293,1.5,2017-06-22 10:27:28
自主热销合资稳健，7月销量淡季不淡,31322,7,1068,0.0,2017-08-08 14:40:32
上汽集团(600104)融资融券信息(11-25),8316,7,538,0.0,2016-11-26 07:37:55
过去两年没怎么玩过上汽了，26.68的格力换了七,19166,47,188,3.5,2016-11-24 11:28:53
600104:上汽集团2017年7月份产销快报,74075,29,1188,0.0,2017-08-04 15:42:53
！！~上汽集团越到反弹时越要小心空头陷阱！ 一,8160,10,118,0.0,2017-08-03 15:32:00
国家队出货中，进了点,5124,10,130,4.0,2016-11-28 14:54:11
在唱空者为五毛钱声嘶力竭的时候，上汽的坚定持,5008,3,165,3.0,2016-11-26 10:43:20
上汽集团请看人类内燃机工业革命时期美国为什么,12025,88,531,3.5,2017-08-01 10:09:57
上汽通用成上汽最强“钱袋子” 下半年冲量车型,23025,5,1152,0.0,2017-08-04 03:43:11
主力是想办法诱多套小散，套得深主力愈成功，嘿,25888,44,256,4.0,2016-07-29 10:41:27
上汽集团位列世界500强第41位 成全球第七大车企,20255,12,2331,0.0,2017-07-24 03:33:18
600104:上汽集团2017年6月份产销快报,83622,26,1177,0.0,2017-07-03 17:05:53
金改爆重磅！中国欲打造世最级券商投行服务一带,5894,16,202,4.0,2017-07-14 11:17:39
抛！机构拉升诱多不是解放军，对倒放量是笑着数,23307,27,259,3.5,2016-10-13 13:59:43
7月漂亮50见顶在即，警惕跳水大跌！,12967,24,1130,3.5,2017-06-30 19:56:39
价高没戏了明起全转买*一路一带龙头600307酒钢,20720,80,325,0.0,2017-05-01 22:10:50
存银行不如买股票，45只高股息白马股一览：,6652,16,139,0.0,2017-07-09 18:55:14
石墨烯前景广阔，石墨烯动力电池会取代锂电池，,8219,71,837,2.5,2017-07-25 16:52:35
上汽集团(600104)大宗交易数据一览(07-26),21234,7,449,0.0,2017-07-26 18:14:39
出局,6881,12,114,4.0,2017-07-26 13:26:57
上汽集团已经回调到位，3大资金即将涌入反弹拉,16194,11,139,0.0,2017-07-26 22:59:15
上证50指数走弱 上汽集团跌逾4%,43977,18,199,0.0,2017-07-26 11:37:50
30元，有多少吃多少，我等这天太久了。,8721,15,148,0.0,2017-07-26 11:17:11
6月产销数据亮眼，自主高增趋势不改,45302,9,1113,0.0,2017-07-04 20:48:10
大众销量表现不俗、自主继续高歌猛进,29798,7,1176,0.0,2017-07-04 10:03:12
五菱印尼工厂投产 “一带一路”显成效,16192,4,1764,0.0,2017-07-25 15:17:55
600104:上汽集团独立董事关于延长公司非公开发,21189,5,211,0.0,2016-11-14 18:14:36
即使股价停在40元，上汽股息率依然有4%,23819,35,206,3.5,2017-06-13 18:49:34
这两周在江铃汽车000550又赚上百万元人民币！,6215,11,282,3.5,2017-07-10 12:25:07
重磅线报：特斯拉将与上汽联合生产特斯拉汽车,9087,9,333,3.5,2017-06-21 09:38:15
销量逆势大涨 上汽乘用车借力“互联网”双品牌,22259,15,2310,0.0,2017-07-23 02:07:20
本人买入上汽的原因,11371,12,506,0.0,2016-11-14 14:12:16
现在上汽近期内无论什么时候卖！你都会后悔的！,64313,213,178,0.0,2017-06-09 10:12:00
买不到，上面没有筹码,4882,23,130,3.5,2017-07-20 13:30:25
邓海清：央行“变天收紧,1957,20,123,0.0,2017-07-04 20:56:52
上汽集团：上半年整车销量300万辆 同比增5.76%,34418,15,199,0.0,2017-07-03 17:50:20
欧债危机重灾区的欧洲,6138,41,125,0.0,2017-07-13 23:27:17
消费大热点，证金持股，机构青味，绩优高成长，,6679,19,224,2.5,2017-06-27 11:50:05
部分机构资金短线在震荡减仓。本驾今天中午收市,3219,16,198,2.5,2017-07-03 13:31:57
在大盘指数没走坏的情况下，别被短时间下跌迷失,9025,89,280,2.5,2017-06-28 21:26:33
韭菜们，别卖,64658,130,952,2.0,2017-04-07 22:06:32
对片子黄的后市怎么看,7407,82,127,0.0,2017-07-08 15:10:14
咋样37买的挣钱了群里今天也有几个买了,3819,13,148,3.5,2017-07-04 13:23:42
科技类MSCI概念中最有潜力的股票是威孚高科,4233,9,395,3.5,2017-07-04 13:16:32
基金抱团炒个股是中国式庞氏骗局，隐患危害大10,29227,41,303,4.0,2016-07-21 14:29:16
拟在印独立设厂 上汽以新能源破题,16454,16,2723,0.0,2017-07-12 14:23:08
换效益好估值低的浦发银行去了,4621,11,138,2.5,2017-07-13 23:21:14
真是回忆这股14元时代，尼玛，要是买100万，现,6729,13,182,3.5,2017-07-04 10:47:46
上汽集团否认与奥迪合资生变 暂搁浅或因合作方,16034,69,2740,2.5,2017-07-09 17:51:19
东风特斯拉,3660,13,205,0.0,2017-06-22 23:01:22
股道教你盘中如何做T+0操作：      我们说的T+0,34152,58,962,4.0,2017-02-17 10:13:42
吧里人太多远没到底，资金加速出逃一定出事了,6524,33,134,0.0,2017-07-07 18:08:17
呵呵，但凡有点常识的散户，都不会上当。,5924,34,130,0.0,2017-06-27 11:05:28
明目张胆地操纵，是对自由市场的践踏，这双看不,4361,34,140,0.0,2017-06-27 10:26:27
用脚投票买了上汽 3月8日上午投了格力的反对票,29406,42,306,3.5,2017-03-10 13:07:44
收盘不掉29元就是成功,6487,23,193,1.0,2017-05-31 10:35:50
今日关注伊利股份一季度净利润十七亿，食品行业,2547,2,158,3.5,2017-06-23 10:21:22
上汽特斯拉真有可能！,6699,7,130,2.5,2017-06-22 14:55:34
上汽集团是真正的良心企业,27575,38,182,3.5,2017-04-06 12:12:21
该股目前诱多买的操心,3999,13,130,3.5,2017-07-06 09:45:18
请教上汽尾盘堆大单上攻是什么含义，谢谢！,7735,15,150,3.0,2017-06-22 15:41:51
上汽集团(600104)融资融券信息(06-22),5941,8,550,0.0,2017-06-23 07:36:38
恶意攻击上汽分红的，你们可以歇歇了~~,16729,24,285,3.0,2017-06-16 20:22:25
大盘反弹了,3261,7,120,3.5,2017-07-04 13:46:03
6月大众同比高速增长，自主销量接近翻倍,24554,7,1279,0.0,2017-07-04 16:29:10
终于补了缺口,2882,14,122,3.0,2015-11-27 11:55:38
上汽全面进军印度市场 生产基地2019年投产,24573,4,442,0.0,2017-06-29 13:39:57
探底成功~!!上汽集团、600104 必将反弹至30块,10370,4,164,0.0,2017-06-22 19:43:48
最近绩优白马股得到了养老金入市的关照。养老金,3641,3,229,3.5,2017-06-27 20:50:46
再跌就破发了[滴汗],2731,16,126,3.0,2015-11-30 06:16:52
特斯拉明确表示不跟上汽集团合作？欢迎大家讨论,18096,23,256,3.5,2017-06-23 10:18:42
利用发行新股打压大盘的目的终于达到了！,2946,28,131,3.5,2015-11-27 14:11:50
我刚刚买入2万股成本19.13元,3202,16,139,3.5,2015-11-27 14:21:48
想发财的赶紧买入吧,2929,18,132,3.5,2015-11-27 14:20:45
12月11日我来教不会的散户如何投反对票。,3615,16,152,4.0,2015-11-26 16:23:53
大股东回避表决，小散团结起来否决增发案,6552,54,194,2.0,2015-11-26 15:17:31
海通证券-上汽集团(600104)公司调研简报-开放态,17213,33,846,0.0,2015-11-10 00:00:00
上汽集团你又疲软了 大盘涨起来了 你却戴绿帽子,2284,28,97,3.0,2015-11-30 10:01:28
套牢盘较大，主力成本21左右，相信的可以坚持,2515,29,154,2.5,2015-11-30 08:40:06
没什么，不就是为养老砸盘吗？,2466,26,166,3.5,2015-11-29 23:42:29
德国大众在中国借壳上市，控股上海大众50%股份,8530,27,156,3.0,2015-11-29 21:12:07
上汽集团(600104)融资融券信息(11-27),2952,29,528,0.0,2015-11-28 09:00:31
现在炒作电动汽车，到最后还是燃料电池汽车最牛,3176,27,174,2.0,2015-11-29 14:17:41
诸位应关注未来一年内几个对上汽较为有利的事情,4587,19,412,2.0,2015-11-29 14:37:33
在上汽亏损30%割肉在地板，一时烦躁，任性跑去,2991,17,221,2.5,2015-11-29 11:17:30
员工持股要大跌，因为他们手里还没有！,4415,31,146,3.5,2015-11-27 18:47:31
上汽集团1200个月的目标价为1200元,3267,31,91,0.0,2015-11-27 20:28:21
越跌越买,2993,26,127,3.5,2015-11-27 14:39:04
四个跳空缺口已经补掉一个了,2722,16,136,3.5,2015-11-27 11:31:39
你们有几个会炒股的？,2224,28,286,1.5,2015-11-27 11:22:10
精准产品定位 助力上汽通用五菱乘用化转型,6435,18,2120,0.0,2015-11-28 09:03:30
大盘起了，郭家对又要调盘了,6585,18,147,2.0,2016-11-22 11:05:30
上汽集团[大便][大便][大便]23附近是复权历史高,6971,14,147,4.0,2016-11-21 20:57:51
希望证监会好好查查上汽集团这只股票，是不是被,3688,17,166,3.0,2016-11-22 11:36:00
有没有荣威rx5车主,2812,16,130,3.0,2016-11-22 13:50:20
操纵股价，意欲做底定增价格,6252,16,178,0.0,2016-11-22 13:37:38
尤其是保险板块的大涨吗,4857,26,132,0.0,2016-11-21 17:59:11
汽车行业周报：特斯拉国产预期发酵，关注产业链,15318,45,1244,3.5,2017-06-26 14:16:50
终于搞清楚了!,3173,19,135,3.5,2015-11-29 17:42:20
今天终于发现上汽集团的好处了，涨不赢大盘，跌,3413,13,170,2.5,2015-11-27 14:45:58
投资者应当顾全大局，投票支持定增,3446,23,480,2.5,2015-11-27 10:05:42
今天股息率,6888,13,119,4.0,2015-11-18 15:05:04
不对啊，早上没有开盘前有7000多利润，开盘后就,18682,65,182,2.0,2017-06-16 17:12:18
估计明天再添一兵,5920,6,122,1.0,2017-06-23 14:18:18
严禁特斯拉进入中国，要保护中国汽车行业！,10981,67,150,3.0,2017-06-22 22:50:45
终于知道很多大师们为什么最后选择告别这个世界,10418,16,494,0.0,2017-06-20 15:44:35
午间传闻，上汽作为特斯拉中资合作伙伴，正与特,16193,41,196,1.5,2017-06-22 12:15:51
实在想不通上汽集团凭什么创新高。 汽车产业产,15797,35,271,2.5,2017-06-19 10:43:12
请大家给我见个证 今天买了300手，平均成本31.4,17297,31,167,3.0,2017-06-12 19:08:31
中国式的股市分红其实是一个大骗局！,25376,70,2345,3.5,2017-06-16 12:13:00
上汽联手宁德时代 超百亿投新能源汽车电池项目,29976,29,740,0.0,2017-06-19 15:45:05
上汽逆市而行，游资机构跟风尝吃果子,5677,24,144,2.0,2017-05-24 13:33:15
话说，钱什么时候到账。没收到,7254,23,138,2.0,2017-06-16 09:14:05
上汽股价跌为了明天分红派息而跌,13198,64,140,0.0,2017-06-15 10:07:01
上汽现在基本见顶了！,25083,52,10,3.5,2017-06-11 00:49:14
上汽这种分红确实是种伤害,17389,67,134,3.5,2017-06-16 22:46:06
明天还要跌，不懂分红原理的喷子真多，机构都在,12072,23,160,0.0,2017-06-14 17:26:49
15号卖掉股票没有分红，竟然还扣10%红利税。,7143,25,143,2.0,2017-06-19 09:47:03
完蛋了！上汽集团跌破上升趋势线了！,18591,33,146,3.5,2017-06-05 13:36:33
上汽已完，快换广汽,2922,10,128,3.0,2017-06-16 14:12:12
尾盘融券100手， 同时现金买进100手，有钱分吗,5297,23,178,3.5,2017-06-15 19:52:25
上汽集团今天大宗交易以二级市场收盘价买入1亿,23866,25,205,4.0,2017-06-05 19:22:45
600104:上汽集团2016年年度权益分派实施公告,150456,25,1788,0.0,2017-06-09 18:10:31
上汽分红已到账！,6203,12,123,3.0,2017-06-15 19:36:30
如果昨天上涨就是季报不理想，可是季报还不错，,3761,16,166,3.5,2017-04-29 06:54:28
坚定看多，目标32   这种股息跟走势 跟格力电器,4471,23,166,1.5,2017-05-24 11:53:14
快拉到29.5啊,2669,28,126,0.0,2017-05-24 14:53:45
今天怎么回事？？和华域差这么多,12855,82,140,3.0,2017-06-08 14:07:18
600104:上汽集团2017年5月份产销快报,78081,28,1169,0.0,2017-06-06 17:56:38
此前因为空头连续杀跌后有所衰竭,6561,65,133,0.0,2017-06-08 11:07:48
现价买上汽，强过存银行五年,4566,10,132,0.0,2017-04-24 14:25:29
上汽集团(600104)大宗交易数据一览(06-01),29486,10,449,0.0,2017-06-01 18:28:00
即使股价停在40元，上汽集团股息率依然有4%,9371,8,186,3.5,2017-04-27 17:15:26
给我涨涨涨起来………………,6037,58,136,2.0,2017-05-26 14:54:58
上汽投资价值已经低于长安汽车。,24907,112,140,4.0,2017-05-24 17:47:20
建议卖上汽集团换股亚通,29032,55,132,4.0,2015-10-20 15:39:40
受益集中度提升，兼具“确定性 向上空间”的长,40498,6,1095,0.0,2017-05-26 16:48:27
600104:上汽集团2017年第一季度报告,59250,16,1141,0.0,2017-04-28 17:46:15
到7月份10股分红16.5，利率6.06%，比银行高，这,26503,38,180,1.0,2017-04-22 12:19:36
上汽加油了，买进100手等你赚钱,6221,54,142,1.0,2017-05-26 11:06:19
下周补跌，能逃的才是师傅。[加油],9137,54,140,3.5,2017-05-26 20:30:46
片仔癀与云南白药的八大比较 在投资领域，有人,7374,10,2116,2.5,2017-05-02 18:23:52
派息率高於预期，自主势头强劲,39965,7,1408,0.0,2017-05-25 09:53:35
昨天没跌的今天补跌,4024,5,128,0.0,2017-05-24 10:32:45
这股分红比最高，是现在最好的分红了。,23670,43,274,0.0,2017-04-12 14:12:57
今天是拉高出货啊,7628,57,126,0.0,2017-05-22 11:16:20
上汽联手宁德 国内动力电池格局生变,29094,12,2561,0.0,2017-05-23 11:28:38
上汽集团联合宁德时代布局动力电池 车企+电池企,21100,8,2903,0.0,2017-05-11 06:39:39
分红16元一股，股价才二十几谁卖吖？还是行业龙,18745,107,160,0.0,2017-05-17 09:56:23
上海汽车市值接近通用，估值太高了！,8547,13,201,0.0,2017-04-21 17:14:49
自主形势大好，合资重结构轻销量,4643,11,484,0.0,2017-05-09 14:30:25
基本分析（Fundamental ysis ）：,4250,2,331,0.0,2017-04-24 19:54:02
请问净资产与市值关系怎么样的？,3172,9,140,0.0,2017-05-21 12:36:38
看来大盘跌才是真的利好,4538,4,132,0.0,2017-05-11 12:03:50
一季度业绩稳步增长，新车上量有望继续提速,21153,7,819,0.0,2017-05-02 15:19:10
今天19.6出华域，27进上汽  华域等几天再见吧。,25530,121,160,0.0,2017-04-21 10:36:06
上汽集团36个月目标价60元,141873,222,249,3.5,2015-08-10 15:22:36
巴菲特为什么不买价格比美股还便宜的A股,6725,17,188,0.0,2017-05-12 19:00:17
上汽集团 ，下个交易日，压力位 28.81 ，支撑位 28,4043,17,188,0.0,2017-05-16 17:50:50
要充分认清上汽的价值！,12979,12,366,3.0,2016-11-22 16:23:21
上汽集团(600104)融资融券信息(11-21),6422,15,530,0.0,2016-11-22 07:37:36
上市公司的红利是真派发.但奇怪的是一除权又把,8378,26,188,0.0,2017-05-10 20:16:55
应该创新高了,3396,1,122,2.5,2017-05-12 08:22:26
持有30个月，今日重仓持有,15494,21,148,3.0,2017-03-30 16:59:08
质地好，但必须抛出,2023,10,243,3.5,2016-11-22 11:41:36
沪指重上3200点再刷10个月新高,2359,12,144,0.0,2016-11-21 17:42:02
两市成交接近6000亿,2815,35,132,0.0,2016-11-21 18:56:23
自主销量表现不俗、期待大众销量回暖,14410,4,1071,0.0,2017-05-08 10:36:00
25.33加仓，我与大家同在，不要割肉，过几个月,11213,24,180,2.0,2017-04-11 10:51:02
为什么国家鼓励股票分红？,5658,9,141,3.0,2017-04-18 10:44:13
600104:上汽集团2017年4月份产销快报,55906,3,1159,0.0,2017-05-05 16:57:05
证监会：请依法常态化治市！查处操纵股价的不法,27792,40,347,3.5,2016-08-17 10:31:13
17年1季报点评：自主品牌销量高速增长，关注公,18928,4,1066,0.0,2017-05-07 13:00:45
上汽集团，今天必须涨停，否则我会直播吃狗屎,8730,7,93,3.5,2017-04-28 08:45:17
特斯拉电动汽车正在中国寻找合作伙伴，选上汽集,13284,9,422,0.0,2017-04-11 20:46:27
上汽集团拟10派16.50元,25121,5,330,0.0,2017-04-05 19:25:38
自主品牌突围，新能源汽车放量,24714,5,2167,0.0,2017-04-21 16:53:19
厦门钨业：一季度净利预增逾5倍,4942,15,81,2.0,2017-04-11 10:34:48
%D%A揭秘涨停板：两市弱势下跌 热点几乎全军覆,2709,13,156,2.0,2017-04-10 20:04:26
行业龙头业绩稳健，维持高分红,33437,8,1706,0.0,2017-04-11 07:39:38
上汽集团：2016年净利增长7.4% 拟10派16.5元,38966,48,1407,0.0,2017-04-05 17:02:32
上汽集团：去年净利增7.43% 拟10派16.5,29874,29,222,0.0,2017-04-05 17:02:33
上汽年报的最大亮点！,17002,13,188,3.0,2017-04-05 18:35:22
%D%A完了！今天补仓太多了,3774,14,134,2.5,2017-04-05 13:56:03
五连阴,2338,28,116,0.5,2017-04-03 13:40:06
24.24、24.09，又买了两笔。35万股了。GJD，还,14004,31,172,4.0,2017-03-20 22:49:40
———上海汽车,23481,33,1182,3.0,2016-01-20 13:46:22
上涨 上方解套盘 获利盘...,11184,44,180,0.0,2017-03-22 10:39:53
上汽合资方大众和通用一旦分拆上市，上汽就剩下,13288,8,142,3.5,2017-03-27 14:20:04
又一个世界第一将在武汉诞生！ 重庆时报网 2016,16447,17,446,1.5,2017-01-11 09:46:52
若无闲事挂心头，便是人间好时节,2914,2,141,0.0,2017-03-21 19:15:12
新产品周期推动，业绩增长可期,30863,8,1221,0.0,2017-03-17 09:43:25
都在热议国内汽车股被低估，我却持有不同观点,22001,14,891,0.0,2017-03-14 09:18:58
美盛文化跌停走势,2704,1,67,0.0,2017-03-11 09:40:00
国内几家主流汽车厂商的优缺点，被他几句话就讲,26252,11,795,0.0,2017-03-09 15:00:31
600104:上汽集团2017年2月份产销快报,51128,7,1142,0.0,2017-03-08 15:38:22
600104:上汽集团2017年1月份产销快报,71373,11,1125,0.0,2017-02-07 15:36:02
重大事件，明天跌停！！ 中国汽车业的鼻祖指责,12660,11,2323,3.5,2017-02-13 19:15:21
PMI回升,4479,24,138,3.0,2016-09-02 19:23:41
上汽将永远被广汽踩在脚下,4692,20,134,3.5,2016-09-02 10:52:08
唉，啥比庄家为啥不继续砸了啊,4912,21,138,4.0,2016-09-03 10:48:05
上汽集团真够垃圾的,4222,25,69,3.5,2016-09-02 10:17:59
上汽又出了台好车：荣威i6,14001,8,192,3.5,2017-02-18 20:52:09
25.88卖了，5555555555555,8676,5,141,3.0,2017-02-22 12:24:21
养老金入市，哪些白马股值得抢筹？,102238,28,376,0.0,2017-02-21 16:19:25
上汽垃圾至少还要下跌6天,5794,6,134,3.5,2017-02-13 17:33:30
上汽集团(600104)大宗交易数据一览(02-17),17927,6,462,0.0,2017-02-17 18:08:39
上汽垃圾集团故意搅局 一汽烂摊子,4916,4,135,3.5,2017-02-13 19:18:30
特朗普：通用汽车应在美国生产 要么就交大笔关,12516,17,394,3.0,2017-01-03 21:44:35
公布，今年将推进农业供给侧结构性改革，,2968,10,148,0.0,2017-02-06 09:25:23
2月5日，2017年中央一号文件,2918,18,142,0.0,2017-02-06 09:24:12
600104:上汽集团2016年度业绩预告,53384,6,594,0.0,2017-01-20 18:17:00
相比于全国社保基金，这部分资金是阶段性的,2999,11,150,0.0,2017-01-20 10:05:08
养老金入市时间再成焦点,1755,2,132,0.0,2017-01-20 09:59:30
恢复股市投融资基本功能的同时，,2116,7,140,0.0,2017-01-18 13:32:14
在经历2015年6月开始的股市异常波动后的一年多,2141,15,164,0.0,2017-01-18 13:31:05
，也为市场长期健康发展打下基础。,2241,18,142,0.0,2017-01-18 13:32:34
从市场对降准0.5%的期望考虑,3894,2,140,0.0,2016-12-17 15:16:16
统计数据显示，2016年共有227家企业成功IPO，创,1993,0,174,0.0,2017-01-18 13:32:55
期间未发生超过5%的月跌幅。,4467,24,138,0.0,2017-01-18 13:35:49
5只新股相继申购，,2132,49,128,0.0,2017-01-18 13:33:32
；2017年1月9日至13日的一周内,2108,51,146,0.0,2017-01-18 13:33:12
相比去年年中约800家受理首发企业的“高位”，,2672,23,174,0.0,2017-01-18 13:34:24
上证综指自2016年2月以来，大体上维持向好行情,2503,29,158,0.0,2017-01-18 13:34:46
对于股票市场而言，新股发行是源头活水,1384,27,146,0.0,2017-01-18 13:30:26
垃圾上汽，下周开始跌倒14  增发完成,6277,25,147,3.5,2017-01-06 22:07:47
更让“讲故事”居多的中小创题材股变得不再稀罕,1645,24,154,0.0,2017-01-14 09:39:51
遭到获利盘高位疯狂派发，股价持续巨阴杀跌；,1608,21,152,0.0,2017-01-14 09:50:39
。如前期在主力控盘下持续逆势拉升的珠海中富,1630,24,152,0.0,2017-01-14 09:50:04
上汽集团  最新消息,7196,9,824,0.0,2017-01-16 14:02:32
大股东天量减持这五类股更是首当其冲，,1965,37,146,0.0,2017-01-14 09:49:21
盘面上，两市高达260家个股跌幅超过5%可,2725,40,152,0.0,2017-01-14 09:47:12
技术形态严重走坏,1925,40,126,0.0,2017-01-14 09:48:55
面临巨大的估值压力,2179,35,128,0.0,2017-01-14 09:40:07
短期连续涨幅过大,2425,13,126,0.0,2017-01-14 09:48:45
估值高企的次新股,2325,43,126,0.0,2017-01-14 09:48:05
、ST舜船纷纷跌停,2409,63,128,0.0,2017-01-14 09:51:55
又如业绩暗淡保壳命悬一线的ST珠江,1930,47,144,0.0,2017-01-14 09:51:23
一方面，对于有利好刺激但受大盘拖累而错杀,1875,37,150,0.0,2017-01-14 09:43:29
主力深度介入且资金运作动机强烈、,2218,40,142,0.0,2017-01-14 09:43:48
这也就告诉我们，对于手中持股要一分为二去看待,1979,36,154,0.0,2017-01-14 09:43:06
仍可能有进一步下探空间。,1955,37,134,0.0,2017-01-14 09:42:48
但另一方面，在2017年IPO继续提速发行已写在监,2249,41,180,0.0,2017-01-14 09:45:08
所以即使创业板出现超跌反弹,2779,10,136,0.0,2017-01-14 09:41:02
，创下12月12号大跌以来之最！,2469,0,142,0.0,2017-01-14 09:47:25
其中尤以业绩严重亏损,1983,0,130,0.0,2017-01-14 09:47:53
，甚至在控制好仓位的前提下可大胆抄底,1866,28,146,0.0,2017-01-14 09:44:32
有业绩支撑且年报亮眼等几类股则不可轻易交出带,1887,24,162,0.0,2017-01-14 09:44:08
周五尽管有金融护盘一度出现抵抗式反弹的曙光,1914,29,152,0.0,2017-01-14 09:17:28
大股本无高送转机构为申购新股而配置,7935,29,612,0.0,2017-01-08 08:17:09
再如实控人拟减持1.3亿股的森马服饰,2424,21,146,0.0,2017-01-14 09:59:56
，但在去估值的大势所趋之下,2460,43,136,0.0,2017-01-14 09:42:34
而反观创业板，阴跌不止的根本原因还是在于已经,2168,56,188,0.0,2017-01-14 09:39:07
从而倒逼创业板被动去泡沫。,2183,49,136,0.0,2017-01-14 09:40:42
