标题,阅读,评论,字数,影响力,时间
我选信威什么都不质疑，只有王靖背景,10516,9,219,2.0,2017-09-29 13:27:16
今天我把话挑明了说，600654的今天，会不会是60,19705,31,258,2.5,2017-09-28 21:46:59
我只想说 大家能不能齐心去告信威 俩月之后肯定,13814,32,791,0.0,2017-09-26 00:35:42
信威公司章程二百0二条修改告诉了你：重组成功,22178,19,322,2.0,2017-09-25 22:29:48
信威集团财务造假一旦坐实，定将成为A股近年来,16298,45,136,3.0,2017-09-29 04:27:36
心中若有19问，何惧谣言满海深,18423,39,608,2.0,2017-09-27 09:53:53
信威McLTE解决方案闪耀2017中国国际信息通信展 ,23539,25,1498,3.0,2017-09-28 18:09:44
信威走到现在基本是明牌了，谋事在人 成事在天,12965,22,273,2.5,2017-09-29 10:40:19
中安从停牌18到3元，信威从14到多少？自己算,13333,57,179,0.0,2017-09-28 23:48:02
600485:信威集团关于重大资产重组业绩补偿的提,200788,176,1079,0.0,2017-09-25 19:51:35
公司特别提示股权登记日（2017年9月26日）登记,26578,34,300,0.0,2017-09-25 21:22:34
一早起来再翻看这个形态觉得自己好英明[俏皮],15067,17,150,0.0,2017-09-28 07:55:55
从海润光伏到信威集团,24111,38,876,4.0,2017-07-01 10:57:22
科普：股份补偿的前世今生,18891,20,2012,4.0,2017-07-09 08:21:03
信威重组成功股价8元，不成功5元，立贴为证,24900,53,557,0.0,2017-06-30 01:26:52
GhRPQh怎么样啊？你的赌性暴露了吧？赌徒有几个,5381,32,205,3.5,2017-09-19 18:08:42
致广东广州股友,287421,153,491,3.0,2016-01-03 16:29:08
再停2月，老妖啊，这明显是想累死你啊,5454,12,135,3.5,2017-09-27 21:30:38
谈些感触,13269,21,1905,0.0,2017-09-27 23:42:47
当我们谈论马达西奇时，我们谈论什么？ 2017-09,15155,9,3327,3.0,2017-09-28 15:29:10
为什么有这些人不遗余力天天守着信威吧骂王靖骂,8820,20,402,2.0,2017-09-26 22:02:14
看多是你的自由，看空当然也是我的自由！骂看空,13279,53,219,3.5,2017-09-20 21:48:13
重庆时报网 放弃封锁？三国抢着向中国提供航空,36820,81,1244,3.0,2017-09-27 18:24:20
王补偿股份给小散是变相减持？ 竟然有这么弱智,11654,20,255,2.5,2017-09-27 08:01:04
9月26日左右肯定不会复牌，至少也要到12月底，,44514,95,993,0.0,2017-09-03 10:37:28
信威可能要几年后才复牌,8799,22,535,0.0,2017-09-26 11:54:26
老妖，股海观自在，十马，别睡午觉，帖子刷起来,6125,22,257,2.0,2017-09-22 11:46:34
我坚持不住了，兄弟们,41468,95,188,2.5,2016-11-07 10:18:38
公告,32475,54,255,0.0,2017-09-25 14:07:18
有图有真相 485复牌日期测算公式,65026,72,133,0.0,2017-07-07 19:55:37
又是跨国收购？好像收购以色列那个什么公司也是,7443,24,203,3.5,2017-09-26 09:27:05
转：1.本来补偿股份，非常容易，居然可以拖上几,19940,41,571,2.5,2017-09-25 20:27:23
别扯起封皮就做告示，仔仔细细看看公告中蕴含的,15944,15,726,2.5,2017-09-25 20:58:07
怎样理解“重大无先例”！,23458,23,528,2.0,2017-09-26 09:57:25
呼～！哈～！呼～！哈～！狂欢啦！哈哈哈哈哈哈,9199,37,160,3.5,2017-09-15 19:35:21
看来又是第二个乐视。,2556,11,130,4.0,2017-09-20 09:23:40
股市就是专治各种不服的地方，不服？咣唧就来一,10385,30,194,3.5,2017-07-16 09:40:58
义武奋扬，跳梁者虽强必戮!,12703,38,136,3.0,2017-09-26 11:50:55
补偿送股+资产重组成功+上证50补涨比四川双马还,38154,69,208,2.0,2017-06-14 12:34:13
证券时报解读公告，力挺信威集团，请你足够相信,56987,74,831,2.0,2017-07-10 20:25:30
补偿送股+资产重组成功会不会就是下一个四川双,56103,96,274,2.0,2017-05-16 16:28:48
说明：为什么送股后股票复牌会大跌,18321,46,177,2.5,2017-09-26 08:58:21
跌破17  开始有介入价值  跌破16  无比美丽   ,53877,121,157,2.5,2016-11-18 13:00:00
在此地，我荐股只是推荐些阶段低位票，给信威停,13137,11,388,0.0,2017-09-26 20:21:47
600485:信威集团公司章程,42358,9,1556,0.0,2017-09-25 19:51:28
完蛋了，完蛋了，想想开盘可以涨到100以上就睡,26985,44,188,2.5,2017-09-01 18:18:42
网易为首的汉奸集团 通过攻击 信威集团  影响极,88225,200,439,2.5,2016-12-25 21:15:34
总结的很好，涉及跨国军工股权，当指投资200亿,27055,35,235,0.0,2017-09-25 22:35:30
政府天天呼唤契约精神,4637,18,175,0.0,2017-09-24 09:46:03
600485:信威集团独立董事关于公司重大资产重组,79062,14,185,0.0,2017-09-25 19:52:25
600485:信威集团关于修改公司章程的公告,46965,18,990,0.0,2017-09-25 19:51:37
600485:信威集团关于重大资产重组继续停牌的决,76866,164,1799,0.0,2017-09-25 19:51:10
为信威重组天骄一事起课一卦,25260,43,473,0.0,2017-09-23 21:09:12
希望和等待！,98137,209,228,4.0,2017-04-08 15:40:25
世界首创环保绿色零油耗航空发动机即将注入！,12385,20,331,0.0,2017-07-11 14:30:44
最初停牌是为了回应媒体报道的财务造假，结果停,15116,31,249,0.0,2017-06-13 00:43:10
王胖真是人中龙凤，绝了！ 第一：明明信威和天,10249,18,477,2.5,2017-09-26 00:29:19
600485:信威集团关于独立董事辞职的公告,90220,33,616,0.0,2017-09-21 18:59:45
今天晚上肯定是继续停牌的公告。这种造假股票，,11976,16,228,3.0,2017-09-25 11:14:47
600485:信威集团关于重大资产重组继续停牌的决,79703,46,1799,0.0,2017-09-25 19:51:10
最简单的公告解读,14157,22,182,0.0,2017-09-25 20:15:03
重大无先例重组，将是载入史册的重组,14722,20,144,0.0,2017-09-25 22:31:13
重大无先例！信威集团继续停牌推进重组事项 201,13898,23,1424,2.5,2017-09-25 22:12:04
一堆垃圾一毛不值，十堆垃圾照样一毛不值：去你,7152,30,231,0.5,2017-09-25 21:37:32
为信威重组扫清障碍,26173,34,376,3.0,2017-09-23 12:59:26
向狐仙喊声师傅！你对了，我错了！,12710,35,142,0.0,2017-09-25 20:12:35
我个人认为这次信威集团和天骄航空重组成功和失,12442,16,247,0.0,2017-09-20 15:45:24
有一点不明，请高手或融券的朋友解答。今天咨询,12397,26,262,3.5,2017-09-25 20:53:43
信威集团被曝隐匿巨额债务股价跌停 王靖质押股,148250,300,5001,0.0,2016-12-24 19:49:31
晚上有N条公告,22868,40,145,0.0,2017-09-25 08:06:59
王胖子惯用狼来了的战术；欺人太甚！,7368,22,404,0.0,2017-09-23 17:17:19
信威集团后续猜想:一堆托托说9月底复盘，告诉你,24267,21,288,2.5,2017-09-05 07:22:40
信威集团疑空手套白狼背后：分析师狂吹 证金社,46282,39,2290,0.0,2016-12-27 12:45:10
9月25日信威晚间公告解读及持股策略:信威集团继,17496,20,261,3.5,2017-09-25 20:02:35
我的观点；,20206,65,715,0.0,2017-09-23 18:01:18
准备开喝！伏特加准备！晚上等公告！,15347,42,144,0.0,2017-09-25 15:26:44
600485:信威集团关于召开2017年第四次临时股东,39534,9,1537,0.0,2017-09-25 19:52:32
今天刚刚打完打电话，电话内容是本周五及下周一,43694,36,353,2.0,2017-09-21 16:30:59
600893航发动力16.10.11因筹划非公开发行股票停,33415,34,233,3.5,2017-07-28 08:50:37
天王盖地虎，求下联？,15067,58,130,2.5,2017-08-26 01:14:39
信威集团的例行公告，已经表明重组越来越近。我,56551,59,320,0.0,2017-09-16 07:33:45
$信威集团(SH600485)$  行业分析打响新一轮“动,113405,304,4108,0.0,2017-08-18 20:35:55
信威的补偿股已经开始计算市值了！,22807,20,205,0.0,2017-09-25 11:56:10
展望今天或明天的公告，无非几种情况，其一为重,42521,80,402,0.0,2017-09-24 16:53:55
刚打电话，回答说有实质进展，晚上肯定有公告，,21972,20,191,0.0,2017-09-25 11:28:18
两伙人圍着一个大粪坑，人人手里拿着一根竹竿子,16778,35,219,3.5,2017-03-04 19:34:37
信威集团：与锦安控股战略合作,113693,58,290,0.0,2017-09-15 20:54:59
重庆天骄厂房第一期才完工，那六台航空发动机是,29838,45,385,3.0,2017-09-21 12:10:44
今年己中5签，感谢幸运之神！[鼓掌],6681,9,142,0.0,2017-09-23 06:31:25
大幕已掀开一角，王总的两个重组方案，必有一个,55944,34,602,1.0,2017-09-14 12:43:12
黑山老妖，是男人报出你的坐标，面谈一下,10415,18,183,0.0,2017-09-20 19:09:17
信威集团要是不成功，王靖是不是犯有欺诈罪？国,16295,19,380,2.0,2017-09-13 06:39:55
有的人可能还有两个晚上加三个白天的侥幸欢乐，,14707,38,265,2.5,2017-09-23 07:54:55
各位，天骄航空也是个骗局啊,55355,43,209,0.0,2017-05-26 15:04:04
股海观自在，也不自在了，房子、老婆抵押融券杠,10628,15,213,0.0,2017-09-17 18:43:59
应收账款不多，买方信贷能吓死人哦,9633,15,16,3.5,2017-08-31 17:59:34
掐指一算，9月26日左右正好我做的资源股可以平,6156,22,94,3.5,2017-09-01 22:32:19
绝密情报，重组失败，复牌跌停，空头们，欢呼吧,11890,22,23,0.0,2017-09-23 10:53:57
信威集团(600485)融资融券信息(09-22),14022,2,462,0.0,2017-09-23 07:42:46
手里没信威    还不分昼夜    废寝忘食的提醒大,6670,15,230,0.0,2017-09-23 13:00:57
周一应该会公告周六周日的董事会决议，但是26日,31062,31,226,0.0,2017-09-22 19:22:58
600485:信威集团重大资产重组停牌进展公告,64894,24,1156,0.0,2017-09-22 18:44:24
都出来开会了，躲着藏着干哈，光明磊落，等待公,35341,111,182,0.0,2017-09-22 16:55:20
有的中国人就是贱，看不得别人好，巴不得人家倾,6793,27,216,0.0,2017-09-23 10:09:26
信威重组大利好，开盘一定涨停？,19963,30,296,1.5,2017-09-21 09:22:39
重庆时报网 中国涡扇10发动机已批量投产!生产线,34679,26,1369,3.0,2017-09-17 00:57:49
很多人看到公告都不进想破口大骂：妈蛋！但是各,10084,15,257,2.0,2017-09-22 20:07:20
利好在逐一释放，复牌后股价会充分体现的。,11797,12,150,3.5,2017-09-22 16:33:56
我来推算信威集团复牌后能涨多少？,31346,11,616,4.0,2017-09-19 21:47:48
解套无望，气急败坏，暴跳如雷，破口大骂，恐吓,7830,43,212,3.5,2017-09-17 21:59:40
用阴谋论来推测这次重组,16997,19,929,0.0,2017-09-13 02:21:52
这个月该复牌了，[鼓掌][大笑][大笑][胜利][胜,6298,13,146,4.0,2017-09-05 00:18:26
我14.60买进300手，停牌以来没有睡一个安稳觉，,9340,15,204,3.0,2017-09-22 15:50:10
特大好消息。今天一早中央4台播放天骄和乌克兰,26520,32,186,3.0,2017-09-22 07:50:19
600485:信威集团关于签订战略合作框架性协议的,119044,78,1721,0.0,2017-09-15 18:53:41
600485:信威集团大股东股份质押及解除质押的公,71973,9,974,0.0,2017-09-15 18:55:03
600485涨到六十每股融卷的是不是会很惨，叫得凶,25527,43,433,0.0,2017-07-03 08:17:32
燕雀安知鸿鹄之志，强悍不需要解释,10325,8,137,3.0,2017-09-22 07:47:25
王忽悠真能重组成功？ 在吧股份赔偿给大家？用,8566,22,228,0.0,2017-09-22 02:22:56
600485:信威集团关于董事会、监事会及高级管理,83493,11,679,0.0,2017-09-21 18:59:31
收购卫星，卫星爆炸；建设港口，乌国打仗；开挖,13286,22,269,3.0,2017-09-21 12:25:00
信威集团：独立董事李卓骋先生辞职 网易财经09-,21682,7,501,3.0,2017-09-21 21:28:23
600485:信威集团重大资产重组停牌进展公告,132044,65,1156,0.0,2017-09-15 18:54:35
信威集团：重组标的为北京天骄 26日起继续停牌,102446,16,331,0.0,2017-07-25 20:27:47
人民网,27907,26,1609,0.5,2017-09-20 17:01:14
我买信威一直怀有这样一个猜测：,63150,120,605,0.0,2017-04-21 15:36:57
航天科技将合作研发民用通信高空长航时飞行器 0,11040,8,462,3.0,2017-09-21 14:32:52
信威集团将于2018年在乌克兰安装2300个4G基站 2,15768,11,467,1.5,2017-09-20 19:19:05
军情锐评：乌克兰航发在中国开花结果 天骄模式,14105,16,584,0.0,2017-09-21 10:16:10
信威集团(600485)解禁股信息(09-10),9736,20,656,0.0,2017-09-09 00:02:02
更详细点的乌克兰报道，王靖是真在做事，有喜有,39934,41,1071,0.0,2017-09-17 22:04:35
黑皮革等兄弟，你们辛苦了。信威会让你赚钱的。,13606,43,388,1.5,2017-07-21 09:58:33
600485:信威集团2017年半年度报告,61815,27,1363,0.0,2017-08-30 19:23:16
关于补偿股与限售股的关系，中登公司已经答复说,22134,14,208,2.5,2017-09-20 17:10:07
书接上文，上回书讲到北京航展上信威与马达签署,19087,21,529,0.0,2017-09-20 21:25:14
有人认同我的观点么 关于信威的YY 信威集团自从,41123,45,1659,2.0,2017-09-14 00:18:49
多头们，请问补偿股的事都忘了吗？装死啊……,17066,53,152,2.5,2017-09-20 15:31:48
黑山老妖僧一帮二货，扰乱市场秩序,11827,57,130,0.0,2017-07-10 10:13:56
乌安全部门怀疑马达西奇总裁向中国投资商非法出,42390,76,995,1.5,2017-09-12 16:25:55
明晚公布补偿协议，周末公布重组和复盘事项，下,26361,21,235,0.0,2017-09-20 16:34:41
环球网军事-航空9月19日报道2017年9月19日，在第,19557,26,579,0.0,2017-09-19 16:18:04
幸福的喜悦已经来临……,52379,83,132,0.0,2017-09-19 00:16:10
书接前文，上回书讲到重组中的信威将在两个月期,27126,56,522,0.0,2017-09-20 08:34:14
黑山老妖去年跌停那天手起刀落挥刀斩仓那个坚决,7750,21,312,3.0,2017-09-19 18:01:04
解读信威集团最新公告，为自己能够比较准确的理,22373,27,1168,2.5,2017-09-16 08:01:58
9月26日前召开股东大会，我认为会是在9月25日召,22924,24,254,0.0,2017-09-15 20:15:59
为国为己恭喜信威,11530,9,181,1.5,2017-09-18 20:48:40
停牌时收盘价14.60～～要死喽！几个月后收盘价,7423,9,228,3.5,2017-09-18 20:19:00
开盘后股价能上68吗？,15078,27,132,0.0,2017-09-19 19:07:44
北京航展喜报频传 中乌发动机公司联姻 达成新合,21760,22,548,0.5,2017-09-19 17:57:36
探馆归来,17460,37,118,1.5,2017-09-19 16:47:15
各大军网都有天骄的报道，真好。 王老板做了件,12570,20,179,0.0,2017-09-19 17:24:59
网易新闻报道,13783,23,926,1.5,2017-09-19 17:48:09
环球网真敬业，一大早就发帖了,22227,35,467,1.5,2017-09-19 10:59:31
天骄与航天气动力院签署项目合同，这才是猛料,16277,9,941,3.0,2017-09-19 21:17:59
牛比！以天骄航空为中心，以马达西奇和伊夫琴科,12285,25,186,0.0,2017-09-19 08:29:50
2017年9月19日，中国航天空气动力技术研究院与,7716,13,211,2.5,2017-09-19 17:45:11
越是股吧欢庆声一片的时候，越要做好复牌连续跌,7830,17,234,3.0,2017-09-19 12:26:11
中孟签署网络建设框架协议 09-11 14:49  来源：,5213,58,605,3.0,2017-09-11 15:13:50
北京航展喜报频传 中乌发动机公司联姻 达成新合,6017,15,143,2.0,2017-09-19 17:46:24
谁说是纸糊的？你糊个我看看，环球网头版头条：,5545,17,178,3.0,2017-09-19 16:42:37
网易航空频道也不错，照片拍的很清晰,14041,26,149,1.5,2017-09-19 11:09:49
人民日报：全心托举航空动力“中国心” 国有资,26088,28,3069,3.0,2017-09-15 11:32:01
东吴黑嘴徐力，现在在哪？,27982,96,134,0.0,2017-08-15 22:29:18
杨奶奶，套现41亿你能吃几天？,22396,53,140,0.0,2017-07-29 19:20:19
好事将近……,7739,8,122,1.5,2017-09-18 22:47:02
老贾至少卷走 400 亿到美国，只有蠢猪才会信他,11937,27,207,3.0,2017-09-14 21:15:55
如果重组成功，信威股价可能不会低于中航黑豹、,16777,17,163,2.5,2017-09-18 19:38:34
第十七届北京国际航空展明天就要在国家会议中心,26069,46,694,0.0,2017-09-18 18:25:21
致十五万散户：开盘后，涨停板一人挂一手！就是,9206,38,193,3.0,2017-09-13 07:16:53
探馆记听说天骄航空带了6台神秘发动机参加北京,18661,27,1324,0.0,2017-09-18 18:26:41
刚打了电话问信威这个月复盘么？答和你希望的一,21956,12,271,0.0,2017-09-18 15:52:18
提笔的冲动让我有了开始馄饨评书的第二讲，话说,17937,28,585,0.0,2017-09-16 17:34:01
重庆天骄2017下半年展示第一台发动机,46027,37,315,0.0,2017-08-05 18:04:22
刚刚打电话咨询了信威集团，对方回答：环球时报,23807,31,220,2.5,2017-09-18 14:43:30
关于天骄、关于信威，总结了一下吧里多头的小道,25157,32,339,2.5,2017-09-14 09:17:53
信威集团(600485)融资融券信息(09-08),2033,4,462,0.0,2017-09-09 07:40:34
本是同根生，相煎何太急？,18010,43,134,3.0,2017-09-13 22:52:00
关于补偿股份和解禁股上市流通的问题，大家可以,35949,48,464,2.5,2017-09-13 15:38:24
仅此1家江苏银行0.98元业绩次新股股价不到10块,51838,118,184,2.5,2017-04-29 21:34:31
因为天骄没有盈利，没有产品，没有销售额。所以,19877,25,254,0.0,2017-06-23 21:50:22
从今晚的公告表述大致推测一下信威复牌后的可能,24494,17,1421,2.5,2017-09-15 21:51:36
今晚再无延期公告就基本预示9月26日前复牌了，,5083,52,164,2.5,2017-09-11 15:38:19
说一下我的观点。 我是看好，才买的信威。 成本,3118,27,624,0.5,2017-09-08 22:58:23
公告的这段表述很有意思,17774,11,278,2.5,2017-09-15 21:15:29
三十六个涨停,16332,61,122,2.0,2017-09-13 16:20:24
600485:信威集团第六届董事会第五十五次会议决,51001,19,1144,0.0,2017-09-15 18:54:45
高手在民间，信威定上天~希望知乎作者能露个脸,18180,31,2165,1.5,2017-05-19 17:09:02
晒晒持仓成本，谁比我高,9744,26,123,1.5,2016-08-10 15:23:31
我么可以从以下来年各个方面来粗略的分析一席信,15211,8,1094,2.5,2017-09-15 19:01:52
王胖子发威了，你们再BB让你们好看,33566,31,144,2.5,2016-11-25 19:45:28
致黑山老妖僧们：点进股吧，满屏都是你们的帖子,8138,44,186,0.0,2017-08-10 18:05:17
我就想问问，到今天为止补偿股权登记日期还没定,43179,83,184,2.5,2017-07-03 08:42:04
那些疯狂唱多，又说反对延期停牌，复牌后就要暴,24991,153,456,2.5,2017-07-17 13:23:25
一切正常，信威复牌18个涨停一字板!立贴为证!,45537,72,244,0.0,2017-04-29 09:31:57
老贾的捞屎网居然套住了156家公墓基金！连中央,5581,10,200,3.5,2017-08-30 10:35:45
剧透一下，收购马达西奇50%股权，只能说这么多,53701,87,159,1.5,2017-05-19 07:20:24
据乌克兰媒体消息，乌克兰安全部门日前针对乌克,23413,26,1353,2.5,2017-09-15 00:44:46
统计了下信威集团15年9月10日解禁后主要股东的,43849,79,216,2.5,2017-09-01 21:17:15
还是先谈谈信威造假退市赔偿问题吧,8711,26,262,3.5,2017-07-21 20:59:03
黑山老妖曾一直疯狂唱空，你自己敢发毒誓？,64500,180,177,2.0,2017-05-13 13:32:14
俄媒称中乌加大军工合作：乌多型运输机将在华生,89796,72,1515,0.0,2017-07-29 21:04:01
刚电话信威集团询问为何昨天公告没提赠股的事儿,16197,16,359,0.0,2017-07-18 10:30:42
600485:信威集团重大资产重组停牌进展公告,26946,99,1157,0.0,2017-09-08 19:16:15
今天上午打电话了，询问了股票赔偿何时到帐0106,19486,15,232,0.0,2017-08-08 16:13:15
今天下午给信威打的电话，01062802618很亲切,23567,21,347,0.0,2017-08-22 15:50:12
股友GhRPQh--一个佯装持股，恶意攻击所有持股者,5445,23,256,2.5,2017-09-14 13:28:44
呆子都会抢 瞎子也狂笑 业绩翻倍 股0.99今年三,16053,29,1296,4.5,2017-05-14 21:58:20
王靖（天骄）秘密收购了马达西奇56%股权，引进,36923,55,237,2.5,2017-09-12 22:18:57
信威自己请的第三方在信威公告里说得很清楚，7,3419,24,246,0.0,2017-09-10 01:45:12
果然被我猜中，早就知道它要来一招忽悠式重组。,10499,23,199,0.0,2017-04-26 22:50:56
补偿股下周会到，复牌26日前！注入的是天骄，而,29485,41,184,0.0,2017-09-13 15:15:24
昨天打电话给信威的内容，昨天忘记发帖和大家分,19410,27,414,0.5,2017-09-13 09:17:31
我是闲着没事做 才打电话的,12386,18,365,0.5,2017-09-13 10:34:57
信威集团被揭粉饰业绩,36187,29,1203,0.0,2016-12-26 05:38:50
中报速递：信威集团2017年上半年盈利7.27亿元，,67252,32,231,0.0,2017-08-30 19:49:13
天骄航空为什么不直接去IPO呢？IPO成功了募集一,7787,22,201,3.5,2017-09-07 22:48:17
信威的航发将是金奶牛,6569,5,445,3.5,2017-07-17 23:57:34
600485:信威集团关于控股股东股份解除质押暨业,159325,132,1481,0.0,2017-07-07 18:39:40
打电话去信威了，提了几个问题。 1.给国防科工,21843,66,309,2.5,2017-09-12 13:44:32
MD ，拴住了我500股近7300元巨款几个月了，心急,1709,17,182,0.0,2017-09-11 08:59:03
马达西奇又出乱子了，再过两个月指不定。。。看,68119,56,156,2.5,2017-07-22 19:01:55
600485:信威集团重大资产重组停牌进展公告,129011,49,1155,0.0,2017-09-01 18:24:01
[不说了]IPO发行不减速，漂亮50必将是永远中流,7259,9,880,3.0,2017-06-19 09:01:44
朋友，没事就不要乱唱空了。,8670,13,320,2.0,2017-09-08 01:19:05
大国崛起的侧面(二)，人中龙凤,257486,139,1147,0.0,2016-09-06 09:18:17
天骄航空，筑梦启航——天骄航空2018校园招聘中,20516,23,1218,2.5,2017-09-07 14:16:21
下一个四川双马:信威集团！,16928,39,132,0.0,2017-05-15 16:22:13
如果说信威真的像吧里几个人渣说的那么不济，怎,463,5,199,0.0,2017-09-10 08:55:37
挖运河深水港Scc，7月7日承诺补偿股，自己重组,16900,25,322,2.5,2017-09-03 20:37:26
现在信威集团第一要把补偿股发给股民，第二公司,4681,13,197,0.0,2017-09-10 08:06:48
