标题,阅读,评论,字数,影响力,时间
中国银河(601881)融资融券信息(09-19),8185,4,530,0.0,2017-09-20 07:48:14
炒股炒差价不炒业急大家打开帐户看看荣资帐户亏,9374,105,309,4.0,2017-09-17 22:35:37
我今天开骂中国银河证券的垃圾主力,22953,46,257,3.5,2017-07-26 10:47:32
你个无耻的垃圾庄,2742,12,126,0.0,2017-09-07 13:05:14
中国银河，其实就是一条臭水沟。,1725,9,81,3.5,2017-09-14 14:38:05
我只想说银河破产吧，再不破产，你祖坟都要被刨,2294,8,164,3.0,2017-07-25 20:17:17
证券是引领慢牛格局的接力棒？,75655,646,338,0.0,2017-08-30 10:45:06
AH上市资本雄厚，经纪业务保持领先,46203,10,1717,0.0,2017-05-07 13:16:34
银河战舰启航，自营、信用发力,39127,18,1156,0.0,2017-05-04 21:38:07
信用、资管业务发力，回归A股见成效,35256,13,1620,0.0,2017-09-01 09:57:03
[鼓掌]请问各位高手们，此股是否会枯木逢春铁树,12526,14,1272,3.0,2017-05-15 16:37:36
砸盘狗不死就别想涨,4904,23,128,0.0,2017-08-18 14:35:12
每天都这吊样，上去下来，最后收阴。,4050,17,144,2.0,2017-09-08 10:37:20
第一创业成功封板，券商板块其实全面复苏了，我,9168,4,129,5.0,2017-09-18 11:22:34
井喷行情有望产生！ 券商板块有希望接力银行保,20786,30,252,3.0,2017-07-17 11:48:05
江苏银行仅此1家股价不到10块0.98元业绩次新股,56826,156,103,1.5,2017-03-16 10:48:58
中国银河(601881)融资融券信息(09-15),10899,20,528,0.0,2017-09-16 07:48:30
2017年上市证券新股601881一601878一600909一60,21628,134,233,4.0,2017-09-01 10:15:17
中国银河(601881)融资融券信息(09-14),6148,1,516,0.0,2017-09-15 07:48:07
券商股不应该这样呀！     为什么？,6146,10,144,3.5,2017-09-14 14:46:28
中国银河(601881)融资融券信息(09-13),7747,6,526,0.0,2017-09-14 07:47:21
骨头[大笑][大笑][大笑]那个小号，哥认不出[胜,74340,346,152,0.0,2017-08-04 13:34:14
中国银河15.58元的高点被打掉，下一个目标位就,32256,67,137,4.0,2017-08-30 12:37:16
出击银河是大投机，半年上涨空间50%!,10005,15,148,2.0,2017-08-01 23:36:17
15.40全部清仓  感谢主力  祝大家好运！[献花],33975,66,158,0.0,2017-03-17 11:17:10
中国银河(601881)融资融券信息(09-08),10210,35,530,0.0,2017-09-09 07:46:56
强烈看好证券翻倍行情,32216,18,181,4.5,2017-08-30 11:40:09
每天都降点成本,10843,24,126,3.5,2017-08-22 11:22:14
搞破鞋概念龙头股，痛也快乐着！,5861,31,140,3.5,2017-09-05 21:19:42
601881:中国银河2017年8月财务数据简报,51389,16,591,0.0,2017-09-06 16:23:23
中报速递：中国银河2017年上半年盈利21.12亿元,28146,12,231,0.0,2017-08-30 20:06:31
券商龙头是谁？,23091,26,124,2.5,2017-09-01 09:25:01
601881:中国银河H股公告(股份发行人的证券变动,34406,5,668,0.0,2017-09-04 18:50:13
中国银河，上升回档，证券板块的次新股，还是要,23794,29,409,0.0,2017-08-31 13:42:58
明天高开高走直奔涨停！恭喜有票的兄弟姐妹财源,10677,14,158,3.0,2017-09-04 14:59:18
声明，股吧用自己的老老杨头眤称登不上，现在用,7361,24,211,0.0,2017-09-01 19:45:56
中国银河 下面没筹码了 今天洗出一大半 请看图 ,17139,11,314,1.0,2017-08-31 21:33:13
中国银河(601881)融资融券信息(09-01),13158,10,530,0.0,2017-09-02 07:58:47
我就是游资 2017.08.28 热股点评,66274,20,1864,2.5,2017-08-28 17:29:32
601881:中国银河2017年半年度报告摘要,29656,12,1019,0.0,2017-08-30 19:49:23
今天建仓  ：中国银河 601881   参与价14.80元,7991,7,190,4.5,2017-08-29 14:14:45
2017.08.30. 中国银河 601881 此刻马上离场 ，,4034,0,192,4.0,2017-08-30 09:50:42
中国银河(601881)龙虎榜数据(08-28),63971,31,608,0.0,2017-08-28 16:35:40
2017.08.29. 中国银河 601881  此刻进场买入.,7790,3,187,4.0,2017-08-29 14:17:43
哈哈哈,2246,25,116,0.0,2017-08-28 13:33:42
现价12.24元，图示无私献筹光荣榜！,11173,10,155,4.5,2017-08-11 15:44:10
上周五的大阴线一半都没到，折腾快一周了,9081,43,19,3.5,2017-08-17 09:42:53
[傲][傲]一直都在陪你玩，从来没放下,17173,24,83,3.5,2017-07-19 21:12:48
[复盘兴奋]漂亮50中国股市的心脏；沪深300中国,6498,5,493,3.5,2017-07-18 19:55:12
[胜利]国家慢牛行情开启，让我们乘风破浪钱行！,2829,3,811,3.5,2017-08-02 10:24:21
中国银河(601881)融资融券信息(08-25),7572,16,508,0.0,2017-08-26 10:08:02
券商股哪只最有机会？ 第一创业率先涨停，占了,8294,7,275,3.0,2017-08-03 10:36:41
谁会成为未来行情的真命天子？,408370,1179,618,4.0,2017-07-04 20:41:01
601881:中国银河非公开发行2017年公司债券(第三,25848,9,556,0.0,2017-05-10 20:35:48
601881:中国银河关于全资子公司境外收购的公告,40103,26,1806,0.0,2017-06-06 18:56:05
彩莲再度告诉你：一个人心胸狭隘 炒股也会失败,16038,32,484,0.0,2017-03-02 08:21:09
与资本大鳄共舞,43179,48,171,3.0,2017-03-11 15:22:11
中国银河(601881)融资融券信息(08-18),8121,39,500,0.0,2017-08-19 08:39:01
中国银河(601881)融资融券信息(08-17),6269,3,508,0.0,2017-08-18 07:49:50
中国银河(601881)融资融券信息(08-16),5788,4,492,0.0,2017-08-17 07:46:39
中国银河(601881)融资融券信息(08-11),8616,5,516,0.0,2017-08-12 07:49:27
前面抛出的大量筹码正好可以在下周接回来，操作,13140,4,208,5.0,2017-08-12 15:59:34
布依今天在11.22元左右大量买入601881,14921,17,156,4.5,2017-02-09 13:17:15
明天12.4接回,11496,34,126,0.0,2017-08-09 14:51:29
总部位于北京的中国银河或整体迁入雄安新城,33262,31,171,3.5,2017-04-10 12:40:04
洗了一天了，够了吧,6354,9,128,3.5,2017-08-07 14:58:36
13.08卖出，准备12.40接回！,14353,49,146,0.0,2017-08-02 16:37:19
2017年中国最大也是建国至今中国最大的海外并购,1975,0,479,3.0,2017-07-11 18:28:13
601881:中国银河2017年6月财务数据简报,43153,3,593,0.0,2017-07-10 16:39:57
孙建波已从银河证券离职 新去向是私募,60745,13,227,0.0,2017-05-11 22:03:06
601881:中国银河关于核准中国银河证券股份有限,41501,10,929,0.0,2017-07-26 15:52:10
沪指大盘前期的岛形反转形态基本确立本波反弹已,20677,59,320,3.5,2017-07-17 14:52:02
波段是金牢记六大诀窍:    资本市场的多空博弈,30265,25,1644,4.0,2017-01-31 12:29:00
券商的大调整之后是否有拉升行情？,39340,42,379,3.0,2017-05-20 18:26:23
大盘阶段性调整从今天开始,13722,24,499,3.5,2017-07-04 17:44:12
征求下联：中国银河日月光。,35214,82,211,4.0,2017-02-18 16:28:11
十大利好：20元以下全是地价，毋需看盘,68742,81,958,3.5,2017-02-08 22:58:55
从K线看，银河必是大牛股,10320,13,182,3.0,2017-06-22 10:29:16
601881:中国银河第三届董事会第二十八次会议决,27711,10,555,0.0,2017-06-28 16:14:16
中国银河下午如不跌停，我敢挥刀自尽！,11092,20,148,4.0,2017-06-27 10:44:09
中国银河，未来的大摩,11023,31,138,3.5,2017-06-22 08:14:10
中国银河开启“漂亮50”走势,33361,45,170,0.0,2017-06-02 12:16:02
601881:中国银河2016年年度股东大会决议公告,25875,4,1342,0.0,2017-06-22 19:01:33
寻找昨天10.65附近一起进场的小伙伴，有没有？,18792,33,158,4.0,2017-02-09 08:25:05
涨久必跌、跌久必涨。银河这丫的，表面看归类为,11736,9,327,0.0,2017-06-16 18:19:36
雨后鱼趣(三首）,4919,16,207,3.5,2017-06-13 12:46:34
该股近段时间一旦放量就要出现连续攻击，第一目,9796,7,340,5.0,2017-06-14 08:59:56
银河流通市值决定其股价高低，炒新股炒的是流通,39100,59,2456,2.0,2017-01-19 16:12:56
601881:中国银河2017年5月财务数据简报,40161,8,589,0.0,2017-06-07 16:16:31
601881:中国银河关于签署证券和金融产品交易框,17672,4,624,0.0,2017-06-06 18:28:37
因为过早抄底我现在还浅套在里面呢，虽然补仓了,15100,11,174,5.0,2017-06-02 11:35:37
601881:中国银河公开发行2016年公司债券2017年,28982,7,1814,0.0,2017-05-18 15:44:48
抄银河的老底,25559,179,144,3.5,2017-05-22 12:42:24
中国银河的总市值超过国泰君安必死无疑,31797,43,179,3.5,2017-02-17 15:11:39
特大利好：中国银河并购联昌集团,29024,19,137,3.5,2017-05-15 14:47:12
300576容大感光，苹果三星概念股，飚升在即！！,11333,30,160,1.5,2017-02-09 02:08:55
今天让你们感觉一下从涨停到跌停的快感，逃命吧,30707,48,243,3.0,2017-02-17 12:21:51
601881:中国银河关于签署证券和金融产品交易框,30846,5,1622,0.0,2017-05-17 18:35:26
601881:中国银河第三届董事会第二十六次会议决,30156,3,861,0.0,2017-05-17 18:35:26
601881大家互相转告不割肉等创新高锁仓,16309,53,152,4.0,2017-05-10 07:31:09
中国银河，第一目标13元已经实现，吧中帖子大家,23275,14,143,4.0,2017-02-14 20:29:11
下周冲高减仓是上策,8467,8,447,3.5,2017-05-12 18:41:14
沪指大盘在3050-3000区间可参与短线反弹,13247,27,194,3.5,2017-04-24 20:58:47
601881:中国银河非公开发行2017年公司债券(第三,25527,7,554,0.0,2017-05-10 20:35:43
再次跌破十二可以满仓操作,11235,20,94,3.5,2017-04-28 14:14:19
下一步中国银河去何方？,13087,15,107,3.5,2017-04-21 13:19:01
601881:中国银河2017年4月财务数据简报,23891,4,589,0.0,2017-05-08 20:44:06
601881:中国银河当年累计新增借款超过上年末净,20658,9,889,0.0,2017-05-08 15:56:27
郑重宣布：从4月5日起，银河是龙头。,43615,54,149,2.0,2017-04-05 10:14:56
上下折腾寓意还有破位的可能性，至于大盘可能跌,10084,12,212,5.0,2017-05-05 11:13:36
你自己不懂操作 只能是赔钱 你没有专业实力 只,9045,22,345,4.0,2017-03-10 21:56:09
研报一出，还有一段下跌！不喜绕道别乱喷！[俏,5490,13,162,3.0,2017-05-05 18:12:49
601881:中国银河2016年度股东大会会议资料,19580,4,1696,0.0,2017-05-04 16:54:25
涨停卖出-大盘见顶讯号！减仓或空仓！,12612,15,132,3.0,2017-02-17 11:09:03
601881:中国银河第三届董事会第二十五次会议决,22255,5,815,0.0,2017-04-29 01:36:05
十四块补到现在十三块多 每次补的时候都在安慰,11630,12,212,3.0,2017-04-24 20:14:06
该股已经到价值投资区域！,9783,9,336,5.0,2017-04-28 09:21:18
14.5的本还有谁，割了吗？,15471,33,138,0.0,2017-04-20 11:17:35
今明两天再不跑的将在高位长期站岗,30188,45,225,3.5,2017-04-11 14:27:53
明日大盘可能向上回补第二个缺口,13218,27,264,3.5,2017-04-20 17:07:39
杰夫极品：你累死也白搭，一个男人活成这样真可,11731,41,184,0.0,2017-03-05 16:11:33
T+0放行确有必要,9098,16,262,3.5,2017-02-24 12:56:30
成功的秘诀有时就是在忍无可忍的时候再忍一忍,16028,21,321,3.5,2017-04-14 13:37:46
还有14块本没有走的吗？吱一声,12943,52,140,2.5,2017-04-17 21:30:17
不要幻想能涨 中国银河 谁买谁上套！,6384,13,179,3.5,2017-02-06 09:43:26
中国银河是沪深两市十分罕见的一股独大的杰出代,40100,47,322,2.0,2017-01-21 16:34:24
中国银河是“国字头”的全牌照一线券商流通市值,38123,56,2472,2.0,2017-01-19 16:16:23
沪深两市找不到第二家持有A股超过百分之八十的,16597,15,325,2.0,2017-01-21 16:38:09
中国银河A股一股独大，混合所有制改革呼之欲出,24060,34,939,2.0,2017-01-21 18:44:49
601881:中国银河:中信证券股份有限公司、中信建,44405,14,1582,0.0,2017-04-10 16:29:31
601881:中国银河2017年3月财务数据简报,50730,10,590,0.0,2017-04-11 17:12:03
持有银河莫恐慌 跌破十三就加仓,7487,15,15,3.5,2017-04-11 10:47:37
彩莲对科森主力的心理剖析！,29195,99,556,0.0,2017-03-02 08:44:03
彩莲的推荐的股票只有在大盘股灾式的暴跌之时，,6397,29,148,0.0,2017-03-02 07:19:23
601881:中国银河2016年年度报告摘要,27284,10,1308,0.0,2017-03-30 23:21:10
——死都不卖,8012,9,151,2.5,2017-03-20 23:16:50
这个孽障！,9445,19,121,0.0,2017-01-26 10:09:57
今天13.01介入该股后就大涨了，次新券商或将紧,13101,4,178,5.0,2017-04-05 18:56:33
年报点评：推进“一体两翼”战略，两翼均保持正,23670,6,1136,0.0,2017-04-05 16:54:06
可以小仓位买进中国银河和中原证券！！！,12377,34,147,2.0,2017-04-05 14:49:24
活在十三与十五之间,9580,12,160,3.5,2017-03-31 09:14:43
60-120日线可入场,10127,14,136,3.5,2017-03-30 11:03:52
谢谢所有反对与攻击彩莲的朋友，你们成就了彩莲,6801,18,203,0.0,2017-03-02 07:59:28
彩莲最后一次告诉大家：科森不是55元以下的股票,29884,172,343,0.0,2017-03-01 12:01:38
彩莲现在很开心，如果万家文化是利好，不知道有,16881,84,273,0.0,2017-02-28 13:13:32
清源股份，彩莲没看错，果然是妖股,6062,22,164,0.0,2017-03-01 09:19:13
彩莲认为炒股更多的是一门艺术，而不仅仅是赌博,7880,22,482,0.0,2017-02-28 19:59:38
13.23重仓抄底！！,14062,18,132,3.0,2017-03-30 09:33:51
顶级券商中国银河股价最少和广发证券相当！,21452,18,177,3.5,2017-03-29 15:10:00
该股今天借机大幅度杀跌，如果明天继续杀跌可以,17939,11,456,5.0,2017-03-29 19:32:39
601881:中国银河:2016年度财务报表及审计报告,25129,4,1111,0.0,2017-03-30 23:25:58
银河巨舰扬帆起航，综合实力行业前列,64017,27,2139,0.0,2017-03-03 18:51:06
又贪心了，高位没卖,6592,16,9,2.5,2017-03-23 11:14:22
留一半清醒留一半醉！接连不断的利好发布，而股,28076,56,278,3.0,2017-03-25 21:45:04
601881:中国银河2015年第三期次级债券2017年付,42789,11,1783,0.0,2017-03-28 18:29:03
娃哈哈 月月中签 拜神求好运 月月中签 拜神求好,7726,15,192,4.0,2017-03-25 16:49:43
张家港行次新股发行4.37超上海银行发行17.77！,9163,25,103,1.5,2017-03-10 07:50:02
西部股神财经论坛.评论：中国银河参股马来西亚,21857,3,1709,4.0,2017-03-26 23:36:52
中原银河争当头羊  价没翻倍决不离场,16045,33,161,3.5,2017-02-16 09:18:34
601881:中国银河第三届董事会第二十四次会议决,82953,57,1005,0.0,2017-03-24 19:32:06
架子已搭好，下周一15元高开15分钟封板15.95，,16731,9,190,2.5,2017-03-24 15:20:51
涨……升,6184,15,118,4.0,2017-03-16 09:59:03
601881:中国银河非公开发行2017年公司债券(第二,42074,12,705,0.0,2017-03-23 19:14:14
联昌国际集团（CIMB Group） 是一家马来西亚全,13073,3,635,3.0,2017-03-24 20:09:20
中国银河3月24日将继续振荡向上！,20587,25,134,3.0,2017-03-23 16:12:26
有什么可担心的，看今天的中原证券的牛市也难寻,21288,21,812,3.0,2017-03-17 20:45:16
大盘回调不要跑 抱着银河怕个叼,13186,26,157,3.5,2017-02-15 11:10:17
彩莲3月1日股票操作要点！,20296,54,372,0.0,2017-02-28 22:42:05
601881:中国银河H股公告(董事会会议通告),67846,34,591,0.0,2017-03-20 18:16:39
两点以后还有新高,4128,11,126,0.0,2017-03-23 12:52:49
中国银河经过四个交易日的调整，完成短期的振荡,18634,42,137,3.0,2017-03-22 21:22:49
昨晚梦见中国银河今天涨到14.8,6085,23,142,3.0,2017-03-23 08:58:22
谁买？谁卖？,31516,21,166,3.5,2017-02-18 06:58:41
中国银河[微笑],1288,1,63,0.0,2017-03-20 10:59:39
既然大盘风险得到化解，在风险降低的背景下,1781,4,150,0.0,2017-03-21 09:24:58
银河必火,2082,19,118,0.0,2017-03-20 13:45:21
中原证券飞了，银河跟上,1801,28,73,2.0,2017-03-20 13:44:31
没有中原，就没有主心骨,2773,35,129,0.0,2017-03-21 10:58:54
中字头集体发力,3269,35,124,0.0,2017-03-21 13:03:44
坚信中国银河!,3089,44,124,0.0,2017-03-14 14:55:57
股价说明一切,1243,20,87,2.5,2017-03-17 10:55:18
拜财神，求中签,1818,29,7,3.0,2017-01-11 08:06:19
覆盖广泛,933,16,116,0.0,2017-03-17 17:07:57
幻想      与        现实,988,0,136,1.5,2017-03-17 14:37:20
疑似银河落九天,1229,1,124,2.5,2017-03-17 15:39:33
想哭饿！今天最高点进！要死了,34072,155,138,2.5,2017-03-17 09:37:42
被洗出去了,1439,21,136,0.0,2017-03-16 11:15:34
昨天说过，冲高走人,1679,7,128,3.0,2017-03-17 17:55:10
第一，周五下午次新熄火后，“一带一路”概念股,2956,12,162,0.0,2017-03-20 08:27:19
谋求新的方向。我们从以下几个层面去研讨一下：,1823,12,154,0.0,2017-03-20 08:26:40
原来中原证券是龙头，银河是垃圾。,1330,9,142,3.0,2017-03-16 11:18:12
[献花][献花][献花][献花][献花][献花][献花][,988,4,32,2.5,2017-03-16 11:44:18
次新银行，次新中小创，次新高价股，整个次新股,2502,13,225,1.0,2017-03-17 22:15:28
这波春季就是次新银行证券主导！别的不用看,1707,13,150,3.5,2017-03-18 08:47:46
中银河：优选IPO新股 银行股或应率先T+0试点(附,19910,19,2230,4.0,2017-02-19 08:42:22
看看有多少是被中原卷进这里的，15.30有没有超,13417,25,166,0.0,2017-03-17 21:00:23
应该是结合市场多方面的因素来分析，然后才能得,1523,11,180,0.0,2017-03-19 16:21:43
第一：我们要看权重股走势，只要权重股没出现极,2623,11,160,0.0,2017-03-19 16:21:52
但是看大盘好坏，我们不能只看指数,1111,12,143,0.0,2017-03-19 16:21:24
笔者也很理解投资者这种焦虑情绪，因为我也是这,1015,12,164,0.0,2017-03-19 16:20:48
但是只要高点出现跳水，市场的恐慌情绪就容易蔓,1013,12,156,0.0,2017-03-19 16:20:43
【讨论】高开低走收大阴棒，中国银河后市何去何,34676,15,1887,3.5,2017-03-17 15:31:44
601881:中国银河关于召开2017年第一次临时股东,35689,4,1578,0.0,2017-03-17 19:23:04
截至收盘，沪指下跌30.87点，指数收于3237.31点,1593,14,191,0.0,2017-03-18 10:04:35
601881:中国银河第三届董事会第二十二次会议决,53324,13,635,0.0,2017-03-16 16:39:46
张家港行=中国银河。,3496,0,71,0.0,2017-03-16 20:36:44
券商共振,25759,54,206,3.0,2017-02-14 18:26:46
关注超大资金运作的股票，中国银河与中原证券。,26533,56,203,2.5,2017-02-27 19:12:18
中国银河A股一股独大，混合所有制改革预期强烈,11348,14,955,2.0,2017-01-21 18:24:21
春江水暖鸭先知，看来主升浪来了,7182,9,152,4.5,2017-03-16 11:50:46
春江水暖鸭先知！超级主力洗盘成功，明天开始真,13048,6,198,3.0,2017-03-13 15:08:18
最保守估计，银河股价也要和海通证券差不多吧,16820,25,170,3.0,2017-03-14 08:07:30
中国银河必显券商老大风范，今天将以巨量涨停予,10603,16,107,3.5,2017-02-10 06:57:28
300304明天除权送股，开启填权行情。次新股难炒,7038,12,234,3.0,2017-03-02 19:05:29
中国银河,11572,8,59,4.0,2017-03-11 10:21:38
13.64不慎满仓了，想死！！！,15243,36,142,2.5,2017-03-10 16:40:59
601881:中国银河2017年2月财务数据简报,43261,21,588,0.0,2017-03-07 16:35:54
今天尾盘把，天山，中原全清仓，重仓买入你，看,11373,12,209,3.0,2017-03-09 15:07:01
彩莲告诉大家：科森极度洗筹是暴涨的前奏！,23215,107,167,0.0,2017-03-01 10:14:21
彩莲本周股票操作总结与反思及下周展望！,33282,180,1539,0.0,2017-03-03 20:04:10
007私募操作计划之四：北京科锐（002350）,5834,19,395,2.5,2017-03-08 19:05:29
中国银河,3803,14,59,0.0,2017-03-08 22:10:15
601881:中国银河非公开发行2017年公司债券(第一,36580,9,643,0.0,2017-03-07 19:54:49
除了涨停，中国银河已无事可干!!!!!!!!!!!!!!!!,7884,18,164,3.5,2017-03-07 15:26:52
券商股即将开启补涨行情,17020,23,322,3.5,2017-03-01 14:36:35
601881:中国银河第三届监事会2017年第一次临时,35332,4,1066,0.0,2017-03-07 16:50:23
彩莲为何向朋友们推荐实达集团？,20917,73,497,0.0,2017-03-05 10:51:30
（601881）短期内21元，年内30到35元！个人猜的,12861,19,168,0.0,2017-03-04 23:09:10
主力成功洗盘，后市上涨继续,10619,12,141,3.0,2017-03-06 14:50:09
武进不锈+亚振家居+中国银河+罗顿发展,6590,6,89,4.0,2017-03-06 18:28:02
中国银河将持续下挫到3.45元/股。你可以不信。,38913,103,148,0.0,2017-02-03 16:15:48
打新必中窍门！月月中签攻略！（配图）,9142,42,188,1.5,2017-03-06 10:43:31
彩莲究竟骗了散户什么？让有的人如此丧心病狂？,12824,43,166,0.0,2017-03-05 16:05:58
彩莲好了一些，感谢朋友们的关爱，你们都是善良,24993,163,182,0.0,2017-03-03 07:56:36
我发现骗子一个手法，基本是推荐几支股票，有的,14219,50,470,0.0,2017-03-03 19:44:26
（超1亿）超级资金入场=调整低点12.94已经确认,11349,27,181,3.0,2017-02-28 11:56:21
券商股中的大牛股--中国银河将闪亮登场！,12122,8,87,3.0,2017-03-06 15:15:33
银河应当强于华安,10331,17,148,3.0,2017-03-03 15:05:07
中签的很郁闷，中签抛出的更气愤,8629,14,178,2.5,2017-03-03 15:48:49
银河基本面摆在那里了，各路机构都想收点货屯者,11255,15,197,3.5,2017-03-03 16:05:28
彩莲推荐的股票都暴涨，实达集团18块暴涨到14块,6072,22,280,0.0,2017-03-03 17:16:49
朋友们周末好，你们的重要信息彩莲每一条都用笔,20878,179,219,0.0,2017-03-04 08:49:53
进来就有收获！！看你对以下现象怎么理解？,48770,127,635,2.0,2017-02-17 19:51:15
是爷们的进来，这里是反彩莲联盟！！,22571,225,177,2.0,2017-02-28 20:19:58
彩莲的帖子开始在杭州银行发布！大家有兴趣可取,11396,39,353,0.0,2017-03-04 15:20:50
彩莲累坏了，可能无法回答朋友们的提问了，非常,17487,95,157,0.0,2017-03-02 21:23:42
601881:中国银河第三届董事会第二十一次会议决,52064,13,1173,0.0,2017-03-03 16:27:33
同比有所收窄,2350,44,122,0.0,2017-03-04 13:31:41
彩莲推荐的股票是风险相对最小的，获利可能是最,7956,39,541,0.0,2017-03-01 07:36:42
昨天抄底华铁科技的朋友2点左右，密切关注动静,23034,147,160,0.0,2017-03-03 11:41:33
这首歌是否唱出你2月17日的心景？,10007,29,245,2.0,2017-02-19 11:21:12
有分析师指出：仅“中国银河”名字就值万亿市值,12448,15,331,2.0,2017-01-21 16:32:08
中国银河，证券旗帜!!!!!!!!!!!!!!!!!!!!!!!!!!,14333,32,161,3.5,2017-02-24 14:21:41
次新券商股和次新农村小银行股比还是差了N个档,14942,63,177,3.5,2017-03-02 15:29:20
有点脑子都能看出，如果是一般的上涨或波动，科,34086,101,227,0.0,2017-03-02 12:34:01
现在的银行股，证券股怎么那么不受人待见,12684,38,266,4.0,2017-02-08 12:22:52
可以做中短线，欢迎,2787,33,128,0.0,2017-02-25 16:33:35
中国银河市盈率仅23流通盘仅六亿……叠加新股发,16126,32,117,4.0,2017-02-08 10:42:07
进场:“两会”新行情热点，或有两三成的短升,6935,8,575,4.0,2017-02-23 15:16:14
601881:中国银河H股公告(股份发行人的证券变动,57193,11,668,0.0,2017-03-01 18:33:38
彩莲告诉你：如果不是因为等养老金进来，股价根,11569,36,174,0.0,2017-02-27 23:13:08
彩莲郑重申明：彩莲没有任何的股票内幕消息，全,7494,36,154,0.0,2017-03-01 08:38:21
彩莲对对自己的股票分析方法更加自信了！,14357,92,166,0.0,2017-02-28 15:43:08
彩莲就是对大盘看不准  郁闷,5498,31,137,0.0,2017-03-01 09:30:54
朋友们 彩莲提醒：亚太股份出现非常好的买点  ,20977,110,164,0.0,2017-02-28 09:39:47
大家不要骂彩莲，也不要立即就相信他，做一件事,5646,18,194,3.0,2017-02-28 16:32:03
很多不怀好意的人诋毁彩莲，冒充彩莲说话 大家,7980,88,145,0.0,2017-02-28 19:01:43
彩莲毁了银河的广告贴子，广告发帖者痛苦难受了,8022,30,201,0.0,2017-02-28 20:09:22
买进中国银河和银行股的朋友，现在可以出来了，,22072,74,94,0.0,2017-02-28 14:42:37
彩莲告诉您：银河的股价会上20 甚至25！,47391,109,246,0.0,2017-02-25 23:29:34
昨天听彩莲的  买进吴江银行的 都赚了,11483,93,147,0.0,2017-02-28 09:47:39
601881:中国银河首次公开发行股票网下发行初步,84390,52,1883,0.0,2017-01-12 19:54:23
601881:中国银河非公开发行2017年公司债券(第一,47597,16,746,0.0,2017-02-27 17:14:02
下午涨停，拭目以待。,5108,15,130,3.5,2017-02-28 11:28:32
彩莲今日股票操作要点,9044,29,216,0.0,2017-02-28 08:58:53
彩莲特别提醒：周一不一定涨，回调买进是绝好的,14048,17,184,0.0,2017-02-26 09:51:32
持有银河股票的朋友，彩莲告诉你：稳稳地拿住吧,16359,22,258,0.0,2017-02-25 23:24:03
为什么说中长线，银河比中原更有潜力,26093,19,1280,2.0,2017-02-18 18:51:30
15.60追进来就被套，我抽自己的脸！手太贱了！,32236,42,143,2.0,2017-02-17 18:04:54
历史没有过的,6257,22,122,0.0,2017-02-27 08:31:18
虽然我发过准,1788,22,122,0.0,2017-02-27 08:31:11
中国银河后期走势已经定居,60968,1965,75,0.0,2017-02-21 10:34:58
套了我四只股票都没处去说理套的太高了！,9582,13,1080,2.5,2017-02-26 15:11:25
大家不要慌，本人今天正式入住中国银河，500万,21508,55,242,2.5,2017-02-24 12:42:58
早上给中国银河定了个小目标竟然实现了,15776,42,136,1.0,2017-02-14 11:47:25
中国银河又到加仓买入时,16826,15,120,3.5,2017-02-22 10:10:29
