标题,阅读,评论,字数,影响力,时间
炒股炒证券新股2017年上巿601881一600909一0025,12535,107,236,4.0,2017-08-31 08:21:19
基金抱团炒个股是中国式庞氏骗局，隐患危害大62,46507,53,333,4.0,2016-07-22 08:31:12
中国人寿(601628)融资融券信息(09-12),3488,5,536,0.0,2017-09-13 07:48:26
中国人寿(601628)融资融券信息(09-11),4073,6,536,0.0,2017-09-12 07:58:07
中国人寿拟参与联通混改 涨逾3%,18718,5,158,0.0,2017-08-17 09:58:31
复盘国寿参与联通混改逻辑 综合收益远超预期,59130,13,1978,0.0,2017-09-09 06:06:35
默默地看着恶庄装逼！但是我们还是继续加仓 继,4223,17,252,3.0,2017-08-11 14:33:24
8月21日收评：大盘缩量小涨，黑马股大涨,6023,5,1294,4.0,2017-08-21 16:54:25
~~ 九鼎新材 银隆汽车 九鼎佑丰 天问信息,8197,14,188,2.0,2017-07-12 12:18:38
哈哈哈！咯咯咯！抢盘了，黄金砸头！晨鸣投资价,21682,46,777,4.5,2017-03-01 20:35:22
兑现浮盈？中国人寿加快赎回公募基金,5262,4,1101,0.0,2017-08-25 09:03:56
国寿股权投资锁定六大行业 重点关注国企混改,33492,6,1648,0.0,2017-09-04 05:10:19
美国有“纽约”同时中国有“雄安”，美国有“曼,13658,33,447,3.0,2017-05-12 18:41:06
中国人寿下半年将固“稳”保“进”,7288,4,1235,0.0,2017-08-28 13:49:14
意义深远！,46216,44,2248,1.5,2016-08-09 11:22:49
中国人寿：多模式参与国企改革,14662,3,765,0.0,2017-09-01 01:53:00
8.29股金健谈：又一个板块搭上混改的便车,13448,13,657,2.5,2017-08-29 13:01:46
金融债成“功臣”：中国人寿上半年赚122.42亿,21072,12,2102,0.0,2017-08-26 06:00:16
国寿加码股权投资 定增联通浮盈50亿,38523,6,3840,0.0,2017-08-29 12:00:28
两大寿险巨头竞争“白热化”：国寿19%市场份额V,28353,11,2093,0.0,2017-08-28 01:35:29
[加油满仓]女士们先生们朋友们！战胜内心的恐惧,5966,16,415,3.5,2017-07-23 19:59:21
粤水电(OO2O6O)未来国企改革肯定潜力__________,8655,19,272,4.5,2017-07-17 13:27:08
中国人寿(601628)融资融券信息(08-25),4504,15,544,0.0,2017-08-26 10:07:01
一哥中国人寿失守一线市场 寿险多市场领先地位,63378,10,2637,0.0,2017-08-26 09:51:33
[图片],18593,27,118,3.0,2017-02-22 08:21:34
中国人寿上半年净利增17.8% 市场份额下降系主动,23546,8,1743,0.0,2017-08-26 05:15:19
中国人寿：与联通在“科技国寿”有更多合作机会,16007,11,1155,0.0,2017-08-25 20:30:51
中国人寿8月25日盘中涨幅达5%,3901,5,182,0.0,2017-08-25 11:30:00
中国人寿拟出资56亿元携手百度成立基金合伙企业,10654,10,662,0.0,2017-08-24 19:32:44
中国人寿中期股东应占净利122.42亿元同比增17.8,10350,14,876,0.0,2017-08-24 19:43:52
中国人寿提名袁长清为非执行董事,4477,8,382,0.0,2017-08-24 19:38:57
中国人寿董事长杨明生：参与联通混改收益超预期,19466,9,307,0.0,2017-08-25 11:53:17
中国人寿中期业绩发布会：上半年净利122亿 保费,34180,7,4786,0.0,2017-08-25 09:44:46
中国人寿闷声发大财 联通混改两日浮盈70.2亿元,79100,22,2317,0.0,2017-08-23 08:19:26
詹忠辞任中国人寿职工代表监事,4331,7,187,0.0,2017-08-22 17:30:16
中国人寿职工代表监事詹忠辞任,4032,7,184,0.0,2017-08-22 17:09:03
数万亿资金“向实” 保险频频“抢镜”混改大戏,110420,14,4010,0.0,2017-08-18 02:45:58
*参与联通混改就是大利好！,11322,11,259,4.0,2017-08-17 19:14:33
中国人寿(601628)融资融券信息(08-18),6614,31,542,0.0,2017-08-19 08:38:28
601628:中国人寿澄清公告,51389,12,373,0.0,2017-08-17 08:40:19
中国人寿投资中国联通混改的资金占净资产7.15%,21885,9,226,0.0,2017-08-17 13:31:59
中国人寿拟参与联通混改 投资金额占最近一期净,17158,5,229,0.0,2017-08-17 11:15:52
中国人寿(601628)融资融券信息(08-02),2850,4,532,0.0,2017-08-03 07:46:57
中国人寿(601628)融资融券信息(08-16),2310,7,526,0.0,2017-08-17 07:46:00
中国人寿：终止参与申万宏源定增 此前拟斥资150,57976,40,320,0.0,2017-08-04 19:02:04
现价28.76元，本祖师的自我介绍！,9031,13,312,4.5,2017-07-14 11:40:53
尾盘狂扫货！长城河钢联合成立100亿元基金重大,8101,73,1599,4.0,2017-07-28 20:04:49
中国人寿(601628)融资融券信息(08-11),4694,7,536,0.0,2017-08-12 07:48:50
证监会:严打利用“天价”标杆股影响市场估值，,8143,17,477,4.0,2017-06-02 10:11:19
价高没戏了明起全转买*一路一带龙头600307酒钢,25509,80,325,0.0,2017-05-02 21:01:25
第2阶剃的领涨蓝筹股600688/601985!,8617,23,204,4.0,2017-05-31 14:12:02
业绩三连增 低估值 险资追捧这26股,21131,13,1066,0.0,2016-03-28 20:57:34
中国人寿退出申万宏源定增,35311,10,419,0.0,2017-08-05 03:08:55
中国人寿终止参与申万宏源150亿定增 背后究竟是,60289,24,2166,0.0,2017-08-04 23:34:18
中国人寿现在是庄家出货中，铁证如山如图,9714,15,19,3.5,2017-06-29 22:05:20
国寿海外公司漏报减持恒盛地产信息 遭香港证监,51455,13,1026,0.0,2017-08-04 16:51:23
人兽不行了，换股马上赚回来，信者赚！,5167,10,168,3.5,2017-07-10 11:27:51
经过一轮上涨过程之后保险各股迎来短期调整，经,15285,36,271,3.0,2017-06-13 10:39:39
进场: “双重改革”受益股，社保养老金标的股,4442,15,1171,4.0,2017-07-30 09:07:26
现价28.8元，本祖师十年股海浮沉录揭秘！,5910,8,359,4.5,2017-07-13 15:55:09
保险里的垃圾股，跌的多涨的少~,8049,12,15,3.5,2017-08-01 10:39:02
众多机构快速建仓广发证券与次新高成长中旗股份,4778,16,216,4.0,2017-07-17 10:27:46
进场: “双重改革”受益股，社保养老金标的股,2609,2,1171,4.0,2017-07-29 13:26:06
中国人寿(601628)融资融券信息(07-26),3989,6,536,0.0,2017-07-27 09:14:32
中国人寿(601628)融资融券信息(07-14),6149,9,542,0.0,2017-07-15 07:48:40
中国人寿(601628)融资融券信息(07-24),3398,4,540,0.0,2017-07-25 07:48:33
中国人寿(601628)融资融券信息(07-17),3806,4,542,0.0,2017-07-18 07:46:45
总资产超3.6万亿 国寿投资重点范围划定,35806,11,1961,0.0,2017-07-28 06:23:05
中国人寿(601628)融资融券信息(07-28),3658,6,532,0.0,2017-07-29 07:47:21
广发银行IPO融资暂时中止 中国人寿认购18.7亿股,23930,9,1951,0.0,2017-07-18 01:48:26
中国人寿(601628)融资融券信息(07-25),3908,5,532,0.0,2017-07-26 07:44:41
超级短线如何玩才能赚到钱？     所谓超级短线,21688,25,1121,4.0,2017-01-29 15:07:40
众机构紧急通知除四害抛尽茅台平安万科银行!买,5274,12,178,4.0,2017-06-28 10:51:17
打王者荣耀 跟炒股其实是一样的,4273,8,2885,4.0,2017-07-05 08:43:12
[傲]漂亮50中国股市的心脏;沪深300中国股市的脊,2410,2,379,3.5,2017-07-15 21:24:08
不错！今日加仓买进,4932,8,128,4.0,2017-07-17 11:28:58
基金抱团炒个股是中国式庞氏骗局，危害大628,35182,31,301,4.0,2016-07-21 14:27:41
主力今天大跌给空仓的上车机会吧。,4381,19,147,4.0,2017-07-18 08:50:23
现价28.8元！我来啦！大家好,6756,17,140,4.5,2017-07-11 18:37:14
中国人寿208亿A股好大的盘啊。,4090,17,176,4.0,2017-07-18 08:48:45
日线周线月线都金叉中。,3245,21,129,4.0,2017-07-06 06:58:14
高位急拉升是大跌前诱多！出货是一价格区域不是,16670,19,233,4.5,2015-11-18 14:45:52
重磅：中国人寿的股价低于上市首日最低价,9995,5,1110,4.0,2017-07-05 18:27:34
中国人寿上半年原保险保费收入增长18.32%,11232,4,194,0.0,2017-07-14 18:22:46
《持有国寿的4大理由》,40452,37,233,3.5,2016-05-19 23:19:03
坚定挖潜价值投资才是财富____________________,20475,56,483,4.5,2017-05-13 14:51:40
最能套住人的几句话: 1、目前价位接近主力成本,24018,30,744,4.0,2017-02-02 15:07:21
哈哈，我又来打压了，尾盘29买入800股，所以下,2545,9,168,3.5,2017-07-14 15:02:19
人寿流通市值可让武进不锈涨过4600元以上，6038,3537,3,166,4.0,2017-07-05 09:51:04
为了打砸上正50，哥果断的高价买入2手中国人寿，,4106,5,210,4.0,2017-07-12 16:05:33
资本市场火爆 加速业绩增长,5415,7,1126,0.0,2015-08-31 15:55:33
今日关注次新股网达软件，亚振家具，联泰环保,2692,2,152,3.5,2017-07-05 10:46:10
中国人寿市值被中国平安狂甩1400亿 新总裁直面,48421,11,5430,0.0,2017-07-03 08:55:49
无良企业！蓄意重组停牌10个月！拿着股民的钱免,8250,12,137,0.5,2017-06-26 15:33:40
保险股集体回调 中国人寿领跌,32427,9,305,0.0,2017-06-20 11:38:40
大方向不能迷上善若水，利益国家利益人民为上首,48128,49,176,3.5,2015-08-17 12:29:36
逢回调买入漂亮50和白马股，满仓坚定持有再创新,5016,11,158,0.0,2017-06-16 09:00:33
反正你们加不加仓我不管，我肯定是尽全力加仓柳,2635,32,191,3.0,2017-05-20 13:55:27
601628:中国人寿2016年年度A股利润分配实施公告,46438,8,1753,0.0,2017-06-11 14:03:17
江山如此多骄 引无数英雄竞折腰...,9627,22,395,4.0,2017-05-26 10:12:17
四家保险為何要买中国人寿...,49172,85,443,4.0,2017-01-11 11:16:06
这是100倍杠杆来临了吗？,6404,20,125,3.0,2017-06-08 14:37:13
看过珠海港，你如何想？,3222,17,132,2.5,2017-06-08 10:46:04
逢回调买入漂亮50中国人寿，满仓坚定持有再创新,4349,19,158,0.0,2017-06-07 17:51:44
可以有求必应,7669,49,122,0.0,2017-06-02 17:05:07
散户接盘找死！,6482,70,124,0.0,2017-06-01 20:36:03
抄底国家队持仓15亿被套仅13.8倍市盈率小盘高成,5130,8,442,3.5,2017-05-26 14:03:43
对不起了各位朋友，人寿今天冲高回落的原因，是,8026,7,223,0.0,2017-05-31 10:49:32
国家队把庄家洗了[大笑][大笑][大笑][大笑][大,3213,21,146,3.0,2017-05-25 11:54:52
烂透法规与监管却让券商成替罪羊！年年倒数有反,4379,14,251,4.0,2017-05-10 12:54:53
清仓，一股不留！,1635,11,126,4.0,2017-05-24 12:35:22
中国人寿认购金融街CMBS 支持首都核心功能区建,40358,12,959,0.0,2017-05-18 16:26:27
中国人寿新的一轮上涨启动,13391,67,75,2.0,2017-04-27 12:43:10
卖早了吗,4550,20,118,0.0,2017-05-25 17:53:08
中国人寿(601628)融资融券信息(06-01),6200,5,530,0.0,2017-06-02 07:51:33
判断：肯定又暴跌收大阴线无疑了呀一一一一一一,96431,233,216,4.5,2015-11-16 10:24:13
判断：尾盘肯定又暴跌收大阴线无疑了一一一一一,47414,91,228,3.0,2015-11-17 14:20:19
证监会：请依法常态化监管！查处庄操纵股价的不,40881,40,346,3.5,2016-08-17 10:06:54
宁波港601018重大事项复牌联保险公司,102965,102,96,4.0,2016-04-07 13:59:32
继续给老子拉啊,4727,32,7,2.5,2017-05-24 09:52:01
告别2016，耕耘2017,71288,166,125,4.0,2016-12-30 15:40:11
保险股持续上涨 中国人寿涨近4%,17004,7,196,0.0,2017-05-10 11:43:36
601628:中国人寿监事会关于2016年度会计估计变,4631,4,181,0.0,2017-03-23 19:59:10
中国人寿(601628)融资融券信息(05-12),4974,4,518,0.0,2017-05-13 07:56:00
紧急通告：立即抢购处于历史低价的金钼股份6019,46646,38,294,2.5,2016-01-22 13:47:47
中国人寿有一宗大手成交  涉资2，618万元,5156,3,174,0.0,2017-04-26 15:59:28
受累投资收益不佳 中国人寿净利润下降45%,8845,6,1502,0.0,2017-03-27 06:44:53
雄安魔力大中国人寿30亿入股京能电力,44604,38,581,0.0,2017-04-12 15:06:11
两会行业焦点：两会关注金融 促进行业规范发展,35950,10,2129,2.5,2017-03-14 09:13:48
中国人寿举牌 30亿入股京能电力,20994,12,2368,0.0,2017-04-18 11:13:59
称做善意投资人 国寿30亿元成京能电力二股东,18944,12,1487,0.0,2017-04-20 05:21:17
更不值得提倡,2874,13,122,0.0,2017-04-12 14:25:19
在昨日破位下杀后,3702,31,126,0.0,2017-03-31 18:07:19
国寿平安谁成“个险一哥” 2017将是关键一年,18983,7,1753,0.0,2017-03-29 04:15:35
增值额可达2142.88万元,3222,13,79,0.0,2017-03-19 05:48:25
外围大跌，人寿又有低吸机会,21342,34,188,4.0,2016-09-14 09:16:39
业绩断崖式下滑 国寿全牌照“过冬”,24484,39,2683,0.0,2017-02-18 02:25:38
本周113亿资金南下扫货 中国人寿成“新宠”,22518,6,2108,0.0,2017-02-12 10:39:09
中国人寿保险云南电话销售违法欺骗投保人,9722,5,478,0.0,2017-02-10 11:13:20
举牌已成往事，险资几多风雨,16852,15,2981,0.0,2016-12-13 13:32:46
国寿举牌首秀  斥150亿自有资金持股申万宏源10.,30218,10,850,0.0,2017-02-03 13:48:36
601628:中国人寿2016年年度业绩预减公告,40854,6,701,0.0,2017-01-25 16:37:33
国寿养老与中国建设银行联合首推职业年金数据交,17179,11,831,0.0,2017-01-24 16:23:28
熊市阶段的每一次反弹都是想方设法将筹码交给别,72206,50,176,4.0,2015-09-18 10:39:53
危机模式机会难得，抄底人寿,15890,21,368,0.0,2016-12-16 22:51:01
【讨论】保险股强势崛起 单骑救主的好戏火爆开,11891,5,4347,3.5,2017-01-13 11:03:45
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,31802,26,365,4.5,2015-09-11 10:58:04
中国人寿0105 隔行评论，21:30截止,11187,86,80,4.0,2017-01-05 08:54:44
當人壽利空負面消息不斷   股價也就見底了...,22517,48,236,4.0,2016-11-06 15:15:47
证监会：请依法监管！查处庄操纵股价的不法行为,14356,17,350,3.5,2016-08-09 14:48:49
【讨论】保险股强势爆发 主力为何突然大举抢筹,16886,3,4660,4.0,2017-01-03 10:12:57
盘点2015，投资2016,256786,418,125,4.0,2016-01-02 21:27:22
女同学再次来电（柳工15%了）,7374,15,110,2.5,2016-12-15 14:45:37
知识是从刻苦劳动中得来的，任何成就都是刻苦劳,4465,48,162,2.5,2016-11-24 20:27:27
今天是野蛮人在拉升么[大笑],4084,0,134,3.0,2016-12-09 11:10:43
各位改投中航地产！,3771,0,128,0.5,2016-12-08 18:05:21
我们最值得自豪的不在于从不跌倒，而在于每次跌,5683,58,170,1.0,2016-06-24 21:41:51
时间、价格、量能三方共振效应，强势拉升,13573,21,142,0.0,2016-11-21 16:07:08
万手买单扫货国寿180秒涨停 超级主力卖萌蓝筹股,134803,153,3059,0.0,2016-11-22 05:49:07
无论你觉得自己多么的了不起，也永远有人比你更,4984,68,158,0.0,2016-06-24 21:43:54
保险AH股双双暴涨蹊跷 A股板块新增流入资金仅2.,49609,8,1123,0.0,2016-11-21 16:37:06
--关注国际视野中的民族品牌，六年零涨幅,84041,145,1164,3.5,2016-07-11 17:10:33
24.99融券成功，准备发财啦！,6548,12,154,3.5,2016-11-21 10:39:42
【讨论】保险股强势大爆发 现在该不该上车？,23438,11,4312,4.0,2016-11-21 10:09:34
沪指走强再创十个月新高 保险股和高送转概念大,53077,130,1027,5.0,2016-11-21 09:51:48
昨天入的500手中国人寿 希望今天有个交代,7349,8,152,3.5,2016-11-08 11:33:51
古市已经人老珠黄，黄昏昏,3064,14,134,0.0,2016-07-29 06:59:54
中国人寿日子难过:净利腰斩份额缩小 两年曝4起,21919,59,3320,0.0,2016-11-03 07:56:55
从来不跌倒不算光彩，每次跌倒后能再站起来，才,9624,67,168,1.5,2016-06-24 21:41:21
想过去是杂念，想未来是妄想，最好把握当下时刻,9206,58,156,0.5,2016-06-24 21:38:36
好当家：直销牌照即将下发，只卖3.89元,21585,52,91,4.0,2016-09-28 20:22:48
不用犹豫，换3.61元的石墨烯，锂电池一一大东南,9773,22,158,4.0,2016-10-28 12:34:46
抛！供给侧改革消过剩产能去库存必增金融业呆坏,63397,58,163,4.0,2016-01-12 10:12:23
抛！供给侧改革消产能去库存必增加金融业呆坏帐,52764,49,162,4.0,2016-01-12 10:15:57
中国人寿前三季净利润下滑60% 投资收益下降逾三,22797,6,1893,0.0,2016-10-28 00:22:04
中国人寿三季报净利下降六成 证金公司增持,13330,18,509,0.0,2016-10-27 17:38:19
换3.24元的一一阳煤化工[胜利],12153,28,140,4.0,2016-10-21 11:48:45
李嘉诚200亿出售浦东世纪汇广场 中国人寿接盘,22214,6,1094,0.0,2016-10-26 23:20:25
稳操胜券中海科技仟源医药操牛组合短线翻番41元,29262,38,277,4.0,2016-09-14 14:24:48
远兴能源:开始填权，只卖3.09元,7487,7,85,4.0,2016-10-18 11:28:25
601628:中国人寿2016年第三季度业绩预减公告,21731,6,706,0.0,2016-10-18 16:14:30
中国人寿：鄂武商A000501业绩艳极八方，每股收,23720,15,113,4.5,2016-08-25 09:50:07
国寿全面接棒广发行 董事会席位将增至1/3,30366,5,2675,0.0,2016-10-01 23:41:24
个险、银保管道双重发力,39192,3,1135,0.0,2016-09-30 18:03:41
中国人寿有一宗大手成交 涉资3181.6万元,8693,5,177,0.0,2016-09-08 12:16:23
国寿A 特殊的结构，值得收藏,16242,22,430,4.0,2016-08-05 12:16:04
国寿上半年净利大幅下滑67%  券商称其下半年也,23314,7,2452,0.0,2016-09-01 00:59:31
601628:中国人寿2016年半年度报告,16618,10,1960,0.0,2016-08-25 17:47:46
中国人寿上半年盈利103.95亿 证金增持,27691,3,1310,0.0,2016-08-26 07:16:39
中国人寿上半年净利润近104亿元 同比下降67%,17697,7,577,0.0,2016-08-25 19:58:49
中国人寿(601628)融资融券信息(08-22),4017,5,528,0.0,2016-08-23 07:42:44
学会三招和“踏空”说不 高位买入的筹码深套后,4506,4,2880,0.5,2016-08-13 05:20:05
!!!!!**!!!!判断：庄家又在出货肯定又是暴跌收,18891,38,220,3.0,2015-10-21 13:44:04
中国人寿(601628)融资融券信息(08-09),4297,4,516,0.0,2016-08-10 07:42:32
中国人寿(601628)融资融券信息(08-02),5575,4,516,0.0,2016-08-03 07:44:40
中国人寿料上半年净利同比降65%-70%,11434,9,252,0.0,2016-07-29 18:13:13
年收入超高供给侧水泥板块将轮动为市场热点,37848,59,2795,3.0,2016-03-18 09:42:32
保监会批复中国人寿增持广发银行,20256,5,498,0.0,2016-07-04 13:22:45
中国人寿易跌难拉600802仅其1毛8分可翻59倍到64,52558,75,870,4.0,2015-12-22 21:42:37
中国人寿一季度净利下滑57%,28242,6,681,0.0,2016-04-29 07:35:56
近几日可关注的几只不错个股加明日操作策略,19726,28,150,2.5,2016-05-10 16:38:12
万宝之争 并不是自有资金 而是融资加杠杆增持为,7264,8,220,3.5,2016-07-10 12:56:03
中国人寿上半年保费收入2926亿元,18140,4,171,0.0,2016-07-14 19:28:21
601628:中国人寿保费收入公告,21488,3,381,0.0,2016-07-14 16:21:23
中国人寿(601628)融资融券信息(07-07),5654,5,522,0.0,2016-07-08 07:43:16
中国人寿增持广发银行股权获保监会批准,27233,13,1097,0.0,2016-07-04 13:33:45
中国人寿(601628)融资融券信息(07-05),3346,3,522,0.0,2016-07-06 08:05:25
中国人寿员工买卖股票非法获利119万 终审获刑5,14636,21,1229,0.0,2016-06-08 16:29:24
国寿A实际流通股6亿左右,14607,34,374,4.0,2016-05-10 17:52:49
中国人寿福建连吃十罚单 违法虚构保费数据,12495,22,1778,0.0,2016-05-11 11:15:45
中国人寿前4月保费收入约2236亿元,8240,15,180,0.0,2016-05-16 17:01:53
不亚于降杠杆清配资的利空！保监会召开险资风险,18230,19,304,4.5,2015-12-29 13:50:51
别买入！耐心等待融资盘被强平爆仓时抄底不迟62,29846,29,160,4.0,2016-01-14 13:32:20
此股本月剩下时间补跌，下月破20元止跌。 下波,1643,6,181,4.5,2015-09-23 23:30:15
利空！保监会叫停1年期理财型保险产品 1-3年产,17901,20,415,4.5,2016-03-21 07:29:15
蚂蚁金服B轮融资45亿美元 中投海外和建信信托参,26345,4,284,4.5,2016-04-26 13:20:16
中国人寿一季度净利润预减55%至60%,11721,13,265,0.0,2016-04-20 17:10:40
寿严重低估的中国股市将会合力拉出一波具特色气,23552,17,200,3.0,2016-01-24 15:30:05
601628:中国人寿保费收入公告,20903,5,381,0.0,2016-04-15 16:18:29
险资去年四季度重仓新进154只个股 4股涨幅超20%,44079,16,1035,0.0,2016-04-14 01:07:43
保监会约7家保险公司“喝茶” 为何有5家都是“,257247,131,1772,0.0,2016-01-20 22:24:52
中国保险行业年度全景报告(2016版),34946,7,5241,4.0,2016-04-12 11:06:21
非洲人的儿子大海你欠人寿几个涨停板！,13370,17,133,3.5,2016-01-18 18:38:25
中国人寿去年利增7.7% 拟10派4.2元,19077,10,406,0.0,2016-03-23 18:07:53
险资2月份密集调研17家上市公司 计算机行业最受,188197,30,1151,0.0,2016-02-25 00:42:17
险资去年四季度新进32只个股 地产蓝筹股成香饽,48549,62,1186,0.0,2016-03-17 00:54:03
专家：权重搅局成瘾市场更“不可捉摸” 操作难,13262,24,978,0.0,2016-03-16 03:33:47
601628:中国人寿保费收入公告,40645,4,381,0.0,2016-03-15 16:20:08
给新主席出点建议,17382,21,1227,4.0,2016-02-22 17:20:40
险资重点调研钢铁行业,33359,8,735,0.0,2016-03-14 09:32:48
险企加速布局金控平台 大宗收购银行股权已达6起,86176,23,1991,0.0,2016-03-08 02:38:09
中国人寿成广发银行第一大股东,16334,8,2547,0.0,2016-03-09 03:54:13
中国人寿收购广发银行事件点评：牵手银行，各取,44146,6,1619,0.0,2016-03-03 15:52:36
1.01倍市净率接盘广发银行 中国人寿这桩买卖不,25722,11,1823,4.0,2016-03-02 15:32:58
公司跟踪报告：中国人寿收购广发银行点评-金控,30550,3,1326,0.0,2016-03-01 15:31:52
中国人寿斥233亿收购广发银行股份 成为其单一最,47266,18,846,0.0,2016-03-01 03:46:35
中国人寿233亿增持广发银行 成单一最大股东,53502,7,1702,0.0,2016-03-01 05:03:45
601628:中国人寿收购广发银行股份有限公司股份,121392,25,1951,0.0,2016-02-29 18:37:30
中国人寿拟233亿收购广发银行23.686%股份,43445,29,894,0.0,2016-02-29 19:57:40
险资凶猛 2016还有哪些房企可能被盯梢？(名单),175345,74,5287,0.0,2016-01-31 08:41:26
基本面表现优异，新业务价值增速超预期,13741,7,1109,0.0,2015-08-27 13:53:45
寿险龙头发力，保费价值双丰收,11925,8,1066,0.0,2015-08-27 18:38:18
点评：稳健发展的行业龙头,22090,24,1155,0.0,2015-08-29 16:52:12
保险股迎来中期布局机会 大数据揭秘谁是主力最,104111,23,1539,0.0,2016-02-23 16:44:50
【讨论】人寿涨停，其他股吓得直跌？！,50584,13,4430,4.0,2016-02-22 14:09:30
保险股午后大涨 中国人寿涨停,20141,4,307,0.0,2016-02-22 13:55:35
请给我一个持股的理由吧？！跪求！！！,13432,21,547,4.0,2015-09-17 11:37:24
中国人寿1月保费收入1238亿同比增长44%,16575,15,203,0.0,2016-02-19 23:13:53
601628:中国人寿保费收入公告,53150,20,381,0.0,2016-02-19 16:47:08
险资举牌专业户1月份各自密集调研 17股惹举牌遐,140356,8,1477,0.0,2016-01-27 22:46:55
130亿认购邮储股份，保险销售投资双获益,36422,8,1080,0.0,2015-12-11 16:45:16
寿险龙头优势显，创新发展助腾飞,12474,8,797,0.0,2015-08-27 10:28:30
中国人寿去年净利预增5%至10%,14088,6,1001,0.0,2016-02-01 03:37:44
2015年业绩预报点评：准备金折现率假设变动致业,31856,3,1400,0.0,2016-02-01 15:03:42
601628:中国人寿2015年年度业绩预增公告,32202,9,717,0.0,2016-01-29 16:06:52
今日前一小时成交-151105,11564,42,127,4.0,2015-11-05 11:14:26
大海bb 从去年12月就开始唱空人寿,16356,70,130,4.0,2015-11-17 17:47:03
打新错过抄底机会，下一次打新又会如何？,23104,67,131,4.0,2015-12-04 12:13:47
大涨大跌，股市活跃，我喜欢,4492,21,125,4.0,2015-10-21 15:10:02
大海BB 多努力，高抛后还要低吸,10162,72,128,4.0,2015-10-12 11:39:43
保监会约谈7家保险企业 从源头收紧举牌“弹药”,30380,19,2295,0.0,2016-01-21 07:54:45
