标题,阅读,评论,字数,影响力,时间
社会欠了应该还给浦发的 64% 的涨幅 ! ! !,140151,428,498,3.0,2017-08-30 10:17:52
浦发银行(600000)龙虎榜数据(09-27),23904,24,454,0.0,2017-09-27 16:33:22
浦发上次调整到12O天线附近止跌企稳，今天是否,6891,36,221,3.0,2017-08-23 01:25:22
楼市热钱、道琼斯热钱、社保热钱，三股洪流涌向,4499,36,218,3.5,2017-08-22 12:17:22
中报速递贵阳银行2017年上半年盈利19.02亿元，,6654,41,148,4.0,2017-08-29 09:28:07
浦发银行  12.40左右地板价 机会给有准备人大举,10305,20,28,3.5,2017-08-25 08:55:16
为什么买浦发的人都强调自己是长期价值投资、长,13046,18,280,4.0,2017-09-17 00:20:21
2017--2019财年浦民兴净利润总额谁将领跑？,19114,26,363,4.0,2017-05-01 14:20:51
我持有的两只股票都是低于净资产，将准备第三只,14752,22,377,4.0,2017-09-24 20:34:00
三个月时间浦发不升不跌,116110,593,135,2.0,2017-08-04 16:16:56
浦发银行(600000)融资融券信息(09-20),7831,8,542,0.0,2017-09-21 07:36:51
我持有浦发不会比这里大部份人少，且满仓满融 1,20982,24,195,4.0,2017-09-21 20:43:38
今天成交，12.8元买入2100股成交了，12.9元卖出,12139,19,182,2.0,2017-09-22 14:31:20
浦大娘真滴让生命叹息，移动气怒，小伞天天化气,21952,58,186,3.5,2017-09-22 11:13:58
个人感觉 未来5年内 会出现30倍市盈率的全国性,13841,45,168,3.0,2017-09-23 19:49:35
散户必看炒股格言和现金策略！ 孙子云：先立于,47626,90,715,4.0,2017-04-18 07:37:47
月线圆弧顶，真漂亮。[微笑],4084,0,134,3.5,2017-09-08 11:01:04
老谷，是不是主力机构盯上你了，,16528,19,152,4.0,2017-09-11 14:43:18
换哦！煤炭行业中的茅台业绩增长超十倍！,14098,127,516,0.0,2017-07-19 13:20:13
闲聊,12740,19,263,3.5,2017-09-13 22:15:39
浦发银行(600000)融资融券信息(09-18),7881,5,544,0.0,2017-09-19 07:45:05
银行要来了，大家让让。[大笑],22208,189,136,0.0,2017-07-19 10:11:47
《故事銘》,6376,4,213,3.5,2017-09-21 19:11:27
请高手小秘书预测下浦发啥时涨停？,17430,34,178,4.0,2017-09-11 09:06:57
招行中国平安调整结束之时就是大盘上3400点之日,7554,15,165,4.0,2017-09-19 13:17:25
满仓收藏买特大黑马603879永悦科技=俺美元指数,4826,32,194,4.0,2017-08-23 10:12:09
呵呵，股癫今天再度满仓浦发，帮助各位锁仓四万,8264,30,171,3.5,2017-08-16 19:32:46
建议买进浦发银行，长线持有。,8435,36,203,3.5,2017-09-06 07:58:49
牛至 人工智能三驾马 汉王科技靠脸吃饭 科大讯,5869,32,318,3.5,2017-08-19 12:12:46
浦发银行应该有大利空，股价加速下跌到9元低吸,6373,34,95,3.0,2017-08-23 06:13:50
嘉欣丝绸总分红率远高过贵州茅台！,5466,37,292,3.5,2017-08-29 00:54:46
回顾一下最近发的帖,2847,31,238,3.5,2016-04-20 13:24:16
看懂万达富力中渝们的海外投资逻辑，也就读懂了,5008,34,220,3.0,2017-08-24 21:47:12
如果浦发半年报业绩不好，则最近走势是否说明信,6749,36,198,3.0,2017-08-22 10:49:40
大金融转眼流神创,4279,32,126,3.5,2017-08-15 14:34:40
中美股市跷跷板！中国股市又牛年！,6318,36,16,3.5,2017-08-11 11:15:44
浦发银行，银行股中的的垃圾战斗鸡。 没有第二,6359,34,106,3.0,2017-08-25 09:56:14
星期一还是不乐观，12.77,9052,39,219,4.0,2017-09-02 11:57:06
永悦科技会超俺20元下买如通涨过57，牛，动山，,3796,30,121,4.0,2017-08-30 11:00:41
从现在改革.社会..到你的身边你怎么看目前的 银,7298,41,162,3.0,2017-08-30 15:56:50
2016年净资产12.31元 2017年1季度5毛 2季度少说,6174,38,212,3.0,2017-08-17 11:22:33
生意难做，卖公司，买浦发银行，躺着挣钱。,7404,34,150,2.5,2017-08-29 00:12:46
浦发全面倒退 任何的自我安慰都是毫无意义的 浦,5995,44,234,2.0,2017-08-30 09:48:49
浦发银行最差的银行股,5745,40,71,2.0,2017-08-31 10:55:22
浦发银行对公业务饥不择食。连乐视这种烂货也要,4691,34,97,3.0,2017-09-03 22:12:39
大盘短期回调，会大暴跌？,4518,36,125,4.0,2017-09-01 09:33:35
戏说,12145,30,353,3.5,2017-08-19 23:12:25
今天肯定洗掉一大批人，今天有人不断扫货。,5827,32,155,4.0,2017-08-30 11:32:08
今日鸡蛋期货大幅上涨5%,2292,30,124,3.5,2016-04-20 10:35:45
好久没发贴了，因为除了银行股没有投资其他，现,6546,39,391,3.5,2017-09-05 16:38:18
煤业ROE高%又无像银行回头提几百几万亿坏帐;现,4215,35,214,3.5,2017-09-02 15:31:18
如果明天机构没瞎眼的话 浦发应该涨停的！ 业绩,7515,33,194,3.0,2017-08-29 19:36:47
上海国际是如何套利,9165,30,328,3.0,2017-08-17 20:59:50
什么价格都不卖,7994,33,201,3.0,2017-08-25 19:17:02
12.59我清仓了。亏损6%。,7213,45,145,1.0,2017-08-23 18:21:11
浦发，600668尖峰集团（一颗巨大的红宝石） 600,5617,34,364,3.0,2017-08-18 14:54:24
[特色数据]漂亮50英豪300必将疯狂展我中华5千年,10837,11,3283,3.0,2017-06-12 08:48:23
有谁想跟我赌浦发输，就别躲躲闪闪。,48693,223,130,3.0,2017-09-15 20:40:05
明年上半年上证大盘有可能上5000点，我想看看浦,6935,26,31,3.0,2017-08-25 14:47:47
浦发银行(600000)融资融券信息(09-11),6815,3,550,0.0,2017-09-12 07:36:06
看卖4卖5啥意思,5799,8,268,4.0,2017-09-20 10:36:51
水军,5230,9,229,3.5,2017-09-19 18:00:48
不差也不好,3814,19,120,3.5,2017-08-29 22:13:20
孔乙己一到店，所有喝酒的人便都看着他笑，有的,10154,19,428,2.5,2017-09-16 11:38:25
请教:现在国内小康版的财务自由要收入多少？,30198,119,219,3.0,2017-01-13 12:40:40
如何识别见底和见顶的信号？,25427,38,1349,4.0,2017-07-08 16:44:11
银行集体提前入冬？！ 五大行加招行K线形态不妙,21029,91,195,2.0,2017-09-14 16:11:35
这就是无形之手,7528,6,7,3.5,2017-09-18 09:55:13
第410期，浦发银行示范帐户，今年盈利104323元,7467,13,338,2.0,2017-09-18 08:41:00
你知道浦发的净资产是多少吗。12.83,12028,16,193,4.0,2017-09-17 18:22:25
茶农都不喝自己种的茶,7728,13,165,4.0,2017-09-17 22:12:41
沪H 我量你不敢赌。别到时候，怪我骂你！,9413,15,132,3.0,2017-09-15 20:55:28
投资投机说法,44714,270,170,3.0,2017-09-10 20:47:25
秀美花城，流光溢彩。,7511,17,130,3.5,2017-09-16 22:29:59
转雪球大V 挫败感 在中国恒大和融创中国等内房,8835,24,340,3.0,2017-09-15 18:43:12
次新股0.98元业绩股价不到10块仅此1家江苏银行,39294,91,184,2.5,2017-04-27 20:50:39
光头阳，不错,24292,91,124,3.5,2017-09-12 15:05:58
都害怕银行股的坏账,20825,63,166,3.0,2017-08-29 21:03:47
最近买了一些港股，说说我对港股的看法,7441,15,510,3.0,2017-09-13 18:56:42
看图说话,7476,38,118,3.5,2017-09-13 18:11:10
这才叫操盘,21641,59,117,3.5,2017-09-14 10:15:41
羞答答，红着脸持有浦发。呵呵，我本初心来投资,7889,128,210,3.5,2017-05-06 21:24:20
请问2017年至今发了多少家股票？？12.83,7457,13,185,4.0,2017-09-16 10:35:54
睡醒了！,3969,20,118,3.0,2017-09-05 10:51:46
瞎说说大盘,13143,30,120,3.0,2017-09-02 06:02:00
下周一东珠景观可能开板，届时会有4，6万元現金,9928,26,200,0.0,2017-09-10 11:04:33
上证综指月K线突破所有均线,7988,8,133,4.0,2017-08-28 15:39:19
一大批千万亿万大户守在浦发兴业等吃落地桃子，,8478,10,144,4.0,2017-09-04 19:28:28
单项选择还是复选？13.03,17238,59,231,4.0,2017-09-10 15:45:36
浦发银行6元附近见底，现在勿追！！[傲][傲][傲,20611,40,100,0.0,2017-06-12 20:38:39
浦发银行(600000)融资融券信息(09-08),11245,3,554,0.0,2017-09-09 07:36:31
炒股炒2017年证券新股601881一600909一002500另,16771,107,240,4.0,2017-08-31 08:03:25
核心内参泄露（002199东晶电子）要大涨,9141,54,291,2.5,2017-09-11 17:06:55
基于以下二点，清仓浦发银行。,52593,126,440,3.5,2017-04-05 14:09:25
抛！经济恶化，拉股价，用人性贪婪，忽悠股民在,22819,32,357,4.5,2016-01-29 14:13:16
信则有，不信则无,7102,6,125,3.5,2017-09-12 10:50:29
[兴奋]女士们先生们朋友们：中国漂亮50是一次惊,12024,16,1740,3.0,2017-06-13 08:32:55
主力操盘实力就是高！--写在收盘前。,257786,759,269,0.0,2017-07-14 12:36:07
用13.15压单2万手收集筹码,8384,9,210,4.0,2017-09-11 11:21:22
银行增长第一股，中期增长17.03% 南京银行,8514,10,189,3.5,2017-08-25 13:43:23
洋爹爹说了小招是垃圾,10038,17,130,3.0,2017-09-07 19:13:16
另类浦发，古怪浦发，傻强浦发。浦发会涨停，浦,25097,32,186,3.0,2017-09-08 18:20:23
我想为初一年级选一首班歌，有何建议？,8492,21,152,4.0,2017-09-09 11:14:24
老谷如何看浦发与招行股价相差一倍？？,17389,28,196,4.0,2017-08-29 21:08:25
我一直都是一个人在战斗。你们团伙吗？,11124,22,390,4.0,2017-09-09 10:52:49
浦发银行(600000)龙虎榜数据(09-08),38066,32,453,0.0,2017-09-08 17:00:35
今天开始,14004,19,118,3.5,2017-09-08 10:42:19
目瞪口呆了,27691,84,121,3.5,2017-07-17 11:50:57
我的生意大不如前了,8155,48,135,0.0,2017-08-28 19:50:02
继续加仓多50万股中国信达。,9305,13,153,4.0,2017-09-08 11:37:31
浦发银行，交通银行，民生银行，三个股票的股值,23218,34,401,2.5,2017-08-29 20:18:23
浦发银行下调优先股强制转股价格,18756,7,1194,0.0,2017-09-06 08:18:01
老谷你到第几级，财务自由新解认同否？,11559,24,261,4.0,2017-09-07 09:12:42
浦发银行(600000)融资融券信息(08-29),5873,4,548,0.0,2017-08-30 07:36:20
笑谈浦发与招行2017年中资产质量,31521,56,3794,2.5,2017-09-03 15:34:14
增发结束了，今天买100万股浦发玩玩,17010,23,129,4.0,2017-09-06 14:26:07
我所见的与你所见的是否一致？12.96,7466,7,261,4.0,2017-09-06 22:18:26
向老谷交代一下，打了个五折。12.96,9979,20,190,4.0,2017-09-06 15:32:52
浦发今天收盘如收13以上，明天必给你好看,11647,14,143,4.0,2017-09-06 11:06:43
600000:浦发银行非公开发行普通股股票发行结果,45575,13,1862,0.0,2017-09-05 19:05:58
Qi1688前辈请进，有劳指点。 现价12.5元买入浦,72878,236,353,1.5,2017-08-21 10:30:20
浦大娘炒菜～不放盐,10730,17,122,3.5,2017-09-05 17:08:48
浦发的上涨使我有点不踏实。13.03,13423,20,155,4.0,2017-09-05 15:26:35
148亿只够浦发糊一年多，2019年将再次增发！,8602,6,211,4.0,2017-09-05 23:41:48
为了今天的11.88元.可谓用尽了招数,17883,31,201,4.0,2017-09-05 20:51:34
富得占比降为19.81%，也得加点仓呀。,11908,43,150,3.5,2017-09-05 21:45:33
浦发信用卡半年营收赶超去年全年,11469,6,2095,0.0,2017-09-05 04:59:10
本年度截止目前已净资收益率64.5%,15878,38,144,4.0,2017-08-29 10:45:52
难不成这个月也不用看浦发？12.72,10450,18,176,4.0,2017-09-04 11:07:26
那个啥 闲庭信步YW3...自己不赚银子怪 散户买多,7833,26,164,3.0,2017-09-04 20:01:04
真是见鬼了，平安银行这垃圾都涨上去了，这傻强,9206,35,172,3.0,2017-09-04 15:00:17
涨一分钱也不错啊。看我的。,7965,27,166,4.0,2017-09-04 16:41:18
千万大户在浦发特别多，小蟑螂你不该去奏热闹,6748,11,134,4.0,2017-09-04 19:22:47
巴菲特5分钟看懂财报就买，有人多年看不懂,6436,21,243,4.0,2017-09-04 11:28:42
朋友是数学老师近几年也迷上股票，虽沒赚多少，,102747,203,360,3.0,2017-06-01 19:24:40
破天荒买了破净地产股世茂股份玩玩,15243,55,128,4.0,2017-08-25 13:23:49
这里的黎明静悄悄,8623,18,189,3.0,2017-09-02 16:31:43
阿里爸爸毁了基础经济，余额宝提高了基础利率。,22650,100,154,3.0,2017-08-12 20:11:27
浦发在吞对公业务的苦果！,20998,54,134,3.5,2017-08-29 19:49:35
哈哈，,14557,54,121,4.0,2017-09-01 10:45:51
浦发银行起诉酷派：要求补足保证金8996.7万元,25126,8,1177,0.0,2017-08-22 13:27:53
信贷人员36万个小时的工作AI几秒内完成,9137,21,2517,4.0,2017-08-21 19:07:02
浦发银行走的像小秘书一样猥琐,17406,46,14,3.0,2017-08-25 14:37:05
我近期融资买进的几只股,21611,36,350,4.0,2016-07-14 08:46:01
这个比较直观点，它们能领先浦发这么多吗？12.9,16440,20,184,4.0,2017-08-29 23:16:59
刚才在中国信达溜了一下，买点中国信达。12.78,7212,11,154,4.0,2017-08-31 10:18:38
浦发和民生被资金抛弃，出大问题了,36964,85,166,3.0,2017-08-25 10:53:10
买不起房就租房,13431,64,136,3.0,2017-08-25 20:28:25
这一波，12.4见，要加仓的等着。,22804,36,144,3.0,2017-08-04 22:29:50
1个月内见到22元,16457,20,128,3.5,2017-08-25 21:29:30
浦发银行不良率跳涨至2.09% 高管称“今年就是要,40329,10,1206,0.0,2017-08-29 23:02:06
不管是过去还是现在,13755,40,162,3.0,2017-08-29 20:22:47
600000:浦发银行2017年半年度报告摘要,33425,3,1214,0.0,2017-08-29 19:15:23
中报速递：浦发银行2017年上半年盈利281.65亿元,26679,6,233,0.0,2017-08-29 20:01:08
逾期,8250,21,398,3.0,2017-05-29 11:03:59
600000:浦发银行2017年半年度报告,36418,10,1307,0.0,2017-08-29 19:18:14
浦发银行：上半年净利同比增5.21% 证金公司小幅,34492,7,276,0.0,2017-08-29 19:45:48
坐等浦发兴业中报，呵呵,12664,11,195,3.0,2017-08-29 16:52:06
诸位午饭吃的神马？,13439,42,264,3.5,2017-08-24 12:36:55
今晚应该增发了，不然下周出中报了,20209,51,130,3.0,2017-08-24 15:01:44
谁高价抢了我的筹码？12.78,17360,34,154,4.0,2017-08-25 14:58:17
猜浦发半年报业绩 1.048元。12.51,22907,29,191,4.0,2017-08-20 22:29:43
今晚会出公告，已增发完成？12.84,15419,22,163,4.0,2017-08-28 12:53:15
[爱心满仓]女士们先生们朋友们！战胜内心的恐惧,4145,13,414,3.5,2017-07-23 18:49:53
还要黑银行业吗？天快亮了,10249,13,201,4.0,2017-06-28 05:19:45
小秘书你闭嘴，不许叫了,31218,70,132,0.0,2016-12-13 02:27:12
与股友们讨论一只股票。说明我不持有。12.78,8334,46,242,4.0,2017-08-27 19:47:44
没有怀疑.只有唯一==2018年7月之前 上证指数途,22171,73,180,3.0,2017-08-19 11:54:45
对于定增价格原则的理解,10389,25,160,0.0,2017-08-26 14:22:30
浦发会在利空打击下逐步崛起？会是例外吗？,17789,27,386,3.0,2017-08-25 20:44:24
请问要持有多少股浦发才能在浦发吧里算是中等位,12952,30,206,4.0,2017-08-26 12:36:07
如果你连现在是 牛市还是 熊市 都看不懂 那么你,12537,57,214,3.0,2017-01-09 20:03:21
浦发银行长期在净资产以下运行绝对是奇葩（823,17857,12,267,4.0,2017-08-23 07:26:17
12,7003,18,114,3.5,2017-08-26 12:23:30
小秘书，别叫了,7068,8,124,2.0,2017-08-16 16:17:07
溅人小秘书就是煽情,5238,7,126,3.5,2017-08-25 15:27:36
奇葩，招行1换2还有余,6562,4,245,3.0,2017-08-25 14:43:17
又到黑色星期五了，12.47,12598,41,136,4.0,2017-08-24 21:15:13
中国人寿2017年半年报令人大跌眼镜！,8885,15,383,4.0,2017-08-24 21:32:35
不发已经连续19天净流出18亿了，谁在抛？会不会,5886,13,220,3.0,2017-08-24 21:39:47
满仓满融浦发者现已动弹不得，主力完全掌握主动,10032,14,223,4.0,2017-08-24 13:53:44
招商银行 H股行情 27.850  1.350  5.09%,5713,11,30,4.0,2017-08-24 13:55:53
关于收费，请看看。12.52,6579,21,145,4.0,2017-08-24 11:13:01
浦发银行总市值为招商银行之半,8119,9,165,3.0,2017-08-24 08:48:48
浦发终于妥协！ 如不出意外，中报公布之前可完,40227,65,181,3.5,2017-06-12 20:21:12
问题大了，今年银行券商保险统统红盘都过不了33,7535,9,191,4.0,2017-08-23 22:45:51
浦发对小散已很好。不要说没有留机会给你12.51,9417,27,175,4.0,2017-08-21 19:08:52
浦发真是银行股中的极品，割肉出局,11482,18,130,3.0,2017-07-06 10:59:10
揭穿价值投资的鬼话，如果真要价值投资，招商银,29987,54,632,3.5,2017-07-03 16:41:28
浦发相比兴业民生华夏中信光大根本没有低估！,8474,9,191,4.0,2017-08-23 21:39:47
当心十点半效应。,35157,224,136,0.0,2017-07-21 12:50:13
浦发在考验着股友们的能耐，12.47,13746,24,190,4.0,2017-08-22 11:35:33
苗子,13383,34,172,3.5,2017-08-23 10:34:47
-素描-,10484,34,146,3.5,2017-08-22 22:07:22
轻松一下，做道题吧,9673,42,183,3.0,2017-08-20 17:30:50
有人问田行长：招行值多少？ 田说：我跟你说50,21362,99,246,3.0,2017-08-22 08:59:05
截止8.18.的数据,29303,119,130,3.5,2017-08-18 21:40:07
联通的混改的亮点在哪里？,9460,35,279,3.5,2017-08-21 13:53:21
浦发每天总有1万手大单砸盘，而兴业招行没有,17569,44,139,4.0,2017-08-15 10:38:20
我就是要骂小秘兽，就是要让它知道我还没死。,6338,6,21,3.0,2017-08-22 15:20:40
希望能低于定向增发价11.88元买回浦发银行。大,7158,8,197,3.5,2017-08-22 18:07:42
感觉明天浦发又要跌了，12.43,12423,43,173,4.0,2017-08-22 17:31:04
静待收盘价，今日将露出狐狸尾巴，且买且珍惜。,23661,41,246,0.0,2017-06-14 11:28:59
井底之蛙无法看懂中国平安的价值,7780,18,204,4.0,2017-08-22 10:21:36
买一只能改变人生的股票,11249,28,159,3.0,2017-08-21 15:03:34
我本将心向明月，奈何明月照沟渠,45488,179,201,3.5,2017-08-15 16:04:55
下班喽，来看看,18674,48,149,3.5,2017-08-18 16:21:02
不想细看招商行半年报，只想适时增持浦发 12.51,22610,47,197,4.0,2017-08-19 11:43:00
深度解折太湖流域水质告急：8月4日染料从12000,5998,12,406,4.0,2017-08-07 12:04:44
PAT将取代BAT,9997,21,353,4.0,2017-08-18 22:21:49
银行股我会拿很久,12852,27,558,3.0,2017-08-18 23:06:34
浦发的《逻辑思维》,515983,2537,198,4.0,2017-05-13 11:21:57
真心说一句，不论你以前多么喜欢做差，现在牛市,20345,37,299,3.0,2017-07-12 22:47:39
小秘书是个既可怜又可恨的老头，简直就是个奇葩,39236,125,1144,3.0,2017-06-01 17:40:40
600000:浦发银行关于非公开发行普通股股票申请,67024,33,858,0.0,2017-08-17 18:20:16
醉美花城,22002,84,118,3.5,2017-08-10 23:34:07
坑爹的定向增发终于落地。增发价11.88元。 由于,21537,29,293,3.5,2017-08-17 20:41:31
做股票虽是网上朋友但是也是缘分所致……大家一,6363,5,244,3.5,2017-08-17 10:31:42
致浦发吧股友，看了就有自信心。12.59,11153,12,177,4.0,2017-08-15 16:54:05
老谷去哪里了？珍惜明天星期五的机会。12.53,13680,12,235,4.0,2017-08-17 19:02:59
发个新帖，开个茶馆分号.,13622,41,517,3.5,2017-08-16 19:59:07
600000:浦发银行关于调整非公开发行普通股股票,50013,39,1833,0.0,2017-06-12 19:00:15
我不希望浦发下跌，但如有好价这样的机会也会增,10709,18,208,4.0,2017-08-16 19:37:11
能买到相对低价的浦发是幸运的。12.5,11515,21,304,4.0,2017-08-16 13:33:00
鬼斧神工。,97136,745,125,3.0,2016-12-29 18:27:33
老谷，请把握明天买入浦发的机会 12.59,12511,19,174,4.0,2017-08-15 19:24:28
告诉你江铃000550为何严重低估，今年必翻番的原,9664,31,278,3.5,2017-07-15 17:58:56
建议国家空置税每套总房款市值 每年.年征收百分,5831,43,214,3.0,2017-08-15 12:58:14
被套的补偿。又找钱入账户了。,7679,22,135,4.0,2017-08-15 09:21:34
好吧你就涨创业板吧...一个 没有骨气的傻逼..别,7071,21,176,3.0,2017-08-14 14:41:55
钝刀切胡萝卜,18888,39,217,3.5,2017-08-11 12:27:46
大股东就是牛！！！,9214,19,162,2.5,2017-08-04 11:23:11
预测：如果中国平安系突然举牌浦发银行600000.S,7635,15,273,0.0,2017-08-14 10:40:47
能不能换老谷明天适时增持100股以上？,9346,30,159,4.0,2017-08-14 19:24:36
今天开始唱多、看好浦发。12.56,10954,21,240,4.0,2017-08-14 10:28:49
炒A股赚钱不容易 ，融资炒股的好自为之！,27340,285,149,0.0,2017-07-21 13:38:31
打击目前这个畸形房地产已经价值体系   到了刻,10401,65,166,3.0,2017-07-26 18:35:42
老留进步神速,6720,14,131,3.5,2017-08-14 11:14:59
老谷，平安银行半年报出来了，期待你的分析和评,12183,33,156,2.5,2017-08-10 18:00:22
上来一看帖，一帮高手看盘都说要大跌了，我不知,9217,28,191,3.0,2017-08-10 17:33:06
央行重磅炸弹才是银行下跌的原因吧！,12567,37,144,3.0,2017-08-12 07:52:59
谨给老谷一点建议。共建学习与分享 12.68,10464,16,346,4.0,2017-08-12 18:43:34
天弘余额宝相当于182个华夏银行,6357,6,245,4.0,2017-08-12 19:34:21
老闲说的余额宝最高限制10万元,9785,19,140,3.0,2017-08-11 19:46:28
浦发12.8以下的机会可不多啊,12826,13,149,4.0,2017-08-10 10:36:33
再谈浦发增发如何定价,10982,23,674,0.0,2017-08-11 18:23:25
此轮靓女出山被01虐的底朝天，失败，在浦吧多说,9542,14,164,3.0,2017-08-08 06:13:18
今天的长下影线，预示着明天大跌的观点继续不变,9784,21,181,4.0,2017-08-10 21:24:13
老银行会象老邮局离我们越来越远去。,19010,62,791,4.0,2017-08-06 13:32:07
因为不看好大盘，所以看好银行，浦发，我来了！,21605,60,154,0.0,2017-07-12 14:16:28
深交所与浦发银行开展战略合作 推动金融和科技,21070,7,316,0.0,2017-08-10 20:31:35
奉劝超级主力..别尼玛不懂 乱来 涨些破铜烂铁..,7695,30,188,3.0,2017-08-07 18:17:51
一年回顾,7924,22,332,3.0,2017-08-10 13:37:49
总让我蒙对一次的，明天大跌。12.76,9582,32,183,4.0,2017-08-09 15:28:58
明天浦发银行大阳线,9090,20,120,2.5,2017-08-09 14:32:11
公示一下我的账户情况。12.76,11388,29,148,4.0,2017-08-09 19:37:08
请告知小散，为什么上证和浦发每天都低开？,8234,13,156,4.0,2017-08-09 09:47:21
门铃响了,6399,10,197,3.5,2017-08-09 15:43:05
债转股的实质是银行为企业剥离不良借款,4611,11,162,4.0,2017-08-09 14:09:06
预测一下明天走势。是今天的五倍跌幅。12.87,11755,18,203,4.0,2017-08-08 15:18:30
滿足一级核心资本要求，为何不用向全体股东配股,12633,39,209,2.5,2017-08-06 10:45:38
浦发股价什么时候会进入净资产以下？,9335,17,152,4.0,2017-04-06 17:01:09
16.16元买入浦发银行，留半年分红！,28826,27,204,4.0,2016-10-31 15:57:43
雪球上看到浦发成都被骗1000亿贷款，有这事情不,26440,36,160,2.0,2017-04-05 20:26:57
房子大局已定..所有的二手房价值归零...剩下 的,12796,67,170,3.0,2017-08-04 07:59:10
浦发大股东的新形像？,21198,55,231,4.0,2017-08-04 15:18:30
今天在吧里聊着竟忘记了申购。12.93,6045,10,157,4.0,2017-08-07 22:41:28
谈输记也有些日子没来了，12.85,7653,26,172,4.0,2017-08-07 12:15:47
越想越觉得，我不能拿着每年不确定分红的股票！,8606,14,210,3.0,2017-04-06 15:34:40
一直上不去的原因就是抛压盘太重了，拉一点后面,5183,17,190,0.0,2017-04-05 13:48:55
8月7日北京的天空,4124,6,140,3.5,2017-08-07 12:28:48
东华二货股神于今天长城汽车涨停时清仓，获利1,5896,12,160,2.5,2017-04-06 16:10:21
14下面补点市值！！！,1681,12,146,4.0,2017-05-08 11:38:46
偶的神，消极怠工。,5651,19,144,3.5,2017-08-06 22:27:07
被发现集巨量资金炒次新股，那次新股就麻烦了。,11455,32,188,4.0,2017-08-05 14:10:40
黑色星期一的机率极大，12.87,11587,22,173,4.0,2017-08-06 11:32:35
有比较才有鉴别,7741,16,118,2.5,2017-08-04 18:53:33
大家都在骂浦大股东，难道没有富德减持的可能吗,11630,15,136,4.0,2017-08-04 23:09:42
浦发增发前夕疑似承销机构规律性打压，保护中小,11573,15,288,0.0,2017-08-04 21:21:40
2014以来老银行涨跌幅排名 002142+221% 601009+,8411,30,340,2.0,2017-08-05 21:41:16
这些天在贵阳，贵阳非常繁华，生活水平极高，物,24527,77,434,3.0,2017-05-22 23:35:09
竹石,7732,21,144,3.0,2017-08-05 09:43:19
除次新银行，浦发是今年唯一涨停过的,11794,35,207,3.0,2017-08-04 21:26:59
这大股东真是不想多掏一分钱？,18006,98,138,2.0,2017-08-01 14:23:01
12.91元109万股大单砸盘,21441,53,147,4.0,2017-08-04 11:23:10
今天异动放量大跌,12406,28,172,4.0,2017-08-03 10:22:55
浦发今年涨幅等于工行涨幅的四分之一。,13400,386,146,2.0,2017-07-26 22:08:50
