标题,阅读,评论,字数,影响力,时间
今日整体盘面震荡调整，尤其以创业板为首，跌幅,5034,26,154,0.0,2017-08-10 12:03:36
请各位投资安静下，现在我以全体股东的名义，郑,10675,12,195,3.5,2017-09-10 21:23:45
人民币升值对中国铁建是利好！ 受益于人民币升,13355,45,146,3.5,2017-09-08 14:01:22
中国铁建(601186)融资融券信息(09-21),3064,5,524,0.0,2017-09-22 07:46:01
中国铁建(601186)融资融券信息(08-18),10997,34,526,0.0,2017-08-19 08:37:40
中国铁建(601186)融资融券信息(09-08),7180,30,526,0.0,2017-09-09 07:45:57
中国铁建(601186)融资融券信息(09-07),5588,6,532,0.0,2017-09-08 07:54:06
中国铁建(601186)融资融券信息(09-05),7166,5,512,0.0,2017-09-06 07:55:40
盈利稳健增长，订单大幅增长，估值显著偏低,31971,11,1880,0.0,2017-08-30 08:34:14
中国铁建。12.41。转变思维，不再排斥大盘股了,12046,16,101,3.5,2017-09-18 10:19:57
狂笑狂笑，业绩去年翻倍股0.99，今再翻倍超2元,20130,27,604,4.5,2017-04-28 12:57:20
中国铁建(601186)融资融券信息(09-18),4189,3,512,0.0,2017-09-19 07:54:10
中国铁建董事长等拜会雄安新区党工委书记,40635,13,939,0.0,2017-09-07 13:41:45
荐股：中国铁建（601186），理由：该股连续数日,19071,16,237,3.5,2017-09-09 11:38:17
仍有上攻动能。,2499,27,124,3.0,2017-08-01 22:03:48
中国铁建(601186)融资融券信息(09-15),5780,8,530,0.0,2017-09-16 07:47:24
一带一路”是政策导向  紧跟政策的步伐,61275,81,499,3.5,2017-03-16 09:59:32
业绩如期稳健增长，新签合同大幅增加,17609,3,2190,0.0,2017-08-30 15:00:21
中国铁建(601186)融资融券信息(09-13),5278,1,522,0.0,2017-09-14 07:46:01
[满仓牛]险资上半年提前“埋伏”十大公司 四季,8072,7,1954,4.0,2017-09-09 10:04:22
中国铁建：上半年净利超65亿 证金公司持股升至4,51235,11,272,0.0,2017-08-29 21:55:52
中国铁建(601186)融资融券信息(08-28),4228,5,532,0.0,2017-08-29 07:56:01
中国铁建拟于10月30举行临时股东大会,15096,14,206,0.0,2017-09-11 17:14:20
中关村不涨主要是公司亏损，8月19日公司公告最,4036,21,107,0.0,2017-08-10 15:22:53
中国中铁、铁建、重组在即,25495,32,75,3.0,2017-09-01 09:51:06
工程承包订单大幅增长，海外业务拓展稳健,22921,7,1166,0.0,2017-08-31 13:06:40
中国铁建：厦门市政提升改造及景观工程全部按期,45471,20,475,0.0,2017-09-02 20:43:05
大和：中国铁建上半年纯利优于预期 评级“优于,15946,9,462,0.0,2017-08-31 15:23:23
业绩/订单提速增长，国改/带路可期,14607,9,1563,0.0,2017-08-30 10:46:21
中报速递：中国铁建2017年上半年盈利65.23亿元,25009,9,234,0.0,2017-08-29 20:34:55
上半年经营数据靓丽，工程承包新签合同额增速创,63349,19,2001,0.0,2017-07-20 17:43:33
[爱心牛]女士们先生们朋友们！战胜内心的恐惧，,7705,22,411,3.5,2017-07-23 21:50:28
中国铁建(601186)融资融券信息(08-25),6858,21,542,0.0,2017-08-26 10:05:45
中国铁建(601186)融资融券信息(08-24),4661,8,534,0.0,2017-08-25 07:46:53
揭穿价值投资的鬼话，如果真要价值投资，招商银,30464,48,632,3.5,2017-07-03 14:15:30
601186:中国铁建PPP项目中标公告,50070,20,964,0.0,2017-08-02 16:50:05
中国铁建(601186)融资融券信息(08-11),8826,12,528,0.0,2017-08-12 07:48:07
急着要跟交建同步,9736,86,126,0.5,2017-07-19 14:58:01
该股看来每次上涨都是逃命的机会,3636,9,140,3.5,2016-12-12 09:38:07
这货估计要破产[想一下],4040,10,129,3.0,2016-12-14 10:53:59
中国铁建(601186)融资融券信息(08-04),7420,5,520,0.0,2017-08-05 07:46:57
多空博弈利器-持筹比例,8998,26,222,0.0,2017-05-31 18:10:59
铁建减仓一半~,27417,76,7,3.5,2017-07-20 09:45:19
对于大盘，我只想说主力故伎重演~~,8097,25,140,3.5,2017-07-12 09:37:37
农农好像有点憋不住的意思，估计也想冲动一下，,10260,18,210,4.0,2017-07-13 18:19:43
看看其他蓝筹这家伙吃屎了,4301,17,134,3.5,2017-06-26 10:19:41
601186:中国铁建关于下属控股子公司中国铁建高,48987,13,733,0.0,2017-07-28 20:18:43
我也谈高铁 不干过铁路不知道，中国高铁线路建,9200,9,715,3.5,2017-07-05 18:06:08
601186:中国铁建2016年年度权益分派实施公告,73836,9,1760,0.0,2017-07-10 18:24:35
601186:中国铁建关于部分闲置募集资金暂时补充,21631,5,692,0.0,2017-07-26 17:09:26
中国铁建15亿元募集资金全部归还至募集资金专用,17004,5,235,0.0,2017-07-26 17:10:01
高铁板板今天为什么大涨？,5156,16,126,3.5,2017-06-26 10:38:09
中国铁建(601186)融资融券信息(08-08),6922,7,516,0.0,2016-08-09 07:44:17
中天金融不错,5947,22,117,0.0,2017-07-18 10:15:25
熊市看质看骨家队，暴跌就是检验好股烂股的唯一,11941,23,160,4.0,2017-07-17 10:11:54
弱的我也是醉了~~,8458,46,65,3.5,2017-07-13 09:55:50
中国铁建(601186)大宗交易数据一览(08-08),21617,20,464,0.0,2016-08-08 20:26:30
可怜的散户，又被忽悠进来了,8065,24,124,0.0,2017-07-17 10:35:54
从高点下来跌幅超60% 这波也没什么反弹 比垃圾,3863,8,141,3.5,2017-07-07 11:02:50
MSCI概念中最好的股是 必看 机会到,4003,6,220,3.5,2017-07-03 10:37:30
[财力满仓]漂亮50中国股市的心脏；沪深300中国,5932,6,333,3.5,2017-07-16 21:24:06
在分析与实战之间,7195,38,127,0.0,2017-07-08 02:57:22
601186:中国铁建第三届董事会第四十三次会议决,24300,6,1796,0.0,2017-07-11 20:03:18
601186:中国铁建PPP项目中标公告(2017/7/20),50271,14,1004,0.0,2017-07-19 18:50:49
有点出乎意外,28066,23,160,3.0,2017-06-19 18:57:07
这机会真好啊，··,11275,35,138,3.5,2017-07-17 10:09:15
601186:中国铁建PPP项目中标公告(2017/7/13),34176,19,995,0.0,2017-07-12 17:02:14
601186:中国铁建新签合同公告,42542,16,424,0.0,2017-07-03 18:47:12
简单说俩句,12879,54,266,3.5,2017-07-05 11:05:55
新签订单持续加速，低估值极具吸引力,38928,1,1175,0.0,2017-07-14 09:00:00
中国铁建：联合中标313亿元PPP项目,24358,12,270,0.0,2017-07-12 17:27:56
中国铁建：上半年新签合同额逾5500亿元 同比增4,25824,5,244,0.0,2017-07-13 16:54:02
中国铁建,14098,18,321,3.0,2016-11-22 18:31:29
闪崩的节奏,7599,27,124,3.5,2017-07-07 10:43:59
实战炒股口决： 十四工作线，不破不走人。短线,67370,67,672,4.0,2017-02-10 09:38:23
探底成功，正式开启七月高铁建设行情,13623,29,144,4.0,2017-07-04 14:12:51
小明用“一路一带”造句：我家小区供给侧一带，,51258,35,158,3.5,2016-05-08 09:45:43
中国铁建 这票要不要 加仓，接下来能否继续拉升,11789,47,97,1.5,2017-06-01 19:19:34
中国铁建(601186)融资融券信息(06-12),5312,6,530,0.0,2017-06-13 07:37:57
中国铁建(601186)大宗交易数据一览(07-03),22790,8,480,0.0,2017-07-03 18:53:39
是要反弹了吗,4190,56,122,2.5,2015-10-22 13:41:34
又是一分钱模式~~,6666,18,9,3.5,2017-07-03 11:16:08
别被“忽悠”！,17689,25,256,0.0,2017-02-10 16:39:39
怎么这么弱啊~~,3853,8,125,3.5,2017-06-28 13:54:29
都是大单卖，小散们齐心协力，搞起来,2379,24,144,3.5,2017-05-25 13:24:35
铁建是故意混淆高铁技术和铁路建设和房地产的关,1622,4,182,3.5,2015-10-22 13:58:26
千万别上去，空仓就等着调整那，再低点,1402,6,146,1.5,2015-10-22 13:55:35
中铁要拉大盘了！,2348,8,181,1.0,2015-10-22 14:01:04
中国铁建(601186)融资融券信息(06-08),7286,5,524,0.0,2017-06-09 07:44:32
中铁也被这贱货拖累了,1437,13,130,2.0,2017-05-22 10:39:51
中国铁建 横盘震荡 还是洗盘,13217,2,352,4.0,2017-04-07 19:37:47
猜不透的人生将怎样去度过,8298,60,134,0.0,2017-06-08 18:24:20
601186:中国铁建PPP项目中标公告,40066,14,841,0.0,2017-06-11 15:23:25
中国铁建(601186)大宗交易数据一览(06-06),25751,22,478,0.0,2017-06-06 18:18:59
601186:中国铁建关于召开2016年年度股东大会的,51049,31,1345,0.0,2017-05-15 15:42:47
《乐其中》,7791,33,165,3.5,2017-05-24 10:06:18
601186:中国铁建新签海外合同公告,39302,10,765,0.0,2017-05-25 07:49:13
中国铁建2017年5月18日投资者调研报告,16716,2,477,0.0,2017-05-25 01:19:11
601186:中国铁建PPP项目中标公告,38216,15,905,0.0,2017-06-02 18:29:26
中国铁建获非洲123亿元大单,37145,11,641,0.0,2017-05-31 15:32:11
港媒：中铁建签尼日利亚城铁合同 总额近124亿元,24156,7,579,0.0,2017-05-26 06:34:54
主力怕留缺口，散户不上当,3220,4,134,3.5,2016-12-06 14:35:40
拉圾,2814,2,114,0.0,2017-03-02 10:13:34
求指教，有人知道中国铁建发生什么事情了么？,15373,12,203,1.0,2017-05-19 14:09:22
16元本，何时解套，求专家破解,12494,21,140,0.0,2017-05-22 11:01:52
[满仓]IPO常态化养老金入市长期化，漂亮50永远,3789,4,890,3.5,2017-05-21 21:36:59
又是一堆托，想着法子要你们买呢,6139,34,140,2.5,2017-05-19 16:35:32
订单高涨驰骋一带一路，估值洼地有望逐步修复,19372,9,1305,0.0,2017-02-10 00:00:00
一季度业绩符合预期，“一带一路”布局打造海外,30979,7,1247,0.0,2017-05-03 13:58:13
《中国风彩世界展》,12610,75,201,3.5,2017-05-14 20:31:11
今天洗盘，估计明天还要洗一下然后主升浪,12698,11,140,0.0,2017-05-15 15:31:44
中国铁建首季纯利28.78亿人民币升12%,22637,11,197,0.0,2017-04-28 19:24:17
《现金为王终最高》,6991,21,183,3.5,2017-05-11 05:47:43
美的集团上涨0.81元人民币,4372,10,136,0.0,2017-05-10 15:46:51
上周看了3只股，中国电建中国铁建和中国西电，,8169,5,198,3.5,2017-04-17 10:00:01
《天时地利也人和》,11942,60,251,3.5,2017-05-06 05:16:00
手无铁建是“铁粉”，铁托忽悠别为真！,9560,46,314,3.5,2017-05-05 07:50:08
“一带一路”红五月，五四之后十日现！,10834,20,254,3.5,2017-05-04 08:27:45
《铁建中铁必前行》,9713,35,199,3.5,2017-05-03 05:25:37
中国铁建：一季度累计新签合同额2616.09亿 同比,27808,12,233,0.0,2017-04-13 17:08:38
轨交市政突出，业绩增速有望提升,22079,6,1544,0.0,2017-05-02 08:24:17
转载~……股市诗歌~老师~诗一首,7971,29,193,3.5,2017-04-28 05:19:20
铁建开砸,2271,0,118,2.0,2015-08-18 10:32:57
601186:中国铁建:中国国际金融股份有限公司关于,53972,6,219,0.0,2017-04-10 17:25:43
601186:中国铁建BOT项目中标公告,30663,8,676,0.0,2017-04-28 18:11:01
601186:中国铁建2017年第一季度报告,32035,6,1133,0.0,2017-04-28 18:09:33
围绕5日均线盘整 等待突破,33842,66,136,3.0,2017-02-24 10:09:53
我是铁建的长期持有者！,69116,73,458,3.0,2016-01-29 00:47:11
转载诗人~股市诗歌~一首,5426,26,203,3.5,2017-04-25 05:55:50
中铁建12.35亿拿下北京石景山自住房地块,21710,11,936,0.0,2017-04-24 17:57:05
由于天朝的资深舵主更爱绿化！高叫：不搞绿化者,19667,19,172,4.0,2016-12-12 20:01:23
继续”铁托”急先锋！,12379,31,312,3.5,2017-04-20 10:26:25
股市五行人！,6673,36,176,3.5,2017-04-21 07:44:08
4.0工业革命凸起黑科技受惠的上市公司（转乘）,15236,17,3115,3.5,2017-04-03 13:02:49
新签合同大幅增加，PPP及海外项目助力业绩持续,28595,4,2143,0.0,2017-04-17 13:11:11
这个公司就是个老赖，在东莞市莞惠城际轨道施工,13950,9,218,1.0,2017-01-25 15:31:03
铁建~风景这边独好！,18171,25,264,3.5,2017-04-10 19:38:00
同志们不要急四五月份会上到20以上的,16470,14,146,0.0,2017-03-16 21:56:41
海内外新订单齐放量，带动业绩稳健增长,27476,2,1117,0.0,2017-04-05 08:57:43
明天先来个涨停压压惊？,14741,8,1019,0.5,2017-04-05 21:43:50
601186:中国铁建独立董事关于公司2016年度利润,64949,5,189,0.0,2017-03-31 00:16:51
业绩稳健符合预期，新签订单增速创近年新高,17457,6,1816,0.0,2017-03-31 08:53:12
中国铁建，好一个多日平淡走势，目前看5日线有,25207,23,154,4.0,2017-03-09 18:39:02
今天补跌？,192685,117,120,3.0,2015-10-22 13:34:08
高,2913,0,125,0.0,2017-03-02 14:46:39
垃圾,2851,0,114,1.0,2017-03-03 09:41:27
未来两大黑科技领域中率先得到实惠的上市公司,9840,9,1378,3.5,2017-03-15 18:02:23
公司发展稳健 国内外业务齐头并进,23167,9,751,0.0,2017-03-17 11:02:08
601186:中国铁建H股公告(董事会会议通知),42846,4,557,0.0,2017-03-14 18:27:14
为何认定中科电气为超级妖股的大小投资者会风起,21784,49,184,3.0,2016-12-05 18:31:52
成本数据告诉你: 只买不卖，卧底待涨,10584,7,463,4.0,2017-02-28 00:06:25
年底上25，拿住就行了,12320,20,132,2.0,2017-03-12 10:12:37
601186:中国铁建PPP项目中标公告(2017/3/9),43046,13,768,0.0,2017-03-08 18:27:25
散了吧，散会！,8376,16,179,3.5,2017-02-10 16:17:40
中国铁建子公司中标52亿元PPP项目,17720,7,254,0.0,2017-03-08 22:28:47
601186:中国铁建重大工程中标公告,41330,35,428,0.0,2017-03-07 18:08:11
中国铁建与中国电信签订战略合作协议,16660,12,649,0.0,2017-03-07 21:55:13
中国铁建：中标34亿工程,13933,11,264,0.0,2017-03-07 19:14:59
老子就是想知道，天天中标为啥股价不涨？？求解,13196,18,154,3.5,2017-03-02 18:14:29
中国铁建短期高点会是多少？,60640,80,13,1.0,2016-12-02 13:28:33
后续催化事件密集 “一带一路”迎主题大年(附股,27672,3,630,4.5,2017-03-06 10:34:24
发展平稳向好，有望借一带一路及国改东风,85108,99,1134,0.0,2015-09-01 17:55:03
业绩稳健，订单大幅增长，未来或将充分受益PPP,27506,8,1364,0.0,2016-10-28 10:50:09
盈利能力持续提升，现金流改善明显,29978,31,983,0.0,2015-11-01 17:56:11
传说中：“中国高铁”即将廷生！,10605,6,218,3.5,2017-03-05 17:23:33
601186:中国铁建PPP项目中标公告(2017/3/3),36934,16,895,0.0,2017-03-02 16:14:20
以四大功能为支撑 武汉加快建成国家中心城市 20,17726,18,951,0.0,2017-01-26 19:49:59
Q3业绩加速，央企平台充分受益PPP及一带一路,49621,13,1268,0.0,2016-10-28 17:14:47
中国铁建去年纯利按年升2.4%,23847,8,237,0.0,2017-02-28 19:04:47
601186:中国铁建关于下属控股子公司中国铁建高,52941,7,912,0.0,2017-02-28 16:51:26
601186:中国铁建重大工程中标公告,39005,23,366,0.0,2017-02-27 18:14:19
先卧黄金坑 后得美人归,36179,40,1389,3.5,2017-01-22 18:33:36
601186:中国铁建重大项目中标公告,46459,18,1017,0.0,2017-02-24 16:47:31
中国铁建中标229亿元项目,18315,7,246,0.0,2017-02-24 22:36:40
中国铁建及中国建筑联合体中标229亿高速公路项,51897,35,276,0.0,2017-02-24 17:26:08
601186:中国铁建关于2021年到期之人民币34.50亿,38355,17,576,0.0,2016-12-21 19:38:49
601186:中国铁建BT项目中标公告,41398,25,829,0.0,2017-02-22 16:39:20
下午记住一定,17978,26,170,3.0,2017-01-10 13:01:56
内部参考（600481又涨15%后另一推荐）,9803,21,147,3.0,2016-12-27 14:35:10
买入10万股铁建，价格11.25元,13431,21,174,0.0,2016-12-20 14:42:24
余君龙：中铁建目标价12.46元  阻力位11.74元,20465,6,503,0.0,2017-02-16 09:20:46
拿好，必有回报！,11091,14,126,4.0,2017-02-09 10:58:22
601186:中国铁建新签海外合同公告,60008,15,465,0.0,2017-02-10 18:23:47
与中国中铁不合理的估值差后续有望逐步修复,107630,24,1293,0.0,2016-11-14 16:41:06
中国铁建，正在营造中期大底,24662,23,197,3.5,2016-08-04 07:42:04
中国铁建中标193亿元PPP项目,37049,6,189,0.0,2017-02-09 17:47:21
601186:中国铁建PPP项目中标公告,46400,21,1070,0.0,2017-02-09 16:36:30
铁建鸡年愿望：借央企改革之风兼并重组、目标价,17379,26,273,3.0,2017-02-06 12:36:13
午间参考（603366涨30%）,12190,28,143,3.0,2016-11-08 14:36:14
导语：股票市场不是年轻人应该去的地方。对年轻,10998,8,2562,3.0,2017-02-03 15:19:53
中国铁建中标成都轨道交通10号线二期工程项目,18891,8,436,0.0,2017-01-23 22:41:45
601186:中国铁建非公开发行限售股上市流通公告,97576,48,1538,0.0,2016-07-10 14:11:55
601186:中国铁建:中国国际金融股份有限公司关于,57054,19,1949,0.0,2016-07-10 14:12:17
据可靠消息中国铁建与中国中铁重组 ！,48135,17,146,2.5,2016-07-24 12:59:38
601186:中国铁建2016年第四季度主要经营数据公,60913,6,1050,0.0,2017-01-23 19:33:53
下午开盘就会崩盘，立帖为证。说错退出此吧！！,9781,17,156,3.0,2017-01-19 11:44:23
这么多筹码让散,2271,22,124,0.5,2016-11-01 14:33:31
开盘仅1.5小时，资金流出7800多万,10235,3,145,1.0,2017-01-16 10:54:00
瑞银：PPP为中国铁建增长关键动力目标价14港元,26378,5,881,0.0,2017-01-11 20:52:45
中国铁建联合体中标102.51亿元湖南高速公路BOT,33599,11,352,0.0,2017-01-06 21:02:59
中铁建中标湖南BOT项目 涉103亿,14755,8,346,0.0,2017-01-09 15:18:37
抛弃幻想坚持价值投资，关注金种子酒意外发力迎,19100,51,159,3.0,2016-12-14 07:21:16
过年翻两番妖股行情，大牛胚子啊，好行情龙头带,20419,35,176,3.0,2016-12-11 10:32:36
601186:中国铁建BOT项目中标公告,49627,17,525,0.0,2017-01-06 18:12:15
趋势涨停战法:中科电气复制5月18号走势短线翻天,12419,27,184,2.0,2016-11-27 09:13:47
市场主力转战超级妖股中科电气短线翻番选股要稳,16318,35,143,2.0,2016-12-05 14:45:02
摩根大通增持中国铁建398万股 耗资3987万港币,22755,3,259,0.0,2017-01-05 23:26:23
中国铁建：与中国中铁不合理的估值差后续有望逐,11949,7,1447,4.0,2016-12-21 11:36:36
601186:中国铁建新签合同公告,49634,13,508,0.0,2016-12-30 19:14:37
涨涨涨,1925,22,120,0.0,2016-07-18 16:32:46
601186:中国铁建重大工程中标公告,52614,18,502,0.0,2016-12-28 07:48:52
中国铁建中标近55亿元珠三角城际轨交项目,14956,7,353,0.0,2016-12-28 08:45:45
高抛低吸，做多少差价都是赚的，长线持股稳赚不,9382,21,186,2.0,2016-12-25 21:59:47
铁建股价遭严重低估,36195,49,237,2.0,2016-10-28 08:57:32
601186:中国铁建第三届董事会第三十六次会议决,45119,11,1429,0.0,2016-12-23 19:21:03
中国铁建：中标282亿元PPP项目,21659,10,294,0.0,2016-12-22 19:23:54
明天拉升11.70附近，拿住了啊,16281,38,142,2.0,2016-12-20 18:18:23
中国铁建中标云南2个PPP项目总投资额达282.05亿,12169,4,609,0.0,2016-12-22 22:06:35
601186:中国铁建PPP项目中标公告(2016/12/23),41763,10,1187,0.0,2016-12-22 18:50:35
中国铁建本金34.5亿元的换股债将于12月22日获准,22483,7,277,0.0,2016-12-21 19:58:02
中国铁建中标76.05亿元高铁项目,13602,4,233,0.0,2016-12-20 10:31:28
601186:中国铁建PPP项目中标公告(2016/12/20),43229,35,1009,0.0,2016-12-19 19:41:27
12.3的本，要不要割，给个建议，各位道友,18865,30,152,2.5,2016-12-15 14:38:40
明后两天铁建不跌到10.5以下，我给自己五耳光，,24718,49,196,2.5,2016-12-14 21:32:37
现价11.44，净资产9.2974，你只要投11.44-9.297,14087,14,204,3.0,2016-12-14 18:45:26
中国铁建年利润是多个上市公司的市值 潜伏于大,57179,77,700,3.5,2016-11-01 10:04:08
10.55加了点仓 在下今天就把话放这,45147,89,155,2.0,2016-10-25 13:16:24
涨停收盘！目标价：20元,11126,16,139,0.0,2016-12-09 13:12:15
港股劣根性之“矫枉过正” 中国铁建被“错杀”,30101,5,2517,0.0,2016-12-12 09:00:05
铁建1026,17141,9,124,3.5,2016-07-06 01:21:43
行情在争取,14904,11,86,4.0,2016-11-26 09:53:16
私募冠军狂买该股 又一个高送转个股要飞奔？,8684,18,1814,3.0,2016-12-06 16:24:39
601186的牛市目标价出来了：36.60元,19379,25,160,4.0,2016-11-27 11:51:47
601186:中国铁建建议发行于2021年到期、人民币3,39435,12,1112,0.0,2016-12-08 08:34:17
中国铁建在港发行34.5亿元可换股债券,18082,6,602,0.0,2016-12-08 09:18:09
601186:中国铁建新签海外合同公告,43494,24,470,0.0,2016-12-07 19:18:58
还是悠着点伙伴们！姐不后悔,11784,28,361,0.0,2016-12-05 17:03:04
中国铁建：签37亿元海外工程合同,15808,18,248,0.0,2016-12-07 20:05:57
中国铁建签署37亿元海外施工承包合同,11021,7,321,0.0,2016-12-07 22:26:29
特朗普同志上台，有助于一带一路,29230,61,347,3.5,2016-11-11 07:45:53
601186 调整需要，暂且不盲目！,9834,17,338,0.0,2016-12-06 22:07:27
中铁建将为广东建首条磁悬浮轨道磁浮时代悄然而,30187,21,713,0.0,2016-12-06 18:41:26
我想去看看你们殿后,3122,1,128,1.5,2016-12-05 14:35:52
【热点直击】中字头股今日迎来集体大跌,50820,25,4121,3.5,2016-12-05 14:34:25
十字星，可进了，明日暴力反抽，一日游,7806,2,146,3.0,2016-12-06 14:49:21
中字头个股集体大跌 中国铁建跌停,25478,21,194,0.0,2016-12-05 15:24:36
我分3次卖的11.83-12.13-11.26各2000股，没想到,18699,46,187,3.5,2016-11-25 18:31:37
中国铁建开市前有一宗大手成交  涉资2，486.4万,37196,7,184,0.0,2016-12-05 15:18:06
保监会将出手香港野蛮人来了格力深股通专用席位,4779,0,418,3.5,2016-12-05 19:56:58
中国铁建百亿元增发股今日解禁 机构出逃股价跌,54890,24,3126,0.0,2016-07-18 18:20:49
小摩:中国铁建等铁路股最新评级及目标价,43108,16,163,0.0,2016-11-30 12:48:50
中国铁建今日超大单流入排名第1名(12-02),45504,11,301,0.0,2016-12-02 16:04:35
昨天拉升，今天洗盘到位，从今晚公告看，主力资,26844,55,184,3.5,2016-11-30 20:14:58
空中加油式的洗洗盘，疯狂的主升浪也许很快到来,18170,55,26,3.5,2016-11-30 17:20:02
高铁，是中国的名片，走向世界的敲门砖,15300,21,263,3.5,2016-12-01 20:11:17
中国铁建和中国中铁未来走势如何？,21327,32,217,3.5,2016-11-29 21:05:54
中国铁建中标2022年世界杯主体育场工程,30540,36,266,0.0,2016-11-29 18:57:41
中国铁建(601186)融资融券信息(12-02),13009,9,548,0.0,2016-12-03 07:44:48
【热点直击】中字头股拉升护盘，后市你怎么看？,21186,3,3848,4.5,2016-12-02 11:11:25
不要造谣惑众，什么时候查的?,2352,4,128,2.0,2016-11-28 14:41:46
601186:中国铁建第三届董事会第三十五次会议决,56903,18,984,0.0,2016-12-01 16:28:30
中国铁建遭举牌，会发生吗？大家讨论[大笑][大,10980,12,93,3.0,2016-12-01 08:31:31
601186:中国铁建重大工程中标公告(2016/12/1),1179592,34,796,0.0,2016-11-30 18:45:14
中国铁建：中标197.85亿元项目,16311,18,203,0.0,2016-11-30 20:06:31
上新闻联播了，我看你怎么压股价,8614,10,140,3.0,2016-11-30 19:37:39
中国铁建今日超大单流出排名第7名(11-30),8367,2,299,0.0,2016-11-30 16:14:45
中铁建中标卡塔尔世界杯主体育场项目 合同总值,22491,7,577,0.0,2016-11-30 10:34:11
今天13．8以上买入的小伙伴，你们还好吗？老夫,16042,33,186,2.0,2016-11-29 15:14:18
中国铁建联合体中标2022年世界杯主体育场,8725,5,222,0.0,2016-11-30 08:57:50
南华金融岑智勇：中国铁建 上望12.46元  止蚀价,18520,12,1305,0.0,2016-11-28 14:28:21
中国铁建将承建2022年世界杯主体育场,16095,3,639,0.0,2016-11-29 21:59:08
13.88进的，靠!,8229,17,130,0.5,2016-11-29 15:40:25
目标价：20元！,11416,6,135,4.0,2016-11-26 15:22:27
明天必跌！,9956,27,121,4.0,2016-11-10 13:59:11
中国铁建未来如何？,5558,5,205,3.5,2016-11-29 20:00:15
13.3成功站岗[哭],5441,5,129,2.0,2016-11-28 11:14:38
中国铁建牵手舟山市政府进军海洋经济机构看好PP,16491,5,586,0.0,2016-11-28 08:19:15
11.70元进34000股，明天看涨,9347,8,146,0.0,2016-11-24 16:22:12
11.7卖了，哭死在厕所,15974,37,134,0.0,2016-11-25 14:49:19
齐晓飞辞任中国铁建副董事长及执行董事,15975,7,204,0.0,2016-11-25 19:19:05
中国铁建遭超级主力高调增仓，后市还有利好,19597,195,91,0.0,2016-11-25 15:32:51
纪念中国铁建遇难者员工——你们用血肉之躯筑起,43701,123,256,2.0,2015-11-21 09:48:37
601186:中国铁建关于董事辞职的公告,36897,16,617,0.0,2016-11-25 16:17:57
601186集AMC 举牌 业绩增长40倍 更名于一身,10808,14,206,3.5,2016-10-17 12:18:35
中国铁建(601186)大宗交易数据一览(11-23),19646,16,481,0.0,2016-11-23 18:14:38
中铁建中标重庆黔江区过境高速公路工程项目 涉2,10912,6,349,0.0,2016-11-22 23:53:04
限售股流通首日中国铁建跌停 4机构卖出24亿,33180,46,1163,0.0,2016-07-19 04:01:36
601186:中国铁建BOT项目中标公告,43392,9,804,0.0,2016-11-22 19:39:55
安邦举牌中国建筑，恒大不会按兵不动肯定会有类,7178,5,202,3.0,2016-11-22 18:20:24
汇丰：看好PPP增长前景升中铁建 中铁目标价,45993,7,386,0.0,2016-11-21 13:03:52
四两拨千斤，该股走势表明证监会的态度,10604,8,1687,4.0,2016-11-12 07:52:14
预测：下午中字头二线蓝筹发力，大盘收复3200点,12508,10,314,3.0,2016-11-17 12:36:49
